,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 심야 대통령 관저로 택시 18대 허위 호출한 30대 여성 검거  ,아이뉴스24,김동현,2024. 2. 7. 16:35,[아이뉴스24 김동현 기자] 대통령 관저 주변으로 택시 18대를 허위로 호출한 30대 여성이 경찰에 붙잡혔다.7일 경찰에 따르면 서울 용산경찰서는 업무방해 혐의로 30대 여성 A씨를 붙잡아 조사 중이다.,http://v.daum.net/v/20240207163526868
1,  [속보] 대통령 관저로 택시 18대 ‘허위 호출’한 30대女 검거  ,헤럴드경제,입력 2024. 2. 7. 16:25,2024. 2. 7. 16:25,"7일 경찰에 따르면, 서울 용산경찰서는 업무방해 혐의를 받는 A(32)씨를 전날 붙잡아 자세한 범행 동기 등을 조사중이다.A씨는 지난 5일 오전 2시30분부터 4시20분까지 5∼10분 간격으로 서울 용산구 한남동에 있는 대통령 관저 인근으로 빈 택시 18대를 허위로 호출한 혐의를 받는다.A씨는 택시 호출 애플리케이션에서 '출발지'를 대통령 관저 인근으로 설정한 뒤 택시를 부른 것으로 전해졌다. A씨가 자신의 연락처로 입력한 휴대전화 번호는 실제로 존재하지 않는 번호로 확인됐다.택시 기사들은 택시를 멈춰 세운 대통령 관저 경비 경찰에게 '호출을 받고 내비게이션이 안내하는 대로 왔다'는 동일한 답변을 한 것으로 알려졌다.경찰은 택시들을 돌려보내는 한편 만약의 사태에 대비해 대통령 관저 경계를 강화했다.경찰 관계자는 ""모든 가능성을 열어놓고 수사중""이라고 말했다.yeonjoo7@heraldcorp.com",http://v.daum.net/v/20240207162536451
2,"  [속보] 경찰, 대통령 관저로 택시 18대 허위 호출한 30대 여성 검거  ",강원도민일보,신정은,2024. 2. 7. 16:21, 새벽 시간대 윤석열 대통령의 관저 주변으로 택시 18대를 허위로 호출한 30대 여성이 경찰에 검거됐다.7일 서울 용산경찰서는 업무방해 혐의를 받는 A(32)씨를 전날 검거해 자세한 범행 동기 등을 조사 중이라고 밝혔다.A씨는 지난 5일 오전 2시 30분부터 4시 20분까지 5∼10분 간격으로 서울 용산구 한남동에 있는 대통령 관저 인근으로 빈 택시 18대를 허위로 호출한 혐의를 받고 있다.A씨는 택시 호출 애플리케이션에서 출발지를 ‘대통령 관저 인근’으로 설정한 뒤 택시를 부른 것으로 확인됐다. 이에 경찰은 택시들을 회차시켰다.A씨가 자신의 연락처로 입력한 휴대전화 번호는 실제로 존재하지 않는 번호로 파악됐다.택시 기사들은 택시를 멈춰 세운 대통령 관저 경비 경찰에게 ‘호출을 받고 내비게이션이 안내하는 대로 왔다’는 동일한 답변을 한 것으로 알려졌다.경찰은 “택시들을 돌려보내는 한편 만약의 사태에 대비해 대통령 관저 경계를 강화했다”며 “모든 가능성을 열어놓고 수사 중”이라고 말했다.,http://v.daum.net/v/20240207162135308
3,  [속보] 심야 대통령 관저로 택시 18대 허위 호출한 30대 여성 검거  ,CJB청주방송,이민아,2024. 2. 7. 16:16,Nan,http://v.daum.net/v/20240207161615070
4,"  [속보]넷마블, 지난해 매출 2조5014억원…영업손실 696억원  ",아시아경제,이정윤,2024. 2. 7. 16:15,이정윤 기자 leejuyoo@asiae.co.kr,http://v.daum.net/v/20240207161555058
5,  [속보] 대통령 관저로 택시 18대 허위 호출한 30대 여성 검거  ,디지털타임스,박양수,2024. 2. 7. 16:07,"지난 5일 서울 용산구 한남동 대통령 관저 주변으로 택시 18대를 허위로 호출한 30대 여성이 경찰에 검거됐다.7일 경찰에 따르면 서울 용산경찰서는 업무방해 혐의를 받는 A(32)씨를 전날 붙잡아 자세한 범행 동기 등을 조사 중이다.A씨는 지난 5일 오전 2시 30분부터 4시 20분까지 5∼10분 간격으로 서울 용산구 한남동에 있는 대통령 관저 인근으로 빈 택시 18대를 허위로 호출한 혐의를 받는다.A씨는 택시 호출 애플리케이션에서 '출발지'를 대통령 관저 인근으로 설정한 뒤 택시를 부른 것으로 전해졌다. A씨가 자신의 연락처로 입력한 휴대전화 번호는 실제로 존재하지 않는 번호로 확인됐다.택시 기사들은 택시를 멈춰 세운 대통령 관저 경비 경찰에게 '호출을 받고 내비게이션이 안내하는 대로 왔다'는 동일한 답변을 한 것으로 알려졌다.경찰은 택시들을 돌려보내는 한편 만약의 사태에 대비해 대통령 관저 경계를 강화했다.경찰 관계자는 ""모든 가능성을 열어놓고 수사 중""이라고 말했다. 박양수기자 yspark@dt.co.kr",http://v.daum.net/v/20240207160716689
6,  [속보] 대통령 관저로 택시 18대 허위 호출한 30대 검거  ,세계일보,박윤희,2024. 2. 7. 16:05,서울 용산구 한남동에 있는 대통령 관저 주변으로 택시 18대를 허위로 호출한 30대 여성이 경찰에 검거됐다.7일 경찰에 따르면 서울 용산경찰서는 업무방해 혐의를 받는 A(32)씨를 전날 붙잡아 자세한 범행 동기 등을 조사 중이다.박윤희 기자 pyh@segye.com,http://v.daum.net/v/20240207160552622
7,"  [속보] 넷마블, 작년 4분기 영업익 177억원…흑자전환  ",뉴시스,최은수 기자,2024. 2. 7. 16:05," [서울=뉴시스]최은수 기자 = 넷마블은 지난해 4분기 매출 6649억원, 영업이익 177억원을 기록했다고 7일 공시했다. 전년 동기 대비 매출은 3.2% 감소했고, 영업이익은 흑자로 전환했다.연간으로는 지난해 매출 2조5014억원, 영업손실 696억원을 기록했다. 전년 대비 매출은 6.4% 줄고 영업손실은 적자폭이 줄었다.☞공감언론 뉴시스 eschoi@newsis.com ",http://v.daum.net/v/20240207160513601
8,"  [속보] 대통령 관저로 택시 18대 허위 호출…경찰, 30대 여성 검거  ",문화일보,곽선미 기자,2024. 2. 7. 16:03,대통령 관저 주변으로 택시 18대를 허위로 호출한 30대 여성이 경찰에 검거됐다.7일 경찰에 따르면 서울 용산경찰서는 업무방해 혐의를 받는 A(32) 씨를 전날 붙잡아 자세한 범행 동기 등을 조사 중이다. A 씨는 지난 5일 오전 2시 30분부터 4시 20분까지 5∼10분 간격으로 서울 용산구 한남동에 있는 대통령 관저 인근으로 빈 택시 18대를 허위로 호출한 혐의를 받는다.A 씨는 택시 호출 애플리케이션에서 ‘출발지’를 대통령 관저 인근으로 설정한 뒤 택시를 부른 것으로 전해졌다. A 씨가 자신의 연락처로 입력한 휴대전화 번호는 실제로 존재하지 않는 번호로 확인됐다.택시 기사들은 택시를 멈춰 세운 대통령 관저 경비 경찰에게 ‘호출을 받고 내비게이션이 안내하는 대로 왔다’는 동일한 답변을 한 것으로 알려졌다. 경찰은 택시들을 돌려보내는 한편 만약의 사태에 대비해 대통령 관저 경계를 강화했다.경찰 관계자는 “모든 가능성을 열어놓고 수사 중”이라고 말했다.곽선미 기자,http://v.daum.net/v/20240207160308490
9,  [속보] 넷마블 2023년 영업적자 696억원…4분기엔 흑자 전환 성공  ,뉴스1,박소은 기자 윤주영 기자,2024. 2. 7. 16:02,"(서울=뉴스1) 박소은 윤주영 기자 = 넷마블(251270)이 지난해 696억원의 영업적자를 기록했다. 4분기 영업이익 흑자로 전환하면서 7분기 연속 영업적자 흐름을 끊었다.넷마블은 지난해 실적을 집계한 결과 매출액 2조5014억원, 당기순손실 3133억원을 기록했다고 7일 공시했다. 매출액은 전년 대비 6.4% 줄었고, 당기순이익은 64.7% 늘었다.지난해 4분기 영업이익은 177억원으로 흑자 전환했다. 7분기 연속 적자를 끊어냈다. 4분기 매출액은 6649억원로 전년 대비 3.2% 줄었다.시장 전망치는 상회했다. 증권사에서는 넷마블이 지난해 4분기 영업이익 163억원, 매출액 4482억원을 기록할 것으로 봤다.soso@news1.kr ",http://v.daum.net/v/20240207160257472
