,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보]서울 지하철 5호선 전 구간 지연...강설로 열차 출고 장애  ,MBN,입력 2024. 2. 22. 07:34,2024. 2. 22. 07:34,서울 지하철 5호선 전 구간 지연...강설로 열차 출고 장애< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >,http://v.daum.net/v/20240222073455730
1,  [특보] “5호선 전 구간 열차 운행 지연…강설로 열차 출고 장애”  ,KBS,KBS,2024. 2. 22. 07:22,방금 들어온 속봅니다.현재 5호선 전구간 열차 운행이 지연되고 있습니다.서울교통공사는 강설로 열차 출고 장애가 발생했다며 지하철 열차 운행에 차질이 빚어지고 있다고 밝혔습니다.KBS,http://v.daum.net/v/20240222072239543
2,"  [속보]엔비디아, 4분기 시장 웃도는 호실적...매출 전년비 265% 급증  ",조선일보,실리콘밸리/오로라 특파원,2024. 2. 22. 07:18,"인공지능(AI) 분야의 최대 수혜자로 꼽히는 미국 엔비디아가 21일(현지 시각) 시장 예상치를 뛰어넘는 실적을 공개하며 장외 거래에서 주가가 급등했다.이날 엔비디아는 지난해 4분기 매출 221억 달러를 기록해 전년 동기 대비 265% 폭등했다고 밝혔다. 글로벌 최첨단 AI반도체로 꼽히는 ‘H100′등 AI관련 반도체 매출이 급증하면서 전에 없는 성장을 이뤄낸 것이다. 같은 기간 엔비디아의 주당 순이익은 5.16달러로 전년 동기 대비 769% 늘었다. 이는 월가(街)의 예상치였던 매출 204억 달러와 주당 순이익 4.6달러를 모두 넘어서는 수치다.이날 엔비디아의 주가는 실적 발표를 앞두고 이익을 실현하려는 매도세가 몰리면서 전날 대비 2.85% 하락 마감했다. 하지만 예상을 뛰어넘는 실적에 마감 후 장외 거래에서 주가는 9.08% 급등한 가격으로 거래되고 있다.엔비디아의 호실적은 회사의 데이터센터 사업이 견인했다. 회사에 따르면 데이터센터 부문 매출은 전년 대비 409% 늘어난 184억 달러를 기록, 전체 매출의 90%를 차지했다. 이 매출의 절반 이상이 대규모 클라우드 제공 업체에서 나왔다. 엔비디아의 기존 핵심 사업이었던 게임 사업 부문의 매출은 전년 대비 56% 늘어난 28억 7000만 달러를 기록했다. 테크 업계 관계자는 “AI 반도체 출시 전에는 게임용 GPU가 엔비디아의 주요 사업이었지만, 이제는 완전 주객이 전도된 상황”이라고 말했다.엔비디아의 올해 사업 전망도 좋다. 이날 회사는 올 1분기에 240억 달러의 매출을 예상한다고 밝혔따. 이는 월가가 예상한 219억 달러를 웃도는 수치다.",http://v.daum.net/v/20240222071859507
3,  [속보] 서울교통공사 “5호선 전구간 열차운행 지연…강설로 열차 출고 장애”  ,KBS,오대성,2024. 2. 22. 07:13," 밤사이 내린 눈으로 인해 서울지하철 5호선 전구간에서 열차 운행이 지연되고 있습니다.서울교통공사는 오늘(22일) 아침 홈페이지를 통해 ""강설로 인한 기지 출고 장애로 5호선 전구간 열차 운행이 지연되고 있다""고 안내했습니다.교통공사 관계자는 KBS와의 통화에서 ""5호선 열차를 출고하는 강동구 고덕 기지에서 전차 선로가 결빙돼 열차 지연이 나타나고 있다""면서 ""평소보다 약 25분씩 열차 출고가 늦어지고 있는 상황""이라고 설명했습니다.오대성 기자 (ohwhy@kbs.co.kr)",http://v.daum.net/v/20240222071353446
4,"  [속보] 尹정부, 일본 독도의 날 행사 항의..강제징용 입장 재확인  ",파이낸셜뉴스,김윤호,2024. 2. 22. 07:12,[파이낸셜뉴스]uknow@fnnews.com 김윤호 기자,http://v.daum.net/v/20240222071230435
5,  [속보] 한일 외교장관 “한일중 정상회의 최근 논의 진전…조속한 개최 노력”  ,헤럴드경제,입력 2024. 2. 22. 07:12,2024. 2. 22. 07:12,silverpaper@heraldcorp.com,http://v.daum.net/v/20240222071207432
6,  [속보]한-인니 외교장관회담 개최…경제협력 강화 재확인  ,뉴시스,변해정,2024. 2. 22. 07:07,후속기사가 이어집니다 ,http://v.daum.net/v/20240222070703369
7,  [속보]한-캐나다 외교장관회담 개최…北대응·경제협력 강화  ,뉴시스,변해정,2024. 2. 22. 07:04,후속기사가 이어집니다 ,http://v.daum.net/v/20240222070434323
8,  [속보] 엔비디아 시간외서 상승폭 늘려…10% 폭등  ,뉴스1,박형기 기자,2024. 2. 22. 07:01,sinopark@news1.kr ,http://v.daum.net/v/20240222070118264
9,"  [속보] ‘실적 예상 상회’ 엔비디아, 시간 외 7% 이상 급등  ",서울경제,최성규 기자,2024. 2. 22. 06:41,Nan,http://v.daum.net/v/20240222064119881
