,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보]ICJ, 이스라엘에 공격 중단 명령 내리지 않아  ",뉴시스,유세진 기자,2024. 1. 26. 22:03, [서울=뉴시스]유세진 기자 = ☞공감언론 뉴시스 dbtpwls@newsis.com ,http://v.daum.net/v/20240126220339741
1,  [속보] 신한카드 결제망 먹통...”결제 안돼 딴 카드 긁었다”  ,조선일보,최혜승 기자,2024. 1. 26. 21:59,신한카드가 26일 오후 8시쯤부터 결제가 되지 않아 고객 불편이 이어지고 있다.이날 오후 8시부터 1시간 넘게 소셜미디어에는 “신한카드 먹통이냐” “선물 또 전산 오류인지 앱 로딩이 제대로 안된다” “신한카드 안 돼서 딴 카드로 겨우 긁었다” “편의점 갔는데 신한카드 안 돼서 다시 나왔다” 등의 반응이 올라오고 있다.이날 신한쏠페이(신한SOL Pay)를 통한 앱카드에는 ‘처리가 지연되어 죄송하다’라는 문구와 함께 먹통이다.,http://v.daum.net/v/20240126215955696
2,"  [속보] 국제사법재판소, 이스라엘에 '집단학살 방지' 명령  ",한국경제,안혜원,2024. 1. 26. 21:59,안혜원 한경닷컴 기자 anhw@hankyung.com,http://v.daum.net/v/20240126215906690
3,"  [속보] 국제사법재판소, 이스라엘에 ‘집단학살 방지’ 명령  ",헤럴드경제,입력 2024. 1. 26. 21:57,2024. 1. 26. 21:57,newday@heraldcorp.com,http://v.daum.net/v/20240126215749669
4,"  [속보] 국제사법재판소, 이스라엘에 ‘집단학살 방지’ 명령  ",경향신문,손우성 기자,2024. 1. 26. 21:56,"[속보] 국제사법재판소, 이스라엘에 ‘집단학살 방지’ 명령손우성 기자 applepie@kyunghyang.com",http://v.daum.net/v/20240126215654646
5,"  [속보]국제사법재판소, 이스라엘에 ‘집단학살 방지’ 명령  ",이데일리,김은경,2024. 1. 26. 21:55,김은경 (abcdek@edaily.co.kr) ,http://v.daum.net/v/20240126215534622
6,"  [속보] 국제사법재판소, 이스라엘에 '집단학살 방지' 명령  ",JTBC,안태훈 기자,2024. 1. 26. 21:54,Nan,http://v.daum.net/v/20240126215441605
7,"  [속보] 국제사법재판소, 이스라엘에 ‘집단학살 방지’ 명령  ",매일경제,안서진 매경닷컴 기자(seojin@mk.co.kr),2024. 1. 26. 21:54,Nan,http://v.daum.net/v/20240126215401592
8,"  [속보] 국제사법재판소, 이스라엘에 '집단학살 방지' 명령  ",MBN,입력 2024. 1. 26. 21:53,2024. 1. 26. 21:53,"국제사법재판소, 이스라엘에 '집단학살 방지' 명령< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240126215338584
9,  [속보]신한카드 결제망 먹통…“원인 파악 중”  ,이데일리,최정훈,2024. 1. 26. 21:52, [이데일리 최정훈 기자] 신한카드가 26일 오후 8시쯤부터 1시간 넘도록 결제가 되지 않아 고객들이 불편을 겪고 있다. 신한카드 관계자는 “원인 파악 중”이라고 답했다.최정훈 (hoonism@edaily.co.kr) ,http://v.daum.net/v/20240126215241565
