,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  재난정보 한눈에 쉽고 빠르게…서울시, '서울안전누리' 새단장  ",이데일리,오희나,2024. 3. 14. 06:01," [이데일리 오희나 기자] 서울시민에게 꼭 필요한 각종 재난·안전 정보를 제공하는 재난안전정보 포털 ‘서울안전누리’가 더 쉽고 편리해진다. 다양한 기기에서 내 위치를 중심으로 가까운 대피소, 제설시설물, 안전편의시설 등의 정보를 확인할 수 있고, 장애인·고령자·외국인 등이 재난 정보의 사각지대에 놓이지 않도록 개선된 서비스도 제공한다.우선 필요한 정보를 쉽고 빠르게 찾을 수 있도록 메뉴가 간소화됐다. 유사한 정보를 한데 모아 볼 수 있도록 △재난사고속보 △행동요령 △재난안전시설 △주요안전정책 △열린마당 △안전기술제안 6개 메뉴로 제공하고, 전체적인 디자인도 가독성을 높여 이용에 편리함을 더했다. 아울러 PC와 모바일 등 다양한 기기에서도 제약 없이 이용할 수 있도록 해 접근성도 크게 개선됐다.‘재난사고속보’ 기능도 크게 달라졌다. 가까운 대피소와 같은 재난유형별 정보, 행동 요령 등을 한눈에 볼 수 있도록 구성하고, 특정 재난 발생 시 자동으로 관련 재난정보가 상황판 형태로 화면에 전면 표출돼 실시간으로 정보를 제공, 신속히 대응할 수 있도록 했다. 실시간 인구 혼잡도, 폐쇄회로(CC)TV 영상, 재난 문자, 안전 뉴스 등의 콘텐츠도 추가로 제공한다.사용자의 위치정보와 구독 설정을 기반으로 한 ‘사용자 맞춤형 서비스’도 제공한다. 현재 위치에서 가장 가까운 대피소, 안전편의시설 등의 정보를 한눈에 확인하고 찾을 수 있도록 길 찾기 기능까지 연동했다. 아울러 재난 유형과 지역을 선택해 원하는 속보를 알림으로 받아볼 수 있는 ‘구독 설정’ 기능도 추가됐다.재난안전정보 활용에 정보 소외계층이나 사각지대가 발생하지 않도록 약자와의 동행 기조를 담은 서비스 품질 개선도 이뤄졌다. 장애인이나 고령자 등 정보 접근 약자도 불편 없이 누리집을 이용할 수 있도록 웹 접근성(Web Accessibility)을 개선했고, 외국어(영·중·일어) 누리집에도 재난속보 알림 서비스를 추가해 다양한 언어로 안전 속보를 제공한다.김성보 서울시 재난안전관리실장은 “재난이 발생하면 무엇보다 신속한 상황전파와 정보 제공이 중요한데 이번 서울안전누리의 전면 개편을 통해 누구나 재난 정보를 빠르고 편리하게 한곳에서 확인할 수 있도록 개선했다”면서 “앞으로도 365일 안전한 서울을 위해, 시민에게 꼭 필요한 재난안전정보를 보다 쉽고 편하게 찾아볼 수 있도록 시민의 눈높이에서 서비스를 지속 개선하고 보완해 나갈 것”이라고 말했다.오희나 (hnoh@edaily.co.kr) ",http://v.daum.net/v/20240314060104246
1,  재난 정보 쉽고 빠르게…새단장한 '서울안전누리' 15일 오픈  ,연합뉴스,김기훈,2024. 3. 14. 06:00,"(서울=연합뉴스) 김기훈 기자 = 서울시는 새롭게 단장한 재난안전정보 포털 '서울안전누리'를 15일 선보인다고 14일 밝혔다. 새 포털은 필요한 정보를 쉽고 빠르게 찾을 수 있도록 메뉴를 간소화하고, 전체적 디자인도 가독성을 높였다.PC와 모바일 등 다양한 기기에서 모든 서비스를 제약 없이 이용할 수 있도록 접근성을 개선했다.사용자 위치정보와 구독 설정을 기반으로 맞춤형 서비스도 제공한다. 현재 위치에서 가장 가까운 대피소나 안전 편의시설을 쉽게 찾을 수 있도록 길 찾기 기능까지 연동했다. 재난 유형과 지역을 선택해 원하는 속보를 알림으로 받아볼 수 있는 구독 설정 기능도 추가됐다.또 장애인이나 고령자 등이 재난 정보의 사각지대에 놓이지 않도록 음성안내·글자 크기 조절 기능을 추가하고, 외국어(영·중·일어) 재난속보 알림 서비스도 제공한다.kihun@yna.co.kr▶제보는 카톡 okjebo",http://v.daum.net/v/20240314060032184
2,  재난정보 포털 '서울 안전누리' 개편…메뉴 간소화·음성 서비스  ,뉴스1,오현주 기자,2024. 3. 14. 06:00,"(서울=뉴스1) 오현주 기자 = 서울시는 재난 안전정보 포털 '서울 안전누리'를 15일 새롭게 단장한다고 14일 밝혔다. 시민들이 빠르고 편리하게 재난 정보를 알 수 있도록 하기 위해서다. 포털은 메뉴가 간소화됐다. 유사한 정보를 모아볼 수 있도록 6개 메뉴(재난사고 속보, 행동 요령, 재난 안전시설, 주요 안전정책, 열린 마당, 안전 기술 제안)로 개편됐다.또 PC와 모바일 등 다양한 기기에서도 모든 서비스를 제약 없이 쓸 수 있도록 접근성이 개선됐다. 별도 애플리케이션(앱) '서울 안전앱'을 설치하지 않아도 모바일 웹에서 PC와 동일한 서비스를 이용하도록 반응형 웹으로 전환됐다. '재난 사고 속보' 기능도 달라졌다. 서울시는 가까운 대피소 같은 재난 유형별 정보와 행동 요령을 한눈에 볼 수 있도록 구성했다. 또 특정 재난이 발생하면 자동으로 재난 정보가 상황판 형태로 화면에 전면 표출되도록 했다. 이와 함께 사용자 현재 위치에서 가장 가까운 대피소와 안전시설 정보를 한눈에 알려주는 길 찾기 기능을 연동한다. 재난 안전정보 제공에 사각지대가 없도록 속보와 행동요령을 음성으로 알려주는 서비스와 외국어(영어, 일본어, 중국어) 재난 속보 알림 기능도 추가됐다. 김성보 서울시 재난안전관리실장은 ""앞으로도 시민에게 꼭 필요한 재난안전정보를 보다 쉽고 편하게 찾아볼 수 있도록 시민의 눈높이에서 서비스를 지속 개선하고 보완해 나갈 것""이라고 말했다.woobi123@news1.kr ",http://v.daum.net/v/20240314060011113
3,  재난·안전정보 한눈에 보기 쉽게…'서울안전누리' 새단장  ,뉴시스,조현아 기자,2024. 3. 14. 06:00," [서울=뉴시스] 조현아 기자 = 서울시는 오는 15일부터 재난·안전정보 포털인 '서울안전누리'를 새롭게 선보인다고 14일 밝혔다. 시는 필요한 재난·안전정보를 쉽고 빠르게 찾을 수 있도록 '재난사고속보', '행동요령', '재난안전시설', '주요안전정책', '열린마당', '안전기술제안' 등 6개 메뉴로 간소화했다. '가까운 대피소' 등 재난 유형별 정보와 행동 요령은 한눈에 보기 쉽도록 구성했다. 특정 재난 발생 시에는 자동으로 관련 정보를 상황판 형태로 전면에 표출하도록 했다. '재난사고속보'에서는 사고 속보를 비롯해 11개의 재난 유형별 정보와 실시간 인구 혼잡도, 폐쇄회로(CC)TV 영상, 재난 문자, 안전 뉴스 등의 콘텐츠를 제공한다. 접근성 개선으로 모바일과 PC 등 다양한 기기에서 서비스를 이용할 수 있고, 위치 정보 등을 기반으로 한 '사용자 맞춤형 서비스'도 누릴 수 있다. 현재 위치에서 가장 가까운 대피소, 안전편의시설 등의 정보를 확인한 뒤 '길 찾기' 기능을 통해 해당 시설까지 직접 찾아 있다. '구독 설정'을 통해 재난 유형과 지역별 원하는 속보를 알림으로 제공 받게 된다. 재난 속보와 행동 요령에 대한 음성 안내와 글자 크기 조절 기능 등도 추가됐다. 이에 따라 장애인이나 고령자 등도 제약없이 서비스를 이용할 수 있을 전망이다. 외국인 이용자를 위해 영어, 중국어, 일어 등 외국어 홈페이지에서도 안전 속보가 제공된다. 긴급 상황 시 연락할 수 있는 대사관 정보도 확인할 수 있다. 김성보 서울시 재난안전관리실장은 ""앞으로도 365일 안전한 서울을 위해 시민에게 꼭 필요한 재난안전정보를 보다 쉽고 편하게 찾아볼 수 있도록 시민의 눈높이에서 지속 보완해 나갈 것""이라고 말했다.☞공감언론 뉴시스 hacho@newsis.com ",http://v.daum.net/v/20240314060009107
4,"  美 증시 혼조 마감…다우 +0.10%, S&P500 -0.19%, 나스닥 -0.54%  ",SBS Biz,김종윤 기자,2024. 3. 14. 05:18,짧고 유익한 Biz 숏폼 바로가기,http://v.daum.net/v/20240314051805793
5,  [속보]기술주 급등 부담…엔비디아 1.12% 하락  ,이데일리,김상윤,2024. 3. 14. 05:15," [뉴욕=이데일리 김상윤 특파원] 뉴욕증시가 혼조세로 마감했다. 시장은 14일(현지시간) 발표할 생산자물가지수(PPI)와 소매판매 지표를 비롯해 내주 열리는 연방공개시장위원회(FOMC)를 기다리며 투자 방향을 가늠하고 있다. 반면 대형주 벤치마크인 S&P500지수도 0.19% 하락한 5165.31을, 기술주 위주의 나스닥지수도 0.54% 내린 1만6177.77에 거래를 마쳤다.전날 급등했던 엔비디아는 이날 1.12% 하락하면서 주요 지표를 끌어내렸다. 바이탈 날리지의 아담 크리스파풀리 창업자는 “AI 데이터 센터에 대한 심리는 그 어느 때보다 낙관적”이라며 “엔비디아 GTC 컨퍼런스에 대한 기대감이 여전히 높다”고 설명했다.매그니피센트 7 주식 대부분이 하락했다. 테슬라는 4.54%, 애플 1.12%, 메타 0.84% 하락했다. 알파벳만 0.93% 올랐다.뉴욕증시는 다음주 연방공개시장위원회(FOMC)에 따라 방향성을 타진할 것으로 예상된다. FOMC는 지난해 12월 올해 세차례 금리인하를 예상했지만, 만약 점도표(기준금리 전망치)에서 두차례 금리인하를 제시할 경우 투심은 급격히 얼어붙을 수 있다. 14일 발표되는 PPI도 향후 인플레이션 향방을 가늠할 수 있는 주요 지표다. 월가에서는 2월 PPI는 전월 대비 0.3%, 전년 대비 1.1% 오를 것으로 예상하고 있따. 같은 날 공개되는 2월 소매판매는 전월 대비 0.8% 증가할 것으로 예상된다. 지난 1월에는 0.8% 감소하면서 소비가 급격하게 얼어붙을 수 있을 것이라는 우려가 나온 바 있다.김상윤 (yoon@edaily.co.kr) ",http://v.daum.net/v/20240314051518789
6,"  [속보]뉴욕증시, 혼조세 마감…나스닥 0.54% ↓  ",아시아경제,뉴욕=권해영,2024. 3. 14. 05:02,"미국 뉴욕증시의 3대 지수는 13일(현지시간) 혼조세로 마감했다.이날 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전거래일 보다 0.1% 상승해 거래를 마쳤다. 대형주 중심의 S&P500지수와 기술주 중심의 나스닥 지수는 전일 대비 각각 0.19%, 0.54% 빠져 장을 마감했다.뉴욕=권해영 특파원 roguehy@asiae.co.kr",http://v.daum.net/v/20240314050224683
7,"  [속보]미증시 혼조, 다우는 0.10% 상승-나스닥은 0.54% 하락  ",뉴스1,박형기 기자,2024. 3. 14. 05:01,sinopark@news1.kr ,http://v.daum.net/v/20240314050136657
8,"  [속보]뉴욕증시, 혼조세 마감...다우만 0.1% 상승  ",파이낸셜뉴스,송경재,2024. 3. 14. 05:01,dympna@fnnews.com 송경재 기자,http://v.daum.net/v/20240314050132655
9,  [속보] 엔비디아가 투자한 사운드하운드 오늘도 25% 폭등  ,뉴스1,박형기 기자,2024. 3. 14. 05:00,sinopark@news1.kr ,http://v.daum.net/v/20240314050032622
