,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 與 ""민주당의 비정함과 몰인정함, 국민이 반드시 심판할 것""  ",머니투데이,박상곤 기자,2024. 2. 1. 16:03,1일 윤재옥 국민의힘 원내대표.박상곤 기자 gonee@mt.co.kr,http://v.daum.net/v/20240201160355108
1,"  [속보] 與 ""민주당, 민생 현장의 절절한 목소리를 외면해""  ",머니투데이,박상곤 기자,2024. 2. 1. 16:02,1일 윤재옥 국민의힘 원내대표박상곤 기자 gonee@mt.co.kr,http://v.daum.net/v/20240201160237023
2,"  [속보]민주당, 중대재해처벌법 2년 유예안 수용 거부  ",채널A,윤승옥,2024. 2. 1. 16:01,"민주당은 이날 의원총회를 열고 국민의힘 윤재옥 원내대표가 제안한 절충안을 거부하기로 했습니다. 민주당 홍익표 원내대표는 ""민주당은 산업현장에서의 노동자 생명 안전을 더 우선한다는 기본 가치에 충실하기로 했다. 정부·여당의 제안을 거부하기로 했다""며 ""현재 시행되는 중처법은 현재 그대로 시행되는 걸로 결론내렸다""고 말했습니다. 앞서 윤 원내대표는 야당이 요구해 온 산업안전보건청(산안청) 설치를 받아들여 중처법을 2년 유예하고 산안청을 2년 후에 개청하는 내용의 절충안을 제시했습니다. 윤승옥 기자 touch@ichannela.com",http://v.daum.net/v/20240201160151975
3,"  [속보]野 ""(중대재해법) 시행 유예와 산안청 설립 맞바꾸지 않겠다""  ",머니투데이,"김성은 기자, 오문영 기자",2024. 2. 1. 16:00,"윤영덕 더불어민주당(민주당) 원내대변인은 1일 민주당 의원총회가 끝난 직후 기자들과 만나 ""노동현장에서 일하는 사람들의 생명을 존중하는 차원에서 산업안전보건청(산안청) 설립이 필요하다는 입장에 변함은 없다""면서도 ""(50인 미만 사업장에 대해 중대재해처벌법) 시행을 유예하는 것과 산안청 설립을 맞바꾸지 않겠다는 게 의총 결론""이라고 말했다. 윤 원내대변인은 '표결이 있었는지'를 묻는 질문에는 ""표결하지 않았다""며 ""의원들 의견을 듣고 찬반 토론을 거쳐 원내대표가 최종 결정했다""고 말했다. 또 '합의안을 의총에서 추인했다 실패한 것인지'를 묻는 질문에는 ""합의안이라기보다 여당 제안을 의원들에게 공유했고 그것에 대해 찬반 토론이 진행돼 최종 결정을 했다고 보면 된다""고 했다. 토론에는 약 15명의 의원이 참여했으며 찬반 의견이 갈린 것으로 전해졌다. 윤 원내대변인은 ""정치 영역이니 국회 내에서는 언제든 상황 변화가 발생하면 협의가 가능하다""면서도 '추가 협의에 조건이 있는지'를 묻는 질문에는 ""그것은 당장 이야기할 단계는 아니다""라고 했다. 김성은 기자 gttsw@mt.co.kr 오문영 기자 omy0722@mt.co.kr",http://v.daum.net/v/20240201160050914
4,"  [속보] 민주당, 중처법 2년 유예 위한 정부·여당 산안청 2년 내설치 수용 제안 거부  ",매일경제,서동철 기자(sdchaos@mk.co.kr),2024. 2. 1. 16:00,홍익표 원내대표는 이날 본회의에 앞서 열린 의원총회 직후 기자들과 만나“의총에서 당의 의견을 모았다”며“정부·여당의 제안을 거부하기로 했다”고 밝혔다.당초 이날 오전 정부·여당의 제안에 야당 원내지도부가 긍정적인 입장을 보이면서 오후에 열릴 본회의에 앞서 극적인 합의가 이뤄질 것으로 기대되기도 했다.하지만 민주당 의총에서 반대의 목소리를 내는 의원들이 많아 정부·여당의 제안을 수용하지 않기로 결론을 낸 것으로 보인다.,http://v.daum.net/v/20240201160000806
5,"  [속보] 민주, ‘중대재해처벌법 2년 유예안’ 수용 거부  ",국민일보,이정헌,2024. 2. 1. 15:59,"[속보] 민주, ‘중대재해처벌법 2년 유예안’ 수용 거부이정헌 기자 hlee@kmib.co.krGoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 수집, 재배포금지",http://v.daum.net/v/20240201155913772
6,"  [속보] 美증시 이겨낸 수출 훈풍…코스피 1.8% 상승, 2500선 회복  ",헤럴드경제,입력 2024. 2. 1. 15:57,2024. 2. 1. 15:57,[헤럴드경제=서경원 기자] 코스피가 1일 전날 미국 증시 급락에도 불구하고 1월 수출 지표의 호조와 외국인 매수세에 힘입어 2% 가까이 상승했다.이날 코스피는 전 거래일보다 45.37포인트(1.82%) 오른 2542.46에 장을 마쳤다.지수는 지난달 30일 이후 이틀 연속 이어오던 하락세를 멈췄다.코스피는 전장보다 5.16포인트(0.21%) 내린 2491.93으로 출발해 보합권 내 등락하다 상승세로 돌아서 오름폭을 키웠다.반면 코스닥지수는 전 거래일보다 0.51포인트(0.06%) 내린 798.73에 장을 마쳤다.gil@heraldcorp.com,http://v.daum.net/v/20240201155726674
7,"  [속보] 민주당, '중대재해법 유예' 여당 제안 거부…협상 결렬  ",아이뉴스24,김주훈,2024. 2. 1. 15:56,"[아이뉴스24 김주훈 기자] 홍익표 더불어민주당 원내대표는 1일 국회에서 열린 의원총회를 마친 후 기자들과 만나 5인 이상 50인 미만 사업장에 대한 중대재해처벌법(중대재해법) 2년 재유예와 관련해 국민의힘의 '산업안전보건청'(산업청) 설치 조건부 제안에 대해 ""거부하기로 했다""고 밝혔다.홍 원내대표는 ""민주당은 산업현장에서 노동자의 생명과 안전을 더 우선하겠다는 기본 가치에 충실하기로 했다""고 말했다.",http://v.daum.net/v/20240201155655631
8,"  [속보] 기아, 1월 국내 4만4608대 판매… 전년 대비 15.3%↑  ",머니S,박찬규 기자,2024. 2. 1. 15:56,"박찬규 기자 star@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>",http://v.daum.net/v/20240201155632620
9,"  [속보] 민주당, ‘50인 미만 유예·산업안전청’ 중대재해법 수용 거부  ",헤럴드경제,입력 2024. 2. 1. 15:56,2024. 2. 1. 15:56,mkkang@heraldcorp.com,http://v.daum.net/v/20240201155622614
