,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 정부, 의협지도부 2명에 면허정지 행정처분 사전통지서 발송  ",YTN,김혜은,2024. 2. 19. 16:04,"정부가 대한의사협회 지도부 2명에 대해 의사 면허정지 행정처분에 관한 사전통지서를 발송한 것으로 확인됐습니다. 의사들의 단체행동 교사 금지 명령을 위반한 혐의로, 행정처분에 돌입한다는 사전통지서를 발송한 것입니다. 이에 대해 당사자들의 의견을 들은 뒤, 명령을 위반했다고 최종 결론을 내리게 되면 면허정지 처분이 내려집니다. YTN 김혜은 (henism@ytn.co.kr)※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]",http://v.daum.net/v/20240219160423165
1,"  [속보] 정부, 의협지도부 2명에 면허정지 행정처분 사전통지서 발송  ",YTN,김혜은,2024. 2. 19. 16:00,"정부가 대한의사협회 지도부 2명에 대해 의사 면허정지 행정처분에 관한 사전통지서를 발송한 것으로 확인됐습니다. 의사들의 단체행동 교사 금지 명령을 위반한 혐의로, 행정처분에 돌입한다는 사전통지서를 발송한 것입니다. 이에 대해 당사자들의 의견을 들은 뒤, 명령을 위반했다고 최종 결론을 내리게 되면 면허정지 처분이 내려집니다. YTN 김혜은 (henism@ytn.co.kr)※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]",http://v.daum.net/v/20240219160001944
2,  [속보]광주 군 공항서 폭발물 의심 우편물…여객기 결항·주민 대피  ,헤럴드경제,입력 2024. 2. 19. 15:51,2024. 2. 19. 15:51,19일 오후 1시50분께 광주 광산구 공군 제1전투비행단 복지관 내 우체국에서 수상한 우편물 상자가 발견됐다.군사경찰의 1차 탐색 결과 폭발물로 의심되는 내용물이 탐지돼 공군과 경찰이 현장 통제에 나섰다.활주로 등 군 공항 주요 시설이 통제되면서 활주로를 함께 쓰는 광주공항 이용 민항기의 결항이 이어지고 있다.관련 법에 따라 활주로 통제령은 당일 자정까지 이어지므로 이날 광주공항의 남은 운항 계획은 전면 취소될 예정이다.공군은 폭발물 의심 물체가 발견된 복지관 인근에 거주하는 주민들에게도 대피령을 내렸다.군은 우편물 내용물 확인과 현장 수습을 마치는 대로 활주로 등 공항 시설 통제와 주민 대피령을 해제할 예정이다.yeonjoo7@heraldcorp.com,http://v.daum.net/v/20240219155111546
3,  [속보] 광주 군 공항서 폭발물 의심 우편물…주민 대피  ,서울신문,신진호,2024. 2. 19. 15:44,광주의 공군기지 우체국에서 폭발물 의심 물체가 발견돼 군 공항과 활주로를 공유하는 민간공항의 여객기 운항이 통제되고 인근 주민들에게 대피령이 내려졌다.19일 오후 1시 50분쯤 광주 광산구 공군 제1전투비행단 복지관 내 우체국에서 수상한 우편물 상자가 발견됐다. 군사경찰의 1차 탐색 결과 폭발물로 의심되는 내용물이 탐지돼 공군과 경찰이 현장 통제에 나섰다.군 당국은 활주로 등 군 공항 주요 시설을 통제했다. 이에 따라 활주로를 함께 쓰는 광주공항 이용 민항기의 결항이 이어졌다.관련 법에 따라 활주로 통제령은 당일 자정까지 이어지기 때문에 이날 광주공항의 남은 운항 계획은 전면 취소될 예정이다.공군은 폭발물 의심 물체가 발견된 복지관 인근에 거주하는 주민들에게도 대피령을 내렸다.군은 우편물 내용물 확인과 현장 수습을 마치는 대로 활주로 등 공항 시설 통제와 주민 대피령을 해제할 예정이다.신진호 기자,http://v.daum.net/v/20240219154401192
4,  [속보] 광주 공군기지에 폭발물 의심 우편물‥공항 활주로 폐쇄  ,MBC,김세진 blues32@mbc.co.kr,2024. 2. 19. 15:43,광주 공군기지에 폭발물 의심 우편물‥공항 활주로 폐쇄▶MBC뉴스를 네이버 메인에서 확인하세요. ▶MBC뉴스는 24시간 여러분의 제보를 기다립니다. ▷전화 02-784-4000 ▷ 이메일 mbcjebo@mbc.co.kr ▷ 카카오톡 @mbc제보김세진 기자(blues32@mbc.co.kr)기사 원문 - https://imnews.imbc.com/news/2024/society/article/6572516_36438.html ,http://v.daum.net/v/20240219154313150
5,"  [속보] 코스피 2680.26(▲31.50p, 1.19%), 원·달러 환율 1335.2(▼0.2원) 마감  ",MBN,입력 2024. 2. 19. 15:39,2024. 2. 19. 15:39,"코스피 2680.26(▲31.50p, 1.19%), 원·달러 환율 1335.2(▼0.2원) 마감< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240219153939982
6,"  [ET라씨로]클리오, 올해 호실적 전망에 상승세  ",전자신문,이원지,2024. 2. 19. 15:37,"ET라씨로는 인공지능(AI) 기반으로 선별·분석한 주식 정보와 종목 매매 신호를 제공하는 전자신문 증권 정보 애플리케이션입니다. 플레이스토어에서 'ET라씨로'(-〉바로가기)를 다운로드하면 IT기업 뉴스와 시장 현황, AI 매매 타이밍을 받아볼 수 있습니다.클리오가 올해 호실적 전망에 상승세를 보이고 있다.클리오(237880)는 2월 19일 오후 3시 17분 기준 전 거래일보다 1.67% 상승한 30,500원에 거래되고 있다.KB증권은 이날 클리오 보고서를 통해 “다각화된 사업 포트폴리오, 브랜드 파워, 트렌드를 선도하는 우수한 상품 개발력에 힘입어 매출과 이익의 두 자릿수 성장세가 지속될 것”이라고 전망하며 투자의견은 '매수', 목표가는 4만3000원으로 '상향'했다.KB증권은 클리오의 2024년 매출이 전년비 19% 증가한 3931억원, 영업이익은 29% 는 437억원으로 예상했다.박신애 연구원은 “2024년은 미국과 일본, 동남아 매출의 기여도 확대가 기대되며 매수 접근을 추천한다”고 말했다.#클리오 #AI 매매신호 #실시간 매매타이밍 #알림 신청이 기사는 전자신문과 금융 AI 전문기업 씽크풀이 공동으로 작성한 것입니다. AI를 기반으로 생성된 데이터에 기자의 취재 내용을 추가한 'AI 휴머노이드 기사'입니다.※ ET라씨로에서 실시간 속보 확인하기전자신문인터넷 이원지 기자 news21g@etnews.com",http://v.daum.net/v/20240219153703868
7,  [속보] 광주 軍공항서 폭발물 의심 신고···활주로 폐쇄  ,서울경제,박동휘 기자,2024. 2. 19. 15:36,19일 오후 1시 50분께 광주 광산구 공군 제1전투비행단 복지관 내 우체국에서 수상한 우편물 상자가 발견됐다. 군사경찰의 1차 탐색 결과 폭발물로 의심되는 내용물이 탐지돼 공군과 경찰이 현장 통제에 나섰다.관련 법에 따라 활주로 통제령은 당일 자정까지 이어진다. 이에 이날 광주공항의 남은 운항 계획은 전면 취소될 예정이다.,http://v.daum.net/v/20240219153616820
8,  [속보] 광주 공군기지에 폭발물 의심 신고...공항 활주로 폐쇄 [지금이뉴스]  ,YTN,YTN,2024. 2. 19. 15:35,"광주 공군부대 기지 안 우편취급소에서 폭발물로 의심되는 우편물이 발견돼 공항 활주로가 폐쇄됐습니다. 오늘(19일) 오후 1시 50분쯤 광주 광산구 공군 제1전투비행단에서 폭발물 의심 신고가 접수됐습니다. 군과 경찰은 현장을 통제하고 폭발물 의심 물체를 확인하고 있습니다. 광주공항은 군 당국 요청에 따라 자정까지 활주로를 폐쇄할 예정입니다. 기자 | 오선열 AI 앵커 | Y-GO 자막편집 | 박해진 #지금이뉴스 ※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]",http://v.daum.net/v/20240219153543787
9,"  [속보]법무부 ""대검에 의료계 불법 집단행동 엄정 대응 지시""  ",이데일리,백주아,2024. 2. 19. 15:35," [이데일리 백주아 기자] 법무부는 ‘의료계 불법 집단 행동’에 대한 엄정한 대응을 대검찰청에 지시했다고 19일 밝혔다.이에 법무부는 대검찰청에 ‘의료계 불법 집단행동 상황 종료 시까지 비상근무 체제를 유지하면서 의료법위반·업무방해 등 불법 집단행동에 대해 신속하고 엄정하게 처리하고, 국민 불편과 피해를 최소화하는데 만전을 기해 줄 것’을 지시했다. 법무부는 국민의 생명과 건강을 위협하는 불법 집단행동에 대해서는 법과 원칙에 따라 엄정하게 대응하고, 관계부처 및 기관과 긴밀하게 협력한다는 방침이다.백주아 (juabaek@edaily.co.kr) ",http://v.daum.net/v/20240219153541785
