,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 대통령실 ""단통법 시행령 2월 개정...단말기 가격 낮아질 것""  ",데일리안,송오미,2024. 2. 2. 14:37,"[속보] 대통령실 ""단통법 시행령 2월 개정...단말기 가격 낮아질 것""",http://v.daum.net/v/20240202143743529
1,"  [속보]당정, 쌀 민간 재고부담 덜기 위해 5만톤 추가매입  ",뉴스1,박기범 기자,2024. 2. 2. 14:37,pkb1@news1.kr ,http://v.daum.net/v/20240202143719521
2,"  [속보] 대통령실 ""2월 중 단통법 시행령 개정, 가입유형·요금제 고려 지원금 지급""  ",헤럴드경제,입력 2024. 2. 2. 14:36,2024. 2. 2. 14:36,lucky@heraldcorp.com,http://v.daum.net/v/20240202143644503
3,"  [속보]대통령실 ""이달 중 단통법 시행령 개정..지원금 지급 내용으로""  ",파이낸셜뉴스,김학재,2024. 2. 2. 14:36,"성태윤 대통령실 정책실장은 이날 서울 용산 청사에서 브리핑을 통해 ""통신사 유통점에서 지원금이 지급될 수 있도록 하는 것""이라면서 이같이 전했다. 성 실장은 ""실제 단통법이 사실상 폐지되는 그 과정에 있어서 추가적으로 필요한 부분들, 소비자에 불편을 끼치는 것은 없도록 하기 위해 노력할 것""이라며 ""가입유형이나 요금제를 고려해 지원금을 지급하는 내용으로 하겠다""고 강조했다.hjkim01@fnnews.com 김학재 김윤호 기자",http://v.daum.net/v/20240202143624495
4,"  [속보]당정 ""민간 재고 부담 경감 위해 쌀 5만t 추가 매입""  ",뉴시스,이재우 기자,2024. 2. 2. 14:36, [서울=뉴시스] 이재우 기자 = 후속기사가 이어집니다☞공감언론 뉴시스 ironn108@newsis.com ,http://v.daum.net/v/20240202143602478
5,"  [속보]대통령실 ""이달 중 단통법 시행령 개정, 단말기 가격 낮아질 것""  ",아시아경제,이기민,2024. 2. 2. 14:34,이기민 기자 victor.lee@asiae.co.kr,http://v.daum.net/v/20240202143418421
6,"  [속보]정책실장 ""단통법 등 법개정 전이라도 시행령 개정…민생 체감케할것""  ",뉴시스,박미영,2024. 2. 2. 14:33, [서울=뉴시스] 후속기사가 이어집니다 ,http://v.daum.net/v/20240202143338400
7,"  [속보]정책실장 ""민생토론회, 부처 업무보고 이후에도 지속""  ",뉴시스,박미영,2024. 2. 2. 14:33, [서울=뉴시스] 후속기사가 이어집니다 ,http://v.daum.net/v/20240202143326389
8,"  [속보] 대통령실 ""단통법 시행령 2월 개정...단말기 가격 낮추도록""  ",YTN,조은지,2024. 2. 2. 14:33,"대통령실 ""단통법 시행령 2월 개정…단말기 가격 낮추도록"" ""가입유형·요금제 고려해 지원금 주도록 손질할 것"" ◇ 자세한 뉴스가 이어집니다. YTN 조은지 (zone4@ytn.co.kr)※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]",http://v.daum.net/v/20240202143303365
9,"  [속보] 민주, '선거제 당론' 결정권한 이재명 대표에 '위임'  ",대전일보,조은솔 기자,2024. 2. 2. 14:30,"더불어민주당은 2일 비례대표 선출 방식 결정을 위한 전(全)당원 투표 방안을 이재명 대표에게 위임하기로 했다.강선우 더불어민주당 대변인은 이날 오후 국회에서 최고위원회의를 마치고 기자들과 만나 ""선거제와 관련한 허심탄회한 소통이 있었다""며 ""선거제 관련 당의 입장을 정하는 권한을 이 대표에게 위임하기로 했다""고 밝혔다.다음 절차를 묻는 말에는 ""아직 정해지지 않았다""고 답했다.민주당 내에서는 현행 준연동형 비례대표제 유지와 병립형 회귀를 놓고 의견이 팽팽하게 갈리고 있다.",http://v.daum.net/v/20240202143052283
