,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 검찰, '특혜 채용 의혹' 文 전 대통령 전 사위 양산 자택 압수수색  ",전주MBC,허현호,2024. 1. 16. 16:28,Nan,http://v.daum.net/v/20240116162855001
1,"  [속보]‘흉기 피습’ 이재명, 당무 복귀…17일 최고위원회의 주재  ",동아일보,입력 2024. 1. 16. 16:27,2024. 1. 16. 16:27,[동아닷컴],http://v.daum.net/v/20240116162727934
2,  [속보] 민주 “이재명 내일 국회 당무 복귀”…흉기 피습 15일만  ,매일경제,김혜진 매경닷컴 기자(heyjiny@mk.co.kr),2024. 1. 16. 16:27,박성준 민주당 대변인은 16일 국회 소통관에서 취재진과 만나 “이 대표가 내일(17일) 최고위원회의 주재를 시작으로 당무에 복귀한다”고 밝혔다.이 대표는 이어 인재 환영식을 주재하고 총선 준비와 민생 살리기에 박차를 가할 예정이다.박 대변인은 이 대표 건강 상태에 대해 “많이 회복한 것으로 알고 있다”고 말했다.앞서 지난 10일 서울대병원에서 퇴원한 이 대표는 자택에서 회복에 집중해 왔다. 이번 당무 복귀 배경엔 복귀에 대한 이 대표의 강한 의지가 담긴 것으로 전해진다.,http://v.daum.net/v/20240116162702915
3,"  [속보] 이재명, 내일 당무 복귀...흉기 피습 뒤 보름만  ",YTN,김경수,2024. 1. 16. 16:25,"이재명, 내일 최고위 주재 당무 복귀…흉기 피습 뒤 보름만 민주 ""인재 환영식 주재, 총선 준비 민생 챙기기 박차 예정"" 공천·탈당 등 현안 산적…복귀 첫 메시지 주목 이재명, 지난 10일 퇴원 뒤 자택서 치료 전념 ◇ 자세한 뉴스는 곧 이어집니다. YTN 김경수 (kimgs85@ytn.co.kr)※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]",http://v.daum.net/v/20240116162514832
4,  [속보] 이재명 더불어민주당 내일(17일) 당무 복귀  ,더팩트,설상미,2024. 1. 16. 16:24,snow@tf.co.kr발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write,http://v.daum.net/v/20240116162453815
5,"  [속보] 민주 ""이재명 내일 국회 당무 복귀""…흉기 피습 15일만  ",SBS,장민성 기자,2024. 1. 16. 16:24,"이재명 민주당 대표가 내일(17일) 국회로 복귀합니다.지난 2일 흉기 피습 이후 15일 만입니다.박성준 대변인은 오늘 오후 기자들과 만나 ""이 대표가 내일 최고위원회의를 주재하는 것을 시작으로 당무에 복귀한다""며 ""이어서 영입 인재 환영식을 주재하고 총선 준비와 민생 살리기에 박차를 가할 예정""이라고 말했습니다.(사진=연합뉴스)
           장민성 기자 ms@sbs.co.kr",http://v.daum.net/v/20240116162436806
6,  [속보] 이재명 내일 당무 복귀…최고위원회의 주재  ,KBS,김진호,2024. 1. 16. 16:24," 지난 2일 흉기 피습을 당했던 이재명 더불어민주당 대표가 내일 당무에 복귀합니다. 흉기 피습 15일 만입니다. 박성준 민주당 대변인은 오늘(16일) 국회에서 기자들과 만나 ""이 대표는 17일 최고위원회의 주재를 시작으로 당무에 복귀한다""라고 밝혔습니다. 박 대변인은 ""이 대표는 최고위에 이어 인재환영식을 주재하고 총선 준비와 민생 살리기에 박차를 가할 것""이라고 했습니다. 박 대변인은 ""(이 대표가) 많이 회복됐다""라면서 ""피습당한 뒤 첫 당무 복귀니까 시간을 갖고 지켜봐달라""라고 했습니다. 김진호 기자 (hit@kbs.co.kr)",http://v.daum.net/v/20240116162431802
7,  [속보] 아이오와 99% 개표…트럼프 51% 디샌티스 21.2% 헤일리 19.1%  ,디지털타임스,김대성,2024. 1. 16. 16:23,[속보] 아이오와 99% 개표…트럼프 51% 디샌티스 21.2% 헤일리 19.1%<CNN>,http://v.daum.net/v/20240116162312705
8,"  [속보] 이재명, 내일 당무 복귀...흉기 피습 뒤 보름만  ",YTN,김경수,2024. 1. 16. 16:21,"이재명, 내일 최고위 주재 당무 복귀…흉기 피습 뒤 보름만 민주 ""인재 환영식 주재, 총선 준비 민생 챙기기 박차 예정"" 공천·탈당 등 현안 산적…복귀 첫 메시지 주목 이재명, 지난 10일 퇴원 뒤 자택서 치료 전념 ◇ 자세한 뉴스는 곧 이어집니다. YTN 김경수 (kimgs85@ytn.co.kr)※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]",http://v.daum.net/v/20240116162103610
9,"  [속보] 이재명, 흉기 피습 15일만에 당무 복귀…""총선 준비 박차""  ",경기일보,장영준 기자,2024. 1. 16. 16:20,"   더불어민주당 이재명 대표가 흉기 피습 사건 보름 만인 17일 당무에 복귀한다. 16일 연합뉴스에 따르면 민주당 박성준 대변인은 이날 국회에서 기자들과 만나 ""이 대표는 내일 최고위 회의 주재를 시작으로 당무에 복귀한다""며 ""최고위원회의에 이어서 인재 환영식을 주재하고 총선 준비와 민생 살리기에 박차를 가할 예정""이라고 말했다. 이 대표는 지난 2일 부산 가덕도 방문 도중 김모(67) 씨가 휘두른 흉기에 왼쪽 목을 찔리는 습격을 당해 입원했다가 8일 만인 지난 10일 퇴원했고, 자택에서 치료를 이어 왔다. 그는 지난 9일 현근택 민주연구원 부원장의 성희롱 의혹과 관련해 당 윤리감찰단에 조사를 지시하는 등 회복 치료 기간에도 중요 당무에 대한 의사 결정을 내린 바 있다. 이 대표가 당무에 공식 복귀하면 비명계(비이재명)의 집단 탈당과 잇단 공천 잡음, 선거제 개편 문제 등 쌓인 과제를 푸는데 진력할 것으로 전망된다. 장영준 기자 jjuny54@kyeonggi.com ",http://v.daum.net/v/20240116162040589
