,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 위메이드, 대표이사 박관호 의장으로 변경…장현국 사임  ",한국경제,신민경,2024. 3. 14. 18:38,위메이드가 박관호 의장 겸 창립자를 대표이사로 신규 선임했다.14일 위메이드는 이사회 결의를 통해 장현국 대표이사가 사임하고 그 자리에 박 의장이 새로 선임됐다고 공시했다.신민경 한경닷컴 기자 radio@hankyung.com ,http://v.daum.net/v/20240314183804173
1,"  [속보] 민주, 김철민·김현 결선 투표…고영인 탈락  ",경기일보,김영호 기자,2024. 3. 14. 18:35,   더불어민주당 중앙당선거관리위원회는 14일 전략선거구 통합경선 개표결과 김철민 의원과 김현 당 대표 언론특보가 결선 투표를 진행한다고 밝혔다. 현역인 고영인 의원은 아쉽게 고배를 마셨다. 김영호 기자 ho3920@kyeonggi.com ,http://v.daum.net/v/20240314183546109
2,"  [속보] 민주당, 김철민-김현 경기 안산을·병 결선行… 현역 고영인 탈락  ",조선비즈,박지영 기자,2024. 3. 14. 18:34,더불어민주당 4·10 총선 경기 안산을·병 3자 경선에서 현역 고영인 의원이 14일 탈락했다. 고 의원과 경선을 치른 김철민 의원과 김현 전 의원은 결선행을 확정 지었다.민주당 중앙당선거관리위원회는 이날 오후 서울 여의도 중앙당사에서 이같은 전략선거구인 경기 안산을·병 통합경선 개표 결과를 발표했다. 이 지역은 선거구 획정에 따라 선거구가 합쳐진 곳이다.- Copyright ⓒ 조선비즈 & Chosun.com -,http://v.daum.net/v/20240314183435082
3,  [속보]민주 경선 '경기 안산을·병' 김철민·김현 결선행···고영인 의원 탈락  ,머니투데이,김성은 기자,2024. 3. 14. 18:33,14일 더불어민주당 중앙당 선거관리위원회.김성은 기자 gttsw@mt.co.kr,http://v.daum.net/v/20240314183326058
4,"  [속보] 민주, 안산을·병 김철민·김현 결선행…현역 고영인 탈락  ",뉴스1,문창석 기자,2024. 3. 14. 18:32,themoon@news1.kr ,http://v.daum.net/v/20240314183210017
5,"  [속보] 위메이드, 신임 대표에 박관호 의장...장현국 사임  ",데일리안,민단비,2024. 3. 14. 18:16,위메이드는 신임 대표에 박관호 이사회 의장을 선임했다고 14일 공시했다.대표 변경 사유로 장 전임 대표의 사임에 따른 신규선임이라고 명시했다.위메이드 설립자인 박 의장은 현재 위메이드 지분 39.39%을 보유하고 있는 최대 주주다.,http://v.daum.net/v/20240314181640569
6,  [속보] 위메이드 대표 이사 장현국→박관호 교체  ,뉴시스,최은수 기자,2024. 3. 14. 18:12, [서울=뉴시스]최은수 기자 = 위메이드가 박관호 의장 겸 창립자를 새 대표이사로 선임했다.위메이드는 14일 이사회 결의를 통해 장현국 대표이사가 사임하고 박관호 의장이 대표이사로 신규 선임됐다고 공시했다.☞공감언론 뉴시스 eschoi@newsis.com ,http://v.daum.net/v/20240314181255452
7,  [속보] 비트코인 가격 또 사상최고가 경신…7만3500달러 넘어  ,헤럴드경제,입력 2024. 3. 14. 16:32,2024. 3. 14. 16:32,"[헤럴드경제=장연주 기자] 가상화폐 대장주 비트코인 가격이 14일 7만3800달러에 근접하며 사상 최고가를 또 한번 새로 썼다.블룸버그통신에 따르면, 비트코인 가격은 한국시간 이날 오후 4시 기준 7만3797.97달러를 찍었고 오후 4시20분 기준 7만3331.50달러에 거래 중이다.비트코인 가격은 이달 들어 처음으로 7만 달러를 돌파한 뒤 연일 고점을 높여가고 있다.비트코인 강세장 배경에는 비트코인 현물 상장지수펀드(ETF)를 통한 자금 유입이 있다는 평가가 나온다.기관투자자들의 유입, 비트코인 채굴량이 4년마다 절반씩 줄어드는 이른바 '반감기'에 대한 기대도 긍정적 요인으로 꼽히고 있다.yeonjoo7@heraldcorp.com",http://v.daum.net/v/20240314163243784
8,  [속보] 비트코인 '7만3500달러'도 넘겼다… 사상 최고가 경신  ,강원도민일보,이채윤,2024. 3. 14. 16:32,Nan,http://v.daum.net/v/20240314163220775
9,"  [속보]한동훈 ""비례정당서 유죄 확정시 승계 금지법, 공약 추진""  ",머니투데이,"박소연 기자, 김해(경남)=박상곤 기자",2024. 3. 14. 16:23,14일 한동훈 국민의힘 비상대책위원장.박소연 기자 soyunp@mt.co.kr 김해(경남)=박상곤 기자 gonee@mt.co.kr,http://v.daum.net/v/20240314162314437
