,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 코스피, 1%대 하락 출발…2600선 위태  ",헤럴드경제,입력 2024. 2. 14. 09:23,2024. 2. 14. 09:23,이날 오전 9시 2분 현재 전장보다 41.86포인트(1.58%) 하락한 2607.78을 나타내고 있다.지수는 전장보다 40.04포인트(1.51%) 내린 2609.60로 장을 시작했다.같은 시각 코스닥지수는 전 거래일보다 11.51포인트(1.36%) 하락한 833.64를 가리켰다.gil@heraldcorp.com,http://v.daum.net/v/20240214092328679
1,"  [속보] 코스피 2,609.60(▼40.04p, 1.51%), 원·달러 환율 1,340.0(▲11.9원) 개장  ",MBN,입력 2024. 2. 14. 09:16,2024. 2. 14. 09:16,"코스피 2,609.60(▼40.04p, 1.51%), 원·달러 환율 1,340.0(▲11.9원) 개장< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240214091657466
2,"  [속보]美 CPI 쇼크에…코스피, 1.51% 하락 출발  ",뉴시스,박은비 기자,2024. 2. 14. 09:01, [서울=뉴시스] 박은비 기자 = 14일 코스피는 전 거래일(2649.64)보다 40.04포인트(1.51%) 하락한 2609.60에 개장했다.☞공감언론 뉴시스 silverline@newsis.com ,http://v.daum.net/v/20240214090127003
3,"  [속보] 코스피, CPI 쇼크에 '털썩'…1%대 급락세  ",한국경제TV,정경준,2024. 2. 14. 09:01,"[한국경제TV 정경준 기자]14일 코스피가 1%대 급락 출발하며 2,600선 마저 위협받고 있다. 간밤 발표된 미국의 1월 소비자물가지수(CPI)가 시장 예상치를 웃돌면서 장기간 고금리 상황 지속에 대한 불안감이 엄습, 투자심리가 일순간에 얼어붙었다.미국 노동부에 따르면, 지난 1월 미국 CPI(헤드라인 기준)는 전년 같은 기간 대비 3.1% 상승했다. 이는 시장 예상치 2.9%를 웃도는 수치다.이날 오전 9시1분 현재 코스피지수는 전거래일대비 41.93포인트(1.58%) 떨어진 2,607.71을 기록중이다.2,600선 마저 위협받고 있는 상황.외국인과 기관이 각각 720억원, 90억원 매도 우위를 보이고 있다. 반면, 개인은 820억원 순매수에 나서고 있다.시가총액 상위종목들도 대다수 약세 흐름이다.KB금융(-3.44%), LG화학(-2.87%), LG에너지솔루션(-2.80%), SK하이닉스(-2.20%) 등이 상대적으로 큰 낙폭을 보이고 있다.반면, 현대차는 0.4% 강보합세다.같은 시각 코스닥지수는 전거래일대비 11.84포인트(1.40%) 하락한 833.31을 기록중이다. 정경준기자 jkj@wowtv.co.kr",http://v.daum.net/v/20240214090127004
4,  [속보] 유권자 2억명 인도네시아 총선 투표 시작  ,뉴시스,차미례 기자,2024. 2. 14. 08:21,[서울=뉴시스] 차미례 기자 = 인도네시아 총선 투표가 수도 자카르타를 비롯한 전국 투표소에서 14일 아침(현지시간) 일제히 시작되었다고 인도네시아 중앙선거관리위원회가 공식 발표했다.☞공감언론 뉴시스 cmr@newsis.com ,http://v.daum.net/v/20240214082136947
5,"  [속보]최상목 ""1기 신도시 선도지구 공모 일정 앞당겨 5월 중 착수""  ",뉴시스,오종택,2024. 2. 14. 08:15, [세종=뉴시스]  ,http://v.daum.net/v/20240214081509829
6,"  [속보] 英 언론 “손흥민, 이강인 등 젊은 선수들과 4강전 앞두고 다투다가 부상”  ",문화일보,허종호 기자,2024. 2. 14. 08:03,"축구대표팀 주장 손흥민(토트넘 홋스퍼)이 아시아축구연맹(AFC) 아시안컵 4강전을 앞두고 이강인(파리 생제르맹) 등 젊은 선수들과 다투다가 손가락 부상을 당했다는 주장이 나왔다.14일 오전(한국시간) 영국 매체 더선은 ""한국은 요르단과 아시안컵 4강전에서 충격적인 패배를 당했다""면서 ""손흥민은 아시안컵 탈락 전날 팀 동료와 몸싸움을 벌이다가 손가락 탈골 부상을 당했다""고 전했다. 손흥민은 실제로 지난 7일 요르단과 4강전에서 손가락에 붕대를 감고 나타났으며, 11일 브라이턴 앤드 호브 앨비언과 잉글랜드 프리미어리그(EPL) 경기에서도 같은 처치를 받은 상태였다.더선에 따르면 손흥민은 아시안컵 4강전 전날 저녁 식사 때 대표팀의 젊은 선수들과 다툼을 벌였다. 이강인을 비롯한 젊은 선수들은 탁구를 즐기기 위해 저녁 식사를 빨리 끝내고 자리에서 일어났다. 주장 손흥민은 4강전을 앞두고 팀 결속의 시간으로 삼아야 할 식사 자리를 벗어난 선수들에게 불만을 토로했다. 손흥민과 선수들은 언쟁을 벌였고, 이 과정에서 손흥민의 손가락이 탈골됐다.한 관계자는 ""몇몇 젊은 선수들이 매우 빨리 식사를 한 뒤 탁구를 하기 위해 떠났다""며 ""손흥민은 다소 무례한 말을 듣자, 그들에게 다시 돌아와 앉으라고 했다""고 설명했다. 또 ""순식간에 선수들이 식당으로 쏟아져 돌아왔고, 선수들을 진정시키다가 손흥민이 손가락을 심하게 다쳤다""고 덧붙였다.한국은 갈등 다음 날 요르단과 4강전에서 0-2 참패를 당했다. 국제축구연맹(FIFA) 랭킹 23위 한국은 87위 요르단에 사상 처음으로 패배, 역대 전적에서 3승 3무 1패를 남겼다. 특히 슈팅에서 8-17개로 2배 이상 벌어졌으며, 유효 슈팅은 0-7개로 밀렸다. 더선은 ""한국의 요르단전 패배는 전혀 예상하지 못했다""며 ""놀랍게도 한국은 단 1개의 유효 슈팅도 남기지 못했다""고 강조했다. 허종호 기자",http://v.daum.net/v/20240214080305597
7,"  [속보] 한미 국방부 핵협의그룹 서명…""북핵 위협 확장억제 강화""  ",머니투데이,김인한 기자,2024. 2. 14. 07:30,"국방부는 14일 미국 펜타곤에서 한미 핵협의그룹(NCG) 프레임워크 문서에 서명하고 ""북한의 핵위협에 대한 한미 공동의 핵·전략기획을 통해 확장억제를 강화한다""고 밝혔다.김인한 기자 science.inhan@mt.co.kr",http://v.daum.net/v/20240214073054081
8,  공무원 교육기관인데‥공식 유튜브 '정치 편향' 논란  ,MBC,조희형,2024. 2. 14. 07:25," [뉴스투데이]◀ 앵커 ▶공무원 인재개발원 유튜브 영상들의 제목에 대해 정치편향 논란이 불거졌습니다.이 영상들은 극우유튜버 출신으로, 지명 당시부터 논란이 됐던 김채환 원장의 개인채널에도 올라가 있습니다.조희형 기자입니다. ◀ 리포트 ▶국가공무원인재개발원의 공식 유튜브 계정, 인재교육TV'에 올라온 영상들입니다.윤석열 대통령의 사진과 함께 긴급속보 '전국민 울려버린 대통령', '전쟁선포 디데이' 같은 제목이 달려있습니다. 그 중 하나를 재생하자 윤 대통령의 설 인사 영상이 나옵니다.또 다른 영상에선 김채환 인재개발원장이 직접 등장해 대통령의 안보관을 소개합니다.[김채환/국가공무원인재개발원장] ""대통령께서는 지금 전쟁을 생각하고 계신다. 대한민국이 지금 위기다. 그 생각을 하신 지가 이미 상당히 오래됐다는 그 말씀을 드리는 것입니다."" '윤 통의 분노', '특별한 결심' 등 대통령의 개인적인 고뇌와 결단에 대해 집중 부각한 영상들도 있습니다.이런 영상은 총 13개로 석 달 전부터 올라오기 시작했습니다.지난해 7월 김 원장이 취임한 이후입니다. 이전까진 빅데이터나 공공혁신 등 기관 성격과 연관된 영상들이 주로 게재됐습니다.야당은 거세게 비판하고 나섰습니다. [박주민/더불어민주당 원내수석부대표] ""이게 국가기관의 공식 유튜브 채널이라고 볼 수 있겠습니까? 윤석열 정부는 공무원 조직마저 극우 세력의 이념으로 물들게 하려는 것인지 모르겠습니다."" 게다가 해당 영상들은 김 원장의 개인 유튜브에도 버젓이 올라가 있습니다.국가공무원 복무 규정상 개인 인터넷 방송은 겸직 허가 대상이고, 겸직 활동을 할 땐 정치적 중립을 위반해선 안 됩니다.김 원장은 이미 지명 당시부터 '극우 유튜버' 논란이 불거졌던 인물입니다.[김채환/국가공무원인재개발원장 (2022년 5월)] ""군 통수권자(문재인 전 대통령)가 군인을 생체 실험의 대상으로 사용하라는 지시를 내린 셈인 것입니다."" 취재진은 인재개발원에 공식 입장을 물었지만 별다른 설명을 내놓지 않고 있습니다.MBC뉴스 조희형입니다. MBC 뉴스는 24시간 여러분의 제보를 기다립니다. ▷ 전화 02-784-4000 ▷ 이메일 mbcjebo@mbc.co.kr ▷ 카카오톡 @mbc제보조희형 기자(joyhyeong@mbc.co.kr)기사 원문 - https://imnews.imbc.com/replay/2024/nwtoday/article/6570962_36523.html ",http://v.daum.net/v/20240214072508995
9,"  [속보] 황선우, 세계선수권 ‘금은동’완성…자유형 200m 우승  ",문화일보,이준호 기자,2024. 2. 14. 06:51,"황선우(21·강원도청)가 2024 국제수영연맹 세계선수권대회 경영 남자 자유형 200m에서 우승했다. 한국수영 사상 첫 3회 연속 세계선수권 메달 획득이다.황선우는 14일 오전(한국시간) 카타르 도하 어스파이어돔에서 열린 결승에서 1분 44초 75로 가장 먼저 터치 패드를 찍었다. 2위 다나스 랍시스(28·리투아니아)는 1분 45초 05, 3위 루크 홉슨(20·미국)은 1분 45초 26. 황선우는 세계선수권에서 2022년 은메달, 지난해 동메달에 이어 마침내 금메달을 목에 걸었다.황선우는 반응 시간 0.62초로 가장 먼저 출발했고 50m를 24초 24, 100m를 50초 57에 통과했다. 150m 지점에서 홉슨에게 선두를 허용했지만, 마지막 50m를 26초 89에 역영하면서 1위를 확정했다. 마지막 50m 구간에서 랍시스는 26초 92, 홉슨은 27초 81이었다. 황선우는 결승 직후 마이크를 잡고 영어로 “우승을 예상하지는 못했지만, 최선을 다했고 결국 해냈다”면서 “응원해주신 코치진과 동료들에게 감사하다”고 말했다.한국인의 자유형 200m 금메달은 황선우가 처음이다. 한국의 세계선수권 4번째 금메달. 박태환이 2007년 자유형 400m에서 첫 금메달을 획득했고 2011년 같은 종목에서 금메달을 추가했다. 지난 12일엔 김우민(23·강원도청)이 자유형 400m에서 우승했다.황선우가 정상에 오르면서 한국수영은 처음으로 단일 세계선수권에서 2개 이상의 금메달을 따내는 성과를 거뒀다. 한국수영의 세계선수권 메달은 10개(금 4개, 은 1개, 동 5개)로 늘었다. 황선우는 세계선수권 메달 3개로 박태환(금 2개, 동 1개), 다이빙 김수지(동 3개)와 함께 한국인 최다 메달 공동 1위가 됐다.2024 파리올림픽을 5개월 앞두고 ‘금빛 역영’을 펼쳤다는 점은 무척 고무적인 일. 황선우는 “올림픽 메달 획득을 위한 좋은 발판이 마련됐다”며 “남은 5개월 동안 잘 준비하면 파리올림픽에서도 좋은 결과를 얻을 수 있을 것”이라고 강조했다.황선우는 자유형 100m와 단체전인 남자 계영 800m에 출전한다. 자유형 100m는 14일 오후 예선, 15일 오전 준결승, 16일 결승이 진행된다. 남자 계영 800m는 16일 오후 예선, 17일 오전 결승을 펼친다. 황선우, 김우민, 이호준(23·제주시청), 이유연(24·고양시청)으로 구성된 계영대표팀은 우승 후보로 꼽힌다. 황선우는 “자유형 100m와 계영 800m가 남았는데 컨디션 관리를 잘해 좋은 모습 보여드리겠다”고 밝혔다.이준호 선임기자",http://v.daum.net/v/20240214065104523
