,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 귀성길 정체 다소 풀려…서울→부산 4시간30분  ,매일경제,배윤경 매경닷컴 기자(bykj@mk.co.kr),2024. 2. 9. 16:36,Nan,http://v.daum.net/v/20240209163600592
1,  [속보] 귀성길 정체 다소 풀려…서울→부산 4시간30분  ,MBN,입력 2024. 2. 9. 16:31,2024. 2. 9. 16:31,귀성길 정체 다소 풀려…서울→부산 4시간30분< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >,http://v.daum.net/v/20240209163155565
2,  [속보] 제3지대 합당 합의 '빅텐트' 성사… 통합신당 명칭은 '개혁신당'  ,강원도민일보,안은복,2024. 2. 9. 16:20,Nan,http://v.daum.net/v/20240209162054488
3,  [속보] 이낙연-이준석 3지대 '빅텐트' 완성... 이름은 개혁신당  ,한국일보,강윤주,2024. 2. 9. 16:15,"4월 10일 총선에 뛸 3지대 빅텐트가 완성됐다. 이름은 개혁신당이다. 여야 거대 정당에서 빠져나온 개혁신당, 새로운미래, 새로운선택, 원칙과상식 등 3지대 4개 세력은 설 연휴 첫날인 9일 오후 국회 소통관에서 공동 기자회견을 열고 통합신당(가칭) 합당 방안에 합의했다고 전격 발표했다.합의문에 따르면 당명은 개혁신당으로 하고, 당 대표는 이낙연·이준석 공동대표 체제다. 총선을 지휘할 총괄선대위원장은 이낙연 공동대표가 맡기로 했다. 지도부 명칭은 최고위원회로 하고 최고위원은 4개 세력이 각각 1명씩 추천하기로 했다. 통합신당 합당대회는 연휴 직후 조속한 시일 내에 열기로 했다.총선을 두 달 앞두고 3지대가 통합에 전격 합의함에 따라 국민의힘과 더불어민주당 등 거대 양당 중심의 총선 구도에 어떤 파급력을 가져올지 주목된다. 앞서 이들은 전날 밤까지도 이른바 '빅텐트' 구성 논의를 위한 원탁회의를 열었으나 통합신당의 당명과 지도부 체제 등을 놓고 의견이 엇갈렸지만, 진통 끝에 전격 합의를 이뤄냈다. 강윤주 기자 kkang@hankookilbo.com",http://v.daum.net/v/20240209161558437
4,  [속보] 제3지대 4개 세력 합당 합의…신당 명칭은 ‘개혁신당’  ,매일경제,서동철 기자(sdchaos@mk.co.kr),2024. 2. 9. 16:09,"◆ 제22대 국회의원선거 ◆개혁신당, 새로운미래, 새로운선택, 원칙과상식 등 제3지대 4개 세력들은 설 연휴 첫날인 9일 오후 국회 소통관에서 공동 기자회견을 열어 통합신당(가칭) 합당 방안에 합의했다고 전격 발표했다.합의문에 따르면 당명은 개혁신당으로 했으며 이낙연·이준석 공동대표체제로 한다. 지도부 명칭은 최고위원회로 하고 최고위원은 4개 세력이 각각 1명씩 추천하기로 했다.총선을 지휘할 총괄선대위원장은 이낙연 공동대표가 맡기로 했으며 통합신당 합당대회는 연휴 직후 조속한 시일 내에 열기로 했다.이들은 전날 밤까지 이른바 ‘빅텐트’ 구성 논의를 위한 원탁회의를 열었다. 하지만 당명과 지도부 체제 등을 놓고 의견이 있어 합의에 이르지 못했다.",http://v.daum.net/v/20240209160901373
5,"  [속보] 제3지대 4개 세력, 합당 합의…통합 신당 명칭은 ‘개혁신당’  ",KBS,이승재,2024. 2. 9. 16:07," 개혁신당, 새로운미래, 새로운선택, 원칙과상식 등 제3지대 4개 세력이 합당해 4·10 총선을 치르기로 했습니다.이들은 설 연휴 첫날인 오늘(9일) 오후 국회 소통관에서 공동 기자회견을 열어 통합신당(가칭) 합당 방안에 합의했다고 전격 발표했습니다. 합의문에 따르면 당명은 '개혁신당'으로 하고, 당 대표는 이낙연·이준석 공동대표 체제입니다.지도부 명칭은 최고위원회로 하고 최고위원은 4개 세력이 각각 1명씩 추천하기로 했습니다. 총선을 지휘할 총괄선대위원장은 이낙연 공동대표가 맡기로 했습니다. 통합신당 합당대회는 연휴 직후 조속한 시일 내에 열기로 했습니다. 앞서 이들은 어제(8일)까지도 이른바 '빅텐트' 구성 논의를 위한 원탁회의를 열었으나 통합신당의 당명과 지도부 체제 등을 놓고 의견이 엇갈렸습니다. 하지만 총선을 두 달 앞두고 통합에 합의함에 따라 국민의힘과 더불어민주당 등 거대 양당 중심의 총선 구도에 어떤 영향을 미칠지 주목됩니다.이승재 기자 (sjl@kbs.co.kr)",http://v.daum.net/v/20240209160757366
6,  [속보] 이낙연·이준석 손 잡았다.. 통합신당 명칭은 '개혁신당'  ,전주MBC,이정용,2024. 2. 9. 16:07,Nan,http://v.daum.net/v/20240209160734365
7,  [속보] 제3지대 합당 합의…공동대표 이준석·이낙연  ,더팩트,박준형,2024. 2. 9. 16:04,jun@tf.co.kr발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write,http://v.daum.net/v/20240209160433339
8,  [속보] '제3지대' 합당‥당명 '개혁신당' 이낙연·이준석 공동 대표  ,MBC,이남호,2024. 2. 9. 16:04,"거대 양당에서 빠져나온 '제3지대' 세력이 총선을 두 달여 앞두고 합당을 선언했습니다.개혁신당과 새로운미래, 새로운선택, 원칙과상식은 오늘 국회에서 기자회견을 열고 '제3지대 통합신당 합당 합의문'을 발표했습니다. 합의문에 따르면, 당명은 개혁신당으로 하며, 이낙연·이준석 공동 대표 체제로 지도부 최고위원은 4개 세력이 각각 1명씩 추전합니다. 총선을 이끌 총괄선대위원장은 이낙연 대표가 맡고, 설 연휴 직후 조속한 시일 안에 통합합당대회를 열 예정입니다. 이남호 기자(namo@mbc.co.kr)기사 원문 - https://imnews.imbc.com/news/2024/politics/article/6570084_36431.html ",http://v.daum.net/v/20240209160413335
9,  [속보] 제3지대 4개 세력 합당 합의..이낙연·이준석 공동대표  ,kbc광주방송,이형길,2024. 2. 9. 16:03,"이들은 설 연휴 첫날인 9일 오후 국회 소통관에서 공동 기자회견을 열어 통합신당(가칭) 합당 방안에 합의했다고 전격 발표했습니다.합의문에 따르면 당명은 개혁신당으로 하고, 당 대표는 이낙연·이준석 공동대표 체제로 하기로 했습니다. 지도부 명칭은 최고위원회로 하고 최고위원은 4개 세력이 각각 1명씩 추천하기로 했습니다.총선을 지휘할 총괄선대위원장은 이낙연 공동대표가 맡기로 했습니다.아울러 통합신당 합당대회는 연휴 직후 조속한 시일 내에 열기로 했습니다.이들은 지난 7일 통합선대위 구성을 위한 첫 만남에서 합당을 위한 논의를 시작했고, 9일 귀경길 인사도 모두 함께 나서며 합당 가능성이 점쳐지기도 했습니다.#제3지대 #이낙연 #이준석 #신당 #합당",http://v.daum.net/v/20240209160301323
