,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [뉴스외전 정치 맞수다] 2024 총선전은?‥""이채양명주를 기억해야"" VS ""국힘은 유승민과 손잡아야""  ",MBC,입력 2024. 3. 8. 15:01,2024. 3. 8. 15:01," [뉴스외전]출연 : 정옥임 전 국회의원 (18대) / 김유정 전 국회의원 (18대)Q. 민주당의 공천 상황에 대해서 친명우세, 비명배제가 뚜렷하고, 비명횡사라는 표현까지 이어지고 있는데요. 이재명 대표는 이번 공천은 혁신이고 더 나아가서 공천 혁명이라는 입장입니다. 직접 들어보시겠습니다.[이재명/ 더불어민주당 대표] ""우리 더불어민주당의 공천은 그야말로 시스템에 의한 혁신 공천입니다. 아니, 혁신 공천을 넘어서서 공천 혁명에 이르고 있습니다. 우리 당의 공천 평가는 여당이 아니라 주권자인 국민께서 하실 것입니다. 그 과정에 진통은 있었지만 그 결과에 대해서 그 옥동자에 대해서 평가하실 것으로 믿습니다.""물론 판단은 유권자의 몫인데요. 지금 공천 과정을 바라보는 시각차는 분명히 있어 보입니다. 두 분은 어떤 입장이신지요?Q. 공천 잡음의 시작 자체가 현역 의원들의 하위 평가 내용이 밝혀지면서부터 시작된 건데 지금 이재명 대표가 말하고 있는 그 공천 혁명이라고 하는 대목은 어떤 부분을 말하는 걸까요?Q. 말씀하신 박광온 그리고 또 윤영찬 의원 등 비명계로 분류되는 의원들이 본선에 오르지 못하면서 친명 측에서는 오히려 '당의 주인이 확인됐다.' 이런 이야기를 하고 있습니다. 그리고 또 비명계로 알려진 인사들은 당에서 살아남기 힘들다며 '나는 비명계가 아니다.' 이런 말도 하고 있는데 애초에 이 친명, 비명 계파 분류 자체가 지금 문제가 있다는 내부적인 지적도 있는 거고요. 이 상황을 어떻게 봐야 할까요?Q. 당 내부에서도 이 모든 사안을 계파라는 어떤 그런 분류에 의해서 상당 부분 해석되고 있는 것이 무리가 있다라는 이런 목소리도 있지 않습니까?Q. 일부 언론에서는 임종석 전 실장을 선대위원장 후보로 거론하고 있는데 임 전 실장의 판단이 어떨지는 또 들어봐야 하는 부분인데 이 카드가 갈등 봉합의 카드로서 유효하다고 보세요?Q. 임 전 실장의 행보를 포함해서 박광온, 윤영찬 의원 등의 앞으로 행보는 어떻게 예상하세요?Q. 국민의힘은 오늘부터 서울 강남, 울산 등 일부 강세 지역의 총선 후보를 일반 국민에게 추천받는 '국민추천제'를 시행한다고 했는데, 현역 불패 또 친윤계 공천 등의 논란을 불식시키기 위해서 급조했다는 이야기가 나오고 있습니다. 효과가 있을까요?Q. 총선이 한 달여 앞으로 다가오면서 선거전도 본격화하고 있습니다. 국민의힘 한동훈 위원장은 어제 수원에 이어서 오늘은 성남과 용인을 찾는데요. 지금 한 위원장이 굉장히 경기도에 공을 들이고 있습니다.Q.이재명 대표는 어제 양평과 이천을 방문했고 다시 정권심판론을 부각시키고 있습니다. 이를 두고 여당은 괴담이라고 비판을 했는데 이 부분도 직접 들어보시겠습니다.[윤재옥/국민의힘 원내대표] ""민주당에 대한 광범위한 민심 이반이 최근에 여론 조사에서 확인되자 어제 민주당 대표는 갑자기 양평을 방문해 대통령 처가 특혜 의혹을 꺼내들었습니다. 그러나 작년과 마찬가지로 어떤 실증적 증거도 제시하지 못했습니다. 비명횡사 공천으로 위기에 몰리자 가짜뉴스 괴담정치라니 참으로 안타깝기 그지없습니다.""Q. '당내 공천 갈등 불식시키기 위한 가짜뉴스다' 어떻게 들으셨습니까?Q. 조금 전에 속보가 나왔는데 해병대 수사 외압 의혹 핵심 피의자인 이종섭 전 국방부 장관이 호주대사로 임명이 되면서 논란이 일었고, 출국 금지된 사실이 뒤늦게 알려졌었는데 조금 전에 법무부에서 출국금지를 해제했다는 속보가 나왔습니다. 이 주제 조금 짧게 다뤄보겠습니다. 대통령실은 '임명하기 전에 출국금지 사실을 몰랐다.' 이런 취지로 해명을 했었는데요. 이 장관은 오늘 호주행이 예정돼 있었는데 돌연 취소를 했고, 법무부에 이의를 제기했고, 지금 법무부에서는 출국 금지를 해지했다까지 속보가 나왔습니다. 이 사안 어떻게 보십니까?Q. 양당의 후보 논란을 좀 짚어보겠습니다. 우선 국민의힘의 도태우 후보인데요. 박근혜 전 대통령 탄핵 심판에서 변호를 맡았던 두 인물 중의 한 명입니다. 대구에서 경선을 통해서 지금 공천이 된 상황인데 과거에 광주 5.18 민주화 운동을 놓고 북한 개입설 등의 발언을 수시로 여러 차례했던 사실이 지금 드러나서 논란이 일고 있습니다. 민주당이 그래서 '탄핵 공천이다' 이렇게 비판을 하고 있고요. 한동훈 위원장은 '굉장히 오래된 이야기다' 이렇게 잘라서 말하는 것 같습니다. 어떻게 보십니까?Q. 민주당은 또 권향엽 예비후보 공천 논란이 고발전으로 이어지고 있습니다. 한동훈 위원장이 이재명 대표의 부인 김혜경 씨의 비서를 공천했다고 비판한 것을 두고 민주당은 허위 사실이라며 고발을 했고 국민의힘은 무고로 맞고발을 지금 한 상태인데요. 어떻게 보십니까?기사 본문의 인터뷰 내용을 인용할 경우, [MBC 뉴스외전]과의 인터뷰라고 밝혀주시기 바랍니다.MBC 뉴스는 24시간 여러분의 제보를 기다립니다. ▷ 전화 02-784-4000 ▷ 이메일 mbcjebo@mbc.co.kr ▷ 카카오톡 @mbc제보기사 원문 - https://imnews.imbc.com/replay/2024/nw1400/article/6578036_36493.html ",http://v.daum.net/v/20240308150116389
1,"  [속보] 선관위, '한동훈 비서실장' 김형동 의원 선거운동원 조사  ",더팩트,이민,2024. 3. 8. 15:00,선거사무소 2개 운영 의혹…선거사무소 외 콜센터 운용 혐의경북 안동시선거관리위원회는 8일 오후 2시쯤 경북 안동시 운흥동 소재 한 건물에 대해 조사를 진행했다.이날 선관위는 해당 건물 4층을 조사해 김형동 의원의 선거운동원 4명을 확인했다.김형동 의원의 사무실은 해당 건물 5층에 있다.tktf@tf.co.kr발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write,http://v.daum.net/v/20240308150021353
2,  [속보]‘드래곤볼’·‘닥터 슬럼프’ 일본 만화가 도리야마 별세  ,문화일보,오남석 기자,2024. 3. 8. 14:57,"1980~90년대 한국을 포함해 세계적으로 큰 인기를 끈 일본 만화 ‘드래곤볼’과 ‘닥터 슬럼프’를 그린 작가 도리야마 아키라가 지난 1일 급성 경막하 출혈로 별세한 것으로 뒤늦게 알려졌다. 68세.일본 소년 만화 잡지 ‘주간 소년 점프’는 8일 공식 홈페이지를 통해 “본지에 많은 작품을 발표했던 도리야마 아키라 선생이 지난 1일 세상을 떠났다”고 밝혔다.일본 공영방송 NHK도 고인의 별세 소식을 속보로 알렸고, 요미우리신문과 아사히신문 등 주요 신문 역시 이를 주요 기사로 다뤘다. 1955년에 출생한 고인은 고교 졸업 후 광고회사에서 잠시 디자이너로 일하다가 1978년 ‘주간 소년 점프’에 ‘원더 아일랜드’를 게재하며 데뷔했고, 1980년부터 ‘닥터 슬럼프’를 연재했다. ‘닥터 슬럼프’는 천재 박사가 만든 소녀 형태 로봇이 일으키는 좌충우돌 소동을 그렸다.고인을 세계에 널리 알리게 된 작품은 1984년부터 11년간 연재한 대표작 ‘드래곤볼’이다.‘드래곤볼’은 주인공 손오공이 7개를 모으면 소원이 이뤄진다는 드래곤볼을 찾아 떠나는 모험을 다뤘다.‘드래곤볼’은 단행본이 20개 넘는 언어로 번역돼 약 2억6000만 부가 간행될 정도로 큰 화제를 모았다. 인기에 힘입어 애니메이션과 게임으로도 만들어졌다. 지금도 일본에서는 ‘드래곤볼’ 게임이나 캐릭터를 어렵지 않게 볼 수 있다.고인은 2013년 아사히신문 인터뷰에서 ‘만화에 메시지가 없다’는 질문에 “제 만화의 역할은 오락에 철저한 것”이라며 “(독자가) 잠시 즐거운 시간을 보낸다면 무엇도 남지 않아도 좋다고 생각하기 때문에 의식해서 메시지를 전달하려 하지 않는다”고 답한 바 있다. 고인은 1981년 ‘닥터 슬럼프’로 출판사 쇼가쿠칸(小學館) 만화상을 받았고, 2013년에는 앙굴렘 국제만화축제 40주년 특별상을 받았다. ‘드래곤볼’은 2006년 일본 미디어 예술 100선 만화 부문에서 3위에 오르기도 했다.‘주간 소년 점프’는 “도리야마 선생이 그린 만화는 국경을 넘어 세계에서 읽혔고 사랑받았다”며 “그가 만들어낸 매력 넘치는 캐릭터들과 압도적인 디자인 센스는 많은 만화가와 창작자에게 큰 영향을 미쳤다”고 평가했다.오남석 기자",http://v.daum.net/v/20240308145706248
3,  '드래곤볼'·만화가 도리야마 아키라 68세로 별세  ,한경비즈니스,입력 2024. 3. 8. 14:57,2024. 3. 8. 14:57,"세계적으로 큰 인기를 끈 일본 만화 '드래곤볼'과 '닥터 슬럼프'를 그린 작가 도리야마 아키라가 지난 1일 급성 경막하 출혈로 별세한 것으로 뒤늦게 알려졌다. 향년 68세.'주간 소년 점프'는 8일 공식 홈페이지를 통해 ""본지에 많은 작품을 발표했던 도리야마 아키라 선생이 지난 1일 세상을 떠났다""고 밝혔다.현지 공영방송 NHK는 고인의 별세 소식을 속보로 알렸고, 요미우리신문과 아사히신문 등 주요 신문은 부고를 머리기사로 배치했다.1955년에 출생한 고인은 고등학교 졸업 뒤 광고 회사에서 잠시 디자이너로 일하다가 1978년 '주간 소년 점프'에 '원더 아일랜드'를 게재하며 데뷔했고, 1980년부터 '닥터 슬럼프'를 연재했다.고인은 이어 1984년부터 11년간 연재한 대표작 '드래곤볼'을 통해 세계에 이름을 알렸다. '드래곤볼'은 주인공 손오공이 7개를 모으면 소원이 이뤄진다는 드래곤볼을 찾아 떠나는 모험을 다뤘다.이 작품은 2006년 일본 미디어 예술 100선 만화 부문에서 3위에 올랐다. 단행본은 20개 넘는 언어로 번역됐으며, 약 2억6000만 부가 간행될 정도로 화제를 모았다.이런 인기를 바탕으로 애니메이션과 게임으로도 만들어졌으며, 지금도 세계에서 드래곤볼 게임이나 캐릭터를 어렵지 않게 볼 수 있다.고인은 2013년 아사히신문 인터뷰에서 '만화에 메시지가 없다'는 질문에 ""제 만화의 역할은 오락에 철저한 것""이라며 ""(독자가) 잠시 즐거운 시간을 보낸다면 무엇도 남지 않아도 좋다고 생각하기 때문에 의식해서 메시지를 전달하려 하지 않는다""고 답했다. 이어 ""메시지나 감동은 다른 만화가가 그리고 있다""고 덧붙였다.고인은 1981년 '닥터 슬럼프'로 출판사 쇼가쿠칸(小學館) 만화상을 받았고, 2013년에는 만화계의 칸 영화제라고 불리는 앙굴렘 국제만화축제 40주년 특별상을 손에 쥐기도 했다.소년 점프는 ""도리야마 선생이 그린 만화는 국경을 넘어 세계에서 읽혔고 사랑받았다""며 ""그가 만들어낸 매력 넘치는 캐릭터들과 압도적인 디자인 센스는 많은 만화가와 창작자에게 큰 영향을 미쳤다""고 평가했다.이홍표 기자 hawlling@hankyung.com ",http://v.daum.net/v/20240308145701238
4,"  [뉴스현장] '전공의 블랙리스트' 문건…경찰 ""출처 확인 중""  ",연합뉴스TV,이혜선,2024. 3. 8. 14:54," <출연 : 박주희 변호사>의료현장에 남은 전공의 '색출 목록'이 의사 커뮤니티에 공개돼 논란이 일고 있는 가운데, 이번엔 집단행동에 불참한 전공의 명단을 파악하라는 의협 회장 명의의 문서가 온라인에 올라와 경찰이 사실관계 확인에 나섰습니다. 한편 주 호주대사로 내정된 이종섭 전 국방부 장관의 출국금지 해제 여부를 두고 논란이 일고 있습니다. 관련 내용 박주희 변호사와 함께 자세히 짚어보겠습니다.<질문 1> 먼저 전공의 집단사직 관련 수사 속보부터 짚어보겠습니다. 대한의사협회 회장 명의로 '집단행동에 불참한 전공의 명단을 파악하라'는 문서가 온라인에 올라와 경찰이 수사에 나섰다고요?<질문 2> 실제 관련 문건의 출처에 대해선 수사 결과를 지켜봐야 하는 상황입니다만, 최근 온라인 커뮤니티에선 의료현장에 남아 있는 전공의 명단을 공유하며 조롱하는 게시글도 등장했습니다. 정부는 이런 색출 작업이 복귀를 주저하게 한다고 우려하고 있는데요. 이런 조롱 게시글 등도 처벌 대상이 될 수 있을까요?<질문 3> 현재 이탈한 전공의는 91.8%에 이릅니다. 여전히 대다수가 복귀하지 않고 있는데요. 이렇게 복귀하지 않는 이유가 사실은 사직했음에도 월급을 받고 있기 때문이 아니냔 지적도 나오더라고요?<질문 4> 한편, 정부가 전공의들의 빈자리를 메우고 있는 의료지원 간호사 합법화 수순에 들어갔습니다. 간호사가 합법적으로 의사 업무 일부를 대신할 수 있도록하는 지침을 발표했는데요. 어떤 변화가 생기는 건가요?<질문 5> 이번에는 출국금지 중에 호주 대사에 내정된 이종섭 전 국방장관 소식으로 넘어가 보겠습니다. 이종섭 전 장관, 채 상병 수사 외압 의혹 사건으로 공수처의 수사를 받고 있는데요. 피의자 신분입니다. 어제 공수처 조사를 받았죠?<질문 6> 이종섭 전 장관이 출국금지에 대해 이의신청을 한 것으로 확인됐습니다. 당사자가 이의 신청을 하면 검토가 될 수 있는 사안인가보죠?<질문 7> 이와 관련해 박성재 법무장관이 ""개인적인 용무나 도주가 아니라 공적 업무를 수행하러 가는 것""이라고 언급했는데요. 사실상 해제하려는 방침이라는 해석이 나오는데요?<질문 8> 공무수행인 점을 감안해 출국금지 조치가 해제된다면, 이후 채 상병 외압 의혹 사건에 대한 수사에 영향은 없을지, 어떻게 진행이 될 걸로 전망하십니까?<질문 9> 다음은 테라와 루나 폭락 사태의 핵심 인물 권도형 씨 소식 짚어보겠습니다. 몬테네그로 법원이 권도형 씨의 미국행 인도 결정을 뒤집고 한국 송환을 결정했습니다. 대반전이 일어난 이유는 무엇인가요?<질문 10> 특히 한국으로의 송환은 권도형 씨 측 역시 원했던 상황이기 때문에 재항소할 가능성은 없어 보이는데요. 그렇다면 빠른 시일 내에 한국으로 송환될 가능성도 있는 건가요?<질문 11> 그런데 권도형 씨가 실제로 한국으로 송환될지는 좀 더 지켜봐야 한다는 관측이 나오고 있습니다. 사법적 절차는 마무리됐지만 몬테네그로 법무부 장관의 최종 승인이 남아있다고요?<질문 12> 권도형 씨의 한국 송환 결정에 외신들도 깜짝 놀라는 분위깁니다. 특히 권도형 씨의 한국행은 전 세계 투자자들이 우려해 왔던 선택지였다는 점에서, 재판이 지연되거나 처벌 형량이 낮게 나올 가능성에 대한 우려들도 나오는데요. 이 점은 어떻게 전망하시나요?연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝) 네이버에서 연합뉴스TV를 구독하세요 연합뉴스TV 생방송 만나보기  균형있는 뉴스, 연합뉴스TV 앱 다운받기",http://v.daum.net/v/20240308145453179
5,  [속보] 아산병원 교수들도 사직서 제출 합의…'빅5' 교수 연대 움직임도  ,MBN,입력 2024. 3. 8. 14:53,2024. 3. 8. 14:53,아산병원 교수들도 사직서 제출 합의…'빅5' 교수 연대 움직임도< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >,http://v.daum.net/v/20240308145327129
6,"  [속보] 법무부, 이종섭 전 국방장관 출국금지 해제…“이의신청 이유 있다”  ",강원도민일보,김동화,2024. 3. 8. 14:40,Nan,http://v.daum.net/v/20240308144051666
7,"  [속보] 법무부, '채 상병 수사 외압 의혹' 이종섭 전 장관 출국금지 해제  ",더팩트,장우성,2024. 3. 8. 14:40,"법무부는 출국금지가 수차례 연장돼왔고 최근 고위공직자범죄수사처(공수처) 출석조사에서 수사절차에 적극 협조하겠다고 밝힌 점 등을 고려해 이 전 장관의 이의신청이 이유있다고 판단했다고 설명했다.이 전 장관은 해병대 채모 상병 사망 사건 수사에 외압을 행사한 혐의로 입건됐다.최근 주호주대사로 임명된 뒤 출국금지된 사실이 알려지자 지난 7일 공수처에 출석해 조사를 받았다.이 전 장관은 이날 호주 시드니로 출국할 예정이었으나 일정을 연기한 것으로 알려졌다.공수처 관계자는 ""종전대로 차분하게 법과 원칙에 따라서 사실 규명을 위한 수사 절차를 계속 진행해 나가겠다""고 밝혔다.leslie@tf.co.kr발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",http://v.daum.net/v/20240308144013645
8,"  [속보]법무부, 수사외압 의혹 이종섭 전 국방장관 '출국금지 해제'  ",머니S,문희인 기자,2024. 3. 8. 14:39,문희인 기자 acnes00@mt.co.kr,http://v.daum.net/v/20240308143946624
9,"  [속보]법무부 ""이종섭 전 장관 출국금지 해제""...""수사 적극 협조하겠다고 해""  ",CJB청주방송,구준회,2024. 3. 8. 14:39,"법무부가 호주 대사로 임명된 이종섭 전 국방부 장관의 출국금지를 해제했다고 8일 밝혔습니다. 법무부는 이날 ""출국금지심의위원회를 거친 결과 별다른 조사 없이 출국금지가 수차 연장됐고, 최근 출석조사가 이뤄졌고, 본인이 수사절차에 적극 협조하겠다고 하고 있다""며 ""이의신청이 이유 있다고 판단하여 출국금지를 해제했다""라고 밝혔습니다. 이 전 장관은 채상병 수사외압 의혹으로 고위공직자범죄수사처에서 피의자 신분으로 수사를 받고 있습니다. 공수처는 지난 7일 이 전 장관을 불러 약 4시간가량 조사했습니다.",http://v.daum.net/v/20240308143945623
