,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보]한덕수 ""불법 의료 공백…정부 법률 의무 망설임 없이 이행""  ",머니투데이,세종=조규희 기자,2024. 3. 3. 14:35,3일 의사 집단행동 중앙재난안전대책본부.세종=조규희 기자 playingjo@mt.co.kr,http://v.daum.net/v/20240303143549454
1,  [속보] 조국혁신당 당대표에 조국... 당원 5만7000명 모집  ,조선일보,원선우 기자,2024. 3. 3. 14:35,조국혁신당은 3일 조국 전 법무부 장관을 초대 당대표에 선출했다. 조국 대표는 이날 경기 일산 킨텍스에서 열린 조국혁신당 중앙당 창당대회에서 당원들의 만장일치 찬성으로 당대표에 추대됐다.,http://v.daum.net/v/20240303143524441
2,"  [속보] 한 총리 ""국민 생명 볼모로 한 집단 행동에 굴하지 않을 것""  ",한국일보,정준기,2024. 3. 3. 14:34,"한덕수 국무총리가 3일 의대 정원 확대에 반대해 집단행동에 나선 의사들을 겨냥해 ""국민의 생명을 볼모로 한 집단행동에 굴하지 않을 것""이라고 강경 대응 방침을 재차 강조했다.한 총리는 이날 중앙재난안전대책본부 회의 모두발언을 통해 ""의료체계를 최대한 정상적으로 유지하여 국민의 생명과 건강을 지켜내겠다""며 이처럼 밝혔다. 의료현장을 떠난 전공의들과 관련, ""정부가 복귀를 요청한 지 사흘이 지났지만 대부분의 전공의가 복귀하지 않고 있다""며 ""어떤 이유로든 의사가 환자에 등돌리는 행위는 용납될 수 없다""고 지적했다. 대한의사협회(의협)를 향해서도 ""더 이상의 불법적인 집단행동을 멈추고 젊은 후배 의사들을 설득하는 데 앞장서주길 강력히 촉구한다""고 말했다. 그는 이날 의협 주도로 대규모 집회가 열리는 것을 언급하며 ""2,000명 증원이 너무 과도하고 증원과정에 의사들과 충분한 협의가 없었으며 무리한 의사 증원이 의학교육의 질을 떨어뜨린다는 의료계 주장은 전혀 사실이 아니다""라고 반박했다. 한 총리는 ""정부의 원칙은 변함이 없다""면서 ""불법적으로 의료 현장을 비우는 상황이 계속된다면, 정부는 헌법과 법률이 부여한 정부의 의무를 망설임 없이 이행해 나갈 것""이라고 예고했다.정준기 기자 joon@hankookilbo.com",http://v.daum.net/v/20240303143408403
3,  [속보]화성시 마도면 바이오벨리 철강공장 큰불…대응 2단계  ,뉴시스,신정훈 기자,2024. 3. 3. 14:34, [화성=뉴시스] 신정훈 기자 = ☞공감언론 뉴시스 gs5654@newsis.com ,http://v.daum.net/v/20240303143406402
4,"  [속보] 한총리 ""국민의 생명 볼모로 한 집단행동에 굴하지 않을 것""  ",헤럴드경제,입력 2024. 3. 3. 14:32,2024. 3. 3. 14:32,dingdong@heraldcorp.com,http://v.daum.net/v/20240303143258387
5,"  [속보] 한총리 ""국민 생명 볼모 집단행동에 굴하지 않을 것""  ",한국경제,김세린,2024. 3. 3. 14:32,"한덕수 국무총리는 3일 정부가 정한 복귀 시한(2월 29일)을 넘겨서까지 전공의들이 돌아오지 않은 것을 두고 ""스승과 환자, 나아가 전 국민의 목소리를 외면한 것을 정부는 안타깝고 유감스럽게 생각한다""고 밝혔다.한 총리는 이날 오후 정부서울청사에서 주재한 '의사 집단행동 중앙재난안전대책본부' 회의에서 ""정부가 전공의들의 의료현장 복귀를 요청한 지 3일이 지났지만, 대부분의 전공의가 복귀하지 않고 있다""며 이같이 말했다.그는 ""대한민국이라는 공동체의 구성원으로서, 또한 의사라는 직업을 선택한 청년들로서, 전공의들에게는 의료 현장을 지킬 의무가 있다""며 ""어떤 이유로든 의사가 환자에 등 돌리는 행위는 용납될 수 없다""고 지적했다.이어 ""이제라도 여러분의 자리로 돌아와 주길 바란다""며 ""의사협회도 더 이상 불법적인 집단행동을 멈추고 젊은 후배 의사들을 설득하는 데 앞장서주길 강력히 촉구한다""고 덧붙였다.그러면서 ""정부는 어떠한 상황이 오더라도 국민의 생명을 볼모로 한 집단행동에 굴하지 않을 것이며 의료체계를 최대한 정상적으로 유지해 국민의 생명과 건강을 지켜내겠다""고 강조했다. 김세린 한경닷컴 기자 celine@hankyung.com",http://v.daum.net/v/20240303143201379
6,"  [속보]한총리 “의협, 불법적 집단행동 멈춰야…후배의사 설득 앞장서야”  ",이데일리,조용석,2024. 3. 3. 14:31," [세종=이데일리 조용석 기자][속보]한총리 “의협, 불법적 집단행동 멈춰야…후배의사 설득 앞장서야”조용석 (chojuri@edaily.co.kr) ",http://v.daum.net/v/20240303143139375
7,"  [속보] 한총리 ""불법적으로 의료현장 비우면 정부 의무 이행""  ",한국경제,김세린,2024. 3. 3. 14:31,"한덕수 국무총리는 3일 정부가 정한 복귀 시한(2월 29일)을 넘겨서까지 전공의들이 돌아오지 않은 것을 두고 ""스승과 환자, 나아가 전 국민의 목소리를 외면한 것을 정부는 안타깝고 유감스럽게 생각한다""고 밝혔다.한 총리는 이날 오후 정부서울청사에서 주재한 '의사 집단행동 중앙재난안전대책본부' 회의에서 ""정부가 전공의들의 의료현장 복귀를 요청한 지 3일이 지났지만, 대부분의 전공의가 복귀하지 않고 있다""며 이같이 말했다.그는 ""정부의 원칙은 변함이 없다""며 ""불법적으로 의료 현장을 비우는 상황이 계속된다면, 정부는 헌법과 법률이 부여한 정부의 의무를 망설임 없이 이행해나갈 것""이라고 강조했다.김세린 한경닷컴 기자 celine@hankyung.com",http://v.daum.net/v/20240303143101365
8,"  [속보]한총리 ""전공의, 전국민 목소리 외면…정부 원칙 변함없어""  ",이데일리,조용석,2024. 3. 3. 14:30, [세종=이데일리 조용석 기자][속보]한총리 “전공의 전국민 목소리 외면…정부 원칙 변함없어”조용석 (chojuri@edaily.co.kr) ,http://v.daum.net/v/20240303143010347
9,"  [속보] 한총리 ""불법적으로 의료현장 비우면 정부 의무 이행""  ",SBS Biz,문세영 기자,2024. 3. 3. 14:30,짧고 유익한 Biz 숏폼 바로가기,http://v.daum.net/v/20240303143008346
