,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  ‘7억 달러 사나이’ 오타니, 깜짝 결혼 발표  ",채널A,김재혁,2024. 2. 29. 20:01,"""특별한 일본인 여성""이라며 SNS로 직접 팬들에게 알렸는데요.  전세계에서 팬들의 축하가 이어지고 있습니다. 김재혁 기자입니다. [기자] 화끈하게 방망이를 휘두르는 LA다저스의 오타니. 공이 그대로 담장을 넘어가 홈런이 완성됩니다. LA다저스로 이적한 뒤 첫 시범경기부터 홈런으로 팬들을 놀라게한 '야구 천재' 오타니. 바로 다음 날인 오늘, 깜짝 결혼 소식으로 다시 한 번 놀라게 만듭니다. 오타니는 자신의 SNS에 일본어로 ""여러분께 결혼소식을 알린다""며 상대는 일본 여성으로 서로 힘을 합해 지지하며 살겠다""고 알렸습니다. 영어로도 ""매우 특별한 일본 여성과 새로운 삶을 시작했다""고 손수 적었습니다. 발표 글 한 편에는 반려견 데코핀의 얼굴을 담았습니다. 오타니의 결혼 상대는 일본인 여성이라는 사실 외엔 알려진 바가 없습니다. 오타니의 SNS에는 ""쇼헤이가 선택한 사람이라 좋은 사람일 것이다."" ""성공적인 한 해를 바란다"" 등 팬들의 축복 댓글이 줄지어 올라오고 있습니다. 갑작스런 결혼 발표에 일본 매체들은 오타니의 결혼 소식을 속보로 보도했습니다. 지난해 12월 북미 프로스포츠 역사상 최고액인 9000억 원으로 LA다저스에 터를 잡은 오타니.  내일 결혼 발표에 대한 공식 발표에 나서겠다며 가족을 향한 무례한 취재 자제를 당부했습니다. 슈퍼스타의 깜짝 결혼에 세계적인 관심이 집중되고 있습니다 채널A 뉴스 김재혁입니다. 영상편집 이승은 김재혁 기자 winkj@ichannela.com",http://v.daum.net/v/20240229200145900
1,"  [뉴스레터K] 나경원 “국민, 민주당 공천에 실망…與 반사이익 불구 방심 금물”  ",KBS,KBS,2024. 2. 29. 19:55,"■ 인터뷰 자료의 저작권은 KBS라디오에 있습니다. 전문 게재나 인터뷰 인용 보도 시 KBS <뉴스레터K> 출처를 밝혀주시기 바랍니다.■ 프로그램명 : KBS1라디오 <뉴스레터K>■ 진행 : 김용준 KBS 기자■ 방송시간 : 2월 29일 (목) 17:05~17:30 KBS1R FM 97.3 MHz■ 전화 연결 출연자 : 나경원 국민의힘 전 의원 나경원 ""국민, 민주당 공천에 실망…與 반사이익 불구 방심 금물""◇김용준: 뉴스의 진수를 보여주는 인터뷰 <뉴진수>. 지난 화요일 민주당 중진 정성호 의원 만나봤었는데요. 오늘은 여당 중진 한 분 만나봅니다. 국민의힘 나경원 전 원내대표 전화로 연결해서 여야 공천 상황 평가 그리고 서울 동작을 출마 관련 이야기 나눠보겠습니다. 대표님, 안녕하십니까? ◆나경원: 안녕하세요? ◇김용준: 이번 총선에서 지금 4년 만에 서울 동작을 탈환을 노리고 계시다 보니까 지역 구석구석 곳곳 돌아다니시면서 바쁜 나날 보내고 계시겠습니다. 요즘에 몇 시간 주무세요? ◆나경원: 어제는 3시간 반 잤네요. ◇김용준: 다니실 곳이 참. ◆나경원: 네. 다니는 것뿐만 아니라 또 말씀도 듣고 뭐 그러다 보면 이게 많이 잘 시간이 없네요. ◇김용준: 출마 관련 말씀 또 잠시 뒤에 좀 나눠보고요. 지금 국민의힘은 민주당과 비교했을 때 상대적으로 공천 상황이 좀 순항하고 있는 듯한데 반면에 또 일부에서는 감동이 부족한 것 아니냐, 또 답이 보이는 공천 아닌가 하는 지적도 일부 있습니다만 전반적인 여당의 공천 상황은 어떻게 평가하고 계시는지요? ◆나경원: 여당의 공천은 사실 이기는 공천, 설득하는 공천 이런 이야기를 비대위원장께서 처음에 하신 것 같아요. 그래서 어떻게 보면 사실 중진들도 재배치도 하고 했지만 또 이번에 엊그저께 보면 경선 중에 현역들이 낙선도 하고 했는데 설득이 되는 룰 또 설득이 되는 재배치라서 비교적 좀 소리가 요란하지 않은. 그래서 어떻게 보면 뭔가 요란하고 시끄러워야지 공천이 뭐 좀. ◇김용준: 붐 업도 되는 것 같고. ◆나경원: 네. 그런 느낌을 줄 수도 있지만 그게 사실 요란하다는 것이 어떻게 보면 설득이 안 되는, 공정하지 않은 그럴 때에도 발생하기도 하거든요. 그래서 저는 그냥 그런 의미에서 순항하고 있다. 그 말씀이 맞는 이야기다. 이렇게 봅니다. ◇김용준: 공천 상황에서 또 여러 가지 잡음들이 많이 나오면 그 이후에 공천 후유증도 좀 생각을 해야 할 테고요. ◆나경원: 그렇죠. 민주당이 탈당하시는 분들이 생겼죠. ◇김용준: 공천이 곧 당선으로 여겨지는 이른바 여당 텃밭에서는 50대 이상 남성 현역 의원들이 우위를 보이고 있는 것 같은데요. 혁신 공천, 이 약속은 말뿐인가 하는 일부 지적에 대해서는 어떤 의견이세요? ◆나경원: 글쎄요. 좀 현역 프리미엄이 조금 있는 것 같은 느낌인데 그래도 현역들도 하위 점수를 받은 경우에는 감점도 했었던 것 같고 그런데요. 어쨌든 현역 프리미엄이 상당히 반영된 것 같습니다. 그래서 아마 이런 부분, 50대 이상 남성이 많은 부분은 비례대표라든지 이러한 것을 통해서 좀 조정하지 않을까 이렇게 생각합니다. ◇김용준: 어제 또 이철규 의원도 그런 말씀을 하시더라고요. 현역을 안 바꾸면 쇄신 안 된다는 말은 동의하기 어렵다. 의원님도 약간 비슷한 의견이신가요? ◆나경원: 저도 사실 공천 때마다 무조건 물갈이가 좋다고 하는데요. 사실 지난 저희 대한민국만큼 초선이 많은 국회가 없는 것 같습니다. 사실은 지난번에도 초선이 50%가 넘었는데요. 거의 60%에 육박했던 것으로 기억하는데요. 그 국회가 과연 혁신적이었느냐, 개혁적이었느냐. 저는 사실 국회가 너무 지금 국회의 전통이 없어지면서 의회 민주주의가 지금 몰각되고 있다고 생각하거든요. 그러니까 의회 민주주의의 핵심이 합의입니다. 합의 정신. 그런데 지금은 합의 정신은 실종되어 버리고 무조건 일방적인 표결 이렇게 됐는데 그게 보면 의회 전통이 없어져 가는 과정인데요. 그게 초선 비율이 많다 보니까 그렇더라고요. 그래서 앞으로 좀 이 조화를 이루고 초선들이 좀 새로운 바람도 일으키지만 또 중진들이 조화롭게 있음으로써 의회의 오래된 전통을 통해서 합의 정신이 다시 복원되어서 의회 민주주의가 좀 복원되었으면 하는 그런 생각이 많이 있습니다. ◇김용준: 말 그대로 하모니, 시너지 효과를 이루면 더할 나위가 없겠죠. 정치 선배로서 한동훈 비대위원장. 이 총선 국면에서 지금 임시 당대표로서의 본인 역할을 잘하고 있다고 보시는지? 그렇다면 특히 어느 부분이 좀 눈에 띄는지 궁금하네요. ◆나경원: 한동훈 비대위원장은 지금까지 정말 공천 과정이나 이런 부분에 있어서 여당의 비대위원장으로서의 리더십을 잘 보여줬다고 생각합니다. 어쨌든 공천의 잡음이 특별히 없이 사실상 이기는 공천, 설득하는 공천이 되어 가고 있고요. 또 한동훈 위원장이 제기했던 운동권 심판론 이 부분도 상당히 먹히는 것 아닌가 이런 생각이에요. 이재명 대표가 같이 들고나오지 않았습니까? 그래서 이러한 부분도 비교적 이슈 선점도 잘했다고 생각하는데 이제 앞으로 우리가 그동안 계속 총선 공약이 많이 나오기도 했지만 좀 더 지금 굉장히 경제가 어렵거든요. 사실 요새는 좀 많이 안타깝더라고요, 지역을 다니다 보면. 그래서 이 경제 살리는 공약들, 민생 공약들에 조금 더 전념해야 하지 않을까 이렇게 생각합니다. ◇김용준: 상대 당 이야기도 잠깐 해 보겠습니다. 지금 민주당 공천 같은 경우는 극심한 계파 갈등에 탈당도 이어지고 있고요. 이러다 보니까 심리적 분당 이야기까지 나오는 상황인데 의원님께서는 민주당 공천 상황 어떻게 좀 평가하고 계세요? ◆나경원: 제가 보기에는 이 민주당 공천이 굉장히 이재명 당대표가 생각하는 의도가 상당히 있는 것 같아요. ◇김용준: 의도. ◆나경원: 그러니까 친명, 비명의 갈등이 고조될 수밖에 없는 지금 공천을 하고 있는데 이렇게 하고 계신데 결국은 굉장히 친명 중심의 정당을 만들겠다는 의지가 상당히 보이는 그런 공천이고 그러다 보니까 갈등이 고조되지 않나 이렇게 생각합니다. ◇김용준: 지금 민주당에서는 이번 총선에서 이른바 정권 심판론을 앞세워서 나서는 것 같은데 이런 구호가 주요할지 또 여야의 총선 판세는 어떻게 전망하고 계시는지도 함께 좀 궁금하네요. ◆나경원: 사실 총선에서 가장 중요한 게 공천을 어떻게 했느냐가 굉장히 중요하더라고요. 저희가 지난번 총선이 어려웠던 것 중의 하나는 공천이 순조롭지 않았거든요. 공천을 계속 뭐 호떡 공천이라고 했죠. 막 계속 바뀌고 이런 것 같은 게 굉장히 치명적이었는데 공당으로서의 신뢰감을 주지 않은 거죠. 그런데 지금 민주당 공천이 약간 좀 그런 쪽 방향으로 가는 것 아닌가. 실질적으로 친명횡재, 비명횡사인가요? 뭐 그런 것이죠? 그런 식의 일종의 사실은 극단적인 갈등으로 가면서 공당으로서의 공천의 공정성이 좀 상당히 상실된 그런 공천이 아닌가 해서 좀 그런 모습이 국민들한테 좀 실망을 주지 않을까. 그래서 공천이 그런 모습으로 민주당이 가게 되면 다소 저희가 반사이익을 얻지 않을까 이렇게 생각하는데요. 우리가 항상 조심해야 하는 것도 반사이익을 얻었다고 우리가 또 마냥. ◇김용준: 거기에만 기대면 안 되겠죠. ◆나경원: 네. 또 방심하면 안 된다고 생각하고요. 저희는 더 낮은 자세로 또 더 공정하게 또 저희 공천도 그 과정에서 좀 더 국민들이 좋아하실 수 있는 인물들, 좀 더 국민들이 정말 다양성을 잘 반영하고 우리의 목소리를 잘 대변할 수 있는 사람들이 골고루 이렇게 나서는구나 하는 생각이 들 수 있도록 저희도 더 노력해야 한다고 생각합니다. 선거는 방심하거나 자만하면 바로 힘들어진다. 이렇게 생각합니다. ◇김용준: 지금 제가 잠깐 여야 총선 판세를 한번 여쭤봤었는데 조금 범위를 좁혀서 수도권 판세가 궁금한 부분인데 서울, 경기, 인천 이렇게 좀 수도권 판세는 나눠서 짚어봐야 할 부분이 있을까요? ◆나경원: 서울, 경기, 인천이 여당, 야당의 지지도가 좀 다르다. 이렇게 보기는 하시죠. 그러나 전체적으로 수도권은 뭐 영남이나 충청보다는 다소 여당 세가 좀 약한 건 맞지 않습니까? 제가 이제 한 2주 전까지만 해도 KBS 여론 조사를 보면 여당이 굉장히 다 거의 모든 수도권에서 다 어려운 형국이었어요. 그래서 지금 조금씩 한동훈 위원장이 국민들에게 상당히 좀 신뢰감을 주고 이런 부분으로 인해서 조금씩 저희가 회복된다고 말씀들은 하시지만 아직 우리가 더 열심히 노력해야 한다고 생각합니다. ◇김용준: 지금 새로운미래의 이낙연 공동대표도 다음 달에 광주 지역 출마를 선언한다는 속보도 들어와 있던데 개혁신당과 새로운미래 같은 제3지대 신당은 이번 총선 판세에 어느 정도 영향을 미칠 것 같은지. 그러니까 국민의힘이 좀 신경 쓰일 만한 부분이 있을지 궁금합니다. ◆나경원: 개혁신당하고 새로운미래가 조금 다른 형태가 되어 버렸는데요. 사실 가치를 공유할 수 없는 두 주체가 이렇게 또 합쳐졌다가 이제 또 깨졌는데요. 그런 점에서 한 번 일단 좀 삐걱거린 부분이 있고 다만 이낙연 대표의 당의 경우에는 실질적으로 민주당이 저렇게 극심한 분열을 하면서 상당히 많은, 이미 어느 의원이시죠? 한 분 벌써 새로운미래에 입당하시지 않았습니까? 그래서 아마 그쪽은 조금 민주당에서 탈당한 분들이 많이 입당하지 않을까 이렇게 생각합니다. ◇김용준: 대표님께서는 일찌감치 동작을에 단수 공천되셔서 이번 선거에 어떤 마음가짐으로 임하고 계시는지 궁금하네요. ◆나경원: 저는 뭐 사실 지난 4년 더 국민 속으로 또 더 주민 속으로 이런 마음으로 많이 듣고 많이 만나 뵈었습니다. 제 진심, 제 정성을 모두 쏟아부었는데요. 사실 그 마음을 알아주시면 잘 선거가 될 거라고 생각하고요. 더 낮은 곳으로 더 주민 속으로 더 열심히 하려는 마음입니다. ◇김용준: 한 3시간 정도 오늘도 주무셨다고 말씀하셨고 또 이제 퇴근길이니까 또 나가실 텐데 직접 현장 다니시면서 만나보신 동작을 지역 주민분들, 유권자분들의 민심도 궁금한데 어떤 말씀을 가장 많이 하세요? 역시 경제인가요? ◆나경원: 네. 아무래도 경제 이야기하시는 분들 좀 있으시고요. 또 경제 이야기가 제일 많네요. 아무래도 식당이나 이렇게 방문해 보면 조금 영업이 되는 집은 저도 가서 활기차게 인사하고 손님이 없는 그런 식당에 갈 때는 굉장히 미안하더라고요. 그래서 아무래도 경기가 그렇게 썩 좋지 않으니까 경기 이야기가 제일 많은 것 같습니다. ◇김용준: 먹고사는 문제 말고는 또 어떤 말씀들을 많이 하세요? ◆나경원: 뭐 아무래도 어느 당 지지하시느냐에 따라서 주시는 말씀이 좀 다르시죠. ◇김용준: 민주당에서는 또 동작을에 추미애 전 장관이 나올 가능성도 계속 제기되고 있던데 만약에 대결이 성사된다면 대표님께서는 어떤 부분에서 강점을 좀 드러내고 싶으신지 궁금합니다. ◆나경원: 오늘 민주당의 안규백 의원께서 ""추미애 전 장관의 경우에는 서울 동작은 아니다."" 이렇게 아까 말씀하신 것으로 보도를 봤습니다. 그래서 저희가 굳이 가정해서 말씀드릴 필요 없지 않나 이렇게 생각합니다. ◇김용준: 또 계속해서 거론됐던 분들이 이수진 의원도 있었고 추미애 전 장관도 있었고 여러 분들이 있는데 그러면 어떤 분이 나오시더라도 지금 준비를 하고 계실 것 같아요. 특히나 동작을 지역의 현역 의원이었던 이수진 의원이 컷오프된 이후에 민주당 탈당하면서 이 의원이 무소속 출마까지도 고려 중인 것으로 알려져 있는데 아직 누가 나오실지 민주당 쪽에서 정해지지는 않았지만 3자 구도 가능성도 생긴 것 같고요. 야권에서는 대표님이 그런 개념에서 좀 유리한 것 아닌가 이런 예상도 하던데 대표님 의견은 어떠세요? ◆나경원: 저는 그냥 뭐 선거 구도나 뭐 어떤 인물이나 이런 부분에 연연치 않고요. 동작은 사실은 굉장히 숙제가 많은 곳입니다. 서초, 강남과 같이 이미 발전이 완성된 곳이 아니고 또 굉장히 주민들께서 또 발전의 욕구가 있으세요. 또 변화의 욕구가 있으시고 누구보다도 동작을 잘 아는 사람이고 동작의 구석구석의 그런 바람을 잘 아는 사람으로서 동작 주민들이 원하는 것 잘 모아서 또 공약이야 어떻게 보면 누구나 할 수 있지만 이것을 실현할 수 있는 힘이 있는 사람이라고 생각합니다. 왜냐하면 이번에는 국회에 들어가면 5선이고 또 수도권의 여성 중진으로서 제가 할 수 있는 능력이 충분히 있다고 생각하기 때문에 주민들과 그러한 소통을 더 늘려 가면서 또 그렇게 할 수 있는 의지와 능력 보여드리는 게 가장 중요하다고 생각하고 주민들께서도 많이 동작의 발전을 위해서는 나경원이 도움이 될 것이라는 생각들을 하시는 것 같습니다. ◇김용준: 요즘에 그리고 대표님의 그 SNS 숏폼 콘텐츠 화제인 것 같은데 최근에 보니까 오뚜기춤도 추시고 잔디구장 공약 동영상은 조회수가 200만 회인가 넘어섰더라고요. 이게 MZ세대분들이 많이 호응했으려나요? 그런데 대표님이 이거 준비하면서 어렵지는 않으셨어요? ◆나경원: 저희 그렇게 무슨 시간을 들이면서 하는 게 아니라 그냥 우리 청년 자원봉사자들도 있고 그래서 그냥 체육관 방문했는데 어머님들 우리 무슨 라인 댄스였나? 그 라인 댄스반에 가서 저도 같이 좀 해 보려고 그랬더니 제가 너무 춤을 못 춰서 오뚜기춤이 되어 버렸고요. 축구장 같은 데도 그냥 잠깐 시간 내서 우리 이렇게 잔디구장에 대한 많은 또 욕구들이 있어서 잠깐 준비했는데 우리 청년 대학생팀들이 아주 아이디어가 좋은 것 같습니다. ◇김용준: 이런 걸 한번 해 보자는 제안 같은 거 받으실 때 요즘에 어떻게 보면 선거 운동하는 방식이 많이 바뀌었구나. 그런 체감도 되세요? ◆나경원: 사실은 저는 이 선거 후보자로서는 다양한 세대와 또 다양한 계층과 다양한 방법으로 소통해야 한다고 생각하거든요. 그래서 오프라인으로 많은 분들을 직접 만나기도 하지만 사실 못 만나는 분들은 온라인으로 소통해야 하잖아요. 그러면 20대 소통 다르고 30대 소통 다르지 않겠습니까? 그래서 그 연령대 또는 그 성별 또는 계층별 소통을 다양하게 하려고 합니다. 그래서 MZ세대들 소통 방법도 굉장히 재미있더라고요. 저도 또 그래서 저를 돕는 분들도 20대부터 60대, 70대까지 아주 다양한 분들이 계시잖아요. 그래서 그분들로부터 말씀 듣고 아주 적극적으로 또 그분들이 원하는 방법으로 소통하기도 하고 또 저도 그것이 저한테도 또 많이 가르침을 주더라고요. 그래서 아주 좋습니다. ◇김용준: 혹시 또 준비 중인 콘텐츠 있으세요? ◆나경원: 저희요? ◇김용준: 네. ◆나경원: 뭘 말씀드려야 될지 모르겠네. 그냥 그동안 최근에 공약을 조금 더 가깝게 느껴지게 좀 그냥 공약 카드 뉴스 이런 게 아니라 공약을 좀 이렇게 숏폼 형태로 만들어 보기도 했습니다. 그래서 어저께 올린 것은 제가 서리풀터널을 뚫었거든요. 테헤란로가 원래 대법원 앞에 멈춰 있던 것을 서리풀터널을 뚫어서 사당동까지 왔는데 숭실대부터 이 효과가 있어야 되지 않느냐. 그래서 우리가 숭실대에 산업을 가져오겠다. 이런 여러 가지 공약이 있는데 버스 노선도 그러면 교대역까지만 서리풀터널을 뚫어서 통과해서 가는 버스가 있는 게 아니라 강남을 지나서 삼성역까지 가야 되지 않느냐. 그래서 원라인 버스 노선을 어제 숏폼으로 하나 올렸는데요. 재미있게 저희는 만들었다고 생각하는데 모르겠습니다. ◇김용준: 1927님께서 ""예전에 동작구 사당동 중학교 졸업식 때 오셨는데 아이와 같이 사진 찍어주셨는데 감사해요.""라는 말씀도 해 주십니다. 현안 중의 하나도 여쭤볼게요. 지금 여당 중진으로서 최근 어떻게 좀 심각한 의대 정원 증원 관련된 여러 가지 일련의 사태들 이러한 것들은 어떻게 좀 풀어 가는 게 지혜롭다고 생각하실지요? ◆나경원: 의대 정원 증원의 필요성은 당연히 있는데요. 사실 저는 모든 사태는 조금 대화를 통해서 풀어 가면 어떨까 이런 생각을 합니다. 그래서 정부도 좀 대화를 할 생각을 가지고 있는 것 같고요. 그래서 대화를 통해서 하루빨리 이 문제가 정리되기를 바랍니다. ◇김용준: 당선이 되시면 말씀하신 것처럼 5선 의원이 되십니다. 국회에 만약 입성하시게 된다면 이번에 어떤 역할을 좀 하고 싶다는 포부를 좀 들어보겠습니다. ◆나경원: 제가 아까 말씀드린 것처럼 의회 민주주의 말씀을 드렸는데요. 저도 의회인으로서 정말 오랫동안 의회에서 일을 해 왔는데 한마디로 의회의 합의 정신이라는 게 몰각되면서 의회가 더 극단적인 갈등과 대립으로 가고 있거든요. 그래서 그 의회 민주주의를 복원하고 합의의 정치를 좀 복원함으로써 그런 방식의 정치 개혁의 역할을 좀 하고 싶습니다. ◇김용준: 그래서 그런가요? 오늘도 보면 임시 국회에서 열리는 선거구 획정안 그리고 쌍특검법 재표결이 지금 진행되고 있는 것 같은데 이게 이렇게까지 오래 끌어올 것인가 모두 예상을 못 했을 겁니다. 어떻게 생각하세요? ◆나경원: 그렇죠. 선거구 획정도 조금씩 늦기도 하지만 올해같이 정말 늦어도 너무 늦는 것 같고요. 또 이런 쌍특검도 마찬가지입니다. 그러니까 어떻게 보면 의회가 너무 정쟁적인 것에 끝까지 매달리다 보니까 국민들 민생을 챙기는 부분에 있어서 합의를 내는 것도 또 어려운 부분이 있는 것 같아서 안타깝다고 생각하고요. 제가 그런 의미에서 너무 초선이 많은 국회를 좀 지양하는 것이 오히려 바람직하지 않을까 그런 생각 다시 한번 합니다. ◇김용준: 여기까지 말씀 듣겠습니다. 지금까지 나경원 전 국민의힘 의원이었습니다. 고맙습니다. KBS",http://v.daum.net/v/20240229195519793
2,"  [속보] '전북 유지' '비례 1석 감소'… 선거구획정안, 국회 통과  ",대전일보,최고나 기자,2024. 2. 29. 19:46,Nan,http://v.daum.net/v/20240229194638688
3,  [속보] 은평구서 ‘급발진 의심’ 사고…행인 1명 사망·13명 부상  ,서울신문,윤예림,2024. 2. 29. 19:44,29일 오후 5시쯤 서울 은평구 불광동 왕복 6차로 도로에서 스포츠유틸리티차(SUV) 한 대가 차량 8대와 70대 보행자를 잇따라 들이받아 70대가 숨지고 13명이 다쳤다.경찰에 따르면 부상자 중 5명은 병원으로 옮겨졌고 일부는 현장에서 구급처치를 받았다.SUV가 친 차량은 승용차 7대와 오토바이 1대인 것으로 전해졌다.경찰 관계자는 “운전자가 음주 상태는 아니었던 걸로 파악하고 있다”며 “정확한 사고 경위를 조사 중”이라고 밝혔다.윤예림 기자,http://v.daum.net/v/20240229194401657
4,"  [속보]박민수 복지부 차관 ""전공의 굉장히 소수 참여…두 자릿수 안돼""  ",머니투데이,구단비 기자,2024. 2. 29. 19:38,29일 박민수 보건복지부 제2차관 전공의들과 대화 이후 기자 브리핑구단비 기자 kdb@mt.co.kr,http://v.daum.net/v/20240229193843547
5,"  [속보]박민수 복지부 차관 ""전공의들 개인 자격으로 참석…증원 배경에 대한 질문 많아""  ",머니투데이,구단비 기자,2024. 2. 29. 19:36,29일 박민수 보건복지부 제2차관 전공의들과 대화 이후 기자 브리핑구단비 기자 kdb@mt.co.kr,http://v.daum.net/v/20240229193638525
6,  [속보]전북 대신 비례 1석 축소…4·10총선 선거구 획정안 국회 통과  ,동아일보,조혜선 동아닷컴 기자,2024. 2. 29. 19:30,"국회는 이날 오후 본회의를 열고 4·10 총선 선거구 획정안을 담은 공직선거법 개정안을 안건으로 상정했다. 표결 결과, 재석 의원 259명 중 찬성 190명, 반대 34명, 기권 35명으로 개정안은 가결됐다.여야는 전북 의석을 현행대로 유지하는 대신 비례의석 1석을 줄이기로 했다. 당초 획정 원안에는 전북 의석 수를 10석에서 9석으로 줄이는 내용이 포함됐다. 전북 지역구 의석을 보존하기 위해 비례의석 1석을 줄이기로 양당이 합의한 것이다.또 여야 합의로 인천과 경기에서 1석씩 늘고, 서울에서 1석 줄면서 전체 지역구 의석은 253석에서 254석이 됐다. 비례대표는 47석에서 46석으로 줄었다. 전체 의원 정수는 300명으로 동일하다.조혜선 동아닷컴 기자 hs87cho@donga.com ",http://v.daum.net/v/20240229193000416
7,  [속보] 총선 41일 남기고 선거구 확정‥지역구 늘리고 비례 1석 축소  ,MBC,엄지인 umji@mbc.co.kr,2024. 2. 29. 19:28,"4월 총선에 적용할 선거구 획정안이 선거를 41일 앞두고 국회 본회의에서 처리됐습니다.여야는 2월 임시국회 마지막 날인 오늘 본회의를 열어 전체 의석 3백 석을 유지하되, 지역구를 1석 늘리고 비례대표를 1석 줄인 공직선거법 개정안을 통과시켰습니다.지역별로는 인구 조정에 따라 서울 노원구에서 1석이 줄고 인천과 경기 지역에서 각각 1석이 늘어납니다.당초 중앙선관위 산하 선거구획정위가 축소를 권고한 전북 지역은 여야 논의 끝에 의석수를 그대로 유지하기로 했습니다.서울 면적의 몇 배에 달하는 이른바 '공룡 선거구'를 방지하기 위해 서울과 강원·경기와 전남에 특례지역 4곳을 두고 전북에도 1곳을 추가하기로 했습니다.4월 총선 선거구가 뒤늦게 확정되면서 다소 늦춰졌던 여야의 공천 작업은 마무리 수순에 들어갈 것으로 예상됩니다.엄지인 기자(umji@mbc.co.kr)기사 원문 - https://imnews.imbc.com/news/2024/politics/article/6575741_36431.html ",http://v.daum.net/v/20240229192807392
8,"  [속보] 푸틴 “서방 개입, 실질적 핵전쟁 위험 조장”  ",서울경제,변수연 기자,2024. 2. 29. 19:25,"블라디미르 푸틴 러시아 대통령이 29일(현지시간) 진행된 연례 국정연설에서 우크라이나 전쟁에 대한 서구의 개입 가능성을 거론하며 ‘핵 위협’을 재차 꺼냈다. 스웨덴과 핀란드의 북대서양조약기구(NATO) 가입과 관련해서는 러시아 서부에 배치된 군세를 한층 강화할 것이라고도 경고했다.타스와 리아노보스티통신 등 현지 매체들에 따르면 푸틴 대통령은 이날 러시아 연방의회에서 진행된 연설에서 서구의 우크라이나전 개입 가능성과 관련해 “전략적 핵전력이 준비 상태에 있다”고 말했다. 그는 “러시아는 현재 주권과 안보를 위해 정의로운 싸움을 벌이고 있다”며 “누구도 내정에 간섭하는 것을 허용하지 않을 것”이라고 말했다. 이어 “내정에 개입하는 이들의 결과는 과거보다 훨씬 비극적일 것”이라며 “러시아에 대한 새로운 개입 시도는 핵무기 사용에 따른 대규모 갈등의 위험을 높일 것”이라고도 말했다.푸틴 대통령은 러시아가 최근 유럽 공격을 준비하고 있다는 서방 일각의 분석에 대해서는 “말도 안되는 소리”라고 일축했다. 다만 “러시아는 그들(서방)의 영토에 있는 목표물을 공격할 수 있는 무기를 가지고 있다”며 위협하는 발언을 내놓기도 했다. 스웨덴과 핀란드의 북대서양조약기구 가입에 대응해 러시아 서부에 배치된 군세를 한층 강화할 것이라고도 말했다.현재의 우크라이나 전황에 대해서는 낙관적인 시각을 드러냈다. 푸틴 대통령은 “(전장의) 모든 방향에서 (러시아) 군대는 자신있게 전진하고 영토를 해방시키고 있다”며 “러시아가 이 전쟁을 시작한 것은 아니지만 우리는 나치즘을 근절하고 우리 국민의 주권을 보호하기 위해 모든 일을 할 것”이라고 말했다.푸틴 대통령은 현재 러시아가 여러가지 무기 시스템을 계속 연구하고 있으며, 곧 알려질 것이라고 말했다. 그는 특히 “사르마트 미사일이 군에 전달됐으며 곧 전투 임무를 수행하는 지역에서 시연될 예정”이라고 강조했다. 러시아의 차세대 대륙간탄도미사일(ICBM)인 사르마트 RS-28은 사거리가 1만8000㎞로, 북극과 남극까지 비행 가능한 것으로 알려져 있다. 그는 이밖에 자국이 개발한 핵추진 순항미사일인 ‘부레베스트니크’와 핵어뢰인 ‘포세이돈’ 시스템의 시험이 완료단계에 있다고도 덧붙였다.",http://v.daum.net/v/20240229192558359
9,  [속보]'비례 1석 줄이고 전북 유지' 선거구 획정안 국회 통과  ,노컷뉴스,CBS노컷뉴스 김명지 기자,2024. 2. 29. 19:24,'비례 1석 줄이고 전북 유지' 선거구 획정안 국회 통과CBS노컷뉴스 김명지 기자 divine@cbs.co.kr▶ 기자와 카톡 채팅하기▶ 노컷뉴스 영상 구독하기 ,http://v.daum.net/v/20240229192400319
