,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 푸틴 ""러시아, 핵무기 우주 배치 항상 반대""  ",뉴시스,문예성 기자,2024. 2. 21. 01:37, 후속기사가 이어집니다☞공감언론 뉴시스 sophis731@newsis.com ,http://v.daum.net/v/20240221013740468
1,"  [속보] 푸틴 ""러시아는 우주에 핵무기 배치 반대""  ",뉴스1,권영미 기자,2024. 2. 21. 01:26,kym@news1.kr ,http://v.daum.net/v/20240221012620448
2,"  [속보] 푸틴 ""러시아, 핵무기 우주 배치 반대""  ",연합뉴스,최인영,2024. 2. 21. 01:13,▶제보는 카톡 okjebo,http://v.daum.net/v/20240221011301424
3,"  [속보]정재훈 교수 ""의대 증원 효과 늦고 근거 불투명…인재 쏠림 우려""  ",뉴시스,이연희,2024. 2. 21. 00:54, [세종=뉴시스]  ,http://v.daum.net/v/20240221005446355
4,"  [속보]정부 ""필수의료 10조 핀셋 투입…의사만 늘리는 것 아냐""  ",뉴시스,이연희,2024. 2. 21. 00:54, [세종=뉴시스]  ,http://v.daum.net/v/20240221005435354
5,"  [속보] ""美 '가자 휴전' 안보리 결의안에 세번째 거부권 행사""-로이터  ",뉴스1,권영미 기자,2024. 2. 21. 00:52,kym@news1.kr ,http://v.daum.net/v/20240221005224349
6,"  [속보]이동욱 경기의사회장 ""국민들, 의료 양보다 질 중시…서울 대형병원 선호""  ",뉴시스,이연희,2024. 2. 21. 00:40, [세종=뉴시스]  ,http://v.daum.net/v/20240221004029313
7,"  [속보]김윤 교수 ""전공의 80시간 근무·PA 간호사 문제, 의사 부족 반증""  ",뉴시스,이연희,2024. 2. 21. 00:40, [세종=뉴시스]  ,http://v.daum.net/v/20240221004014306
8,"  [속보]""가자 즉각 휴전"" 안보리 결의안, 또 미국 거부로 부결  ",뉴시스,이윤희 특파원,2024. 2. 21. 00:35, [워싱턴=뉴시스] 이윤희 특파원 = ☞공감언론 뉴시스 sympathy@newsis.com ,http://v.daum.net/v/20240221003508263
9,  늦장 선거구 대립 불똥튈라… 획정위안 현실화 땐 대혼선  ,강원도민일보,이세훈,2024. 2. 21. 00:06,"속보=차기 총선이 불과 49일을 남겨뒀으나 여야정치권이 4·10총선 선거구 획정(본지 2월20일자 1면)을 놓고 대립하고 있어 현행 8석 유지로 잠정적인 결론을 낸 강원선거구에 불똥이 튀는 것 아니냐는 우려가 제기되면서 강원정치권이 8석 사수 총력전에 나섰다. 20일 본지 취재 결과, 국회 정치개혁특별위원회는 이르면 23일 전체회의를 열고, 선거구 획정을 위한 ‘공직선거법 개정안’을 처리할 계획이다. 여야 모두 21일부터 재외선거인명부가 작성되는 것을 고려, 오는 29일 예정된 본회의(총선 41일전)에서 획정안을 통과시키겠다는 공통된 입장이다. 이날 전체회의는 선거구 획정의 ‘데드라인’이다. 그러나 현재 정치적 상황과 물리적 시간 등을 감안할 때 상황은 그다지 긍정적이지 않다. 이로 인해 매번 획정작업때마다 희생양으로 전락해 온 강원지역에선 ‘게리멘더링(자기 정당에 유리하도록 선거구 변경)’에 대한 우려가 쏟아지고 있다. 강원 등 일부 지역에 대해선 21대 총선에서 적용된 현행 선거구 체계를 유지하는 것으로 여야가 잠정 합의를 이뤘으나, 쟁점 지역구를 둘러싼 샅바싸움 과정에서 어떤 결과가 도출될지는 알 수 없는 상황이다. 또, 29일 본회의에서 획정안이 끝내 통과되지 못할 경우엔 문제는 더 복잡해진다. 김진표 국회의장은 지난 19일 임시국회 개회사를 통해 총선 6개월 전까지 선거구를 획정하지 못할 경우, ‘획정위가 제출한 획정안 그대로 선거구를 확정토록 하는 내용의 법 규정 필요성’을 강조했다. 획정위 자체안은 속초·철원·화천·양구·인제·고성 등 6개 시·군이 통합된 선거구가 핵심이다. 강릉선거구는 강릉·양양으로 바뀐다. 이 안이 현실화되면 도내 선거구 조정대상의 현역인 한기호(춘천·철원·화천·양구을)·권성동(강릉)·이양수(속초·인제·고성·양양)의원은 물론 각 출마선거구 예비후보들까지 큰 혼선을 겪게 된다. 국회 정개특위 소속 국민의힘 박정하(원주 갑) 의원은 “강원지역의 경우, 획정위 자체안에 담긴 ‘6개 시·군 통합 선거구’에 대해 여야 모두 부정적인 입장을 밝히며 현행 유지로 잠정 합의한 만큼, 강원은 변동이 없을 것”이라고 했다. 이세훈 sehoon@kado.net",http://v.daum.net/v/20240221000630065
