,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 귀성길 정체 다소 풀려…서울→부산 4시간30분  ,문화일보,곽선미 기자,2024. 2. 9. 16:45,"설 연휴 첫날인 9일 오후 전국 주요 고속도로의 정체가 다소 풀리면서 차들이 속도를 내고 있다.한국도로공사에 따르면 이날 오후 5시 기준 승용차로 서울 요금소를 출발해 전국 주요 도시까지 걸리는 예상 시간은 부산 4시간 30분, 울산 4시간 12분, 대구 3시간 30분, 광주 3시간 30분, 강릉 2시간 50분, 대전 1시간 50분이다.오전에 출발할 때보다 3∼4시간 줄어 소통이 한결 원활해진 모습이다.그러나 일부 구간에서는 여전히 정체가 빚어지고 있다.경부고속도로 부산 방향은 한남∼서초 4㎞, 남사진위∼남사 5㎞, 천안휴게소∼옥산 14㎞, 옥천1터널∼옥천4터널 6㎞ 구간에서 차량이 서행 중이다. 서해안고속도로 목포 방향은 서평택∼서해대교 6㎞, 당진부근 2㎞, 동서천분기점∼군산 4㎞, 줄포부근 7㎞ 구간에서 정체가 나타났다. 중부고속도로 남이 방향은 진천∼진천터널 5㎞, 오창∼서청주 6㎞ 구간에서 차들이 속도를 내지 못하고 있다.또 영동선 강릉 방향은 서창분기점∼월곶분기점 2㎞ 구간에서 차들이 거북이걸음을 하고 있다.이날 전국 교통량 예상치는 약 519만 대다. 이중 수도권에서 지방으로 49만 대, 지방에서 수도권으로 37만 대가 움직일 것으로 예상된다. 도로공사는 오후 8∼9시쯤 귀성 방향 정체가 풀릴 것으로 내다봤다.곽선미 기자",http://v.daum.net/v/20240209164506670
1,  [속보] 오전보다 풀린 귀성길 정체…서울→부산 4시간30분  ,세계일보,김수연,2024. 2. 9. 16:39,김수연 기자 sooya@segye.com,http://v.daum.net/v/20240209163923624
2,  [속보] 귀성길 정체 다소 풀려…서울→부산 4시간30분  ,매일경제,배윤경 매경닷컴 기자(bykj@mk.co.kr),2024. 2. 9. 16:36,"한국도로공사에 따르면 이날 오후 5시 기준 승용차로 서울 요금소를 출발해 전국 주요 도시까지 걸리는 예상 시간은 부산 4시간30분, 울산 4시간12분, 대구 3시간30분, 광주 3시간30분, 강릉 2시간50분, 대전 1시간50분 등이다.오전보다 3∼4시간 소요 시간이 줄었다.그러나 일부 구간은 여전히 정체다. 경부고속도로 부산 방향은 한남∼서초 4㎞, 남사진위∼남사 5㎞, 천안휴게소∼옥산 14㎞, 옥천1터널∼옥천4터널 6㎞ 구간에서 차량이 서행하고 있다.서해안고속도로 목포 방향은 서평택∼서해대교 6㎞, 당진부근 2㎞, 동서천분기점∼군산 4㎞, 줄포부근 7㎞ 구간에서도 정체가 나타났다.중부고속도로 남이 방향은 진천∼진천터널 5㎞, 오창∼서청주 6㎞ 구간에서 차들이 거북이걸음이다.영동선 강릉 방향은 서창분기점∼월곶분기점 2㎞ 구간에서 차들이 서행하고 있다.도로공사는 오후 8∼9시께 귀성 방향 정체가 풀릴 것으로 내다봤다.",http://v.daum.net/v/20240209163600592
3,  [속보] 귀성길 정체 다소 풀려…서울→부산 4시간30분  ,MBN,입력 2024. 2. 9. 16:31,2024. 2. 9. 16:31,귀성길 정체 다소 풀려…서울→부산 4시간30분< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >,http://v.daum.net/v/20240209163155565
4,  [속보] 제3지대 합당 합의 '빅텐트' 성사… 통합신당 명칭은 '개혁신당'  ,강원도민일보,안은복,2024. 2. 9. 16:20,Nan,http://v.daum.net/v/20240209162054488
5,  [속보] 이낙연-이준석 3지대 '빅텐트' 완성... 이름은 개혁신당  ,한국일보,강윤주,2024. 2. 9. 16:15,"4월 10일 총선에 뛸 3지대 빅텐트가 완성됐다. 이름은 개혁신당이다. 여야 거대 정당에서 빠져나온 개혁신당, 새로운미래, 새로운선택, 원칙과상식 등 3지대 4개 세력은 설 연휴 첫날인 9일 오후 국회 소통관에서 공동 기자회견을 열고 ""통합신당(가칭) 합당 방안에 합의했다""고 전격 발표했다.합의문에 따르면 당명은 개혁신당으로 하고, 당 대표는 이낙연·이준석 공동대표 체제다. 총선을 지휘할 총괄선대위원장은 이낙연 공동대표가 맡기로 했다. 지도부 명칭은 최고위원회로 하고 최고위원은 4개 세력이 각각 1명씩 추천하기로 했다. 통합신당 합당대회는 연휴 직후 조속한 시일 내에 열기로 했다.총선을 두 달 앞두고 3지대가 통합에 전격 합의함에 따라 국민의힘과 더불어민주당 등 거대 양당 중심의 총선 구도에 어떤 파급력을 가져올지 주목된다. 앞서 이들은 전날 밤까지도 이른바 '빅텐트' 구성 논의를 위한 원탁회의를 열었으나 통합신당의 당명과 지도부 체제 등을 놓고 의견이 엇갈렸지만, 진통 끝에 전격 합의를 이뤄냈다. 강윤주 기자 kkang@hankookilbo.com",http://v.daum.net/v/20240209161558437
6,  [속보] 제3지대 합당 합의…공동대표 이준석·이낙연  ,더팩트,박준형,2024. 2. 9. 16:04,jun@tf.co.kr발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write,http://v.daum.net/v/20240209160433339
7,"  [속보] 제3지대, 개혁신당으로 합당…이낙연·이준석 공동대표  ",파이낸셜뉴스,서영준,2024. 2. 9. 16:00,"개혁신당·새로운미래·새로운선택·원칙과상식은 9일 국회 소통관에서 기자회견을 열고 제3지대 통합신당 합당 합의문을 발표했다. 당명은 개혁신당으로 공동대표는 이낙연, 이준석 대표가 맡는다. 지도부 명칭은 최고위원회로, 최고위원은 개혁신당, 새로운미래, 새로운선택, 원칙과상식 등에서 1명을 추천하기로 했다. 총괄선거대책위원장은 이낙연 대표가 맡으며, 연휴 직후 통합합당대회를 개최할 예정이다.syj@fnnews.com 서영준 기자",http://v.daum.net/v/20240209160046300
8,  [속보] 개혁신당으로 3지대 합당…이낙연·이준석 공동대표(2보)  ,데일리안,정도원,2024. 2. 9. 15:57,"이준석 대표의 개혁신당, 이낙연 대표의 새로운미래, 금태섭 대표의 새로운선택, 이원욱 의원의 원칙과상식 등 이른바 제3지대 제세력이 '개혁신당'이라는 이름 아래 통합·합당한다.이원욱 원칙과상식 의원은 9일 오후 국회에서 김용남 개혁신당 정책위의장, 김종민 새로운미래 공동대표, 금태섭 새로운선택 대표와 함께 긴급 기자회견을 열어 이같은 사실을 전격 발표했다.제3지대 통합신당의 당명은 이준석 대표의 당명 '개혁신당'으로 하기로 했다. 개혁신당의 대표는 이낙연 새로운미래 대표와 이준석 개혁신당 대표가 공동으로 맡는다.4·10 총선을 준비하기 위한 총괄선거대책위원장은 이낙연 대표가 맡는다. 제세력은 설 연휴 직후 조속한 시일 내에 4개 세력이 합당하는 통합합당대회를 개최하기로 했다.",http://v.daum.net/v/20240209155740262
9,  [속보]제3지대 4개 세력 합당 합의…통합 신당 구성  ,노컷뉴스,CBS노컷뉴스 김기용 기자,2024. 2. 9. 15:57,제3지대 4개 세력 합당 합의…통합 신당 구성CBS노컷뉴스 김기용 기자 kdragon@cbs.co.kr▶ 기자와 카톡 채팅하기▶ 노컷뉴스 영상 구독하기 ,http://v.daum.net/v/20240209155700257
