,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보]최종윤 민주당 의원, 총선 불출마…“인재가 빈자리 채워야”  ",이데일리,김응태,2024. 1. 22. 10:51,김응태 (yes010@edaily.co.kr) ,http://v.daum.net/v/20240122105133476
1,"  [속보] 野 최종윤 총선 불출마…""정치 복원 위해 제가 비켜서겠다""  ",머니투데이,차현아 기자,2024. 1. 22. 10:51,22일 오전 국회 소통관 기자회견. 차현아 기자 chacha@mt.co.kr,http://v.daum.net/v/20240122105111460
2,"  [속보] 윤대통령 멘토 신평 ""한동훈 비대위원장 물러나야""  ",강원도민일보,이호,2024. 1. 22. 10:45,Nan,http://v.daum.net/v/20240122104508232
3,"  [속보] 尹대통령, 이정옥·문재완 방심위원 위촉...'여야 6대1'  ",미디어오늘,박재령 기자,2024. 1. 22. 10:34,"지난주 해촉된 옥시찬·김유진 위원 후임… '대통령 추천 몫' 잇따른 야권 추천 위원 해촉으로 방심위 '여야 6대1 구조'[미디어오늘 박재령 기자]이정옥 전 KBS 글로벌전략센터장과 문재완 한국외대 법학전문대학원 교수(전 언론법학회 회장)가 대통령 추천 몫 방송통신심의위원회(방통심의위) 위원으로 위촉됐다.이번 위촉으로 현재 방통심의위 구성은 여야 6대1 구조가 됐다. 윤석열 대통령은 취임 이후 야권 추천 위원만 5명 연속 해촉했다.방통심의위원 9인은 대통령과 국회의장, 소관 상임위원회인 과학기술정보방송통신위원회가 3인씩 추천한다. 국회의장 몫은 통상 국회의장과 교섭단체 여야 대표가 1명씩 추천한다. 과방위 몫은 여당이 1인, 야당이 2인을 각각 추천한다.이정옥 전 KBS 글로벌전략센터장은 1979년 TBC보도국에 입사한 뒤 언론통폐합에 따라 KBS 소속이 됐다. 문화부, 경제부 등을 거쳤으며 파리 특파원을 지냈다. 2018년 KBS 사장 후보에 출마했다 낙선했고 2021년엔 윤석열 당시 대통령 후보 언론자문위원회 부위원장을 지냈다.매일경제 법조팀장 출신인 문재완 한국외대 교수는 이명박 정부 시절인 2008년 대통령실 방송통신정책자문위원으로 활동했고 2009년엔 미디어 관련 법률 개정 방향에 대해 논의했던 국회 문화체육관광방송통신위원회 산하 미디어발전국민위원회에 당시 자유선진당 추천 몫으로 참여했다. 이후 2015년 언론법학회 회장, 2016년 아리랑 TV 사장을 지냈다.",http://v.daum.net/v/20240122103406735
4,  [속보] '통계조작 의혹' 김수현 전 청와대 정책실장 검찰 소환 조사  ,대전일보,유가인 기자,2024. 1. 22. 10:28,"문재인 정부가 부동산 등 주요 통계를 조작했다는 의혹과 관련해 김수현 전 청와대 정책실장이 검찰에 출석, 조사받고 있는 것으로 알려졌다.22일 대전지검에 따르면 이날 오전 직권남용권리행사 방해, 통계법 위반 등 혐의를 받는 김 전 실장이 피의자 신분으로 출석했다.앞서 김 전 실장은 장하성 전 청와대 정책실장의 지시에 따라 2017년 6월부터 국토부가 집값 변동률 확정치를 공표하기 전 주중치와 속보치를 청와대가 먼저 받아 볼 수 있도록 한 혐의다.",http://v.daum.net/v/20240122102840527
5,"  [속보] 디플레이션 우려에도…中, 기준금리 5개월 연속 동결  ",헤럴드경제,입력 2024. 1. 22. 10:25,2024. 1. 22. 10:25,balme@heraldcorp.com,http://v.daum.net/v/20240122102516389
6,"  [속보] 中, 디플레이션 우려에도 기준금리 5개월 연속 동결  ",한국경제,홍민성,2024. 1. 22. 10:22,홍민성 한경닷컴 기자 mshong@hankyung.com,http://v.daum.net/v/20240122102208261
7,"  [속보]中 인민은행, 사실상 기준금리 1년물 LPR 3.45% 동결  ",이데일리,이명철,2024. 1. 22. 10:19,"LPR은 시중은행 대출금리의 평균치로 사실상 기준금리로 취급된다. 통상 1년물은 일반 대출, 5년물은 주택담보대출 기준이 된다.이명철 (twomc@edaily.co.kr) ",http://v.daum.net/v/20240122101906126
8,"  [속보] 중국, 디플레이션 우려에도 기준금리 5개월 연속 동결  ",연합뉴스,홍제성,2024. 1. 22. 10:18,jsa@yna.co.kr▶제보는 카톡 okjebo,http://v.daum.net/v/20240122101826093
9,"  [속보] 中, 기준금리 1년물 LPR 3.45%·5년물 4.2% 동결  ",뉴시스,이재준 기자,2024. 1. 22. 10:18, [서울=뉴시스]이재준 기자 = 중국인민은행은 22일 금융기관의 대출금리 기준이 되는 우량대출금리(LPR 론프라임 레이트) 1년물을 3.45%로 5개월째 동결했다.인민망(人民網)과 신화망(新華網) 등에 따르면 인민은행은 이날 주택융자 금리 기준인 5년물 LPR도 4.20%로 7개월 연속 유지한다고 발표했다.앞서 인민은행은 15일 1년물 LPR을 산정하는데 기반으로 하는 중기 유동성 지원창구(MLF) 1년물 금리를 2.50%로 그대로 두면서 1월 LPR 동결을 예고했다.시장에선 인민은행이 12월 1년물과 5년물 LPR 모두 동결한다고 예상했다.인민은행은 19일 LPR 보고 대상 은행을 20곳으로 종전보다 2곳 늘렸다.☞공감언론 뉴시스 yjjs@newsis.com ,http://v.daum.net/v/20240122101805073
