,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 라이칭더 ""지구촌 첫 대선서 대만이 민주진영 첫 번째 승리""  ",디지털타임스,강현철,2024. 1. 13. 22:06,"[속보] 라이칭더 ""지구촌 첫 대선서 대만이 민주진영 첫 번째 승리""",http://v.daum.net/v/20240113220619793
1,"  [속보] 라이칭더 당선인 ""민주주의 동맹국들과 동행할 것""  ",서울경제,타이베이=정혜진 기자,2024. 1. 13. 22:06,,http://v.daum.net/v/20240113220609791
2,"  [속보] 라이칭더 ""지구촌 첫 대선서 대만이 민주진영 첫 번째 승리""  ",연합뉴스,김철문,2024. 1. 13. 22:04,▶제보는 카톡 okjebo,http://v.daum.net/v/20240113220449781
3,"  [속보] ‘미-중 경쟁 최전선’ 대만, ‘친미’가 ‘친중’ 이겼다  ",한겨레,최현준 기자,2024. 1. 13. 21:55,"대만 총통 선거에서 ‘친미·반중’ 성향 민주진보당(민진당)의 라이칭더 후보가 승리했다.13일 대만 중앙선거관리위원회 자료를 보면, 개표가 94% 진행된 이날 저녁 8시30분(한국시각 밤 9시30분) 현재 라이 후보가 551만표, 득표율 40.13%로 당선을 확정했다. 제1 야당 국민당의 허우유이 후보는 459만표, 득표율 33.44%로 2위를 기록했고, 제2 야당 민중당의 커원저 후보는 363만표, 득표율 26.43%로 3위였다.이런 소식이 전해지자, 허우 후보는 저녁 8시 타이베이 당사 앞에 모인 지지자들 앞에서 “그동안 감사했다”며 패배를 인정했다. 커 후보도 패배를 인정하며 “대만이 청색(민진당 상징색)·녹색(국민당 상징색)의 세상이 아님을 증명했다”고 말했다.대만 총통직은 2000년부터 민진당과 국민당이 8년씩 교대로 집권해 왔는데, 이런 흐름이 깨졌다. 민진당은 차이잉원 정부 8년에 이어 4년 더 집권하게 됐다. 대만 총통 임기는 4년이며 중임할 수 있다. 라이칭더 당선인은 오는 5월20일 대만 제16대 총통으로 취임한다.친미·반중 기조인 민진당의 라이 후보는 이번 선거를 ‘민주 대 독재’의 대결로 규정하고 중국과의 거리두기를 강조했다. 국민당 허우 후보는 ‘평화냐 전쟁이냐’는 슬로건을 내걸고, 평화를 위해 중국과 교류·협력이 필요하다는 입장이었다. 라이 후보의 승리로 2019년 홍콩사태를 계기로 확산한 중국에 대한 거부감이 대만 사회를 여전히 지배하고 있음이 확인됐다. 라이 후보는 전날 유세에서 “민주 진영과 힘을 합쳐 대만 안보를 지키고 대만의 민주주의를 수호하겠다”고 밝혔다.제2 야당인 커 후보의 선전도 주목된다. 2019년 민중당을 창당한 커 후보는 처음 참가한 총통 선거에서 26%의 득표를 하면서, 국민당·민진당의 양당 구조를 파괴했다.이번 선거는 미국·우크라이나 대선 등 국제 정세에 큰 영향을 끼치는 주요 선거가 몰린 2024년에 치르는 첫 대형 선거로 주목받았다. 대만은 미-중 전략 경쟁의 ‘최전선’에 자리잡고 있어 선거 결과가 중국-대만 관계는 물론 국제 정세 전반에 큰 영향을 끼칠 수밖에 없다. 특히 독립 성향의 민진당 정부를 4년 더 마주해야 하는 상황에 놓인 중국이 어떤 대응을 할지 관심이 쏠린다.타이베이/최현준 특파원haojune@hani.co.kr",http://v.daum.net/v/20240113215501725
4,"  [속보] 라이칭더 당선인 ""中위협서 타이완 보호할 것""  ",머니S,김유림 기자,2024. 1. 13. 21:54,"김유림 기자 cocory0989@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>",http://v.daum.net/v/20240113215413722
5,"  [속보] 라이칭더 당선인 ""양안 현상 유지…中위협에서 대만 보호할 것""  ",뉴스1,김예슬 기자,2024. 1. 13. 21:51,allday33@news1.kr ,http://v.daum.net/v/20240113215146703
6,"  [속보] 타이완 총통 선거, 반중·독립 라이칭더 민진당 후보 당선  ",머니S,김유림 기자,2024. 1. 13. 21:51,"김유림 기자 cocory0989@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>",http://v.daum.net/v/20240113215142702
7,"  [속보] 대만 민진당, 총통 선거 승리, 의회 과반 확보 실패…정책 추진 차질  ",뉴스1,김예슬 기자,2024. 1. 13. 21:49,allday33@news1.kr ,http://v.daum.net/v/20240113214901680
8,"  [속보] 대만 대선, 친미·독립 라이칭더 승리…친중 허우유이 패배 인정  ",디지털타임스,강현철,2024. 1. 13. 21:48,"[속보] 대만 대선, 친미·독립 라이칭더 승리…친중 허우유이 패배 인정",http://v.daum.net/v/20240113214813677
9,"  [속보] 대만 라이칭더, 승리 선언…""과거의 길 가지 않겠다""  ",뉴시스,문예성 기자,2024. 1. 13. 21:47, [서울=뉴시스] 문예성 기자 = 후속기사가 이어집니다☞공감언론 뉴시스 sophis731@newsis.com ,http://v.daum.net/v/20240113214711669
