,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  일본 1월 무역수지, 15조원대 적자 기록…2개월만 적자 전환  ",뉴시스,김예진 기자,2024. 2. 21. 10:39," [서울=뉴시스] 김예진 기자 = 일본의 올해 1월 무역수지는 1조7583억엔(약 15조6600억 원) 적자를 기록했다. 21일 일본 재무성은 무역통계(속보)를 공표하고 이같이 밝혔다. 무역수지는 2개월 만에 다시 적자로 전환됐다. 다만 적자 폭은 전년 같은 달 대비 49.9% 줄어들었다. ""수출 성장이 둔화되면서 무역적자로 연결됐다""고 닛케이는 분석했다. 전체 수입액은 9조909억엔으로 석탄, 액화천연가스(LNG) 등을 중심으로 9.6% 줄었다. 수출액은 7조3326억엔으로 11.9% 증가했다. 자동차, 반도체 등 제조장치 등 수출이 많이 증가했다.☞공감언론 뉴시스 aci27@newsis.com ",http://v.daum.net/v/20240221103901757
1,"  [속보]윤재옥 ""법안 발의시 입법영향 분석제도 도입""  ",파이낸셜뉴스,서영준,2024. 2. 21. 10:38,[파이낸셜뉴스]syj@fnnews.com 서영준 기자,http://v.daum.net/v/20240221103842737
2,"  [속보] 윤재옥 ""`국회의 실수` 금투세 시행 전 폐지가 답, 증권거래세 폐지는 그대로""  ",디지털타임스,한기호,2024. 2. 21. 10:38,"[속보] 윤재옥 ""'21대 국회의 큰 실수' 금융투자소득세 시행 전 폐지가 답, 증권거래세 폐지는 그대로…불법공매도 단속도 고삐""",http://v.daum.net/v/20240221103814715
3,"  [속보]전국 의대생 휴학계, 27개교서 7620건 제출  ",머니투데이,정인지 기자,2024. 2. 21. 10:37,21일 교육부 발표.정인지 기자 injee@mt.co.kr,http://v.daum.net/v/20240221103754694
4,"  [속보]전공의 8816명 사직서, 7813명 근무지 이탈…집단행동 신규 피해 58건  ",국제신문,신심범 기자,2024. 2. 21. 10:37,"보건복지부 의사 집단행동 중앙사고수습본부는 지난 20일 밤 10시 기준 주요 100개 수련병원을 점검한 결과, 소속 전공의 8816명(71.2%)이 사직서를 제출했으며 7813명(63.1%)이 근무지를 이탈했다고 21일 발표했다.복지부는 상위 50개 병원은 현장점검을, 나머지 50개 병원은 자료제출 결과를 토대로 이같이 집계했다. 현장점검에서 근무지 이탈이 확인된 6112명에게 업무개시명령이 내려졌다. 이중 715명은 먼저 업무개시명령을 받았으며 5397명은 지난 20일 복귀명령을 받았다.한편 지난 20일 오후 6시 기준 ‘의사 집단행동 피해신고·지원센터’에 신규로 접수된 피해사례는 총 58건으로 집계됐다.주된 신고는 일방적인 진료예약 취소, 무기한 수술 연기 등이었다. 수술 취소 등으로 발생한 손해보상을 위해 법률 서비스 지원을 요청해 법률구조공단으로 연계한 사례도 있었다.중수본 관계자는 “국민의 피해사례를 접수·검토해 환자의 치료에 공백이 없도록 신속히 지원하겠다”고 말했다.",http://v.daum.net/v/20240221103706646
5,  [속보]의대생 7620명 휴학 신청…'동맹휴학' 허가 없어  ,머니투데이,박미주 기자,2024. 2. 21. 10:37,"보건복지부는 교육부가 40개 대학을 대상으로 파악한 결과 지난 20일 기준 총 27개교에서 7620명이 휴학을 신청했다고 21일 밝혔다. 아직 요건 충족 여부는 확인되지 않은 상태다.총 6개교 30명에 대한 휴학 허가가 있었던 것으로 확인했는데, 이는 모두 학칙에 근거해 요건과 절차를 준수해 진행된 허가로 '동맹휴학'에 대한 허가는 없었다.수업거부가 확인된 곳은 3개교로 파악됐으며 해당 학교에서는 학생 면담, 학생 설명 등을 통해 정상적인 학사운영을 위한 노력을 지속 중이다.교육부는 각 대학들에게 학생들의 휴학 신청에 대해 법과 원칙에 따라 면밀히 그 허가 여부를 검토하고 수업거부 등 단체행동에 대해서는 학칙에 따라 엄격하게 관리할 것을 당부했다.박미주 기자 beyond@mt.co.kr",http://v.daum.net/v/20240221103706645
6,"  [속보]윤재옥 ""의원의 세비, 별도 독립기구 설치해 국민 결정에 맡기겠다""  ",파이낸셜뉴스,서영준,2024. 2. 21. 10:36,[파이낸셜뉴스]syj@fnnews.com 서영준 기자,http://v.daum.net/v/20240221103632613
7,"  [속보]""2035년 기준 보사연 9654명, 서울대 1만816명 의사 부족 추정""  ",뉴시스,김현섭,2024. 2. 21. 10:36, 후속기사가 이어집니다 ,http://v.daum.net/v/20240221103608588
8,"  [속보] 실거주 3년 유예, 여야 합의로 국토위 소위 통과  ",YTN,임성재,2024. 2. 21. 10:36,"실거주 의무 3년 유예, 여야 합의로 국토위 소위 통과 ""실거주 의무, '최초 입주 가능일' → '3년 이내'로 유예"" 국토위 전체회의·법사위 거쳐 29일 본회의 처리 전망 ▷ 자세한 뉴스가 곧 이어집니다. YTN 임성재 (lsj621@ytn.co.kr)※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]",http://v.daum.net/v/20240221103605580
9,"  [속보] 복지부 ""전공의 7천813명 근무지 이탈…전체 63%""  ",SBS,입력 2024. 2. 21. 10:36,2024. 2. 21. 10:36,"복지부 ""전공의 6천112명에 업무개시명령…피해신고 58건""복지부 ""100개 병원 71.2% · 8천816명 전공의 사직""(SBS 디지털뉴스편집부/사진=보건복지부 제공, 연합뉴스)
           ",http://v.daum.net/v/20240221103601571
