,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보]조규홍 ""비수도권 의대 집중 배정…60% 이상 지역 인재로""  ",뉴시스,이연희,2024. 2. 6. 15:08, [세종=뉴시스]  ,http://v.daum.net/v/20240206150816733
1,  [속보]의사인력 2035년까지 1만명 확충한다…의대정원 2000명↑  ,머니투데이,박미주 기자,2024. 2. 6. 15:07,"보건복지부는 6일 정부서울청사에서 '의과대학 입학정원 확대 방안 관련 브리핑'을 열고 2025학년도 입시부터 의대 정원을 늘리겠다고 밝혔다. 이를 통해 2035년까지 의사인력을 1만명까지 확충하겠다는 계획이다.조규홍 장관은 브리핑에서 ""2035년까지 1만명의 의사인력을 확충하고자 한다""며 ""이를 위해 2025학년도부터 의과대학 정원을 2000명 증원해 현재 3058명에서 5058명으로 확대한다""고 말했다. 이어 ""2025학년도부터 2000명이 추가로 입학하게 되면 2031년부터 배출돼 2035년까지 최대 1만명의 의사 인력이 확충될 것""이라고 덧붙였다.박미주 기자 beyond@mt.co.kr",http://v.daum.net/v/20240206150744704
2,"  [속보]조규홍 ""의대 증원으로 2035년까지 의사 1만명 확충""  ",뉴시스,이연희,2024. 2. 6. 15:07, [세종=뉴시스]  ,http://v.daum.net/v/20240206150714691
3,  [속보]내년 의대 입학정원 2000명 확대…총 정원 5058명  ,아시아경제,오주연,2024. 2. 6. 15:06,"정부가 2025학년도 의과대학 입학 정원을 2000명 늘리기로 했다.보건복지부는 6일 정부서울청사에서 2024년 제1차 보건의료정책심의위원회(보정심)를 열고 2006년 이후 3058명으로 동결됐던 의대 정원을 2025학년도 입시에서 5058명으로 늘린다고 밝혔다.의대 정원은 2000년 의약분업 당시 의료계의 요구에 따라 351명 감축됐고, 2006년 이후 지금까지 3058명에 묶여 있다.복지부는 지난 1일 윤석열 대통령 주재로 열린 민생토론회에서 10년 후인 2035년 의사 인력이 1만5000명가량 부족할 것을 고려해 2025학년도부터 의대 입학 정원을 확대해 나가겠다고 밝힌 바 있다.오주연 기자 moon170@asiae.co.kr",http://v.daum.net/v/20240206150611654
4,"  [속보] 민주, ‘준연동·통합비례당’ 당론 만장일치 추인  ",국민일보,이정헌,2024. 2. 6. 15:06,"[속보] 민주, ‘준연동·통합비례당’ 창당 당론 만장일치 추인이정헌 기자 hlee@kmib.co.krGoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 수집, 재배포금지",http://v.daum.net/v/20240206150610651
5,"  [속보] 민주, 준연동형·통합비례당 창당 당론에 만장일치 추인  ",MBN,입력 2024. 2. 6. 15:05,2024. 2. 6. 15:05,"민주, 준연동형·통합비례당 창당 당론에 만장일치 추인< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240206150551632
6,"  [속보]민주, '준연동형 비례' 선거제 만장일치 당론 채택  ",뉴시스,조재완,2024. 2. 6. 15:05, [서울=뉴시스]  ,http://v.daum.net/v/20240206150506607
7,"  [속보] 민주당, 의총서 ‘통합형비례정당’ 만장일치 채택  ",쿠키뉴스,최은희,2024. 2. 6. 15:03,최은희 기자 joy@kukinews.com,http://v.daum.net/v/20240206150303527
8,"  [속보] 민주, 의총서 '통합형비례정당' 만장일치 채택  ",아이뉴스24,김주훈,2024. 2. 6. 15:02,"[아이뉴스24 김주훈 기자] 더불어민주당이 6일 국회에서 열린 의원총회를 통해 이재명 대표가 제안한 '통합형 비례정당'을 만장일치로 채택했다. 홍익표 원내대표는 ""이 대표가 전날(5일) 광주에서 연동형 선거제 유지와 함께 통합비례정당을 만들겠다는 2가지 안을 의총에서 보고했다""며 ""의원들이 이 대표 결정사항에 대해 만장일치로 뜻을 같이 했다""고 밝혔다.",http://v.daum.net/v/20240206150235511
9,"  [속보] 민주, 준연동형·통합비례당 창당 당론에 만장일치 추인  ",한국경제,차은지,2024. 2. 6. 15:02,"민주, 준연동형·통합비례당 창당 당론에 만장일치 추인차은지 한경닷컴 기자 chachacha@hankyung.com",http://v.daum.net/v/20240206150201488
