,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  김종민 “이준석, 합당 파기 기회로 보고 밀어붙여”  ",채널A,입력 2024. 2. 19. 19:05,2024. 2. 19. 19:05,Nan,http://v.daum.net/v/20240219190510791
1,"  [속보] 새로운미래, 20일 오전 10시 중대 발표  ",디지털타임스,안소현,2024. 2. 19. 19:00,이낙연 전 더불어민주당 대표의 '새로운미래'는 19일 국회 소통관에서 기자회견을 열고 20일 오전 10시 개혁신당과 관련한 중대 입장을 발표한다고 밝혔다.,http://v.daum.net/v/20240219190043692
2,"  [속보] 이낙연 새로운미래 ""20일 오전 10시 중대 발표""  ",아시아경제,이동우,2024. 2. 19. 18:52,이동우 기자 dwlee@asiae.co.kr,http://v.daum.net/v/20240219185217573
3,"  [속보] 국민의힘, 최재형·윤희숙·이정현·김성원 등 13명 단수공천  ",문화일보,노기섭 기자,2024. 2. 19. 18:51,"국민의힘 공천관리위원회는 19일 서울 종로 최재형 의원과 서울 중·성동갑 윤희숙 전 의원, 전남 순천·광양·곡성·구례을 이정현 전 의원 등 13명을 단수 공천한다고 밝혔다.경기 동두천·연천의 재선 김성원 의원과, 부산 남구갑의 박수영 의원, 경남 창원성산의 강기윤 의원도 자신의 지역구 단수공천 명단에 이름을 올렸다. 한편, 서울 중구·성동을(이영 전 중소벤처기업부 장관, 이혜훈 전 의원, 하태경 의원), 울산 남구을(김기현 전 대표, 박맹우 전 의원), 서울 마포갑(신지호 전 의원, 조정훈 의원) 등 17개 지역구에선 경선이 시행된다. 강원 동해·태백·삼척·정선의 친윤계 핵심인 이철규 의원도 경선한다.노기섭 기자",http://v.daum.net/v/20240219185106558
4,"  [속보] 이낙연, 내일 오전 10시 '당 내홍 관련' 입장 발표  ",아이뉴스24,유범열,2024. 2. 19. 18:39,[아이뉴스24 유범열 기자] 19일 오후 박원석 전 의원 현안 관련 브리핑.,http://v.daum.net/v/20240219183922312
5,"  [속보]이낙연 신당 ""이준석, 통합파기 선언이나 마찬가지…20일 오전 10시 입장 발표""  ",뉴시스,임종명,2024. 2. 19. 18:37, [서울=뉴시스]  ,http://v.daum.net/v/20240219183756288
6,"  [속보] 김종민 ""이준석, '통합 파기' 기획·집행""  ",아이뉴스24,유범열,2024. 2. 19. 18:36,[아이뉴스24 유범열 기자] 19일 오후 김종민 의원 현안 관련 브리핑.,http://v.daum.net/v/20240219183616257
7,"  [속보]이낙연의 새로운미래 ""20일 오전 10시 중대 발표""  ",이데일리,김범준,2024. 2. 19. 18:34, [이데일리 김범준 기자] 김종민 의원과 박원석 전 의원 등 ‘이낙연 신당’ 세력 ‘새로운미래’가 19일 국회 소통관에서 기자회견을 열고 오는 20일 오전 10시 통합 개혁신당 방침과 관련한 중대 입장을 발표한다고 밝혔다.김범준 (yolo@edaily.co.kr) ,http://v.daum.net/v/20240219183436217
8,"  [속보]김종민 ""통합 파기 위한 기획 이뤄지고 있어""  ",머니투데이,"김성은 기자, 오문영 기자",2024. 2. 19. 18:33,19일 김종민 개혁신당 최고위원.김성은 기자 gttsw@mt.co.kr 오문영 기자 omy0722@mt.co.kr,http://v.daum.net/v/20240219183310196
9,"  [속보]김종민 ""이준석, 김종인에 공천권 맡기기로..이낙연 지우기""  ",파이낸셜뉴스,전민경,2024. 2. 19. 18:31,ming@fnnews.com 전민경 김해솔 기자,http://v.daum.net/v/20240219183133169
