,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] “푸틴, 최선희 北외무상과 한반도 상황 논의”  ",조선비즈,이용성 기자,2024. 1. 17. 19:56,"블라디미르 푸틴 러시아 대통령은 최선희 북한 외무상과 한반도 정세에 관해 논의했다고 크렘린궁이 17일(현지시간) 밝혔다.드미트리 페스코프 크렘린궁 대변인은 브리핑에서 푸틴 대통령과 최 외무상의 전날 면담 내용과 관련, “대체로 양자관계, 한반도 상황에 관해 대화했으며 가장 시급한 국제 문제에 대해 의견을 교환했다”며 “양자 관계 발전에 주로 초점을 맞췄다”고 전했다.그는 이어 “우리는 북한이 우리의 매우 중요한 파트너라고 반복해서 말했고 기꺼이 다시 반복할 것”이라며 “우리는 민감한 분야를 포함한 모든 분야에서 관계를 더욱 발전시키고자 한다”고 강조했다.지난 14일 모스크바에 도착한 최 외무상은 이날까지 공식 러시아 방문 일정을 소화할 예정이다. 최 외무상은 전날 낮 세르게이 라브로프 러시아 외무장관과 회담한 뒤 저녁 크렘린궁을 방문해 푸틴 대통령에게 회담 내용을 브리핑했다.이 자리에서 푸틴 대통령의 북한 방문 일정이 논의됐을 것으로 추정되지만, 이날 페스코프 대변인은 이와 관련해 언급하지 않았다.‘- Copyright ⓒ 조선비즈 & Chosun.com -",http://v.daum.net/v/20240117195615955
1,  [속보]크렘린궁 “北과 ‘민감 분야’ 포함 모든 관계 더욱 발전”  ,문화일보,곽선미 기자,2024. 1. 17. 19:21,"블라디미르 푸틴 러시아 대통령은 최선희 북한 외무상과 한반도 정세에 관해 논의했으며, ‘민감한 분야’를 포함한 모든 분야에서 북한과 관계를 발전시키고자 한다고 크렘린궁이 17일(현지시간) 밝혔다.드미트리 페스코프 크렘린궁 대변인은 브리핑에서 푸틴 대통령과 최 외무상의 전날 면담 내용과 관련, ""대체로 양자관계, 한반도 상황에 관해 대화했으며 가장 시급한 국제 문제에 대해 의견을 교환했다""고 말했다. 이어 ""그러나 양자 관계 발전에 주로 초점을 맞췄다""고 덧붙였다.그는 ""우리는 북한이 우리의 매우 중요한 파트너라고 반복해서 말했고 기꺼이 다시 반복할 것""이라며 ""우리는 민감한 분야를 포함한 모든 분야에서 관계를 더욱 발전시키고자 한다""고 강조했다. 전날 크렘린궁은 푸틴 대통령과 최 외무상이 만난 사실은 발표했지만 대화 내용은 공개하지 않았다.최 외무상은 전날 낮 세르게이 라브로프 러시아 외무장관과 회담한 뒤 저녁 크렘린궁을 방문해 푸틴 대통령에게 회담 내용을 브리핑했다. 이 자리에서 푸틴 대통령의 북한 방문 일정이 논의됐을 것으로 추정되지만, 이날 페스코프 대변인은 이와 관련해 언급하지 않았다. 지난 14일 모스크바에 도착한 최 외무상은 이날까지 공식 러시아 방문 일정을 소화할 예정이다. 곽선미 기자",http://v.daum.net/v/20240117192105374
2,"  [속보] 크렘린궁 ""北과 한반도 상황 논의…민감한 분야 등 더욱 관계 발전""  ",아이뉴스24,김다운,2024. 1. 17. 19:01,"[아이뉴스24 김다운 기자]16일(현지시간) 블라디미르 푸틴 러시아 대통령이 러시아를 방문 중인 최선희 북한 외무상을 만났다.크렘린궁은 이번 만남에 대해 푸틴 대통령이 최 외무상과 한반도 상황에 대해 논의했으며, 민감한 분야를 포함해 북한과의 관계가 더욱 발전했다고 밝혔다.",http://v.daum.net/v/20240117190133070
3,"  [속보]크렘린궁 ""푸틴, 최선희 北외무상과 한반도 상황 논의""  ",노컷뉴스,CBS노컷뉴스 고무성 기자,2024. 1. 17. 18:48,"크렘린궁 ""푸틴, 최선희 北외무상과 한반도 상황 논의""CBS노컷뉴스 고무성 기자 kms@cbs.co.kr▶ 기자와 카톡 채팅하기▶ 노컷뉴스 영상 구독하기 ",http://v.daum.net/v/20240117184801762
4,"  [속보] 크렘린궁 “푸틴, 최선희 北 외무상과 한반도 상황 논의”  ",세계일보,김수연,2024. 1. 17. 18:46,김수연 기자 sooya@segye.com,http://v.daum.net/v/20240117184617740
5,"  [속보] 크렘린궁 “푸틴, 최선희 北외무상과 한반도 상황 논의”  ",매일경제,류영상 매경닷컴 기자(ifyouare@mk.co.kr),2024. 1. 17. 18:39,"17일(현지시간) 드미트리 페스코프 크렘린궁 대변인은 브리핑에서 “대체로 양자관계, 한반도 상황에 관해 대화했으며 가장 시급한 국제 문제에 대해 의견을 교환했다”고 말했다. 이어 “그러나 양자관계 발전에 주로 초점을 맞췄다”고 덧붙였다.그는 “우리는 북한이 우리의 매우 중요한 파트너라고 반복해서 말했고 기꺼이 다시 반복할 것”이라며 “우리는 민감한 분야를 포함한 모든 분야에서 관계를 더욱 발전시키고자 한다”고 언급했다.전날 크렘린궁은 푸틴 대통령과 최 외무상이 만난 사실은 발표했지만 대화 내용은 공개하지 않았다.지난 14일 모스크바에 도착한 최 외무상은 이날까지 공식 러시아 방문 일정을 소화할 예정이다.",http://v.daum.net/v/20240117183902551
6,"  [속보] 크렘린궁 ""푸틴, 최선희 北외무상과 한반도 상황 논의""  ",디지털타임스,김광태,2024. 1. 17. 18:35,"[속보] 크렘린궁 ""푸틴, 최선희 北외무상과 한반도 상황 논의""",http://v.daum.net/v/20240117183521449
7,"  [속보] 크렘린궁 ""푸틴, 최선희 北외무상과 한반도 상황 논의""  ",MBN,입력 2024. 1. 17. 18:27,2024. 1. 17. 18:27,"크렘린궁 ""푸틴, 최선희 北외무상과 한반도 상황 논의""< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240117182704263
8,"  [속보] 크렘린궁 ""北과 민감한 분야 포함해 더욱 관계 발전""  ",MBN,입력 2024. 1. 17. 18:27,2024. 1. 17. 18:27,"크렘린궁 ""北과 민감한 분야 포함해 더욱 관계 발전""< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240117182703259
9,"  [속보]크렘린궁 ""푸틴, 최선희 北외무상과 한반도 상황 논의""  ",아시아경제,김흥순,2024. 1. 17. 18:26,김흥순 기자 sport@asiae.co.kr,http://v.daum.net/v/20240117182607241
