,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] LG디스플레이, 작년 4분기 영업익 1317억원 '흑자전환'  ",파이낸셜뉴스,김동호,2024. 1. 24. 08:05,작년 4·4분기 영업이익은 1317억원으로 전년 동기(영업손실 8757억원)과 비교해 흑자전환했다. 해당 분기 매출은 7조3959억원이다. #영업이익 #실적 #매출 #흑자 hoya0222@fnnews.com 김동호 기자,http://v.daum.net/v/20240124080548012
1,"  [속보] LG디스플레이, 지난해 영업손실 2조5102억원…전년비 20.4%↓  ",뉴스1,강태우 기자,2024. 1. 24. 08:03,burning@news1.kr ,http://v.daum.net/v/20240124080348979
2,"  [속보] LG디스플레이, 지난해 매출 21조3308억원…전년대비 18.4%↓  ",뉴스1,강태우 기자,2024. 1. 24. 08:03,burning@news1.kr ,http://v.daum.net/v/20240124080334978
3,"  [속보] LG디스플레이, 지난해 4Q 영업익 1317억···7개 분기만 흑자전환  ",서울경제,강해령 기자,2024. 1. 24. 08:02,Nan,http://v.daum.net/v/20240124080239958
4,"  [속보]LG디스플레이, 지난해 4분기 영업익 1317억…7개 분기 만에 흑자  ",뉴스1,입력 2024. 1. 24. 08:02,2024. 1. 24. 08:02,kjh7@news1.kr ,http://v.daum.net/v/20240124080223953
5,"  [속보] LG디스플레이, 작년 4분기 영업익 1317억원… 전년比 흑자전환  ",조선비즈,최지희 기자,2024. 1. 24. 08:00,"LG디스플레이는 지난해 4분기 영업이익이 1317억원을 기록해 전년 동기 대비 흑자전환했다고 24일 공시했다.같은 기간 매출은 7조3959억원으로 1.3% 증가했다.지난해 연간 매출액은 21조3308억원, 영업손실은 2조5102억원으로 각각 집계됐다. 매출액은 전년 대비 18.4% 줄었고 연간 적자는 약 4252억원 늘었다.- Copyright ⓒ 조선비즈 & Chosun.com -",http://v.daum.net/v/20240124080056925
6,"  [속보]LG디스플레이, 4분기 영업익 1317억…7개 분기만 흑전  ",뉴시스,이인준,2024. 1. 24. 07:59, [서울=뉴시스]  ,http://v.daum.net/v/20240124075908871
7,"  [속보]LGD, 작년 4Q 영업익 1317억…7개분기만에 흑자  ",이데일리,김응열,2024. 1. 24. 07:52," [이데일리 김응열 기자] LG디스플레이(034220)는 지난해 4분기 매출액 7조3959억원, 영업이익 1317억원을 각각 기록했다고 24일 공시했다. 전년 같은 기간과 비교하면 매출액은 1.3% 증가했고 영업손익은 7개 분기 만에 흑자 전환했다.지난해 연간 매출액은 21조3308억원, 영업손실은 2조5102억원으로 각각 집계됐다. 매출액은 전년 대비 18.4% 줄었고 연간 적자는 약 4252억원 늘었다.김응열 (keynews@edaily.co.kr) ",http://v.daum.net/v/20240124075203769
8,  [속보]미국 “시리아 주둔 미군 공격 이라크 친이란 민병대 공습”  ,국제신문,디지털뉴스부 기자,2024. 1. 24. 07:48,미국 국방부는 조 바이든 대통령의 지시를 받은 미군이 23일(현지시간) 이란이 후원하는 무장단체인 카타이브 헤즈볼라(KH)와 이라크에 있는 다른 친이란 단체들이 사용하는 시설 3곳을 타격했다고 밝혔다.국방부는 이란이 후원하는 민병대가 이라크와 시리아에 있는 미군과 연합군을 공격해왔으며 이번 공습은 이에 대한 “직접적인 대응”이라고 설명했다. 로이드 오스틴 국방장관은 성명에서 “우리는 역내 분쟁을 확전하려고 하는 게 아니다”라며 “우리는 우리 사람과 시설을 보호하기 위해 추가 조치를 할 완전한 준비가 됐으며 이들 단체와 이들을 후원하는 이란이 공격을 즉각 중단하기를 촉구한다”고 말했다.,http://v.daum.net/v/20240124074819695
9,"  [속보] ""미국, 이라크 내 친이란 민병대 공습""<로이터>  ",MBN,입력 2024. 1. 24. 07:35,2024. 1. 24. 07:35,"""미국, 이라크 내 친이란 민병대 공습""<로이터>< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240124073530539
