,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] LG전자, 가전 · 전장 '쌍끌이'에 3년 연속 최대 매출  ",SBS,이강 기자,2024. 1. 25. 15:09,"LG전자가 글로벌 경기 침체와 수요 감소에도 지난해 사상 최대 매출을 올리며 3년 연속 최대치 기록을 갈아치웠습니다.캐시카우(현금창출원)인 생활가전과 미래 성장동력인 전장이 8년 연속 성장세를 이어가며 실적을 견인했습니다.LG전자는 연결 기준 작년 한 해 영업이익이 3조 5천491억 원으로 전년보다 0.1% 감소한 것으로 잠정 집계됐다고 오늘(25일) 공시했습니다.매출은 84조 2천278억 원으로 전년 대비 0.9% 증가했습니다.순이익은 1조 1천506억 원으로 38.2% 줄었습니다.작년 4분기 영업이익은 3천131억 원으로 전년 동기보다 351.8% 늘었습니다.이는 연합인포맥스가 집계한 시장 전망치 4천291억 원을 27% 밑도는 수준입니다.4분기 매출과 순손실은 각각 23조 1천41억 원과 764억 원이었습니다.LG전자에서 생활가전 사업과 전장 사업을 합친 매출 규모는 8년 전 18조 원 수준에서 지난해 40조 원을 넘어섰습니다.같은 기간 두 사업이 연결 매출에서 차지하는 비중은 32.5%에서 47.8%까지 늘어났습니다.
           이강 기자 leekang@sbs.co.kr",http://v.daum.net/v/20240125150900644
1,"  [속보] 윤 대통령, 신설 과학기술수석에 박상욱 서울대 교수 내정  ",KBS,장덕수,2024. 1. 25. 15:08,장덕수 기자 (joannes@kbs.co.kr),http://v.daum.net/v/20240125150841637
2,"  [속보] LG이노텍, 2023년 매출 20조6053억원…사상 첫 20조 돌파  ",파이낸셜뉴스,장민권,2024. 1. 25. 15:07,mkchang@fnnews.com 장민권 기자,http://v.daum.net/v/20240125150759616
3,  [속보]LG전자 작년 전장매출 10조1476억원…전사 대비 12%  ,아시아경제,문채석,2024. 1. 25. 15:07,문채석 기자 chaeso@asiae.co.kr,http://v.daum.net/v/20240125150752610
4,"  [속보]LG전자, 작년 4분기 영업익 3131억…전년比 352%↑  ",아시아경제,문채석,2024. 1. 25. 15:06,문채석 기자 chaeso@asiae.co.kr,http://v.daum.net/v/20240125150658570
5,"  [속보] LG이노텍, 2023년 4분기 매출 7조5586억원…전년比 15.4% ↑  ",파이낸셜뉴스,장민권,2024. 1. 25. 15:06,mkchang@fnnews.com 장민권 기자,http://v.daum.net/v/20240125150657568
6,"  [속보] LG전자, 가전·전장 ‘쌍끌이’에 3년 연속 최대 매출  ",매일경제,안서진 매경닷컴 기자(seojin@mk.co.kr),2024. 1. 25. 15:06,Nan,http://v.daum.net/v/20240125150605531
7,"  [속보] LG전자, 4분기 영업익 3천131억원으로 감소… 가전·TV 사업 적자전환  ",SBS Biz,이민후 기자,2024. 1. 25. 15:06,짧고 유익한 Biz 숏폼 바로가기,http://v.daum.net/v/20240125150601526
8,"  [속보] LG이노텍, 2023년 영업이익 8308억원…전년比 34.7% ↓  ",파이낸셜뉴스,장민권,2024. 1. 25. 15:05,mkchang@fnnews.com 장민권 기자,http://v.daum.net/v/20240125150552518
9,"  [속보] LG전자, 4Q 영업익 3131억원...전년比 351.8% 증가  ",데일리안,임채현,2024. 1. 25. 15:05,"LG전자는 지난해 4분기 연결기준 매출액 23조1041억원, 영업익은 3131억원을 기록했다고 25일 공시했다. 매출액은 전년 동기 대비 5.7% 늘었고 영업익은 351.8% 상승했다.지난해 연간 매출액은 84조2278억원, 영업이익은 3조5491억원으로 집계됐다. 전년보다 매출액은 0.9% 증가했지만 영업이익은 0.1% 하락한 수치다.",http://v.daum.net/v/20240125150520491
