,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  '사랑꾼' 오타니의 아내 자랑 ""함께 있으면 즐거워, 이해심 많은 사람""  ",엑스포츠뉴스,김지수 기자,2024. 3. 1. 12:35,"(엑스포츠뉴스 김지수 기자) 미국 메이저리그의 아이콘 오타니 쇼헤이(30·LA 다저스)가 2024 시즌 개막을 앞두고 자신의 결혼 소식을 깜짝 발표한 가운데 미디어 앞에서 소감을 전했다. 오타니는 1일(한국시간) 미국 애리조나주 글렌데일 캐멀백 랜치에서 열린 미국프로야구 다저스의 스프링캠프 훈련을 앞두고, 미국과 일본 취재진 앞에 섰다. 전날 자신의 사회관계망서비스(SNS)를 통해 깜짝 결혼 발표 이후 하루 만이다.오타니는 일본 '닛칸스포츠'를 비롯한 매체들과의 인터뷰에서 ""아내는 정말 평범한 일본인이다. 정확한 시점을 말씀드릴 수는 없지만 3∼4년 전부터 알게 됐고 지난해 약혼을 했다""며 ""정규시즌을 시작하기 전에 결혼 소식을 알리고 싶었다. 문서상의 정리를 마쳤고 발표하게 됐다""고 밝혔다.오타니는 또 '굳이 현시점에서 결혼을 발표하는 이유가 있었나?'라는 질문에 오타니는 ""내가 결혼을 하지 않아도 시끄럽고, 결혼을 해도 시끄러우니까. 야구에 집중하려고 결혼을 발표했다""고 재치 있게 답했다.  1994년생인 오타니는 현재 긴 설명이 필요 없는, 야구라는 종목을 대표하는 얼굴이자 최고의 스타다. 일본은 물론 미국에서도 최고의 스포츠 스타로 대접받고 있다. 오타니는 지난해 12월 LA 다저스와 계약기간 10년, 총액 7억 달러(약 9240억 원)의 초대형 FA 계약을 체결했다. 메이저리그는 물론 미국 프로 스포츠 역사상 최고 금액을 받고 LA 에인절스에서 LA 다저스로 둥지를 옮겼다.오타니는 전 소속팀 동료였던 마이크 트라웃이 LA 에인절스와 맺은 계약기간 12년 4억 2650만 달러(약 5630억 원)는 물론 축구의 리오넬 메시가 2017년부터 2021년까지 FC 바르셀로나와 맺었던 6억 7400만 달러(약 8897억 원)의 계약을 훌쩍 뛰어넘고 프로 스포츠 역사를 새로 썼다. 지구상에서 가장 비싼 스포츠 선수로 2024 시즌 녹색 다이아몬드를 누빌 준비를 하고 있다.오타니의 일거수일투족이 팬들과 언론에게 엄청난 관심을 받는다. 다만 야구 외적인 평소 사생활과 관련해서는 알려진 바가 많지 않다. 일본을 넘어 미국 메이저리그에서도 가장 주목받는 스타 플레이어이지만 흔한 스캔들 한 번이 없었다. 파파라치들이 오타니의 뒤를 쫓으면서 사생활을 캐려는 시도를 했지만 소득이 없었다. 오타니의 일상은 대부분 집-야구장-훈련 루틴으로 돌아갔다.일본 야구 전문 매체 '풀카운트'는 ""오타니는 프로 생활을 시작한 뒤 한 차례도 스캔들에 휘말리지 않았다. 열애 보도 없이 갑작스레 결혼 소식을 발표한 것은 무척 놀라운 일이다""며 ""SNS에서는 '오타니처럼 영향력 있는 사람이 지금까지 연애를 들키지 않은 것이 대단하다'는 목소리가 쇄도했다""고 밝혔다.야구계에선 연일 화제였던 오타니지만, 사생활은 거의 노출되지 않았다. 일본 언론도 아직 오타니의 아내에 관한 정보를 파악하지 못한 것으로 알려졌다.오타니는 ""아내와는 일본에서 짧은 기간에만 만났다. 밖에서 만나면 시끄러워지니까 실내 데이트만 했다""며 ""아내가 시즌 중에는 미국에 거의 오지 않았고 올해는 스프링캠프 기간에 이곳으로 왔다""고 은밀했던 연애 과정을 설명했다.오타니는 이와 함께 ""아내와 있으면 즐겁다. 계속 함께 지내는 상상을 할 수 있었다""며 ""다저스와 계약에 아내는 전혀 관여하지 않았다. 아내는 내 여러 상황을 늘 잘 이해해 준다. (반려견) 데코핀을 키우는 것도 내가 결정해 아내에게 전화로 말했는데, 잠시 놀랐을 뿐 내 결정을 이해해 줬다""고 고마운 마음을 드러냈다. 메이저리그 공식 홈페이지 MLB닷컴은 ""이제 오타니는 FA 시장에도, 결혼 시장에도 남아 있지 않다""는 슈퍼스타 품절 소식을 알렸다.오타니의 깜짝 소식에 일본이 발칵 뒤집혔다. 주요 매체들은 너 나 할 것 없이 속보로 오타니의 결혼 소식을 다뤘다. 공영 방송인 'NHK'는 정규방송 화면 위에 '메이저리거 오타니 쇼헤이, 인스타그램을 통해 결혼 발표. 상대는 일본인 여성'이라며 자막을 띄웠다. 그 외 방송사들은 기존 정규 방송을 잠시 중단하기까지 했다. 급하게 오타니의 결혼 소식을 보도했다.일본 '스포니치 아넥스'는 오타니의 결혼 발표를 먼저 전한 뒤 일본 팬들의 반응을 공개했다. 매체는 ""놀라움과 축하의 목소리가 잇달아 나왔다. '축하해. 기쁘다', '오타니의 결혼 소식에 회사 직원 모두의 손이 순간 멈췄다', '나와 결혼할 줄 알았는데', '오늘은 술을 마셔야겠어' 등의 반응이 나왔다""고 밝혔다.오타니의 멘토인 구리야마 히데키 전 일본 야구대표팀 감독의 축하 인사도 소개했다. 매체에 따르면 구리야마 감독은 오타니에게 ""결혼을 진심으로 축하한다. 네가 니혼햄 파이터스(2013년~2017년)에 입단한 이후 과감하게 야구할 수 있는 환경을 만들어주고 싶었다""며 ""결혼은 네가 야구에 더 집중하고, 앞으로 나아갈 수 있는 발판이 돼 줄 것이다""고 말했다.구리야마 감독은 2012년부터 2021년까지 니혼햄 사령탑으로 지냈다. 지난해 오타니와 함께 일본 대표팀의 월드베이스볼클래식(WBC) 우승을 일궈내기도 했다.오타니가 다저스의 푸른 유니폼을 입고 메이저리그 첫 공식 경기에 나서는 무대는 한국이다. LA 다저스는 오는 3월 20~21일 서울 고척스카이돔에서 샌디에이고 파드리스와 2024 시즌 정규리그 개막 2연전에서 맞붙는다. 올해 메이저리그 2024 개막전은 미국 50개 주와 캐나다 이외의 지역에서 메이저리그 역사상 9번째로 열리는 오프닝 시리즈다. 오타니뿐만 아니라 팀 동료인 야마모토 요시노부, 샌디에이고 다르빗슈 유와 마쓰이 유키, 김하성과 고우석 등 아시아 지역 출신 선수들이 고척스카이돔 그라운드를 누비게 된다.샌디에이고는 지난해 내셔널리그 유틸리티 플레이어 부문 골드글러브를 수상한 김하성, 2023 시즌 LG 트윈스의 29년 만에 한국시리즈 우승에 힘을 보탰던 투수 고우석이 뛰고 있다. 한국과 일본을 대표하는 빅리거들이 고척에서 메이저리그 정식 경기를 치르는 멋진 풍경이 야구팬들을 기다리고 있다. 오타니의 서울시리즈 출전 여부는 2024년 메이저리그 개막전 최대 이슈였다. 일본 언론에서는 ""아직 몸 상태가 완전하지 않은 오타니가 2경기를 치르고자 굳이 서울까지 날아가는 위험을 감수할 필요는 없다""고 서울시리즈 출전을 만류하는 목소리도 있었다.하지만 오타니는 올해 첫 다저스 공식 행사에서 서울시리즈 출전을 약속했다. 오타니는 이날 인터뷰에서 ""티 배팅, 토스 배팅은 100%로 소화하고 있다. 스프링캠프를 시작하면 피칭 머신이나 배팅볼 투수가 던지는 공을 칠 것이다. 개막전 출전을 확신한다""며 ""당장 투수 훈련을 할 수는 없지만, 타격 훈련에는 어떤 제약도 없다. 무리하지 않는 '안전한 범위'에서 재활 훈련을 잘 수행 중""이라고 전했다.오타니는 지난달 28일 시범경기에서 LA 다저스 이적 후 첫 홈런을 기록하는 등 서울시리즈 개막전에 맞춰 순조롭게 몸을 만들고 있다.사진=연합뉴스김지수 기자 jisoo@xportsnews.com ",http://v.daum.net/v/20240301123503138
1,"  [속보]대통령실 ""3월중엔 한일 정상회담 없다""  ",파이낸셜뉴스,김학재,2024. 3. 1. 12:02,"대통령실 고위관계자는 이날 서울 용산 청사에서 기자들과 만나 ""3월중에는 한일정상회담이 추진되는게 없다""며 이같이 말했다. 고위관계자는 ""작년에 12년만 한일 정상회담을 갖고 1년간 7차례 한일 정상 외교를 가졌다""며 ""서로가 정치적 구애를 받지 않고 언제든지 한일 지도자가 오고가는게 셔틀외교의 정신이지만 3월중에는 추진되는게 없다""고 설명했다.hjkim01@fnnews.com 김학재 기자",http://v.daum.net/v/20240301120238738
2,"  [속보] 경찰, 의협 전·현직 간부 압수수색… 의협·서울시의사회 사무실 등지서 영장 집행  ",강원도민일보,최경진,2024. 3. 1. 11:34,"경찰이 의료법 위반 등 혐의로 고발당한 대한의사협회(의협) 전·현직 간부들에 대한 강제 수사에 착수했다. 서울경찰청 공공범죄수사대는 1일 오전부터 의협 관계자들에 대한 압수수색 영장을 집행 중이다.경찰은 서울 용산구 의협회관 내 비상대책위원회 사무실과 서울시의사회 사무실, 강원도의사회 사무실 등지에 수사관을 보내 의협 전·현직 간부들의 휴대전화와 PC 등 관련 자료를 확보하고 있다.앞서 보건복지부는 지난달 27일 김택우 의협 비대위원장, 주수호 의협 비대위 언론홍보위원장, 박명하 비대위 조직강화위원장, 임현택 대한소아청소년과의사회장, 노환규 전 의협 회장 등 5명 등을 의료법 위반과 형법상 업무방해, 교사·방조 등의 혐의로 경찰청에 고발했다.경찰청은 고발 접수 다음날인 지난달 28일 사건을 서울청 공공범죄수사대로 배당했다.",http://v.daum.net/v/20240301113429382
3,"  [속보] 경찰, `의료법 위반 혐의` 의협 전·현직 간부 압수수색  ",디지털타임스,박양수,2024. 3. 1. 11:34,"경찰이 1일 의료법 위반 등 혐의로 고발당한 대한의사협회(의협) 관계자들에 대해 강제 수사에 착수했다.서울경찰청 공공범죄수사대는 이날 오전부터 의협 전·현직 간부들에 대한 압수수색 영장을 집행 중이다.경찰은 서울 용산구 의협회관 내 비상대책위원회 사무실과 서울시의사회 사무실, 강원도의사회 사무실 등지에 수사관을 보내 의협 전·현직 간부들의 휴대전화와 PC 등 관련 자료를 확보하고 있다.앞서 보건복지부는 지난달 27일 김택우 의협 비대위원장, 주수호 의협 비대위 언론홍보위원장, 박명하 비대위 조직강화위원장, 임현택 대한소아청소년과의사회장, 노환규 전 의협 회장 등 5명 등을 의료법 위반과 형법상 업무방해, 교사·방조 등의 혐의로 경찰청에 고발했다.경찰청은 고발 접수 다음날인 지난달 28일 사건을 서울청 공공범죄수사대로 배당했다. 박양수기자 yspark@dt.co.kr",http://v.daum.net/v/20240301113409377
4,  [속보]尹대통령 “3·1운동은 통일로 완결…자유 지키며 더 행복한 대한민국 건설할 것”  ,문화일보,김유진 기자,2024. 3. 1. 11:33,"윤석열 대통령은 1일 “3·1 독립운동은 통일로 비로소 완결된다”며 “모든 독립운동의 가치가 합당한 평가를 받아야 한다”고 밝혔다.윤 대통령은 이날 서울 중구 유관순기념관에서 열린 제105주년 3·1절 기념식 기념사에서 “이제 우리는 모든 국민이 주인인 자유로운 통일 한반도를 향해 나아가야 한다”며 이같이 말했다. 윤 대통령이 취임 후 공식 연설을 통해 통일을 언급한 것은 이번이 처음이다. 윤 대통령은 “3·1 운동은 어느 역사에서도 찾아보기 힘든 미래지향적 독립 투쟁”이라며 “왕정의 복원이 아닌, 남녀노소 구분 없이 자유를 누리는 새로운 나라를 꿈꿨다”고 강조해다. 아울러 “선열들의 믿음과 소망은 그대로 이뤄져 우리 대한민국은 자유와 번영을 구가하는 글로벌 중추국가로 우뚝 섰다”고 덧붙였다. 윤 대통령은 “오늘 이 자리에서 우리 독립운동의 역사를 함께 돌아보았으면 한다”면서 무장독립운동, 외교독립운동, 교육과 문화독립운동 등을 언급했다. 그러면서 “수많은 역경과 도전을 극복해 온 우리 국민들의 위대한 여정이 정말 자랑스럽다”며 “정부는 3·1운동의 정신인 자유의 가치를 지키며 더 행복하고 풍요로운 대한민국 건설에 모든 노력을 기울일 것”이라고 약속했다.윤 대통령은 “북한 정권은 오로지 핵과 미사일에 의존하며 2600만 북한 주민들을 도탄과 절망의 늪에 가두고 있다”며 “최근에는 우리 대한민국을 제1의 적대국이자 불멸의 주적으로 규정했다”고 했다. 그러면서 “통일은 비단 한반도에 국한된 문제만은 아니다”라며 “자유와 인권이라는 보편의 가치를 확장하는 것이 바로 통일”이라고 덧붙였다. 윤 대통령은 “우리의 통일 노력이 북한 주민들에게 희망이 되고 등불이 되어야 한다”며 “정부는 북한 주민들을 향한 도움의 손길을 거두지 않을 것이며 북한 인권 개선을 위한 노력도 멈추지 않을 것”이라고 강조했다. 김유진 기자",http://v.daum.net/v/20240301113307364
5,"  [속보] 경찰, 임현택 소아청소년과의사회장 압수수색···연락두절  ",서울경제,안경진 의료전문기자,2024. 3. 1. 11:19,"서울경찰청 공공범죄수사대는 이날 오전 임 회장을 포함해 의협 비상대책위원회 김택우 위원장과 주수호 언론홍보위원장, 박명하 조직강화위원장, 노환규 전 의협 회장 등 보건복지부초부터 고발 조치된 의협 관계자 5명의 자택과 서울 용산구 소재 대한의사협회 회관, 영등포구 서울시의사회 사무실 등에 대한 압수수색을 진행하며 관련 자료 확보에 나섰다.임 회장과 주 위원장은 현재 연락이 두절된 상태다. 임 회장 등이 경찰에 체포돼 연행됐다는 소문이 의료계 내부에서 돌았으나 정확한 소재가 파악되지 않고 있다. 이들은 지난달 27일 의료법 59조와 88조에 따른 업무개시 명령 위반, 형법상 업무방해, 교사·방조 등을 위반한 혐의로 복지부로부터 고발 조치됐다. 전공의 집단 사직을 지지하고 도와 집단행동을 교사·방조함으로써 전공의가 속한 수련병원의 업무를 방해했다는 혐의다.",http://v.daum.net/v/20240301111902135
6,"  [속보]경찰, '의료법 위반 혐의' 의협 전·현직 간부 압수수색  ",머니S,이한듬 기자,2024. 3. 1. 11:16,이한듬 기자 mumford@mt.co.kr,http://v.daum.net/v/20240301111621083
7,  [속보] 추미애 ‘하남갑’ 전략공천…이언주 ‘용인정’ 경선  ,한겨레,엄지원 기자,2024. 3. 1. 11:10,"더불어민주당이 1일 추미애 전 법무부 장관을 경기 하남갑에 전략 공천했다.안규백 민주당 전략공천관리위원장은 이날 브리핑에서 이같이 밝혔다. 이재명 대표와의 교감 아래 복당한 이언주 전 의원은 경기 용인정에서 청년 정치인인 박성민 전 최고위원, 이헌욱 전 경기주택도시공사 사장과 3인 국민경선을 치르기로 했다. 용인정은 이탄희(초선) 의원이 불출마해 전략 선거구에 지정된 곳이다.오영환(초선) 의원의 불출마로 전략 선거구에 지정된 경기 의정부갑에선 문희상 전 국회의장의 아들인 문석균 예비후보와 영입인재 1호인 박지혜 변호사가 국민경선으로 맞붙는다. 박 변호사는 앞서 일찌감치 전략 공천을 확정짓는 듯 했으나 석연찮은 이유로 발표가 보류돼 왔다. 그밖에 경기 안산병엔 당 노동대변인인 박해철 전국공공산업노조연맹위원장, 하남을엔 백범 김구 선생의 증손자인 김용만 대한민국임시정부기념사업회 이사, 화성을엔 영입인재인 공영운 전 현대자동차 사장이 전략 공천됐다.경기 의정부을에선 권혁기 당 정무기획실장이 이재강 전 경기도 평화부지사, 임근재 전 경기도 경제과학진흥원 상임이사와 3인 경선을 치른다. 광명을에선 현역인 양기대(초선) 의원이 영입인재인 김남희 변호사와 승부를 다투게 된다. 화성정은 비례대표인 전용기 의원과 진석범 동탄복지포럼 대표·조대현 전 국무총리비서실 민정실장의 3인 경선 지역이다. 전남 순천·구례·곡성갑에선 손훈모 변호사와 김문수 전 서울시의원이 경선을 치른다.엄지원 기자 umkija@hani.co.kr 강재구 기자 j9@hani.co.kr",http://v.daum.net/v/20240301111002933
8,  [속보]경찰 '의료법 위반 혐의' 의협 전·현직 간부 압수수색  ,국제신문,장세훈 기자,2024. 3. 1. 11:07,"정부가 고발한 대한의사협회(의협) 전·현직 관계자들과 관련해 경찰이 압수수색에 나섰다. 서울경찰청 공공범죄수사대는 이날 오전부터 의협 전·현직 간부들에 대한 압수수색 영장을 집행 중이다.경찰은 서울 용산구 의협회관 내 비상대책위원회 사무실과 서울시의사회 사무실, 강원도의사회 사무실 등지에 수사관을 보내 의협 전·현직 간부들의 휴대전화와 PC 등 관련 자료를 확보하고 있다.정부가 제시한 전공의 복귀 데드라인이 지나면서 첫 강제 수사에 돌입한 것이다.",http://v.daum.net/v/20240301110724877
9,"  [속보] 민주, 박해철·추미애·김용만·공영운 전략공천…양이원영 컷오프  ",경기일보,김영호 기자,2024. 3. 1. 11:05,"   더불어민주당 전략공천관리위원회는 1일 추미애 전 법무부 장관을 하남갑으로, 공영운 전 현대차 사장을 화성을로 전략공천했다. 특히 기존 전략선거구인 부천을에 대해 전략선거구를 해지하고 공관위에 후보자를 공모하도록 했다. 전략공관위는 이날 안산병, 하남갑·을, 화성정·을, 경기 평택을, 경기 안산을을 전략선거구로 지정했다고 밝혔다. 이중 4곳에 대한 후보자를 추천했고, 의정부갑·을·광명을·용인정·화성정·인천 남동을 지역에 대해 경선을 실시하기로 결정했다. 안산병은 박해철 전국 공공산업노조연맹 위원장, 하남을은 김용만 대한민국임시정부기념사업회 이사를 각각 총선 후보로 결정했다. 불출마하는 오영환 의원 지역구인 의정부갑에서는 영입인재 1호인 박지혜 변호사와 문석균 김대중재단 의정부지회장이 경쟁한다. 컷오프(공천배제)된 김민철 의원 지역구인 의정부을은 권혁기 당 대표실 정무기획실장, 이재강 전 경기도 평화부지사, 임근재 경기도경제과학진흥원 상임이사가 3인 국민경선을 치르기로 했다. 광명을은 양기대 현역 의원과 김남희 변호사가 2인 경선을 한다. 이 지역에서 출마를 준비했던 친명계 양이원영 의원(비례)은 컷오프됐다. 불출마를 선언한 이탄희 의원의 지역구인 용인정은 이언주 전 의원과 박성민 전 최고위원, 이헌욱 전 경기주택도시공사(GH) 사장이 3인 경선한다. 신설 지역구인 화성정에서는 전용기 의원과 이재명 대표 특보인 진석범 전 경기복지재단 대표, 조대현 전 국무총리실 민정실장의 3인 국민경선을 진행한다. '전당대회 돈봉투' 사건으로 구속돼 탈당한 윤관석 의원 지역구인 인천 남동을에는 이병래·배태준 후보가 각각 경선한다. 김영호 기자 ho3920@kyeonggi.com ",http://v.daum.net/v/20240301110516829
