,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 국민의힘 전략공천…서대문을 박진·오산 레이나  ,세계일보,김수연,2024. 2. 21. 18:37,김수연 기자 sooya@segye.com,http://v.daum.net/v/20240221183717627
1,"  [속보] 검찰, '계엄령 문건 작성' 조현천 전 기무사령관 기소  ",아이뉴스24,김다운,2024. 2. 21. 18:33,"[아이뉴스24 김다운 기자] 검찰이 전직 대통령 박근혜씨 탄핵 국면에 '계엄 문건' 작성을 지시한 혐의로 구속된 조현천 전 기무사령관을 21일 기소했다.내란예비·음모, 반란수괴예비·음모, 반란지휘예비·음모 혐의는 무혐의 처분했다.",http://v.daum.net/v/20240221183317499
2,"  [속보] 국민의힘, 서대문을 박진 전략공천…고양정·김현아 등 단수공천  ",SBS,이성훈 기자,2024. 2. 21. 18:33,"국민의힘, 서대문을 박진 전략공천…고양정·김현아 등 단수공천 대구 동을·수성을, 춘천갑·을, 인천 남동갑 등 경선
           이성훈 기자 sunghoon@sbs.co.kr",http://v.daum.net/v/20240221183307495
3,"  [속보] 국힘 대구 동구을, 강대식 현역의원 등 5명 경선  ",쿠키뉴스,최태욱,2024. 2. 21. 18:32,대구=최태욱 기자 tasigi72@kukinews.com,http://v.daum.net/v/20240221183203478
4,"  [속보] 국힘, 박영춘·이준석 저격수 김소연 '컷오프'  ",뉴스1,박기호 기자,2024. 2. 21. 18:28,goodday@news1.kr ,http://v.daum.net/v/20240221182824379
5,"  [속보]與, 박진 서대문을 전략공천...강대식·이인선·한기호 등 경선  ",파이낸셜뉴스,전민경,2024. 2. 21. 18:28,ming@fnnews.com 전민경 정경수 기자,http://v.daum.net/v/20240221182819376
6,"  [속보]與, 대구 수성을·인천 남동갑·대전 서구갑 등 13개 선거구 경선  ",노컷뉴스,CBS노컷뉴스 박희원 기자,2024. 2. 21. 18:27,"與, 대구 수성을·인천 남동갑·대전 서구갑 등 13개 선거구 경선CBS노컷뉴스 박희원 기자 wontime@cbs.co.kr▶ 기자와 카톡 채팅하기▶ 노컷뉴스 영상 구독하기 ",http://v.daum.net/v/20240221182705335
7,"  [속보]與, 박진 서대문을 우선공천…김현아·홍현선·류제화 단수공천  ",동아일보,입력 2024. 2. 21. 18:26,2024. 2. 21. 18:26,Nan,http://v.daum.net/v/20240221182625316
8,"  [속보] 국민의힘, 대구 동을·인천 남동갑 등 13개 선거구 경선…춘천 한기호·노용호도 경선行  ",데일리안,김민석,2024. 2. 21. 18:25,"국민의힘, 13개 선거구 경선…'춘천' 한기호·노용호도 경선行",http://v.daum.net/v/20240221182547291
9,  [속보] 與 박진 서대문을 전략공천…류제화·김현아 등 단수공천  ,국민일보,이강민,2024. 2. 21. 18:25,"[속보] 與 박진 서대문을 전략공천…류제화·김현아 등 단수공천이강민 기자 river@kmib.co.krGoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 수집, 재배포금지",http://v.daum.net/v/20240221182520275
