,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [지지대] 가짜뉴스로 돈벌기  ,경기일보,이연섭 논설위원,2024. 3. 5. 03:01,"가짜뉴스가 판을 치는 세상이다. 가짜뉴스와 진짜뉴스가 뒤섞이고 거짓이 진실을 가려 진짜와 가짜를 가려내기 힘들 정도다. 인공지능(AI)으로 만든 가짜 정보는 활자를 넘어 영상 이미지로 세상을 혼란스럽게 만들고 있다. 요즘 유튜브는 그야말로 전쟁터다. 너도나도 유튜브 채널을 만들고, 한 명이라도 더 구독자를 늘리기 위해 수단·방법을 가리지 않는다. 구독자 수는 곧 돈이 되기 때문에 자극적인 가짜뉴스를 만들어 유포시키는 데 혈안이 돼 있다. 얼마 전 카타르 아시안컵 기간 한국축구 대표팀 내부 불화 논란의 중심에 섰던 이강인 선수에 대한 가짜뉴스 영상이 유튜브에 범람했다. 가짜뉴스를 만들어 유포한 제작자들이 2주 만에 유튜브 광고 수익으로 7억원을 벌어들였다는 분석까지 나왔다. 유해 영상 콘텐츠를 식별·분석하는 스타트업 파일러는 3일 “축구 국가대표팀 내 충돌이 처음 보도된 지난달 14일 이후 약 2주간 195개 유튜브 채널에서 이강인을 주제로 한 가짜뉴스 콘텐츠가 361개 게재됐다”며 “해당 영상의 총 조회 수는 6천940만회로, 7억원 정도 수익이 발생한 것으로 추정된다”고 했다. 가짜뉴스 영상들은 자극적인 제목과 미리보기 이미지(섬네일)로 조회수를 끌어올렸다. 구독자 6만명을 보유한 ‘오늘 이슈’ 유튜브 채널은 지난 19일 ‘(속보) 이강인 280억 계약 해지, PSG 서울스토어 전면중지 확정! 열받은 구단주 이강인 2군행 발칵!’이라는 제목의 영상을 공개했다. 조회 수가 50만을 넘었다. 이 채널은 2주간 해외축구 가짜뉴스 관련 영상 26개를 게재하며 330만회 넘는 조회 수를 얻었다. 수익이 수천만원으로 추정된다. 유튜브 측은 가짜뉴스를 사실상 방치하고 있다. 가짜뉴스로 구독자와 조회 수를 높이고 광고 수익을 올리는 채널이 계속 느는데, 유튜브는 적발된 경우에 한해 광고를 붙이지 않는 정도의 조치만 하고 있다. 영상을 내리거나 비공개 처리에 소극적이다. 유튜브 영향력이 커지면서 가짜뉴스는 더 기승을 부릴 것이다. 가짜가 돈이 되는 세상, 이를 그냥 두고만 볼 것인가. 이연섭 논설위원 yslee@kyeonggi.com ",http://v.daum.net/v/20240305030117828
1,"  [속보] 트럼프 '대선 출마 자격 유지'에 ""미국을 위한 큰 승리""  ",연합뉴스,강병철,2024. 3. 5. 00:28,▶제보는 카톡 okjebo,http://v.daum.net/v/20240305002850492
2,"  [속보]미 연방대법원, 트럼프 대선 출마 자격 유지  ",서울경제,워싱턴=윤홍우 특파원,2024. 3. 5. 00:25,대법원은 이날 트럼프 전 대통령의 출마 자격을 박탈한 콜로라도주 대법원 판결을 번복했다.,http://v.daum.net/v/20240305002547486
3,"  [속보] 美대법원, 트럼프 대선 출마 자격 유지  ",세계일보,박영준,2024. 3. 5. 00:16,워싱턴=박영준 특파원 yjp@segye.com,http://v.daum.net/v/20240305001608441
4,"  [속보]美연방대법원 ""콜로라도州 대법원, 경선 투표용지서 트럼프 제외하는 실수 범해""  ",뉴시스,박준호 기자,2024. 3. 5. 00:14, 후속기사가 이어집니다☞공감언론 뉴시스 pjh@newsis.com ,http://v.daum.net/v/20240305001423432
5,"  [속보] 美대법원, 트럼프 대선출마 자격 유지…대선 도전 장애물 ‘제거’  ",매일경제,전종헌 매경닷컴 기자(cap@mk.co.kr),2024. 3. 5. 00:09,Nan,http://v.daum.net/v/20240305000900370
6,  [속보] 美연방대법 트럼프 출마자격 유지…콜로라도주 2심 판결 만장일치 파기  ,뉴스1,김성식 기자,2024. 3. 5. 00:08,seongskim@news1.kr ,http://v.daum.net/v/20240305000835368
7,"  [속보]美연방대법원 ""수정헌법 제14조3항 집행 책임은 州가 아닌 의회""  ",뉴시스,박준호 기자,2024. 3. 5. 00:08, 후속기사가 이어집니다☞공감언론 뉴시스 pjh@newsis.com ,http://v.daum.net/v/20240305000831366
8,  필리핀 근로자 끊긴 농촌 “농번기 어쩌나” 발 동동  ,강원도민일보,박재혁,2024. 3. 5. 00:06,"속보=필리핀 정부가 계절근로자의 인권침해 등을 우려해 계절근로자 파견 중단을 결정(본지 2월 7일자 5면)하면서 농번기를 앞둔 농민들이 “농사를 포기해야 하냐”며 발을 동동 구르고 있다. 4일 본지 취재를 종합하면, 지난 1월 11일 필리핀 정부는 계절근로자를 대상으로 한 인권침해, 불법 브로커 문제로 인해 한국 지자체에 계절근로자 파견을 잠정 중단한다는 내용을 통보했다. 이로 인해 농가에선 다가오는 영농기를 앞두고 일손 대란을 우려하고 있는 상황이다. 평창에 위치한 3만여평의 농지에서 배추농사를 짓고 있는 김모(71)씨는 “일손이 부족해지기 시작하면 인건비도 오르기 시작하는데 하루 기본 임금이 2~3배씩 올라갈 것이고, 생산량까지 줄어든다”며 “농가 개인들은 힘이 없어서 뻔히 일손이 부족한데도 불구하고 지자체에 목소리를 내기 쉽지 않다”고 말했다. 양구군에서 고추와 수박 농사를 짓는 김모(66)씨는 “작년에 계절근로자들을 4월에 받았었는데 농번기가 빨라져 엄청 고생한 일이 있었던 터라 올해는 농가들의 건의로 3월로 앞당겼는데 오히려 낭패를 봤다”며 “당장 시작인데 일손이 부족한 수준이 아니라 아예 없다”고 토로했다. 농민들은 이번 결정이 불법브로커 활개로 이어질 수 있다고 우려하고 있다. 이웅재 한농연도연합회 회장 직무대행은 “농가에서는 농사를 포기할 수 없기 때문에 불법 브로커를 통한 인력 구하기를 마다하지 않을 것”이라며 “브로커에게 인력이 급하다고 해서 웃돈을 주면 기존에 있던 농장과 거래를 파기하고 옮겨가는 상황이 반복되니 인건비가 계속 오르는 악순환이 반복된다”고 말했다. 지자체들도 대책 마련에 분주하다. 도내에서 가장 많은 필리핀 계절근로자를 받는 곳은 홍천군이다. 홍천군은 2024년 배정받은 외국인 계절근로자 1502명 중 1100명을 필리핀 국적으로 채웠다. 홍천군은 파견 중단 철회가 되지 않을 것을 대비해 오는 12일 베트남 타이빈 성을 방문해 계절근로자 파견 조건을 두고 협상할 예정이다. 협상조건이 협의되면 MOU체결까지 진행된다. 횡성군은 외국인 계절근로자 1090명을 각각 절반으로 나눠 라오스와 필리핀 근로자들로 채우려 했지만, 파견 중단 철회가 이뤄지지 않자 3~4월 입국자 401명을 모두 라오스 국적자로 채웠다. 이외 다른 시·군에서도 라오스, 캄보디아, 베트남 등 타국에서 인력수급을 타진하는 중이다. 도내 한 지자체 관계자는 “우선적으로 필리핀의 송출 중단 사태가 해결되는 것을 희망하고 있으나 농가에서 많은 문의가 들어오고 있기 때문에 다른 나라에서라도 인력을 수급할 수밖에 없는 상황”이라며 “계절근로자를 파견 받기 위해선 MOU체결을 해야하지만 짧은 시간에 근로자를 데리고 올 수 있는 것이 아니라 다방면으로 해결 방안을 모색하고 있다”고 말했다. 박재혁",http://v.daum.net/v/20240305000633349
9,"  [속보]美 연방대법원, 트럼프 대선 출마 자격 인정  ",아시아경제,뉴욕=권해영,2024. 3. 5. 00:06,뉴욕=권해영 특파원 roguehy@asiae.co.kr,http://v.daum.net/v/20240305000626340
