,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 與, 경기 화성정에 유경준 전략 공천…호남도 전원 공천  ",헤럴드경제,입력 2024. 3. 9. 14:06,2024. 3. 9. 14:06,pooh@heraldcorp.com,http://v.daum.net/v/20240309140616530
1,  [속보]與 화성정에 유경준…하종대·최영근·김유성 우선추천  ,이데일리,김형환,2024. 3. 9. 14:05," [이데일리 김형환 기자] 정영환 국민의힘 공천관리위원장은 9일 서울 여의도 중앙당사에서 19차 공관위 회의 결과 경기 화성병·정에 각각 유경준 국민의힘 의원과 최영근 전 화성시장을, 부천병에 하종대 전 채널A 앵커를, 전남 담양함평영광장성에 김유성 전남 대한탐정연합회장을 우선추천했다고 밝혔다.김형환 (hwani@edaily.co.kr) ",http://v.daum.net/v/20240309140503501
2,"  [속보] 與, 하종대·최영근·김유성 전략공천···호남 전 지역구 공천 완료  ",서울경제,강도림 기자,2024. 3. 9. 14:03,Nan,http://v.daum.net/v/20240309140332473
3,"  [속보] 국민의힘, 경기 화성정에 유경준 전략공천  ",조선일보,김경필 기자,2024. 3. 9. 14:03,Nan,http://v.daum.net/v/20240309140308464
4,"  [속보] 국힘, 하종대(부천병)·최영근(화성병)·유경준(화성정) 전략공천  ",경기일보,김재민 기자,2024. 3. 9. 14:01,"   국민의힘 공천관리위원회는 9일 부천병에 하종대 전 채널A 쾌도난마 앵커, 화성병에 최영근 전 화성시장, 화성정에 유경준 국회의원을 우선추천(전략공천)한다고 밝혔다. 김재민 기자 jmkim@kyeonggi.com ",http://v.daum.net/v/20240309140120440
5,"  [속보]여 공관위 ""정우택 '돈봉투 의혹' 객관성 없어 이의제기 기각""  ",뉴시스,이재우 기자,2024. 3. 9. 13:59, 후속기사가 이어집니다☞공감언론 뉴시스 ironn108@newsis.com ,http://v.daum.net/v/20240309135923402
6,"  [속보] 국힘 공관위, 정우택 돈봉투 의혹 이의제기 기각 결론  ",뉴스1,박기호 기자,2024. 3. 9. 13:58,goodday@news1.kr ,http://v.daum.net/v/20240309135840399
7,"  [속보]국민의힘, 경기 부천병 하종대 전 한국정책방송원장 전략공천  ",머니투데이,민동훈 기자,2024. 3. 9. 13:58,9일 정영환 국민의힘 공천관리위원장.민동훈 기자 mdh5246@mt.co.kr,http://v.daum.net/v/20240309135804392
8,"  [속보] 국힘, 유경준 화성정…하종대·최영근·김유성 전략공천  ",아이뉴스24,김보선,2024. 3. 9. 13:57,9일 국민의힘 공천관리위원회,http://v.daum.net/v/20240309135749389
9,"  [속보] 국힘, 부천병 하종대·화성병 최영근 전략공천  ",뉴스1,박기호 기자,2024. 3. 9. 13:57,goodday@news1.kr ,http://v.daum.net/v/20240309135705385
