,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 대통령실 ""의협 대표성 갖기 어려워…의료계 중지 모아달라""  ",데일리안,송오미,2024. 2. 28. 10:39,"[속보] 대통령실 ""의협 대표성 갖기 어려워…의료계 중지 모아달라""",http://v.daum.net/v/20240228103914314
1,"  [속보] 대통령실, 의대 정원 350명 증원 의견에 ""정부가 결정할 사안""  ",SBS,입력 2024. 2. 28. 10:39,2024. 2. 28. 10:39,"대통령실, 의대 정원 350명 증원 의견에 ""정부가 결정할 사안""대통령실 ""의협 대표성 갖기 어려워…의료계 중지 모아달라""(SBS 디지털뉴스편집부)
           ",http://v.daum.net/v/20240228103908306
2,  [속보] 대통령실 “교육발전특구 시범지역 광역 6개·기초 43개 지정”  ,동아일보,입력 2024. 2. 28. 10:39,2024. 2. 28. 10:39,Nan,http://v.daum.net/v/20240228103905299
3,"  [속보] 대통령실, 의대정원 350명 증원 의견에 ""정부가 결정할 사안""  ",MBN,입력 2024. 2. 28. 10:38,2024. 2. 28. 10:38,"대통령실, 의대정원 350명 증원 의견에 ""정부가 결정할 사안""< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240228103845278
4,  [속보] 대통령실 “의협 대표성 갖기 어려워…350명 증원? 협상할 문제 아니다”  ,서울신문,신진호,2024. 2. 28. 10:38,“교육발전특구 시범지역 광역 6개·기초 43개 지정”“부산에 365시간 보육센터·국제K팝 고교 설립”“교육발전특구 시범지역에 30억∼100억 지원”의대정원 350명 증원 의견에 “정부가 결정할 사안”“의협 대표성 갖기 어려워…의료계 중지 모아달라”신진호 기자,http://v.daum.net/v/20240228103801234
5,"  [속보] 대통령실, 의대정원 350명 증원 의견에 ""정부가 결정할 사안""  ",서울경제,이승배 기자,2024. 2. 28. 10:37,Nan,http://v.daum.net/v/20240228103718217
6,"  법원, '검단 붕괴사고' GS건설 '1개월 영업정지' 처분 집행정지  ",머니S,정영희 기자,2024. 2. 28. 10:36,"[속보] 법원, '검단 붕괴사고' GS건설 '1개월 영업정지' 처분 집행정지정영희 기자 chulsoofriend@mt.co.kr",http://v.daum.net/v/20240228103649186
7,"  [속보] ""북핵 위협 무력화""…한미 연합연습, 다음달 4일부터 11일간 진행  ",데일리안,강현태,2024. 2. 28. 10:36,"[속보] ""북핵 위협 무력화""…한미 연합연습, 다음달 4일부터 11일간 진행",http://v.daum.net/v/20240228103638177
8,"  [속보] 대통령실 ""의대 정원, 정부가 결정할 사안""  ",파이낸셜뉴스,김윤호,2024. 2. 28. 10:36,uknow@fnnews.com 김윤호 기자,http://v.daum.net/v/20240228103637176
9,"  [속보] 대통령실 ""교육발전특구 시범지역 광역 6개·기초 43개 지정""  ",데일리안,송오미,2024. 2. 28. 10:36,"[속보] 대통령실 ""교육발전특구 시범지역 광역 6개·기초 43개 지정""",http://v.daum.net/v/20240228103626167
