,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보]뉴욕증시 숨고르기...PCE 앞두고 보합권서 혼조 마감  ,아시아경제,조슬기나,2024. 2. 28. 06:02,"미국 뉴욕증시의 3대 지수는 이번 주 발표되는 개인소비지출(PCE) 가격지수 등 경제 지표들을 대기하며 27일(현지시간) 보합권에서 혼조 마감했다.이날 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장 대비 0.25% 내려 거래를 마쳤다. 반면 대형주 중심의 S&P500지수는 0.17%, 기술주 중심의 나스닥 지수는 0.37% 상승 마감했다.조슬기나 기자 seul@asiae.co.kr",http://v.daum.net/v/20240228060259424
1,"  [속보]뉴욕증시, 혼조세 마감...나스닥, 0.4%↑  ",파이낸셜뉴스,송경재,2024. 2. 28. 06:01,dympna@fnnews.com 송경재 기자,http://v.daum.net/v/20240228060153393
2,"  [속보] PCE 앞두고 미증시 혼조, 다우 0.25%↓-나스닥 0.37%↑  ",뉴스1,박형기 기자,2024. 2. 28. 06:01,sinopark@news1.kr ,http://v.daum.net/v/20240228060152392
3,  [속보]전일 47% 폭등했던 AI업체 사운드하운드 오늘도 19%↑  ,뉴스1,박형기 기자,2024. 2. 28. 06:01,sinopark@news1.kr ,http://v.daum.net/v/20240228060111364
4,"  [속보] 비트코인 랠리, 마이크로스트래티지 10% 폭등  ",뉴스1,박형기 기자,2024. 2. 28. 06:00,sinopark@news1.kr ,http://v.daum.net/v/20240228060054334
5,  [우보세]수술대 오른 한국 의료  ,머니투데이,김지산 기자,2024. 2. 28. 05:30,"70년대 중동발 건설 호황에 중화학, 조선이 뜨자 기계공학과, 건축과, 토목과에 지원자가 몰렸다. 80년대가 되자 물리학과, 전자공학과가 각광 받았다. 반도체를 중심으로 전자 산업이 세계 수준으로 발돋움하던 시기였다.90년대, 컴퓨터공학과가 가세했다. IT(정보기술) 산업과 벤처가 산업의 총아로 부상하던 시대였다. 2000년대 들어 대세는 완전히 의예로 넘어왔다. 외환위기로 대마불사 신화가 깨지고 그토록 대우 받던 엔지니어마저 짐을 싸던 시대를 지나면서다. 이렇게 부상한 직종이 의사다. 이 시기 이후 의예는 '입시천하'를 완벽하게 평정했다.의대가 20년 넘게 입시 시장에서 왕좌를 지키게 된 결정적 배경은 '의대 정원 고정'이었다. 2006년부터 19년째다. 예측하기 어려운 글로벌 산업 흐름에서 일자리 수만으로 최고의 지위를 지키는 직업은 지구상에 없다. 정원 확대 때마다 의료계가 투쟁한 결과다. 지금의 의대 위상은 미래에도 의사 수는 제한적일 거라는 확신의 결과다.의대 정원 2000명 증원 이후 '잠을 제대로 못 자 퀭한 눈으로 환자들을 돌보는 우리에게 어떻게 손가락질을 할 수 있느냐'는 전공의들의 분노 섞인 목소리가 먹히지 않는 건 너무나 당연하다. 거의 자연 반사적으로 '다 알고 간 거 아니었어?' 소리가 나온다.#전공의들은 병원을 떠나며 명분으로 필수의료 실태를 꺼냈다. 그리고 안과 의사가 소아청소년과 의사보다 연간 수입이 많게는 7배 많다는 수치를 많은 사람이 확인했다. 통제가 심한 급여를 피해 비급여로 의사들이 몰린 결과라는 사실도 알았다.의료인들은 의사 수 늘린다고 필수 의료가 부활할 거라는 기대는 난센스라고 입을 모은다. 추가될 2000명이라고 생각 구조가 다르진 않을 것이다. 요행히 안과 경쟁 낙오자들이 소아과를 선택하는 일이 벌어질 수 있겠지만 이 역시 바람직한 일은 못 된다.의사들의 비급여 진료 선호 현상은 과도한 의료비 부담을 초래했다. 정형선 연세대 보건행정학부 교수팀 분석을 보면 2022년 한국의 의료비 비중이 국내총생산(GDP)의 9.7%였다. 경제협력개발기구(OECD) 평균(9.3%)보다 높다. 정작 근로소득자 기준 건강보험료율(월급에서 건보료 비중)은 7.09%로, 일본(10~11.82%)이나 독일(16.2%), 프랑스(13.25%)보다 크게 낮다.이런 식으로 국민 의료비 상당 부분이 비급여로 지출되니 통제권 밖의 의료행위가 주목받고 의사가 몰리는 악순환이다. 건보료율과 보장률을 높이면서 민간보험 기능을 약화하는 게 정부와 의사를 포함한 모든 국민을 위한 해법이다.의대 정원 확대에서 출발한 필수 의료 논쟁을 계기로 한국 의료계 부조리가 낱낱이 드러나야 한다. 그래야 정부와 의료계가 진정성 있는 토론이 가능하다. 이렇게만 된다면 이번 전공의 집단 이탈 사태는 큰 진전을 위한 일보 후퇴가 될 수 있을 것이다.김지산 기자 san@mt.co.kr",http://v.daum.net/v/20240228053018961
6,"  검,과속·신호위반으로 3명 숨지게한 80대 금고 5년 구형  ",강원도민일보,신재훈,2024. 2. 28. 00:06,"속보=신호 위반과 과속 주행으로 새벽 예배를 마치고 귀가하던 3명을 들이받아 숨지게 한 80대 운전자(본지 2023년 11월 23일자 5면 등)에게 검찰이 금고 5년을 구형했다. 27일 춘천지법 형사1단독 신동일 판사 심리로 열린 A(82)씨의 교통사고처리 특례법상 치사 혐의 사건 결심공판에서 검찰은 A씨에게 금고 5년을 재판부에 요청했다. 검찰은 “과속에 신호를 위반한 중과실로 피해자 3명이 즉사한 점을 고려해달라”는 취지로 구형 이유를 설명했다. A씨 측 변호인은 피고인이 고령인 점과 이 사건 이후 건강이 악화한 점, 초범이고 그동안 단 한 번도 도로교통법을 위반한 적이 없는 점, 피해자 2명의 유족과 합의한 사정 등을 들어 선처를 호소했다. 앞서 A씨는 지난해 11월 22일 오전 6시 45분쯤 춘천시 퇴계동 남춘천역 인근 도로에서 링컨 승용차를 몰던 중 횡단보도를 건너던 보행자 3명을 들이받아 숨지게 한 혐의를 받는다. 조사 결과 A씨는 차량 신호가 적색임에도 불구하고 신호를 위반하고, 제한속도 시속 60㎞ 도로에서 시속 97㎞로 달린 것으로 드러났다. 선고 공판은 내달 19일 열린다. 신재훈",http://v.daum.net/v/20240228000623220
7,  여야 선거구 획정 평행선… 강원 공룡선거구 위기감 지속  ,강원도민일보,이세훈,2024. 2. 28. 00:06,"속보=4·10 총선에 적용할 선거구 획정안(본지 2월27일자 3면)을 놓고 여야 원내대표들이 27일 또 다시 합의점 도출에 실패하면서 강원도내에 서울 전체 면적의 8배에 달하는 6개 시·군이 합쳐진 ‘공룡 선거구’ 출현이 현실화되는 것 아니냐는 위기감이 계속되고 있다. 다만, 27일 열린 더불어민주당 의원총회에선 ‘비례대표 의석 1석 축소’를 통한 지역구 의석 보완 등에 대한 공감대가 형성된 것으로 전해져 여야 재협상을 통해 강원은 현행 8개 선거구로 유지될 것이라는 전망이 나온다. 국민의힘 윤재옥·더불어민주당 홍익표 원내대표는 이날 국회에서 김진표 국회의장 주재로 회동했지만 결국, 선거구 획정 합의에 이르지 못했다. 윤 원내대표는 당초 강원 등 일부 지역의 선거구는 현행을 유지토록 하는 내용의 여야 잠정 합의안만이라도 수용할 것을 요구했지만, 홍 원내대표는 이를 거부하고 선거구획정위 자체안 그대로를 적용해야한다는 입장을 고수했다. 여야 협상이 또 다시 결렬되자 민주당 의원총회에선 획정위안 확정시 의석 감축 및 대규모 행정구역 조정이 이뤄지는 전북·전남 지역구 의원들의 성토가 쏟아졌다. 또, 이들은 의총에 앞서 국회 로텐더홀 계단 앞에서 획정위안 철회 촉구 기자회견과 전북 의석 10석 유지 관철을 위한 항의농성에 돌입하며 당지도부 압박에 나섰다. 도내 여권에선 여야 협상 지연의 원인을 민주당 이재명 대표로 지목하며 날을 세웠다. 국민의힘 원내수석부대표인 이양수(속초·인제·고성·양양) 의원은 이날 한 라디오 방송에 출연, “이 대표 같은 사람들이 선거구 협상과 다른 무언가 전략이 있지 않고서는 합리적인 얘기를 계속하다가 비합리적인 방향으로 돌아설 수는 없다고 본다”며 “(여야 협상)타결은 지금이라도 언제든지 이 대표가 마음만 먹으면 가능하다”고 꼬집었다. 민주당 홍익표 원내대표는 이날 의총 직후 기자들과 만나 “가능한 범위 내에서 추후 협의에 진지하게 나서겠다”며 원론적인 답변만 내놓았다. 이제, 선거구 획정위 자체안 적용 여부 등 최종 방침은 28일 예정된 국회 정치개혁특별위원회 전체회의와 29일 열리는 국회 본회의에서 운명이 결정된다. 선거를 불과 40여 일 앞두고, 여야 합의안을 뒤집을 경우 후폭풍이 거세질 수 밖에 없다는 점에서 여야가 기존안대로 재합의할 것이라는 전망이 나온다. 이에 대해 정개특위 소속 한 의원은 “아직 장담할 수 있는 단계는 아니지만, 민주당 의총을 통해 비례대표 의석 1석 축소를 통한 지역구 의석 보완 방안 및 앞서 잠정 합의했던 특례 방안 등을 중심으로 여야 합의가 이뤄질 수 있을 것으로 보인다”며 “민주당 의총을 거쳐 터닝포인트가 마련되는 듯 하다”고 했다. 이세훈 sehoon@kado.net",http://v.daum.net/v/20240228000605202
8,  “원자력 안전예산 지원대상 삼척도 포함해야”  ,강원도민일보,구정민,2024. 2. 28. 00:05,"속보=삼척시가 원자력시설주변 자치단체에 배분하는 안전예산 지원대상 지역에서 제외된 것(본지 2월 27일자 12면)과 관련, 삼척상의 등이 정부의 책임있는 대책을 요구하고 나서 귀추가 주목된다. 삼척상공회의소는 27일 원주에서 열린 ‘제65차 강원특별자치도 상공회의소 협의회’에서 ‘원자력 안전예산지원 촉구’ 건의문을 대표 발의했다. 삼척상의 등은 이번 건의문에서 “삼척은 경북 울진 한울원전과 직선 거리로 10㎞ 밖에 떨어져 있지 않음에도 불구, 원전 소재 광역이 다르다는 이유로 최근 국회를 통과한 지방재정법 일부개정법률안(원자력안전교부세 신설) 대상지역에서 제외됐다”며 대책마련을 촉구했다. 국회는 앞서 이달초 원자력시설주변 방사선비상계획구역(원전 반경 30㎞ 이내)에 대한 정부 예산 지원을 목적으로 하는 지방재정법 일부개정법률안 등을 처리했으나, 삼척은 광역이 다르다는 이유로 지원 대상에서 제외됐다. 삼척상의 등은 “지난 2022년 3월 울진 산불로 한울원전 등이 산불 영향권에 포함됐을 당시 불과 10㎞ 남짓 떨어진 삼척 원덕 주민들은 불안과 공포에 밤잠을 이루지 못했다”며 “이처럼 삼척은 원자력시설주변 방사선비상계획구역(원전 반경 30㎞ 이내)에 포함돼 있음에도 불구, 광역이 다르다는 이유로 정부의 안전예산 지원대상에서 제외된 것은 형평성에 어긋난다”고 지적했다. 이에따라 “정부는 방사선비상계획구역 내 거주민에 대한 정부의 동등한 보호와 지원대책이 있어야 한다는 점에서 조속히 원전 인근지역에 대한 원자력 안전예산 지원에 나서야 한다”고 강조했다. 구정민 koo@kado.net",http://v.daum.net/v/20240228000534167
9,"  [속보] ‘살인태클’에 쓰러졌던 미토마, 2-3개월 아웃...“사실상 시즌 아웃”  ",포포투,정지훈 기자,2024. 2. 28. 00:04,Nan,http://v.daum.net/v/20240228000447136
