,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보]檢, '계엄령 문건' 조현천 '허위사실 강요' 송영무 기소  ",뉴시스,정진형,2024. 2. 21. 18:04, [서울=뉴시스]  ,http://v.daum.net/v/20240221180450725
1,"  [속보] 검찰, '직권남용 혐의' 조현천 전 기무사령관 기소  ",뉴스1,김민수 기자,2024. 2. 21. 18:00,kxmxs4104@news1.kr ,http://v.daum.net/v/20240221180052560
2,  [속보]'장인화號' 포스코그룹 첫 인사…김학동·정탁 부회장 물러난다  ,뉴스1,최동현 기자,2024. 2. 21. 17:58,dongchoi89@news1.kr ,http://v.daum.net/v/20240221175843441
3,  [속보]포스코그룹 사장단 인사..이시우 포스코 총괄·전중선 이앤씨 대표  ,이데일리,김성진,2024. 2. 21. 17:57, [이데일리 김성진 기자]포스코홀딩스는 21일 포스코센터에서 정기이사회를 개최하고 포스코그룹 대표이사 회장 후보 및 사내외이사 후보 추천 건 등을 오는 3월 21일 열리는 정기주주총회 안건으로 부의하기로 의결했다. 이시우 포스코 대표이사 사장이 경영전반을 총괄하고 이계인 글로벌부문장이 포스코인터내셔널 대표이사에 선임됐다. 포스코이앤씨 대표이사 사장에는 전중선 전 포스코홀딩스 사장이 선임됐다. 또 포스코퓨처엠 대표이사 사장에는 포스코홀딩스 유병옥 친환경미래소재총괄이 선임됐다. 김성진 (jini@edaily.co.kr) ,http://v.daum.net/v/20240221175740414
4,"  [속보] '바둑 간판' 신진서 9단, 커제 제압…농심배 14연승, 최다연승 타이  ",뉴스1,김도용 기자,2024. 2. 21. 17:44,dyk0609@news1.kr ,http://v.daum.net/v/20240221174455002
5,"  [속보]검찰, '테라·루나 사태 권도형 측근' 한창준 구속 기소  ",뉴시스,정진형,2024. 2. 21. 17:27, [서울=뉴시스]  ,http://v.daum.net/v/20240221172755476
6,"  [속보] 국가안보실 ""연내 한미 국방상호조달협정 체결""  ",파이낸셜뉴스,김윤호,2024. 2. 21. 17:05,uknow@fnnews.com 김윤호 기자,http://v.daum.net/v/20240221170500789
7,"  [ET라씨로]두산, 주주환원 기대감에 상승세  ",전자신문,이원지,2024. 2. 21. 16:53,"ET라씨로는 인공지능(AI) 기반으로 선별·분석한 주식 정보와 종목 매매 신호를 제공하는 전자신문 증권 정보 애플리케이션입니다. 플레이스토어에서 'ET라씨로'(-〉바로가기)를 다운로드하면 IT기업 뉴스와 시장 현황, AI 매매 타이밍을 받아볼 수 있습니다.두산이 주주환원 여력이 크다는 판단에 상승세를 보이고 있다.두산(000150)은 2월 21일 오후 3시 15분 기준 전 거래일보다 1.22% 상승한 99,300원에 거래되고 있다.정부가 오는 26일 기업 밸류업 프로그램의 세부안을 공개할 예정인 가운데 지주사인 두산은 높은 주주환원 여력이 주목받고 있다.김동양 NH투자증권 연구원은 “계열사 두산로보틱스 보호예수 종료 후 일부 지분의 현금화 가능성을 고려하면 밸류업 프로그램 부응 여력이 크다”고 짚었다.아울러 두산은 올해 자체사업 영업이익이 800억원으로 전년 대비 23% 증가하는 등 회복세를 보일 것으로 전망했다.#두산 #AI 매매신호 #실시간 매매타이밍 #알림 신청이 기사는 전자신문과 금융 AI 전문기업 씽크풀이 공동으로 작성한 것입니다. AI를 기반으로 생성된 데이터에 기자의 취재 내용을 추가한 'AI 휴머노이드 기사'입니다.※ ET라씨로에서 실시간 속보 확인하기이원지 기자 news21g@etnews.com",http://v.daum.net/v/20240221165304230
8,"  [속보] 강원지역 3개 대학 의대생들, 정원 증원 반발에 ‘동맹휴학’ 선언  ",강원도민일보,정민엽,2024. 2. 21. 16:32,Nan,http://v.daum.net/v/20240221163241473
9,"  [속보]윤 ""민생토론회서 나온 제안 무조건 정책화하고 즉시 행동해 달라""  ",뉴시스,박미영,2024. 2. 21. 16:21, 후속기사가 이어집니다 ,http://v.daum.net/v/20240221162155085
