,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 코오롱 '인보사 허가취소' 불복소송 2심도 패소  ,조선비즈,이현승 기자,2024. 2. 7. 14:37,- Copyright ⓒ 조선비즈 & Chosun.com -,http://v.daum.net/v/20240207143701782
1,"  [속보] ""'트럼프 불참' 공화 네바다 경선 '지지후보 없음' 더 많아""  ",MBN,입력 2024. 2. 7. 14:19,2024. 2. 7. 14:19,"""'트럼프 불참' 공화 네바다 경선 '지지후보 없음' 더 많아""<AP>< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240207141908967
2,"  [속보] 트럼프 없는 네바다 경선…""'지지후보 없음' 더 많아""  ",한국경제,진영기,2024. 2. 7. 14:13,"트럼프 없는 네바다 경선…""'지지후보 없음' 더 많아""진영기 한경닷컴 기자 young71@hankyung.com",http://v.daum.net/v/20240207141302734
3,"  [속보] ""'트럼프 불참' 공화 네바다 경선 '지지후보 없음' 더 많아""  ",연합뉴스,신재우,2024. 2. 7. 14:09,▶제보는 카톡 okjebo,http://v.daum.net/v/20240207140912590
4,"  [ET라씨로]에코프로, 액면분할 결정에 상승세  ",전자신문,이원지,2024. 2. 7. 14:08,"ET라씨로는 인공지능(AI) 기반으로 선별·분석한 주식 정보와 종목 매매 신호를 제공하는 전자신문 증권 정보 애플리케이션입니다. 플레이스토어에서'ET라씨로'(-〉바로가기)를 다운로드하면 IT기업 뉴스와 시장 현황, AI 매매 타이밍을 받아볼 수 있습니다.에코프로가 액면분할 결정에 상승세다.에코프로(086520)는 2월 7일 오후 1시 50분 기준 전 거래일보다 12.97% 상승한 575,000원에 거래되고 있다.이날 에코프로는 보통주 1주당 액면금액을 500원에서 100원으로 분할하는 액면분할을 추진할 계획이라고 공시했다. 이에 따라 발행주식수는 2662만7668주에서 1억3313만8340주로 늘어나게 된다.유통주식 수가 늘면 주가 변동성이 줄어들고 수급이 원활해지는 등 이유로 단기적인 주가 모멘텀으로 작용한다.에코프로는 이달중 이사회를 열어 액면분할 안건을 의결하고 다음달 주주총회 안건으로 상정할 예정이다.#에코프로 #AI 매매신호 #실시간 매매타이밍 #알림 신청이 기사는 전자신문과 금융 AI 전문기업 씽크풀이 공동으로 작성한 것입니다. AI를 기반으로 생성된 데이터에 기자의 취재 내용을 추가한 'AI 휴머노이드 기사'입니다.※ ET라씨로에서 실시간 속보 확인하기전자신문인터넷 이원지 기자 news21g@etnews.com",http://v.daum.net/v/20240207140802550
5,  [속보] 해양대 총장에 2순위 류동근 교수 임명  ,국제신문,정유선 기자,2024. 2. 7. 14:00,Nan,http://v.daum.net/v/20240207140058306
6,"  [속보] ""바이든, 네바다주 민주당 대선 경선 승리""  ",한국경제,진영기,2024. 2. 7. 13:51,"조 바이든 미국 대통령이 6일(현지시간) 열린 네바다주 민주당 대선후보 경선에서 승리했다고 AP통신이 보도했다.AP통신은 프라이머리(예비경선) 방식으로 치러진 경선 투표 결과 바이든 대통령이 손쉽게 승리를 거뒀다고 보도했다. 득표율 등 자세한 정보는 아직 공개되지 않았다.바이든 대통령은 지난 3일 치러진 민주당 첫 공식 경선인 사우스캐롤라이나 프라이머리에서 96.2% 득표율(99% 개표 기준)로 압승했다. 네바다는 미시간, 조지아, 애리조나, 펜실베이니아, 위스콘신과 함께 2020년 대선의 승부를 가른 6대 경합주(스윙스테이트) 중 하나로 꼽힌다.진영기 한경닷컴 기자 young71@hankyung.com",http://v.daum.net/v/20240207135102953
7,"  [속보] ""바이든, 네바다주 민주당 대선 경선 승리""  ",연합뉴스,신재우,2024. 2. 7. 13:46,▶제보는 카톡 okjebo,http://v.daum.net/v/20240207134631840
8,"  [속보]LGU+ ""올해 서비스 매출 10조9498억원 전망""  ",뉴시스,윤정민 기자,2024. 2. 7. 13:29," [서울=뉴시스]윤정민 기자 = LG유플러스가 올해 연간 기준 서비스 매출액으로 10조9498억원을 전망한다고 7일 공시했다. 전년(11조6364억원) 대비 5.9% 하회한 전망치다.LG유플러스 측은 ""단말 및 재화 매출은 시장 상황에 따른 변동 여지가 있어 투자자의 혼란을 방지하기 위해 제외했다""고 밝혔다.☞공감언론 뉴시스 alpaca@newsis.com ",http://v.daum.net/v/20240207132905391
9,"  [ET라씨로]카카오뱅크, 역대 최대 실적에 상승세  ",전자신문,이원지,2024. 2. 7. 13:15,"ET라씨로는 인공지능(AI) 기반으로 선별·분석한 주식 정보와 종목 매매 신호를 제공하는 전자신문 증권 정보 애플리케이션입니다. 플레이스토어에서 'ET라씨로'(-〉바로가기)를 다운로드하면 IT기업 뉴스와 시장 현황, AI 매매 타이밍을 받아볼 수 있습니다.카카오뱅크가 역대 최대 실적을 내며 상승세다.카카오뱅크(323410)는 2월 7일 오후 1시 11분 기준 전 거래일보다 4.03% 상승한 28,400원에 거래되고 있다.카카오뱅크는 이날 장 시작 전 작년 당기순이익이 3549억원으로 전년 대비 34.9% 증가했다고 밝혔다. 같은 기간 영업이익은 4785억원으로 35.5% 늘어나며 최대 실적을 경신했다.여·수신 잔액도 10조원 이상씩 증가했다. 카카오뱅크의 지난해 4분기 수신 잔액은 전년 말 대비 약 14조원 늘어난 약 47조1000억원이다. 여신 잔액은 약 38조7000억원으로 전년 말 대비 약 10조8000억원 늘어났다.순이자마진(NIM)은 2분기 연속 개선세를 이어갔다. 작년 2분기 2.26%에서 3분기 2.31%로 늘어난 데 이어 4분기에도 NIM이 5bp(1bp=0.01%포인트) 상승하며 2.36%을 기록했다. 영업이익경비율(CIR)은 2022년 42.6%에서 2023년 37.3%까지 개선됐다.카카오뱅크는 전날 이사회에서 주당 150원의 현금배당도 결의했다.#카카오뱅크 #AI 매매신호 #실시간 매매타이밍 #알림 신청이 기사는 전자신문과 금융 AI 전문기업 씽크풀이 공동으로 작성한 것입니다. AI를 기반으로 생성된 데이터에 기자의 취재 내용을 추가한 'AI 휴머노이드 기사'입니다.※ ET라씨로에서 실시간 속보 확인하기전자신문인터넷 이원지 기자 news21g@etnews.com",http://v.daum.net/v/20240207131503136
