,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] EU, 대한항공·아시아나항공 기업결합 조건부 승인…미국만 남아  ",문화일보,노기섭 기자,2024. 2. 13. 20:06,"유럽연합(EU) 경쟁 당국인 EU 집행위원회는 13일(현지시간) 대한항공과 아시아나항공의 기업결합을 승인했다. 이에 따라 대한항공은 지난 2021년 1월 이후 기업결합을 신고한 14개 ‘필수 신고국’ 중 미국을 제외한 13개국의 승인을 마쳤다.대한항공은 2021년 1월 EU와 기업결합 사전 협의 절차를 개시했으며, 지난해 1월 정식 신고서를 제출했다. 이후 여객과 화물 사업의 경쟁 제한 우려를 완화하기 위한 시정조치안을 지난해 11월 2일 EU에 제출한 바 있다. EU의 이번 결정은 이런 시정조치안 이행을 전제로 한 ‘조건부 승인’이다.앞으로 대한항공이 아시아나항공 화물사업 부문 매각을 위한 입찰과 매수자 선정 등 매각 직전 조치를 마치면 EU의 최종 승인을 받게 된다. 여객 사업의 경우, 신규 진입 항공사로 지정된 티웨이항공이 올해 하반기부터 순차적으로 인천발 파리·로마·바르셀로나·프랑크푸르트 4개 유럽 노선에 진입할 수 있도록 지원할 예정이다.노기섭 기자",http://v.daum.net/v/20240213200605520
1,"  [속보] EU, ‘대한항공·아시아나항공 합병’ 조건부 승인  ",세계일보,박윤희,2024. 2. 13. 20:04,박윤희 기자 pyh@segye.com,http://v.daum.net/v/20240213200411490
2,"  [속보] EU, 대한항공·아시아나항공 기업결합 조건부 승인  ",서울경제,조양준 기자,2024. 2. 13. 20:03,"유럽연합(EU) 경쟁당국인 EU 집행위원회(이하 EU)는 13일(현지시간) 대한항공[003490]과 아시아나항공[020560]의 기업결합을 승인했다.이로써 대한항공은 2021년 1월 이후 기업결합을 신고한 14개 '필수 신고국' 가운데 미국을 제외한 13개국의 승인을 마쳤다.대한항공은 2021년 1월 EU와 기업결합 사전 협의 절차를 개시했으며, 지난해 1월 정식 신고서를 제출했다.이후 여객과 화물 사업의 경쟁 제한 우려를 완화하기 위한 시정조치안을 지난해 11월 2일 EU에 제출한 바 있다.EU의 이번 결정은 이런 시정조치안 이행을 전제로 한 '조건부 승인'이다.이에 따라 대한항공은 아시아나항공 화물사업 부문 매각을 위한 입찰과 매수자 선정 등 매각 직전 조치를 마치면 EU의 최종 승인을 받게 된다.",http://v.daum.net/v/20240213200349482
3,"  [속보] EU, 대한항공·아시아나 기업결합 조건부 승인…9부 능선 넘었다  ",헤럴드경제,입력 2024. 2. 13. 19:59,2024. 2. 13. 19:59,"[헤럴드경제=김지윤 기자] 유럽연합(EU) 집행위원회(EC)가 13일 대한항공과 아시아나항공의 기업결합을 조건부 승인했다.2021년 1월 대한항공이 EC와 기업 결합 관련 사전 협의 절차를 개시한 지 약 3년 만이다.EC는 앞서 대한항공이 제출한 시정조치안 이행을 전제로 조건부 승인을 내렸다. 대한항공은 아시아나항공의 화물사업 부문 매각과 유럽 4개 도시 노선(바르셀로나, 프랑크푸르트, 파리, 로마)의 운수권 및 슬롯(공항 이착륙 횟수) 일부 이전 등을 골자로 한 시정조치안을 제출한 바 있다.까다로운 EU의 문턱까지 넘으면서 대한항공은 기업결합을 신고한 14개 필수 신고국 가운데 단 1개 국가, 미국의 승인만을 남겨 두게 됐다.jiyun@heraldcorp.com",http://v.daum.net/v/20240213195904402
4,"  [속보] EU, '대한항공·아시아나항공 합병' 조건부 승인…美만 남아  ",아이뉴스24,김다운,2024. 2. 13. 19:58,[아이뉴스24 김다운 기자] 유럽연합(EU)이 13일 대한항공과 아시아나항공의 기업결합을 조건부로 승인했다.이로써 두 항공사 합병은 14개 필수 신고국 중 미국의 승인만 남게 됐다.,http://v.daum.net/v/20240213195821389
5,"  [속보]EU, 대한항공-아시아나 결합 조건부 승인  ",머니투데이,김종훈 기자,2024. 2. 13. 19:57,13일 로이터통신 보도.김종훈 기자 ninachum24@mt.co.kr,http://v.daum.net/v/20240213195714377
6,"  [속보] EU, 대한항공 · 아시아나항공 기업 결합 조건부 승인  ",SBS,입력 2024. 2. 13. 19:57,2024. 2. 13. 19:57,"EU, 대항항공 · 아시아나항공 기업 결합 조건부 승인(SBS 디지털뉴스편집부/사진=연합뉴스)
           ",http://v.daum.net/v/20240213195700370
7,"  [속보] EU ""대한항공, 약속한 시정조치 완전 이행해야 최종 승인""  ",한국경제,조아라,2024. 2. 13. 19:56,조아라 한경닷컴 기자 rrang123@hankyung.com,http://v.daum.net/v/20240213195607349
8,"  [속보]EU, 대한항공-아시아나항공 합병 조건부 승인  ",이데일리,공지유,2024. 2. 13. 19:55,공지유 (noticed@edaily.co.kr) ,http://v.daum.net/v/20240213195556343
9,"  [속보]EU, 대한항공-아시아나항공 기업결합 조건부 승인  ",동아일보,입력 2024. 2. 13. 19:54,2024. 2. 13. 19:54,Nan,http://v.daum.net/v/20240213195443311
