,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 제주 서귀포 이어도 북동쪽 규모 3.8 지진  ,머니S,최재혁 기자,2024. 1. 31. 18:05,"최재혁 기자 choijaehyeok@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>",http://v.daum.net/v/20240131180551224
1,  [속보] 제주 이어도 북동쪽 62km 해역 규모 3.8 지진 발생  ,YTN,고재형,2024. 1. 31. 18:04,"제주 해역에서 규모 3.8 지진이 발생했습니다. 오늘 오후 5시 36분쯤 제주 이어도 북동쪽 62km 해역에서 규모 3.8의 지진이 발생했습니다. 최대 진도는 2등급으로 조용한 상태나 건물 위층 소수의 사람만 느낄 수 있습니다. 소방 당국에는 지진 관련 유감 신고 3건이 접수됐습니다. YTN 고재형 (jhko@ytn.co.kr)※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]",http://v.daum.net/v/20240131180412163
2,  [속보] 기상청 “제주 서귀포 이어도 북동쪽 바다서 규모 3.8 지진…피해 없을 듯”  ,동아일보,입력 2024. 1. 31. 18:00,2024. 1. 31. 18:00,Nan,http://v.daum.net/v/20240131180057058
3,  [속보] 제주 서귀포시 이어도 북동쪽 62km 해역 규모 3.8 지진  ,머니투데이,남미래 기자,2024. 1. 31. 17:59,"기상청은 31일 오후 5시 36분 23초 제주 서귀포시 이어도 북동쪽 62km 해역에서 규모 3.8의 지진이 발생했다고 밝혔다.진앙은 북위 32.52도, 동경 125.65도이며 지진 발생 깊이는 13km이다.기상청은 지진피해는 없을 것이라고 말했다. 남미래 기자 future@mt.co.kr",http://v.daum.net/v/20240131175941933
4,"  [속보] 기상청 ""제주 서귀포 이어도 북동쪽 바다서 규모 3.8 지진…피해 없을 듯""  ",헤럴드경제,입력 2024. 1. 31. 17:54,2024. 1. 31. 17:54,think@heraldcorp.com,http://v.daum.net/v/20240131175434807
5,"  [속보] 기상청 ""제주 서귀포 이어도 북동쪽 바다서 규모 3.8 지진…피해 없을 듯""  ",MBN,입력 2024. 1. 31. 17:54,2024. 1. 31. 17:54,"기상청 ""제주 서귀포 이어도 북동쪽 바다서 규모 3.8 지진…피해 없을 듯""< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240131175401780
6,"  [속보]기상청 ""제주 서귀포 이어도 북동쪽 바다서 규모 3.8 지진 발생···피해 없을 듯""  ",서울경제,이승령 기자,2024. 1. 31. 17:50,Nan,http://v.daum.net/v/20240131175029658
7,  [속보]제주서 규모 3.8 지진 발생…이어도 북동쪽 62km 해역  ,이데일리,박기주,2024. 1. 31. 17:50,박기주 (kjpark85@edaily.co.kr) ,http://v.daum.net/v/20240131175004639
8,"  [속보]제주 이어도 북동쪽 바다서 규모 3.8 지진…""피해 없을 듯""  ",중앙일보,정혜정,2024. 1. 31. 17:49," 31일 오후 5시 36분 23초 제주 서귀포시 이어도 북동쪽 62km 해역에서 규모 3.8의 지진이 발생했다. 기상청에 따르면 진앙은 북위 32.52도, 동경 125.65도이며 지진 발생 깊이는 13km이다. 기상청은 ""지진피해는 없을 것으로 예상된다""고 말했다. 제주소방본부는 규모 3.8의 지진이 발생한 후 3건의 유감 신고가 119에 접수됐다고 밝혔다. 정혜정 기자 jeong.hyejeong@joongang.co.kr",http://v.daum.net/v/20240131174930625
9,  [속보] 기상청 “제주 서귀포 이어도 북동쪽 바다서 규모 3.8 지진...피해 없을 듯”  ,서울신문,류지영,2024. 1. 31. 17:49,[속보] 기상청 “제주 서귀포 이어도 북동쪽 바다서 규모 3.8 지진...피해 없을 듯”류지영 기자,http://v.daum.net/v/20240131174902608
