,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보]조정훈·이인선·조승환 등 국민의힘 경선 승리  ,경향신문,정대연·조문희 기자,2024. 3. 1. 15:35,"4·10 총선 국민의힘 서울 마포갑 경선에서 조정훈 의원(비례대표)이 승리했다. 조 의원은 신지호 전 의원을 상대로 승리를 거뒀다.대구 수성을에선 초선 이인선 의원이 김대식 전 국민통합위원을 경선에서 꺾었다.윤석열 정부 출신 인사들끼리 맞붙은 부산 중·영도에선 조승환 전 해양수산부 장관이 박성근 전 국무총리실 비서실장과 경쟁에서 이겼다.정대연 기자 hoan@kyunghyang.com, 조문희 기자 moony@kyunghyang.com",http://v.daum.net/v/20240301153538188
1,"  [속보] 국민의힘, 심재철·박대동·김수민 경선승리  ",중앙일보,현예슬,2024. 3. 1. 15:32," [속보] 국민의힘, 심재철·박대동·김수민 경선승리 현예슬 기자 hyeon.yeseul@joongang.co.kr",http://v.daum.net/v/20240301153255145
2,"  [속보]與, 조정훈 서울 마포갑· 조승환 부산 중·영도 경선서 승리  ",동아일보,입력 2024. 3. 1. 15:32,2024. 3. 1. 15:32,Nan,http://v.daum.net/v/20240301153229139
3,"  [속보] 국민의힘 조승환, '부산 중·영도' 경선 승리  ",머니투데이,박상곤 기자,2024. 3. 1. 15:30,.박상곤 기자 gonee@mt.co.kr,http://v.daum.net/v/20240301153034112
4,  [속보] 국힘 경선 결과 발표…조정훈·이인선·심재철·김수민 승리  ,데일리안,강현태,2024. 3. 1. 15:30,[속보] 국힘 경선 결과 발표…조정훈·이인선·심재철·김수민 승리,http://v.daum.net/v/20240301153027110
5,  [속보]국민의힘 심재철·박대동·김수민 경선 승리  ,아시아경제,황윤주,2024. 3. 1. 15:29,황윤주 기자 hyj@asiae.co.kr,http://v.daum.net/v/20240301152957095
6,  [속보] 與 경기 안양동안을 심재철·구리 나태근…김포갑에 박진호  ,헤럴드경제,입력 2024. 3. 1. 15:29,2024. 3. 1. 15:29,soho0902@heraldcorp.com,http://v.daum.net/v/20240301152950094
7,"  [속보]심재철 전 의원, 국민의힘 경기 안양동안구을 경선 승리  ",머니투데이,박상곤 기자,2024. 3. 1. 15:28,1일 국민의힘 공천관리위원회.박상곤 기자 gonee@mt.co.kr,http://v.daum.net/v/20240301152858079
8,  [속보] 與 심재철·박대동·김수민 경선승리  ,연합뉴스,이유미,2024. 3. 1. 15:28,▶제보는 카톡 okjebo,http://v.daum.net/v/20240301152839072
9,"  [속보] 與, 마포갑 조정훈·수성을 이인선 경선 승리…‘현역 불패’ 계속  ",국민일보,이강민,2024. 3. 1. 15:28,"국민의힘 4·10 총선 후보 경선에서 서울 마포갑 현역인 조정훈 의원이 본선행을 확정했다. 대구 수성을도 현역인 이인선 의원이 승리하면서 ‘현역 불패’가 계속되는 모습이다.1일 국민의힘 공천관리위원회에 따르면 서울 마포갑에선 조 의원이 신지호 전 의원을 상대로 승리했다. 비례대표인 조 의원은 범야권 정당으로 분류되던 시대전환 소속으로 있다가 지난해 국민의힘이 시대전환을 흡수합당하면서 국민의힘 소속이 됐다.마포갑은 두 사람 외에도 이용호·최승재 의원이 도전장을 내면서 초반 전·현직 의원의 4파전으로 주목받았던 곳이다. 이후 이 의원은 서울 서대문갑으로 지역구를 옮겨 공천받았고, 최 의원은 경기 광명갑으로 옮겼다가 최근 경선을 포기했다.대구 수성을은 현역인 이인선 의원이 김대식 전 대통령직속 국민통합위원회 청년정치시대 특별위원을 상대로 경선에서 승리했다.이강민 기자 river@kmib.co.krGoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 수집, 재배포금지",http://v.daum.net/v/20240301152803064
