,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 로이터 ""헤일리, 버몬트 공화당 경선 승리 전망""  ",한국경제,성진우,2024. 3. 6. 12:30,"로이터 ""헤일리, 버몬트 공화당 경선 승리 전망"" 성진우 한경닷컴 기자 politpeter@hankyung.com",http://v.daum.net/v/20240306123002591
1,"  [속보]바이든 ""트럼프 재선은 혼란·분열·암울로 돌아가는 것""  ",뉴시스,권성근 기자,2024. 3. 6. 12:28, 후속기사가 이어집니다☞공감언론 뉴시스 ksk@newsis.com ,http://v.daum.net/v/20240306122829555
2,"  [속보] 로이터 ""헤일리, 버몬트 공화당 경선 승리 전망""  ",연합뉴스,강병철,2024. 3. 6. 12:27,▶제보는 카톡 okjebo,http://v.daum.net/v/20240306122745541
3,"  [속보] 바이든, 미국령 사모아 코커스에서 패배 [美 슈퍼 화요일]  ",파이낸셜뉴스,윤재준,2024. 3. 6. 12:20,jjyoon@fnnews.com 윤재준 기자,http://v.daum.net/v/20240306122036363
4,"  [속보]""트럼프, 미네소타·매사추세츠 공화 경선 승리""  ",뉴시스,이혜원,2024. 3. 6. 12:14, 후속기사가 이어집니다 ,http://v.daum.net/v/20240306121441201
5,"  [속보]""바이든, 미네소타·유타 민주 경선서 승리""  ",뉴시스,이혜원,2024. 3. 6. 12:11, 후속기사가 이어집니다 ,http://v.daum.net/v/20240306121120103
6,"  [속보] 조배숙 전 전북도당위원장, 국민의미래 비례대표 출마  ",전주MBC,이정용,2024. 3. 6. 12:05,Nan,http://v.daum.net/v/20240306120558983
7,  [속보] ‘친문 좌장’ 홍영표 “가짜 민주당 탈당…이재명 사당화에 맞서겠다”  ,매일경제,맹성규 매경닷컴 기자(sgmaeng@mkinternet.com),2024. 3. 6. 11:54,"◆ 제22대 국회의원선거 ◆홍 의원은 이날 서울 여의도 국회에서 기자회견을 열고 “(윤석열 정권을) 심판하고 견제해야 할 막중한 책임이 있는 민주당은 총선 승리보다 반대세력 제거에 몰두하고 있다”며 “민주가 사라진 ‘가짜 민주당’을 탈당한다”고 밝혔다.그는 “지금 민주당은 소중한 가치들이 무너지고 있다”면서 “다른 의견도 존중하고 서로 토론하고 조정했던 당내 민주주의가 실종됐고 도덕적, 사법적 문제에 대한 대응은 ‘도덕적 우위’를 지켜온 민주당의 정체성에 큰 혼란을 야기했다”고 말했다.이어 “급기야 제가 당대표로 출마했던 지난 전당대회, 돈 봉투 사건이 밝혀지면서 민주당의 위상은 땅으로 곤두박질치고 말았다”며 “이런 끝없는 추락은 이번 공천에서 정점을 찍는다”고 했다.홍 의원은 “이번 민주당 공천은 ‘정치적 학살’이다. 어떠한 비판도 허용하지 않고 오로지 ‘이재명의 민주당’으로 가겠다는 대국민 선전포고”라면서 “엉터리 선출직 평가부터, 비선에서 한 것으로 의심되는 현역배제 여론조사, 멀쩡한 지역에 대한 이유 없는 전략지역구 지정, 급기야 경선 배제까지, 일관되게 ‘홍영표 퇴출’이 목표였다”고 지적했다.그는 “저만 그런 게 아니다”라면서 “지금 많은 후보들이 원칙 없는 사당화를 위한 불공정 경선에 분노하고 있다”고 말했다.홍 의원은 “거대 양당이 포기한 ‘국민을 위한 정치’가 필요하다”면서 “윤석열 대통령 지키기와 이재명 당대표 지키기에 매몰된 거대 양당이 아니라 국민을 지키는 진짜 민주정당이 필요하다”고 강조했다.이어 “흩어진 사람들을 모으고 해야 할 과제들을 하나하나 다시 담겠다”면서 “서민의 삶과 민주주의를 지켜내는 정치, 국민을 편안하게 하고 미래를 준비하는 정치, 증오를 넘어 통합의 정치를 바로 세우기 위해 제 정치적 사명을 다하겠다”고 했다.특히, 홍 의원은 “거친 광야의 길. 초심으로 돌아가 ‘상식과 연대’하고 시민과 손 맞잡아, 그 따뜻한 온기로 세상을 바꾸겠다”면셔 “부당한 권력의 사유화, 사당화에 맞서 당당하게 맞서겠다”고 강조했다.",http://v.daum.net/v/20240306115401447
8,"  [속보] ""트럼프, 미네소타 공화당 경선서 승리 전망""  ",뉴스1,조소영 기자,2024. 3. 6. 11:38,cho11757@news1.kr ,http://v.daum.net/v/20240306113806906
9,"  홍영표, 민주당 탈당 ""이재명 사당화에 분노""  ",뉴스1,",송원영 기자",2024. 3. 6. 11:37," (서울=뉴스1) ,송원영 기자 = [속보]홍영표, 민주당 탈당…""이재명 사당화에 분노"" ",http://v.daum.net/v/20240306113700864
