,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] ""삼성·SK하이닉스, 반도체 노후장비 판매중단…美반발 고려"" [FT]  ",한국경제,김세린,2024. 3. 12. 12:06,"""삼성·SK하이닉스, 반도체 노후장비 판매중단…美반발 고려"" [FT]김세린 한경닷컴 기자 celine@hankyung.com",http://v.daum.net/v/20240312120602668
1,"  [속보] “삼성·SK하이닉스, 반도체 노후장비 판매중단…美반발 고려”  ",매일경제,고득관 매경닷컴 기자(kdk@mk.co.kr),2024. 3. 12. 12:00,"FT는 이들 반도체 기업의 이번 조치가 미국의 반발에 대한 우려에 따른 것이라고 전했다. FT는 삼성전자와 SK하이닉스가 중고 반도체 기계를 시장에 내놓는 대신 창고에 보관해왔다고 전했다.앞서 미국 정부가 네덜란드, 독일, 한국, 일본을 포함한 동맹국에 중국에 수출하는 반도체 기술을 더 엄격히 통제하라고 압력을 가하고 있다고 블룸버그통신이 지난 6일 보도한 바 있다.이 보도에 따르면 미국은 반도체 생산과 반도체장비에 필요한 예비 부품 공급에서 중요한 역할을 하는 한국과도 반도체 수출통제 대화를 진행해왔으며, 작년에 한국에 다자 수출통제 참여를 요청한 이후 지난 2월에 더 체계를 갖춘 대화를 했다고 소식통들이 블룸버그에 전했다.",http://v.daum.net/v/20240312120000320
2,  [속보] 정부 “교수 집단사직시 진료유지 등 각종 행정명령 검토”  ,헤럴드경제,입력 2024. 3. 12. 11:59,2024. 3. 12. 11:59,[속보] 정부 “교수 집단사직시 진료유지 등 각종 행정명령 검토”kacew@heraldcorp.com,http://v.daum.net/v/20240312115947318
3,  [속보] 전병헌 ‘새로운미래’ 입당 “야만적인 윤-명 패권 연대 깨버리자”  ,헤럴드경제,입력 2024. 3. 12. 11:57,2024. 3. 12. 11:57,silverpaper@heraldcorp.com,http://v.daum.net/v/20240312115740276
4,"  [속보] '종북 반미 논란' 전지예, 더불어민주연합 비례대표 포기  ",데일리안,정도원,2024. 3. 12. 11:57,"반미단체 출신으로 한미연합훈련 반대와 주한미군 철수 등을 주장했다는 논란에 휩싸인 더불어민주당 비례대표 국민후보 경선 1위 전지예 씨가 12일 비례대표 후보 등록을 자진해서 포기, 단념하겠다는 입장을 밝혔다.",http://v.daum.net/v/20240312115714268
5,"  [속보] '반미 전력 논란' 전지예, 야권 비례정당 후보 사의 표명  ",SBS,유영규 기자,2024. 3. 12. 11:57,"시민사회 추천 비례대표 후보를 추천한 '연합정치시민회의' 측 관계자는 오늘 연합뉴스와 통화에서 ""전 위원이 본인으로 말미암아 연합 정치의 정신이 훼손된다는 입장을 전하면서 사퇴 의사를 표했다""고 전했습니다.전 위원은 이 관계자에게 자신으로 인해 야권 비례정당 전체가 논란에 휘말려들 수 있다는 점도 언급했다고 밝혔습니다.서울과학기술대학교 총학생회장을 지낸 전 위원은 '겨레하나' 활동가 출신입니다.겨레하나는 한미연합훈련 반대 시위 등을 한 반미 단체로 알려져 있습니다.이 때문에 더불어민주당은 더불어민주연합 측에 전 위원의 '반미 활동 전력' 등을 들어 우려를 표하며 사실상 후보를 재추천해달라고 요구한 것으로 전해졌습니다.민주당은 전 위원 외에도 고고도미사일방어체계(THAAD·사드) 반대 시위를 주도한 전국여성농민회총연합(전여농) 출신인 정영이 전국농민회총연맹 구례군농민회장에 대해서도 같은 이유로 비례대표 후보 선정에 반대의 뜻을 밝힌 바 있습니다.연합정치시민회의는 전 위원이 사퇴의 뜻을 밝힘에 따라 전 위원을 포함해 4명의 시민사회 몫 후보들을 그대로 더불어민주연합에 추천할지, 후보를 변경할지를 논의할 계획입니다.(사진=연합뉴스)
           유영규 기자 sbsnewmedia@sbs.co.kr",http://v.daum.net/v/20240312115704259
6,"  [속보] '반미단체 출신' 전지예, 더불어민주연합 비례후보 사퇴  ",중앙일보,이해준,2024. 3. 12. 11:55,"[속보] '반미단체 출신' 전지예, 더불어민주연합 비례후보 사퇴  이해준 기자 lee.hayjune@joongang.co.kr",http://v.daum.net/v/20240312115540226
7,"  [속보] ‘반미 활동’ 논란 전지예, 野 비례 후보 자진사퇴  ",국민일보,이강민,2024. 3. 12. 11:55,"더불어민주연합 비례 위성정당인 더불어민주연합 비례 1번 후보였던 전지예 금융정의연대 운영위원이 12일 반미단체 활동 논란에 “비례 후보로 등록하지 않겠다”고 밝혔다. 전 위원은 반미단체 ‘겨레하나’ 활동가 출신으로, 국가 안보관 논란이 제기돼 민주당으로부터 후보 재추천을 요구받았었다.전 위원은 이날 낸 입장문에서 “오늘 더불어민주연합 비례후보로 등록하지 않겠다는 입장을 시민사회 측에 전달했다”며 이같이 밝혔다.그는 “제가 국민후보 경선에 도전하게 된 것은 불평등 해소와 소외계층, 약자를 위한 후보를 선발한다는 것 때문이었다”며 “청년이 주도하는 정치, 청년들에게 희망을 주는 정치를 보여드리고 싶었고, 저의 도전으로 22대 국회가 세대 다양성 국회, 젊은 국회가 가능하다는 것을 보여주고 싶었다”고 했다.이어 “그러나 국민후보 오디션이 끝나자마자 조선일보 등 보수언론들은 저를 ‘종북, 반미단체 출신’이라며 낙인찍었다”며 “한동훈 국민의힘 비상대책위원장은 ‘한미연합훈련 반대, 주한미군 철수를 외치던 단체 대표 출신’, ‘노골적인 종북 인사’라며 사실과 다른 주장으로 국민경선 취지를 폄훼했다”고 주장했다.전 의원은 “낡은 색깔론을 꺼내들어 청년의 도전을 왜곡하는 국민의힘에 분노한다”며 “검찰독재로 민주주의를 파괴하고, 국민의 생명·생존·안전에는 아랑곳하지 않고 재벌 대기업 그리고 미국, 일본 편만 드는 그들이 오직 ‘반미’ ‘종북’ 프레임에 기대어 모든 폭정을 감추려하고 있다”고 비판했다.그러면서 “윤석열 정권 심판을 바라는 국민들께 일말의 걱정이나 우려를 끼치고 싶지 않다. 국민후보를 사퇴한다”고 했다.전 위원은 지난 10일 더불어민주당 비례 정당인 더불어민주연합 국민후보 오디션을 통해 ‘여성 1위’로 선출됐다.그는 시민사회 몫인 국민후보를 비례 순번에 우선 배치하고, 여성을 홀수 배치하는 원칙에 따라 더불어민주연합 비례 1번에 배치됐었다.그러나 이후 전 위원이 과거 반미 단체 활동을 했던 이력이 드러나면서 진보당 성향 인사가 민주당으로 ‘위장 출마’했다는 논란이 불거졌고, 민주당은 더불어민주연합에 후보 재추천을 요구했다.이강민 기자 river@kmib.co.krGoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 수집, 재배포금지",http://v.daum.net/v/20240312115512219
8,"  [속보] '반미단체 출신' 전지예, 더불어민주연합 비례후보 사퇴  ",한국경제,김세린,2024. 3. 12. 11:54,"'반미단체 출신' 전지예, 더불어민주연합 비례후보 사퇴김세린 한경닷컴 기자 celine@hankyung.com",http://v.daum.net/v/20240312115403175
9,"  [속보]'반미단체' 논란 전지예, 野 비례후보 자진 사퇴  ",노컷뉴스,CBS노컷뉴스 김기용 기자,2024. 3. 12. 11:54,"더불어민주당 비례 위성정당인 더불어민주연합에 시민사회 몫 비례후보로 확정됐던 전지예 금융정의연대 운영위원이 자진사퇴 의사를 밝혔다.전 운영위원은 12일 오전 입장문을 내고 ""비례후보로 등록하지 않겠다는 입장을 시민사회 측에 전달했다""며 이같이 밝혔다.CBS노컷뉴스 김기용 기자 kdragon@cbs.co.kr▶ 기자와 카톡 채팅하기▶ 노컷뉴스 영상 구독하기 ",http://v.daum.net/v/20240312115403176
