,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  “신부 누구야?” 역대급 인기男 ‘결혼발표’에 난리났다…이례적 장면 속출  ,헤럴드경제,입력 2024. 3. 2. 19:49,2024. 3. 2. 19:49,"[헤럴드경제=이원율 기자]미국 프로야구 메이저리그(MLB)에서 뛰는 일본인 '슈퍼스타' 오타니 쇼헤이(29·로스앤젤레스 다저스)가 사회관계망서비스(SNS)를 통해 '깜짝 결혼'을 발표하자 모국 일본에서도 이례적인 일이 줄줄이 등장했다.오타니가 지난달 29일 오후 자신의 SNS에 결혼했다는 내용의 글을 쓰자 공영방송 NHK는 정규 방송 화면 위 자막으로 '오타니 결혼 발표, 상대는 일본인 여성'이라는 속보를 표출했다.민영방송도 정규 방송을 일시 중단하고 오타니의 결혼 소식을 재빠르게 전했다.주요 신문도 자사 홈페이지 톱 기사로 오타니의 결혼 소식을 다뤘다.최대 일간지인 요미우리신문은 이날 오후 내내 오타니가 반려견 데코핀과 함께 찍은 사진과 함께 ""오타니 쇼헤이가 결혼 발표""라는 기사를 홈페이지 머리 기사로 내보냈다.마침 이날은 기시다 후미오 총리가 현직 일본 총리로는 처음으로 국회 정치 윤리심사회에 출석해 집권 자민당의 '비자금 스캔들'에 대해 다시 한번 사과하는 정치적으로 중요한 일이 있었지만, 이 또한 오타니 결혼에 밀렸다.오타니는 자신의 SNS에 일본어와 영어로 ""여러분께 결혼했다는 소식을 알린다""며 ""일본 여성과 결혼해 새 인생을 살게 됐다""고 썼다.일본어로는 ""새로운 팀과 새로운 환경에서 새출발을 한다. 두 사람(한 마리도·반려견 데코핀을 칭함)이 힘을 합쳐 서로를 응원하고, 팬 여러분과 함께 걸어가고자 한다""고 했다.한편 오타니의 아내가 누가 될 것인지에 대한 추측도 전세계 온라인을 중심으로 난무하고 있다.일본 매체 '뉴스 포스트세븐'은 오타니의 아내 정체에 대해 업계 내에서 '유력 후보'라고 알려진 여성은 따로 있다고 지난 1일 전하기도 했다.매체에 따르면 이 여성은 전 일본 여자농구 선수로 키가 180cm대이고 중학교 때 농구를 시작해 명문 사립대학을 졸업한 것으로 알려졌다.아울러 세계를 무대로 활약한 적도 있고, 모델 활동 경험도 있다고 설명했다. 이 여성은 지난해 실업단을 은퇴한 후 미국으로 떠났고, 인스타그램 계정도 삭제했다고 한다.현지 누리꾼들은 언급된 여성이 전 일본 농구선수 다나카 마미코(28)일 것으로 추정 중이다.오타니의 훈련 영상에는 다나카로 보이는 여성이 찍혔다는 주장도 있었다. 다저스 캠프에서 찍힌 것으로 보이는 영상에서 한 여성이 오타니가 훈련받는 모습을 보고 있다. 이 여성이 다나카와 흡사하다는 주장이었다.한편 오타니는 아내의 신상에 대해 말을 아끼고 있다. 오타니는 ""아내와는 일본에서 짧은 기간에만 만났다. 밖에서 만나면 시끄러워지니까 실내 데이트만 했다""며 ""아내가 시즌 중에는 미국에 거의 오지 않았다. 올해는 스프링캠프 기간에 이곳으로 왔다""고 했다.yul@heraldcorp.com",http://v.daum.net/v/20240302194952221
1,"  음바페, 진짜 레알간다... 이미 라모스-하키미에게 마드리드 생활 조언 구하는 중  ",스포탈코리아,남정훈,2024. 3. 2. 17:50,"[스포탈코리아] 남정훈 기자= 음바페가 이미 레알 출신 2명의 선수에게 조언을 구하고 있다.영국 매체 ‘스포츠 바이블’은 2일(한국 시간) “킬리안 음바페가 레알 마드리드로의 이적을 앞두고 이미 두 명의 선수와 대화를 나눴다는 주장이 제기되었다”라고 보도했다.음바페는 이제 여름에 FA로 파리를 떠나기로 결정했다. 16일(한국 시간) 영국과 스페인, 프랑스의 공신력이 뛰어난 기자들이 연이어서 음바페가 이번 여름에 PSG를 떠난다고 보도했다. 또한 그의 다음 행선지는 레알 마드리드가 유력하다.레알은 음바페의 영입을 위해 몇 년 동안 공을 들인 만큼 보상을 받을 것으로 보인다. 레알은 음바페에게 1억 2천만 유로(약 1726억 원)에서 1억 3천만 유로(약 1870억 원)의 계약 보너스가 포함된 파격적인 제안을 했다.스페인 매체 ‘마르카’는 19일(한국 시간) “음바페는 이미 레알 마드리드와 계약을 체결했다. 음바페는 마드리드 선수가 될 것이고 5시즌 동안 계약할 것이다”라고 속보로 밝히며 이제 음바페 사가는 끝이 났다.음바페는 아직 레알과 계약을 체결하지 않았지만, 이번 시즌 챔피언스리그에서 두 클럽이 더 이상 맞붙을 수 없게 되면 계약이 발표될 수 있다. 레알 마드리드의 감독인 카를로 안첼로티는 이미 음바페를 팀에서 어떻게 활용할지 고민하고 있는 것으로 알려졌다. 비니시우스가 왼쪽에서 뛰고 음바페가 스트라이커로 활약하면서 주드 벨링엄이 더 안쪽으로 들어갈 확률이 커졌다.매체에 따르면 또한 이적을 앞두고 음바페가 레알과 관련된 두 명의 선수와 대화를 나눴다. 음바페는 레알의 심장이자 현 세비야의 수비수인 세르히오 라모스와 지속적으로 연락을 취하고 있으며, 두 시즌을 파리에서 함께 보낸 후 좋은 관계를 유지하고 있는 것으로 알려져 있다.또한 음바페는 2006년부터 2020년까지 레알 마드리드에 있었던 파리의 풀백 아슈라프 하키미와 레알에서의 일상 생활에 대해 이야기를 나눴다. 음바페는 이제 루카 모드리치가 이번 여름에 팀을 떠난다면 등번호 10번을 물려받을 가능성이 높다.전 레알 마드리드 회장 라몬 칼데론은 BBC와의 인터뷰에서 “음바페는 의심할 여지 없이 누구나 한 팀에 두고 싶어 하는 선수 중 한 명다. 그는 놀라운 선수다. 우리는 비니시우스, 호드리구, 벨링엄과 함께 매우 젊은 선수들을 보유하고 있으며, 매우 강력한 팀을 보유하고 있다고 생각한다. 그렇기 때문에 우리는 라 리가를 선두하고 있고 챔피언스리그에서도 모든 경기에서 승리했다”라고 밝혔다.그는 이어서 ""그래서 그에게는 환상적일 것이다. 레알 마드리드의 모든 팬들은 그가 베르나베우에서 뛰는 모습을 보고 싶어 한다. 그는 흔적을 남길 것이다. 지금까지와 같은 활약을 이어간다면 분명 레알 마드리드 역사상 가장 중요한 선수 중 한 명이 될 것이다""라고 덧붙였다.음바페는 이번 시즌을 끝으로 파리를 떠나지만 이번 시즌은 여전히 파리에서 중요한 역할을 할 것이다. 파리는 리그 우승과 챔피언스리그 동시 우승을 노리고 있다. 파리는 이미 리그에서 승점 11점 차 선두를 달리고 있으며 챔피언스리그 1차전에서 2-0으로 승리를 거둬 8강 진출에 유리하다.사진 = 게티이미지코리아, 스포츠 바이블  취재문의 sportal@sportalkorea.co.kr | Copyright ⓒ 스포탈코리아. 무단전재 및 재배포 금지",http://v.daum.net/v/20240302175016221
2,"  [속보] 국힘, ‘5선’ 김영선 컷오프  ",세계일보,김동환,2024. 3. 2. 15:16,김동환 기자 kimcharr@segye.com,http://v.daum.net/v/20240302151658807
3,"  [속보] 국힘 부산 동래 서지영, 현역 김희곤 꺾고 본선행  ",헤럴드경제,입력 2024. 3. 2. 15:13,2024. 3. 2. 15:13,[헤럴드경제(부산)=임순택 기자] 4·10 총선 국민의힘 동래 선거구 후보자 경선에서 서지영 전 청와대 국정기획실 행정관이 김희곤 의원에 승리했다.kookje@heraldcorp.com,http://v.daum.net/v/20240302151352788
4,  [속보] 국민의힘 5선 김영선 컷오프…창원의창·김해갑 경선 지정  ,한국경제,최수진,2024. 3. 2. 15:12,[속보] 국민의힘 5선 김영선 컷오프…창원의창·김해갑 모두 경선 지정최수진 한경닷컴 기자 naive@hankyung.com,http://v.daum.net/v/20240302151201771
5,"  [속보]국힘, 5선 김영선 컷오프…창원의창·김해갑 경선  ",파이낸셜뉴스,서영준,2024. 3. 2. 15:08,[파이낸셜뉴스]syj@fnnews.com 서영준 기자,http://v.daum.net/v/20240302150835735
6,"  [속보] 與, 5선 김영선 컷오프…경남 김해갑 3자 경선  ",데일리안,김희정,2024. 3. 2. 15:03,"[속보] 與, 5선 김영선 컷오프…경남 김해갑 3자 경선",http://v.daum.net/v/20240302150311653
7,"  [속보] 與평택갑·병 한무경·유의동, 속초인제양양 이양수 단수공천  ",매일경제,류영상 매경닷컴 기자(ifyouare@mk.co.kr),2024. 3. 2. 15:03,Nan,http://v.daum.net/v/20240302150300648
8,"  [속보] 국민의힘, 5선 김영선 공천 배제… 경남 김해갑 3자 경선  ",머니S,지용준 기자,2024. 3. 2. 15:00,지용준 기자 jyjun@mt.co.kr,http://v.daum.net/v/20240302150058621
9,  [속보] 與 5선 김영선 컷오프…창원의창·김해갑 모두 경선 지정  ,매일경제,류영상 매경닷컴 기자(ifyouare@mk.co.kr),2024. 3. 2. 15:00,Nan,http://v.daum.net/v/20240302150001595
