,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 전공의단체 ""회장 제외 집행부 사퇴…비대위 전환""  ",한국경제,김세린,2024. 2. 13. 10:38,"전공의단체 ""회장 제외 집행부 사퇴…비대위 전환""김세린 한경닷컴 기자 celine@hankyung.com",http://v.daum.net/v/20240213103802553
1,"  [속보] 복지차관 “환자 곁 지켜달라…전공의 집단행동 표명 없어 다행""  ",강원도민일보,이채윤,2024. 2. 13. 10:36,Nan,http://v.daum.net/v/20240213103635495
2,"  [속보] 전공의단체 ""회장 제외 집행부 사퇴…비대위 전환""  ",연합뉴스,김병규,2024. 2. 13. 10:36,▶제보는 카톡 okjebo,http://v.daum.net/v/20240213103623489
3,"  [속보] 복지차관 ""전공의 집단행동 입장표명 없어 다행…4월 전 학교 배정""  ",대전일보,김지은 기자,2024. 2. 13. 10:31,"박민주 보건북지부 2차관이 13일 ""어제 전공의 단체의 임시총회가 진행됐는데 집단행동에 나서겠다는 입장 표명이 없는 점 다행스럽게 생각한다""고 밝혔다.13일 의사 집단행동 중앙사고수습본부 정례브리핑에서 박 차관은 ""밤낮으로 환자들과 사투를 벌이는 의료진이 있기에 우리의 일상이 가능하다는 것을 잘 알고 있다""며 ""전공의들은 환자 곁을 지켜주시는 결단 내려주길 당부드린다""고 강조했다.그러면서 ""4월 전에 학교별 배정을 확정할 수 있도록, 교육부와 협의해 관련 절차를 신속히 이행하겠다""고 강조했다.박 차관은 정부의 필수의료 개혁은 의사를 죽이는 또는 노예화하는 정책이라는 주장에 대해 ""필수의료에 종사하는 의사들에게 합당한 보상을 하고, 사법적 부담은 덜어주어, 소신껏 진료할 수 있는 환경을 조성하는 정책""이라고 설명했다.또 ""그간 의료 현장에서는 필수의료를 살리기 위해, 의료사고에 대한 부담 완화, 공정하지 못한 보상체계 개선, 장시간 노동으로 인한 번 아웃 문제를 해결해야 한다고 요청했다. 정부의 의료 개혁은 이러한 문제의 해결책이자, 의사와 환자를 모두 살리는 대책""이라고 강조했다.집단행동에 대한 정부의 강경대응이 사태를 악화시킨다는 주장에 대해서는 ""집단행동에 대한 정부의 대응은 국민의 생명과 건강을 지키기 위한 당연한 조치""라며 ""법을 지키고 환자 곁을 떠나지 않는다면, 누구에게도 아무런 문제가 없을 것""이라고 말했다.2000명이라는 숫자가 너무 많다는 데 대해서는 ""2035년에 추가적으로 필요한 의사인력 1만 5000명을 감안할 때, 이에 못 미치는 수준으로 과도하지 않다""며 ""19년 간 증원이 이루어지지 않아 부족해진 의사 수를 감안하면 결코 많은 수준이 아니다. 너무 많이 늘리는 게 아니라 너무 늦은 것""이라고 지적했다.",http://v.daum.net/v/20240213103132252
4,"  [속보] 복지차관 ""전공의 집단행동 표명 없어 다행···국민만 보고 갈 것""  ",서울경제,남윤정 기자,2024. 2. 13. 10:30,Nan,http://v.daum.net/v/20240213103048212
5,"  [속보]한 총리 ""좌고우면 않고 의대정원 증원…불법행위엔 엄정 대응""  ",뉴시스,김승민,2024. 2. 13. 10:28, [서울=뉴시스] 후속기사가 이어집니다 ,http://v.daum.net/v/20240213102816069
6,"  [속보]한 총리 ""4대 필수의료 정책패키지, 폭넓은 의료계 지원책 망라""  ",뉴시스,김승민,2024. 2. 13. 10:28, [서울=뉴시스] 후속기사가 이어집니다 ,http://v.daum.net/v/20240213102810064
7,"  [속보]복지2차관 ""의대 정원 선거용 아냐…4월 전 학교별 배정""  ",국제신문,신심범 기자,2024. 2. 13. 10:27,"의대 입학정원 증가를 두고 의사협회 등의 반발이 커지는 가운데 박민수 보건복지부 2차관이 13일 전날 전공의 단체의 임시총회와 관련해 ""집단행동 표명이 없어서 다행”이라며 “환자 곁을 지키는 결단을 내려달라""고 요청했다.이날 박 차관은 ‘의사 집단행동 중앙사고수습본부(중수본)’ 회의 후 브리핑을 열어 ""어제(지난 12일) 전공의 단체의 임시총회가 진행됐다""며 ""집단행동에 나서겠다는 입장 표명이 없는 점을 다행스럽게 생각한다""고 전했다.박 차관은 “병원의 근무 여건을 개선해 지속가능한 일터로 만들 수 있도록 의료개혁에 박차를 가하겠다”며 “전공의들은 환자 곁을 지켜주는 결단을 내려주길 당부한다”고 밝혔다.대한전공의협의회는 의대 정원을 2000명 늘린다는 최근 정부 발표에 반발해 지난 12일 밤부터 이날 새벽까지 임시 대의원총회를 열어 집단행동 등 대응 방안을 논의했다. 다만 회의 후 입장 발표는 현재까지 별도로 이뤄지지 않았다.박 차관은 의대 증원에 대한 의사단체들의 반발과 관련해 ""일부 직역에 의해 국가 정책이 좌우되지 않도록 압도적인 성원으로 끝까지 함께 해주시길 바란다""며 ""정부는 국민만을 바라보고 가겠다. 어떠한 어려움도 반드시 극복하겠다""고 강조했다.",http://v.daum.net/v/20240213102705981
8,"  [속보] 한덕수 “의대 정원 증원, 의료 개혁의 필수 과제”  ",경향신문,유새슬 기자,2024. 2. 13. 10:25,한덕수 국무총리는 13일 “의대 정원 증원은 의료 개혁의 출발점이자 필수 과제”라며 “국민들께서도 그 필요성을 체감하시고 정부의 계획을 지지해주고 계시다”고 말했다.한 총리는 이날 오전 정부서울청사에서 국무회의를 주재하면서 “정부는 오직 국민과 대한민국의 미래만을 바라보며 좌고우면하지 않고 의대 정원 증원을 추진해나갈 것”이라며 이렇게 밝혔다.유새슬 기자 yooss@kyunghyang.com,http://v.daum.net/v/20240213102520890
9,"  1월 일본 국내기업물가 0.2%↑…""35개월 연속 상승""  ",뉴시스,이재준 기자,2024. 2. 13. 10:25," [서울=뉴시스]이재준 기자 = 일본 경기동향을 반영하는 2024년 1월 기업물가 지수(CGPI 속보)는 120.1로 전년 동월 대비 0.2% 올랐다고 닛케이 신문과 지지(時事) 통신 등이 13일 보도했다.매체는 일본은행이 이날 발표한 1월 국내 기업물가 지수(2020년 평균=100)를 인용해 이같이 전했다.지수는 35개월 연속 상승세를 이어갔지만 신장률은 2022년 12월 10.6% 기록한 후 축소하면서 2021년 2월 마이너스 0.9% 이래 저수준으로 내려앉았다.시장 조사 전문 QUICK이 사전 정리한 예상 중앙치는 0.1% 상승인데 실제로는 이를 0.1% 포인트 웃돌았다. 2023년 12월 기업물가 지수는 애초 보합에서 0.2% 상승으로 조정됐다.현 시점에 지수 상승률은 둔화 경향을 보이고 있다. 음식료품의 가격인상 움직임이 진정되고 있으며 전기와 도시가스 요금도 크게 내리고 있다. 해외에서 기업이 수입하는 물품의 가격변동을 나타내는 1월 수입물가 지수는 계약통화 기준으로 8.8% 떨어졌으며 엔화 환산으로는 0.2% 하락했다.기업물가 지수는 기업 간 거래하는 상품의 가격 동향을 나타낸다. 가정이 구매하는 상품과 서비스 가격변동을 나타내는 소비자 물가지수(CPI)의 선행지표가 된다.공표하는 515개 품목 가운데 1월에 가격이 상승한 건 406개에 달하고 92개는 하락했다. 차이는 316개다.일본은행은 ""하류 제품에 최근 원재료 등 코스트 상승분의 전가가 계속되고 있지만 그 영향은 완만히 진행하고 있다""고 지적했다.☞공감언론 뉴시스 yjjs@newsis.com ",http://v.daum.net/v/20240213102504871
