,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 예멘 대통령위원회, 외무장관을 새 총리로 임명-국영통신  ",뉴시스,차미례 기자,2024. 2. 6. 06:32,[서울=뉴시스] 차미례 기자 = 예멘의 대통령위원회가 5일(현지시간) 아메드 아와드 빈 무바라크 외무장관을 새 총리로 임명했다고 국영 사바 뉴스통신이 보도했다.☞공감언론 뉴시스 cmr@newsis.com ,http://v.daum.net/v/20240206063233590
1,"  [속보] 美증시 하락마감…다우 -0.71%, S&P500 -0.32%, 나스닥-0.20%  ",SBS Biz,김종윤 기자,2024. 2. 6. 06:09,짧고 유익한 Biz 숏폼 바로가기,http://v.daum.net/v/20240206060900364
2,"  [속보]뉴욕증시, 일제히 하락…다우 0.71% ↓  ",아시아경제,뉴욕=권해영,2024. 2. 6. 06:06,"미국 뉴욕증시의 3대 지수는 5일(현지시간) 일제히 하락 마감했다.이날 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전일 대비 0.71% 하락해 거래를 마쳤다. 대형주 중심의 S&P500지수는 전 거래일 보다 0.32% 떨어졌고, 기술주 중심의 나스닥 지수는 0.2% 밀려 거래를 마쳤다.뉴욕=권해영 특파원 roguehy@asiae.co.kr",http://v.daum.net/v/20240206060638343
3,  [속보]뉴욕증시 일제히 하락…파월 매파발언+서비스 PMI  ,이데일리,김상윤,2024. 2. 6. 06:05," [뉴욕=이데일리 김상윤 특파원] 뉴욕증시가 일제히 하락했다. 연방준비제도(연준)이 예상보다 금리를 덜 인하할 것이라는 우려가 커지면서 국채금리는 급등했고, 증시에 부담이 됐다. 5일(현지시간) 뉴욕증권거래소에서 블루칩을 모아놓은 다우존스 30산업평균지수는 전거래일 대비 0.71% 하락한 3만8380.12를 기록했다.대형주 벤치마크인 S&P500지수는 0.32% 내린 4942.81를, 기술주 위주의 나스닥지수는 0.20% 떨어진 1만5597.68에 거래를 마쳤다. 서비스업 구매관리자지수는 예상보다 강한 모습을 보였다. 공급관리자협회(ISM)가 발표한 서비스 구매관리자지수(PMI)는 53.4로 월가 예상치 52를 웃돌았고, 12월 기록한 50.5보다 2.9포인트 높았다. 13개월 연속 50을 웃돌며 확장세를 유지하고 있다. 특히 자재 가격지표가 급등했는데, 예상보다 비용이 빠른 속도로 늘고 있다는 소식에 투자자들을 놀라게 했다.전날 제롬 파월 연준 의장이 거듭 기준금리 인하시점을 결정하는 데 있어 거듭 ‘신중한 접근’이 필요하다고 강조한 이후 다른 연준 이사도 조기 금리 인하 가능성 차단에 나서고 있다. 닐 카시카리 미니애폴리스 연방준비은행(연은) 총재는 경제가 회복되고 중립금리(r*)가 높아진 가능성이 있는 상황에서 연준이 기준금리 인하를 결정하기 전에 더 많은 시간을 벌었고, 서두를 필요가 없음을 의미한다고 밝혔다.카시카리 총재는 이날 미내애폴리스 연은 홈페이지에 올린 글에서 “미국 경제가 탄탄한 것은 연준 정책이 겉으로 보이는 만큼 성장을 제한하지 않는다는 점을 보여줬다”며 “팬데믹 이전에 낮은 중립금리 환경을 고려하면 현재 통화정책기조가 생각만큼 긴축적이지 않음을 시사한다”며 이같이 강조했다.그러면서 “이는 연준이 금리인하를 시작하기 전에 향후 경제 데이터를 평가할 시간을 확보했고, 너무 긴축적인 정책이 경제 회복을 저해할 위험을 줄였다”고 덧붙였다. 카시카리 총재는 오랜 기간 비둘기파(완화적 통화정책 선호) 위원으로 분류됐다가 지난해 매파(긴축적 통화정책 선호)로 돌아선 이후 꾸준히 긴축을 주장해 왔다.최근 인플레이션히 급격히 하락하고 있는 반면 명목 연방기금금리는 변동이 없었기 때문에 현재 실질 금리수준이 지나치게 긴축적이라는 지적이 나오고 있다. 실질금리가 올라갈 경우 경제에 부담이 커지기 때문에 연준이 하루 빨리 금리를 인하해야한다는 주장이다.하지만 카시카리 총재는 팬데믹 이전보다 상향된 ‘중립금리’를 언급하며 현재 금리 수준이 생각만큼 긴축적이지 않을 수 있다고 주장했다. 중립금리는 경제가 과열되거나 침체하지 않고 잠재성장률을 달성하도록 하는 금리다. 중립금리 수준을 정확히 측정하기 어렵지만, 연준은 사실상 중립금리로 볼 수 있는 장기금리 추정치 중앙값을 연 2.5%로 보고 있다. 여기서 인플레이션 목표치(2%)를 빼면 실질 중립금리는 연 0.5%다.지난 15년간에는 실질 중립금리를 사실상 ‘제로’에 가깝게 봤지만, 팬데믹 이후 현재는 더 상향됐다는 게 카시카리 총재의 주장이다. 실질 중립금리가 올라갔다면 현 명목금리를 예상보다 더 오래 유지할 수 있게 된다. 시카고상품거래소(CME) 페드워치에 따르면 연방기금(FF) 금리 선물 시장에서 오후 4시기준 연준이 오는 3월에 금리를 인하할 가능성은 16.5%까지 뚝 떨어졌다. 5월 금리 인하 가능성도 61.9%로, 전날(73.1%)보다 하향됐다.금리 인하 시점이 느려진다는 판단에 국채가격은 급락(금리 상승)했다. 오후 4시기준 10년물 국채금리는 전 거래일 대비 13.5bp(1bp=0.01%포인트)나 급등한 4.166%를 기록 중이다. 30년물 국채금리도 12.1bp 오른 4.348%, 연준 정책에 민감하게 연동하는 2년물 국채금리도 10.6bp 상승한 4.476%를 나타내고 있다. 인터랙티브 브로커스의 호세 토레스 선임이코노미스트는 “파월 의장과 ISM 서비스 데이터의 ‘원투 펀치’로 국채 금리가 급등했다”고 말했다.달러는 11월 이후 가장 강세를 보이고 있다. 오후 4시기준 주요 6개 통화대비 달러가치를 나타내는 달러인덱스는 전거래일 대비 0.5% 오른 104.45를 기록 중이다.김상윤 (yoon@edaily.co.kr) ",http://v.daum.net/v/20240206060532330
4,"  [속보]뉴욕증시, 파월 충격에 일제히 하락...다우, 0.7%↓  ",파이낸셜뉴스,송경재,2024. 2. 6. 06:01,dympna@fnnews.com 송경재 기자,http://v.daum.net/v/20240206060154256
5,"  [속보] 파월 발언 충격, 미증시 일제 하락…다우 0.71%↓  ",뉴스1,박형기 기자,2024. 2. 6. 06:01,sinopark@news1.kr ,http://v.daum.net/v/20240206060121236
6,"  [속보] 투자은행 실적 경고, 테슬라 주가 4% 급락  ",뉴스1,박형기 기자,2024. 2. 6. 06:00,sinopark@news1.kr ,http://v.daum.net/v/20240206060038168
7,  중대재해법 유예에 산안청이 그리 중요했나요[우보세]  ,머니투데이,세종=김훈남 기자,2024. 2. 6. 05:19,"중대재해법 확대 시행과 2년 유예 중 어떤 것이 옳고 그른지 딱 잘라 말할 수 없다. '안전'과 '생계'. 양보하기 어려운 가치 두 개를 놓고 저울질해야 한다. 예정대로 법을 시행하자는 쪽은 퇴근이 보장된 안전한 현장을 만들어야한는 주장일 테고 2년 미루자는 쪽은 지속가능한 생계를 위해 조금 더 준비하자는 입장이다. 그럼에도 논의는 정치적 셈법 위에서만 진행됐다. 더불어민주당은 중대재해법 유예안을 받아들일 수 없는 이유로 산업안전보건청(산안청)을 든다. 정부와 국민의힘은 야당이 법 유예조건으로 요구한 △정부의 사과 △안전대책 수립 △2년 뒤 시행 등 조건을 모두 받았고 ""산안청 설치는 지난 문재인정부에서 추진하다 중단한 것""이라며 반대했다. 야당이 산안청 설치 요구를 지난해 유예 논의를 시작할 때부터 했는지, 올해 법 시행 직전에야 했는지도 주장이 갈린다. 안전과 생계 중 뭐가 중요하느냐는 더 이상 중요치 않다. 산안청을 수용하느냐 마느냐, 어느 쪽이 정치적으로 '이겼느냐'가 1번 쟁점이었을 뿐이다. 여야 모두 논리가 조악하긴 마찬가지다. 영세사업장의 생계를 중시한다는 정부여당은 산안청 설치 요구의 '저의'를 의심하며 거부한다. 현장의 안전을 내세우지 않은 야당은 당정의 태도만을 비판한다.이들 모두 정부 조직 하나 새로 만든다고 영세사업장의 중대재해가 줄어들지 않는다는 사실을 잘 알고 있다. 별도 조직의 유무보다는 운용이 더 중요하다는 건 정부나 현장을 한 번이라도 거쳐갔다면 알 수 있는 내용이다.지난달 27일 중대재해법이 예정대로 확대 시행되고 나서야 당정은 '2년 뒤 산안청 설치'로 한발 물러선다. 여야 원내대표 간 합의가 이뤄지면서 지난 1일 국회 본회의에서 중대재해법 유예를 결정할 것이란 기대감이 생겼다. 하지만 민주당 의원총회에선 지도부 간 합의에도 중대재해법 유예에 반대의견으로 결론났다. 그러고 나서야 ""현장에서의 노동자 생명 안전을 더 우선해야 한다는 기본 가치에 충실하기로 했다""며 뒷전으로 미뤄뒀던 '안전' 명분을 꺼내들었다. 한발씩 늦게 나온 당정의 산안청 수용과 야당의 기본가치를 순수하게 받아들이는 사람이 몇이나 될까.중대재해법 확대 시행 후 열흘이 채 안 돼 50인 미만 영세사업장에서 수사 사례가 3건이 발생했다. 1·2호 사건은 불과 30분차이로 부산과 강원에서 일어났다. '수사대란' 우려가 이제 현실이 됐음을 보여준다. '안전'과 '생계'라는 본질적인 가치를 외면하고 정치적 겨루기로 확대 시행 한 중대재해법. 현장의 혼란 앞에서 여야가 서로에게 책임을 떠넘기는 장면은 불보듯 재현될 것이다. 근로자에게 안전한 퇴근을 보장하겠다는 법의 원래 취지는 어디로 갔는가.세종=김훈남 기자 hoo13@mt.co.kr",http://v.daum.net/v/20240206051902789
8,"  [속보] 찰스 3세 英국왕 암 진단…""치료 시작""  ",뉴시스,신정원 기자,2024. 2. 6. 03:59, [서울=뉴시스]신정원 기자 = 후속기사가 이어집니다☞공감언론 뉴시스 jwshin@newsis.com ,http://v.daum.net/v/20240206035917887
9,"  [1보] 영국 왕실 ""찰스 3세 국왕 암 진단…전립선암 아냐""  ",연합뉴스,최윤정,2024. 2. 6. 03:12,▶제보는 카톡 okjebo,http://v.daum.net/v/20240206031244826
