,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [월드리포트] '드래곤볼' 작가 68세로 별세…국내외 애도 물결  ,SBS,박상진 기자,2024. 3. 12. 12:42,"도쿄 아키하바라의 장난감 상점.한 미국인 관광객이 드래곤볼 캐릭터 손오공의 사진을 찍고 있습니다.[미국인 관광객 : 작가가 죽었다는 사실을 조금 전에 알았습니다. 충격이고 매우 슬픕니다. 이 사진을 미국에 있는 친구에게 보내려고 합니다.]한국에서도 큰 인기를 끈 일본 만화 드래곤볼과 닥터 슬럼프의 작가 도리야마 아키라가 지난 1일 숨진 것으로 뒤늦게 알려졌습니다.출판사는 홈페이지를 통해 도리야마가 급성 경막하 출혈로 숨졌다고 밝혔습니다.일본 방송은 별세 소식을 속보로 전했고 신문은 머리기사로 배치했습니다.1955년생으로 올해 68살인 고인은 고교 졸업 후 1978년 만화가로 데뷔했습니다.이후 도리야마는 1984년부터 11년 동안 연재한 드래곤볼을 통해 세계에 이름을 알렸습니다.40개가 넘는 나라에서 애니메이션이 방영됐고 단행본은 2억 6천만 부가 팔릴 정도로 세계적인 인기를 끌었습니다.그의 죽음에 대해 일본은 물론 해외에서도 추모가 이어졌습니다.중국 정부도 애도의 뜻을 밝혔습니다.[중국 외교부 보도관 : 그의 작품은 중국에서도 많은 인기였고 많은 중국 네티즌들이 애도의 뜻을 표하고 있는 것을 봤습니다. 유족에게 진심으로 위로 말씀드립니다.]프랑스 마크롱 대통령과 이매뉴얼 주일 미국대사도 자신의 SNS를 통해 고인의 죽음을 추모했습니다.일본 정부는 고인이 작품을 통해 일본의 소프트파워 확산에 매우 중요한 역할을 했다며 추모와 감사를 표했습니다.(영상편집 : 문현진)
           박상진 기자 njin@sbs.co.kr",http://v.daum.net/v/20240312124211221
1,"  [속보] ‘반미단체 논란’ 전지예, 더불어민주연합 비례 후보 사퇴  ",강원도민일보,신정은,2024. 3. 12. 12:39,Nan,http://v.daum.net/v/20240312123950186
2,"  [속보] '반미단체 출신' 전지예, 더불어민주연합 비례후보 사퇴  ",헤럴드경제,입력 2024. 3. 12. 12:22,2024. 3. 12. 12:22,"시민사회 추천 비례대표 후보를 추천한 '연합정치시민회의' 측 관계자는 이날 연합뉴스와의 통화에서 ""전 위원이 본인으로 말미암아 연합 정치의 정신이 훼손된다는 입장을 전하면서 사퇴 의사를 표했다""고 전했다.전 위원은 이 관계자에게 자신으로 인해 야권 비례정당 전체가 논란에 휘말려들 수 있다는 점도 언급했다고 밝혔다.서울과학기술대학교 총학생회장을 지낸 전 위원은 '겨레하나' 활동가 출신이다. 겨레하나는 한미연합훈련 반대 시위 등을 한 반미 단체로 알려져 있다.이 때문에 더불어민주당은 더불어민주연합 측에 전 위원의 '반미 활동 전력' 등을 들어 우려를 표하며 사실상 후보를 재추천해달라고 요구한 것으로 전해졌다.한편, 연합정치시민회의는 전 위원이 사퇴의 뜻을 밝힘에 따라 전 위원을 포함해 4명의 시민사회 몫 후보들을 그대로 더불어민주연합에 추천할지, 후보를 변경할지를 논의할 계획이다.yeonjoo7@heraldcorp.com",http://v.daum.net/v/20240312122229984
3,"  [속보] ‘비례 1번’ 전지예, 더불어민주연합 비례후보 사퇴  ",한겨레,노지원 기자,2024. 3. 12. 12:20,"야권 비례대표 위성정당인 더불어민주연합의 4·10 총선 비례대표 후보 1번으로 선정됐던 전지예 금융정의연대 운영위원이 12일 후보직에서 사퇴했다.전 위원은 이날 입장문을 내어 “오늘 더불어민주연합 비례후보로 등록하지 않겠다는 입장을 시민사회 측에 전달했다”며 “국민후보를 사퇴한다”고 밝혔다.전 위원은 지난 10일 더불어민주연합에 참여하는 시민사회 몫 국민후보 네 명 가운데 1위로 선정됐다. 국민후보 오디션과 심사위원단 평가를 거친 결과였다. 그러나 그가 한미 연합훈련 반대 시위를 벌인 겨레하나에서 활동한 전력을 두고 일부 언론이 비판했고, 민주당 또한 “국민 눈높이에 맞는 후보여야 한다”며 지난 11일 시민사회 쪽에 전 위원 선정을 재검토할 것을 요청했다.전 위원은 이런 논란 속에 자진사퇴를 발표했다. 그는 입장문에서 “국민후보 오디션이 끝나자마자 조선일보 등 보수언론들은 저를 ‘종북, 반미단체 출신’이라며 낙인찍었고, 한동훈 국민의힘 비상대책위원장은 ‘한미연합훈련 반대, 주한미군 철수를 외치던 단체 대표 출신’, ‘노골적인 종북 인사’라며 사실과 다른 주장으로 국민경선의 취지를 폄훼했다”며 “낡은 색깔론을 꺼내들어 청년의 도전을 왜곡하는 국민의 힘에 분노한다”고 말했다. 그러면서도 “저는 윤석열 정권 심판을 바라는 국민들께 일말의 걱정이나 우려를 끼치고 싶지 않다. 국민후보를 사퇴한다”며 “광장에서 윤석열 정권 심판을 위해 싸우겠다”고 밝혔다.노지원 기자 zone@hani.co.kr",http://v.daum.net/v/20240312122002933
4,  [속보]‘반미단체’ 출신 민주 위성정당 비례 1번 전지예 후보 자진 사퇴  ,문화일보,박세영 기자,2024. 3. 12. 12:12,"야권 연합 비례대표 위성정당인 더불어민주연합의 비례대표 1번이자 시민사회 몫 후보 4명 중 1명인 전지예 금융정의연대 운영위원이 비례대표 후보직을 내려놓았다.전 운영위원은 12일 입장문을 통해 “더불어민주연합 비례후보로 등록하지 않겠다는 입장을 시민사회 측에 전달했다”고 밝혔다.전 운영위원은 “보수언론 등은 저를 ‘종북, 반미단체 출신’이라며 낙인찍었고, 한동훈 국민의힘 비상대책위원장은 ”한미연합훈련 반대, 주한미군 철수를 외치던 단체 출신“, ”노골적인 종북 인사“이라며 사실과 다른 주장으로 국민경선의 취지를 폄훼했다”며 “색깔론을 꺼내 청년의 도전을 왜곡하는 국민의힘에 분노한다”고 주장했다.그는 “윤석열 정권의 심판을 바라는 국민들께 일말의 걱정이나 우려를 끼치고 싶지 않다”며 사퇴 이유를 밝혔다.서울과학기술대학교 총학생회장을 지낸 전 운영위원은 ‘겨레하나’ 활동가 출신이다. 겨레하나는 한미연합훈련 반대 시위 등을 한 반미 단체로 알려져 있다.앞서 더불어민주당은 전날 야권 연합 비례대표 위성정당인더불어민주연합의 시민사회 몫 비례대표 후보들에 대해 우려를 표명하며 사실상 재추천을 요구했다.민주당 김민석 상황실장은 기자들과 만나 “오늘 최고위원회의에서 시민사회가 추천하는 국민 후보 4인의 선정 결과를 놓고 매우 심각한 우려를 표명하는 논의가 있었다”고 말했다.더불어민주연합에 참여하는 민주당(20명)과 진보당(3명), 새진보연합(3명), 시민사회단체 연합정치시민회의(4명)는 각각 비례대표 후보를 선정하되, 상징성이 큰 1번은 시민사회 몫으로 주기로 합의한 상태다.시민사회 몫 후보 4명으로는 전날 전지예 금융정의연대 운영위원, 김윤 서울대 의대 교수, 정영이 전국농민회총연맹(전농) 구례군농민회장, 임태훈 전 군인권센터 소장이 선발됐다.박세영 기자",http://v.daum.net/v/20240312121207819
5,"  [속보] `반미단체` 논란 전지예, 민주연합 비례 후보 자진 사퇴  ",디지털타임스,안소현,2024. 3. 12. 12:08,"더불어민주당 비례 위성정당인 더불어민주연합에 시민사회 몫 비례후보 1번으로 확정됐던 전지예 금융정의연대 운영위원은 12일 자진사퇴하겠다고 밝혔다.전 운영위원은 이날 입장문에서 ""오늘 더민주연합 비례후보로 등록하지 않겠다는 입장을 시민사회 측에 전달했다""고 이같이 말했다.그는 ""제가 국민후보 경선에 도전하게 된 건 불평등 해소와 소외계층, 약자를 위한 후보를 선발한다는 것 때문이었다""며 ""뜻밖의 결과로 1등을 하게 됐지만 국민후보 오디션이 끝나자마자 보수 언론들은 저를 종북, 반미단체 출신이라고 낙인찍었고 한동훈 국민의힘 비상대책위원장은 사실과 다른 주장으로 국민경선의 취지를 폄훼했다""고 주장했다.이어 ""낡은 색깔론을 꺼내 청년의 도전을 왜곡하는 국민의힘에 분노한다""며 ""그들이 오직 반미, 종북 프레임에 기대 모든 폭정을 감추려 하고 있다. 평화를 바라는 시민사회의 활동은 마녀사냥의 대상이 될 수 없다""고 했다.그러면서 ""22대 총선은 반드시 검찰독재 윤석열 정권 심판 총선이 돼야 한다. 민주진보시민사회의 연합정치 성과가 훼손되지 않기를 바란다""며 ""윤 정권 심판을 바라는 국민에게 일말의 우려를 끼치고 싶지 않다. 국민후보를 사퇴한다""고 강조했다.전 운영위원은 반미단체로 알려져 있는 '겨레하나' 활동가 출신으로 국가 안보관 논란이 제기돼 전날 이재명 대표가 나서 재검토를 요청한 바 있다.안소현기자 ashright@dt.co.kr",http://v.daum.net/v/20240312120809704
6,"  [속보] ""삼성·SK하이닉스, 반도체 노후장비 판매중단…美반발 고려"" [FT]  ",한국경제,김세린,2024. 3. 12. 12:06,"""삼성·SK하이닉스, 반도체 노후장비 판매중단…美반발 고려"" [FT]김세린 한경닷컴 기자 celine@hankyung.com",http://v.daum.net/v/20240312120602668
7,"  [속보] “삼성·SK하이닉스, 반도체 노후장비 판매중단…美반발 고려”  ",매일경제,고득관 매경닷컴 기자(kdk@mk.co.kr),2024. 3. 12. 12:00,"FT는 이들 반도체 기업의 이번 조치가 미국의 반발에 대한 우려에 따른 것이라고 전했다. FT는 삼성전자와 SK하이닉스가 중고 반도체 기계를 시장에 내놓는 대신 창고에 보관해왔다고 전했다.앞서 미국 정부가 네덜란드, 독일, 한국, 일본을 포함한 동맹국에 중국에 수출하는 반도체 기술을 더 엄격히 통제하라고 압력을 가하고 있다고 블룸버그통신이 지난 6일 보도한 바 있다.이 보도에 따르면 미국은 반도체 생산과 반도체장비에 필요한 예비 부품 공급에서 중요한 역할을 하는 한국과도 반도체 수출통제 대화를 진행해왔으며, 작년에 한국에 다자 수출통제 참여를 요청한 이후 지난 2월에 더 체계를 갖춘 대화를 했다고 소식통들이 블룸버그에 전했다.",http://v.daum.net/v/20240312120000320
8,  [속보] 정부 “교수 집단사직시 진료유지 등 각종 행정명령 검토”  ,헤럴드경제,입력 2024. 3. 12. 11:59,2024. 3. 12. 11:59,[속보] 정부 “교수 집단사직시 진료유지 등 각종 행정명령 검토”kacew@heraldcorp.com,http://v.daum.net/v/20240312115947318
9,  [속보] 전병헌 ‘새로운미래’ 입당 “야만적인 윤-명 패권 연대 깨버리자”  ,헤럴드경제,입력 2024. 3. 12. 11:57,2024. 3. 12. 11:57,silverpaper@heraldcorp.com,http://v.daum.net/v/20240312115740276
