,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  올해 민주진영 첫 승리했지만… 세계 절반은 이미 민주주의 붕괴  ,조선일보,타이베이/이벌찬 특파원,2024. 1. 15. 03:07,"“민주의 바통을 이어 받으며 정권을 지키게 됐다”13일 총통 선거에서 승리해 오는 5월부터 4년간 대만을 이끌게 된 민진당 라이칭더 당선인이 이날 밤 타이베이에서 열린 기자회견에서 내놓은 첫 소감이다. 그는 “2024년 세계 선거의 해에 대만이 민주 진영 첫 승리를 창출했다”면서 “이번 대선은 민주와 권위주의(威權) 사이에서 대만이 민주의 편에 섰다는 사실을 전 세계에 알렸다”고 했다. ‘대만은 중국의 일부’라며 무력 통일까지 공언해온 중국에 맞서 ‘독립 일꾼’을 자임해온 그가 당선 소감을 통해 ‘대만이 민주주의 체제를 갖춘 국제사회의 일원’이라는 메시지를 강조한 것이다.라이칭더는 그러나 거세질 중국의 압박을 의식한 듯 “양안(중국과 대만)은 대화·교류해야 리스크를 낮출 수 있다”면서 “우리는 반드시 교류로 봉쇄를, 대화로 대항을 대체해야 한다”고 했다.라이칭더의 승리는 대만 정치사에 여러 기록을 세웠다. 우선 첫 여야 정권 교체가 이뤄졌던 2000년 이후 첸수이볜(민진당)·마잉주(국민당)·차이잉원(민진당)으로 이어져온 양당의 8년 주기 정권 교체 공식이 깨지게 됐다. “대만인의 운명은 대만인이 결정한다”는 대만독립론을 기치로 내걸고 1986년 창당한 민진당은 연속 최장 집권 기간을 최소 12년으로 늘리게 됐다. 라이칭더는 1996년 총통 직선제 도입 뒤 첫 부총통 출신 총통이라는 기록도 세웠다. 이 때문에 취임하는 5월까지 진행될 신구 정권 이양 과정도 순조로울 것이라는 전망도 나온다.하지만 이번 선거의 표심은 라이칭더 시대의 앞날이 순탄치 않을 것을 예고하고 있다. 투표율 71.9%를 기록한 이번 선거에서 그는 40.1%의 득표율로 2·3위인 국민당 허우유이(33.5%)와 민중당 커원저(26.6%)를 따돌렸다. 5% 이내의 초박빙 접전이라는 관측보다는 선전한 것이다. 그러나 이 같은 득표율은 허우유이와 커원저의 야권 후보 단일화가 막판 결렬되지 않고 성사됐더라면 패배했을 가능성도 적지 않다는 걸 보여준다. 특히 라이칭더는 차이잉원 현 총통이 재선에 성공하던 4년 전 선거 때의 득표율(57.1%)과 투표율(74.9%)에 모두 못 미쳤다. 함께 치른 입법원(국회의원·총 113석) 선거에서는 민진당이 현 의석보다 10석이나 줄어든 51석밖에 확보하지 못하면서 과반은커녕 원내 1당마저 국민당(52석 확보)에 내주게 됐다.이런 점을 의식한 듯 라이칭더는 당선 기자회견에서 야권을 향해 협치 메시지도 보냈다. 그는 “국가 주요 사안을 야당과 함께 논의하고 직면한 문제를 해결하며 함께 협력해 발전을 이끌고 싶다”고 했다. 그러면서 “헌정에 의거해 민주주의 대연맹을 구성하고, 당파를 가리지 않고 우수 인재를 등용하겠다”고도 말했다. 표심으로 뚜렷하게 드러난 분열을 봉합하고, 야권을 향해 대승적 협조를 요청한 것으로 풀이된다.차이잉원의 8년 집권에 이어 최소 4년의 라이칭더 시대를 열면서 ‘중국과 대만은 서로 예속되지 않는다’고 주장하는 ‘차이잉원 노선’은 힘을 받게 됐다. 다만 향후 통일을 원하는 중국의 대(對)대만 군사·경제 압박이 강화되며 대만해협에 긴장의 파고가 높아질 것이란 관측도 나온다. 당장 중국은 오는 3월 연례 최대 정치 행사인 양회(兩會·전국인민대표대회와 인민정치협상회의)부터 라이칭더가 취임하는 5월까지 경제·외교·군사 수단을 총동원해 대만 압박에 나설 수 있다. 중국은 ‘구제 불능의 대만 독립주의자’라고 부를 정도로 라이칭더에 대해 노골적인 적개심을 보여왔다.이번 선거에서 젊은 층 표심을 대거 흡수하며 예상 밖 선전을 한 제2야당 민중당의 영향력이 더욱 커질 것이라는 분석도 나온다. 부동산 가격 폭등 등 현 정부 경제 정책에 불만이 큰 청년과 중도층이 제1야당 국민당이 아닌 민중당에 대거 표를 던진 것으로 나타나면서 당락에 결정적 영향을 행사했기 때문이다. 커원저는 정치 전문가들이 예상했던 득표율 16~17%보다 높은 20% 중반의 득표율을 얻는 데 성공했다. 그는 낙선 확정 뒤 “대만에 단지 남색(국민당 상징색)과 초록(민진당 상징색)만 있는 게 아니라는 걸 증명했다. 4년 뒤 선거에서도 투표로 밀어주실 것이라 믿는다”며 대권 재도전을 시사했다. 허우유이는 “정권 교체를 이뤄내지 못해 죄송하다. 내가 부족한 탓”이라며 대만의 단결을 호소했다.세계 주요 외신들은 대만 총통 선거 상황을 실시간 속보로 전하면서 민진당의 승리로 양안 정세가 더욱 긴장 국면으로 접어들 것으로 전망했다. 미국 뉴욕타임스는 “중국이 지속적으로 적대시해온 라이칭더의 승리로 중국의 대만에 대한 압박은 강화되고, 미국과의 긴장은 심화될 수 있다”고 했다. 영국 BBC는 “라이칭더의 승리는 중국의 압박이 효과가 없었다는 것을 보여준다”며 “대부분 사람들은 ‘민진당을 뽑으면 전쟁이 난다’는 주장에 흔들리지 않았다”고 했다. .",http://v.daum.net/v/20240115030711015
1,"  [그 영화 어때]결국 개봉 미뤄진 봉준호 신작 ‘미키17′, 어떤 작품이기에  ",조선일보,신정선 기자,2024. 1. 15. 00:10,"안녕하세요. 조선일보 문화부 신정선 기자입니다. ‘그 영화 어때’ 38번째 레터는 올해 최대 기대작인 봉준호 감독의 신작 ‘미키17′입니다. 1월 첫 주 저희 신문 지면에서도 소개해드렸는데요, 그때 기사에서 예상된다고 말씀드렸던 대로 워너브라더스가 ‘미키17′의 개봉을 애초 발표보다 미룬다고 지난 10일 밝혔습니다. 소셜미디어는 “당장 봉(Bong)의 영화를 내놓으라”는 해외 팬들의 성화로 시끄럽네요. 워너는 왜 이런 결정을 했을까요. ‘미키17′은 어떤 작품일까요. 궁금하시면 따라오세요.워너브라더스가 ‘미키17′의 개봉일을 2024년 3월29일로 발표한 것은 지난해 12월초입니다. 그래서 최근 대부분의 매체에서 올해 기대작을 소개하면서 이 날짜로 보도를 했는데요, 사실 지난해 말부터 “개봉 날짜가 변경될 것 같다”는 말이 솔솔 나왔습니다. 이유는 크게 두 가지. 첫째, 할리우드 파업의 여파입니다. ‘듄2′가 대표적(작년 11월에서 올해 2월)이죠. 또 한 가지. 오는 5월 칸 영화제에서 월드 프리미어(전 세계 최초 공개)로 선보일 거라는 추측도 있습니다. ‘기생충’도 2019년 칸 영화제에서 월드 프리미어로 공개되며 황금종려상을 받은 기세를 몰아 이듬해 오스카를 가졌죠. 워너 발표에 따르면, ‘미키17′을 공개하려던 3월29일에는 ‘고질라와 콩: 새로운 제국’(Godzilla x Kong: The New Empire)이 개봉합니다. 원래 4월12일 개봉이었는데 2주 당겼네요. 예고편을 보니 어마무시하게 큰 고질라와 역시 어마무시하게 큰 킹콩이 무시무시한 표정으로 등장하는데 별로 무섭진 않았습니다. 괴수 영화일수록 스토리가 중요한데 어떨지 모르겠네요.그렇다면, 가장 궁금한 것. ‘미키17′은 언제 보여주겠다는 것인가. 가장 핵심인 부분인데 워너에서 정작 그 부분은 입을 다뭅니다. 소셜미디어에는 “누가 고질라 보고 싶다고 했냐, 봉을 보여달라” “안돼, 안돼, 안돼” 등등 불만 댓글이 줄줄이 달리고 있는데요. 과연 칸에서 공개할지 어떨지. 속보가 나오면 레터 독자 여러분을 위해 최대한 빨리 알려드릴게요.‘미키17′은 봉 감독이 ‘기생충’으로 우주 정복, 아니 오스카 정복을 하고 5년 만에 나온 차기작인데요. 개봉을 기다리는 동안, 어떤 작품일지 엿볼 방법이 있습니다. 원작이 있거든요. 2022년 발표된 에드워드 애슈턴의 SF 소설 ‘미키7′입니다. 영화와 원작이 제목 숫자만 달라요. 국내에선 황금가지에서 발간했습니다. 400쪽밖에 안 되는 데다 술술 읽혀서 앉은 자리에서 다 읽고 일어서실 수 있습니다. 궁금하실 레터 독자분들을 위해 먼저 읽어봤는데요, 아마도 영화에선 많이 각색이 될 것 같지만, 책을 읽어보실 분도 있을 듯 해서 기본 설정만 살짝 말씀드릴게요.우선 제목부터. ‘미키17′이 무슨 뜻인가. 미키는 주인공 이름이고, 17은 복제된 숫자입니다. 영화에선 17번째 미키, 책에선 7번째 미키가 주인공입니다. 복제인간 미키 반스(로버트 패틴슨)는 ‘익스펜더블(Expendable)’이라고 불리는데요, 단어 뜻(‘소모품’)만 봐도 아시겠지만, 쉽게 말해 마루타에요. 예를 들어 엄청난 방사능에 노출돼야 하는 작업에 투입되는 거죠. 위험해서 아무도 안 하거나 못하는 일을 시키고, 그 일을 하다 죽으면 미리 저장해둔 생체 정보와 기억을 주입해서 이전의 미키와 똑같은 복제인간으로 다시 태어납니다. 공개된 예고편에서 로버트 패틴슨이 눈을 번쩍 뜨는 장면이 새로운 미키가 재생탱크에서 태어나는 모습인 것 같아요. 책에선 ‘재생탱크에서 나와 정신이 들 때는 지독한 숙취와 함께 살점이 떨어지고 관절이 끊어지는 듯한 통증을 느낀다’고 묘사하네요.책에서 7번째 미키는 외계행성 탐사에 나갔다가 죽을 뻔 해요. 다행히 외계 괴생명체의 도움으로 살아서 기지에 귀환하는데, 자기 방으로 가보니 이미 미키8이 복제 완료된 거죠. 여기서 문제 발생. 복제인간은 동시에 2명이 존재하면 안 되거든요. 과거에 어떤 소시오패스 천재 과학자가 본인의 복제인간을 마구 만들었다가 전쟁이 벌어진 일이 있어서요. 책에선 ‘중복된 익스펜더블은 아동 납치범이나 잔혹한 연쇄살인범보다도 못한 취급을 받는다’고 써있습니다. 미키7과 미키8의 앞날은 어찌될까요.복제인간을 다룬 영화나 소설은 많죠. 인간의 정체성 문제를 파고들기에 이보다 더 적합한 소재가 없으니까요. 많은 분들이 알고 계실 ‘테세우스의 배’ 비유도 등장인물 중 한 명이 언급합니다. 그리스 신화에 나오는 테세우스왕이 타고 떠난 배죠. 이 배가 철학사에서 유명해진 것은 구조주의의 핵심 질문을 던지기 때문입니다. 자, 배를 구성하는 부품이 100개 있다고 칠게요. 부품을 하나씩 차례로 바꿔서, 긴 세월이 지나 100개의 부품을 모두 바꿨다면. 이 배(배1)는 ‘테세우스의 배’라고 할 수 있을까요? (오리지널 부품이 하나도 없는데도?) 하나씩 바꾼 부품을 버리지 않고 모두 모아서 다른 배를 만들었다면(배2), 이 배는 ‘테세우스의 배’라고 부를 수 있을까요? 둘 중 어떤 게 진짜 ‘테세우스의 배’일까요? 아니 ‘테세우스의 배’가 존재하긴 하는 걸까요?‘미키7′의 미키도 같은 고민을 합니다. 나, 미키7은 과연 미키1과 같은 존재인가. 미키1의 첫 키스를 기억하고, 엄마를 마지막 본 날도 기억하는 나는 미키1인가 아닌가. 책에선 ‘테세우스의 배’에 대해서 가볍게 언급만 하고 지나갈뿐 심각하게 다루진 않습니다. 전 원작의 결말이 좀 심심하다 싶었습니다. ‘이 주제로 이렇게 끝내고 마네?’ 싶었어요. 그래서 더욱 봉 감독님이 어떻게 다르게 보여주실지 기대됩니다. 외계 괴생명체가 영화에서 어떻게 표현될지도 궁금하고요. 봉 감독의 ‘괴물’보단 좀 더 상상력이 가미된 이미지면 좋을텐데요.‘기생충'의 성공 이후 봉 감독에게 차기작의 무게감은 어느 때보다 크지 않을까 싶네요. 그 중압감을 이기고 멋진 작품을 보여주시기를 기대하며~. 곧 다음 레터로 인사드리겠습니다. 감사합니다.그 영화 어때 뉴스레터 구독하기 ☞ https://page.stibee.com/subscriptions/275746",http://v.daum.net/v/20240115001012316
2,  ‘공권력 조롱’ 칼부림 예고 20대 항소심서 형량 늘어  ,강원도민일보,신재훈,2024. 1. 15. 00:06,"속보=‘흉기난동’ 예고글을 올린 혐의로 재판에 넘겨져 집행유예를 받은 후, 공권력을 조롱하는 듯한 구속 수감 후기를 남겨 검찰의 항소로 법정에 다시 서게 된 20대(본지 본지 2023년 11월 2일자 5면 등)가 항소심에서 1심보다 무거운 죗값을 받았다. 춘천지법 형사2부(이영진 부장판사) 심리로 지난 12일 열린 A(26)씨의 협박과 위계공무집행방해 혐의 항소심 재판에서 재판부는 징역 8개월에 집행유예 2년을 선고한 원심판결을 깨고, 징역 1년에 집행유예 2년을 선고했다. 또 원심에서는 부과하지 않았던 보호관찰과 사회봉사 200시간도 명령했다. 이영진 부장판사는 “기회는 여러 번 오지 않으니 경거망동하지 말고,건전한 사회인으로 거듭나길 바란다”고 신신당부했다. A씨는 지난해 8월 춘천에서 칼부림을 저지르겠다는 제목의 글과 흉기 사진 등을 온라인 커뮤니티에 게재하는 등 불특정 다수에게 공포심을 일으킨 혐의(협박·위계공무집행방해)로 구속 상태로 재판에 넘겨졌다. 신재훈",http://v.daum.net/v/20240115000647282
3,  평창 ‘LPG 충전소 폭발사고’ 50대 벌크로리 운전자 구속  ,강원도민일보,신재훈,2024. 1. 15. 00:06,"속보=5명이 중경상을 입고 이재민 16명이 발생한 평창 LPG 충전소 폭발사고(본지 1월 9일자 5면 등)직전 현장에서 가스를 옮기던 50대 벌크로리 운전기사가 구속됐다. 강원경찰청은 업무상과실치상, 액화석유가스안전관리 및 사업법 위반 등의 혐의로 A(57)씨에 대한 구속영장을 신청해 발부받았다고 14일 밝혔다. A씨는 지난 1일 평창 장평리에 위치한 가스충전소에서 가스 충전을 하고, 배관를 분리하지 않은 채 벌크로리 차량을 이동해 가스 누출로 인한 폭발사고를 발생하게 한 혐의를 받는다. 경찰은 사고 당시 폭발 전 충전소 가스 보관 탱크에 저장된 가스를 벌크로리 차량에 옮기는 과정에서 가스가 새어 나온 것으로 보고 수사를 진행해왔다. 앞서 이번 사고는 지난 1일 오후 9시 3분쯤 평창군 용평면 장평리 LPG 충전소에서 발생했다. 이 사고로 인근을 지나던 1t 화물차 운전자 B(63)씨와 극장에서 영화를 보고 건물 밖으로 나오던 C(36)씨 등 2명이 전신 화상을 입었고, 맞은편 모텔에서 일하던 외국인 직원 2명을 비롯해 3명이 경상을 입었다. 현재까지 건축물 14동과 차량 10대가 피해를 본 것으로 집계됐으며, 주택 피해로 인한 이재민 16명이 발생했다. 신재훈",http://v.daum.net/v/20240115000639266
4,"  춘천 횡단보도서 행인 3명 숨지게 한 운전자, 혐의 모두 인정  ",강원도민일보,신재훈,2024. 1. 15. 00:06,"속보=춘천시 퇴계동의 한 도로에서 과속 주행에 신호 위반으로 횡단보도를 건너던 보행자 3명을 들이받아 숨지게 한 80대 운전자(본지 12월 7일자 5면 등)가 1심 첫 재판에서 관련 혐의를 모두 인정했다. 춘천지법 형사1단독 송종선 부장판사 심리로 지난 12일 열린 교통사고처리특례법상 치사 혐의 사건 첫 공판에서 A(83)씨 측은 “공소사실을 모두 인정하고 피해자 유가족들과 합의하려고 노력 중”이라고 밝혔다. A씨 측은 피해자 1명의 유족과 합의했지만, 나머지 2명의 피해자 유족과는 합의를 진행하지 못한 상태라고 설명했다. 이에 재판부는 A씨에게 피해자 측과 합의할 시간을 주기 위해 재판을 한 차례 속행하기로 했다. A씨는 지난해 11월 22일 오전 6시 46분쯤 춘천시 퇴계동 남춘천역 인근 도로를 주행하다 횡단보도를 건너던 60~70대 여성 3명을 치어 숨지게 한 혐의로 재판에 넘겨졌다. 신재훈",http://v.daum.net/v/20240115000638265
5,  강원관광대 폐교 가닥 지역사회 의견 수렴  ,강원도민일보,김우열,2024. 1. 15. 00:05,"속보= 태백 유일의 대학인 강원관광대가 폐교(본지 2023년 12월29일자 4면 등) 쪽으로 내부 가닥을 잡고 지역사회 의견수렴에 나서 적지 않은 파장이 예상된다. 14일 강원관광대 살리기 비상대책위원회(이하 비대위)에 따르면 강원관광대는 최근 ‘강원관광대학교 폐지에 대한 태백시·태백시의회·태백시민단체 공청회 개최 안내’라는 공문을 발송했다. 그동안 신입생 모집 중단 등을 통해 폐교 이야기가 공공연하게 나돌았지만, 강원관광대에서 폐지를 직접 거론한 것은 거의 최초다. 학교법인 분진학원·강원관광대가 주최·주관하는 공청회는 16일 오전 10시 강원관광대 웅비관1층 요양보호사교육장에서 열린다. 강원관광대는 공문을 통해 “학령인구의 급격한 감소로 학생 모집이 극도로 어려워져, 학생 부족으로 인해 재정결손이 발생해 교직원 임금체불의 상황에 이르게 됐다”며 “위기를 타개할 다양한 방안을 모색했으나, 구조적인 문제로 인해 누구도 대학 위기 타개 방안을 찾지 못했다”고 밝혔다. 이어 “만약 학생이 모집되지 않는 상황에서 대학을 계속 유지할 경우 재정결손의 누적, 학생들의 학습권을 보호할 수 없게 된다”며 “대학 폐지에 대한 의견을 수렴하고자 한다”고 덧붙였다. 앞서 지난해 9월 ‘대학의 사정으로 2024학년도 신입생 모집을 하지 않음(중지)을 알려 드립니다’라는 학교 홈페이지 공지에 이어 최근 내부 전산망과 휴대전화 메시지를 통해 간호과 재학생 전원에게 충북 음성군 소재 ‘강동대학교’로의 편입 추진을 통보해 찬·반 의견 수렴에 나서기도 했다. 그동안 태백 경제를 위해 대학이 존재해야 한다는 입장을 밝혀 온 지역사회가 이번 공청회에서 어떤 의견을 제시할지 관심이 집중되고 있다. 이에 대해 송대섭 비대위 위원장은 “공청회 공문을 최소한에게만 발송했는데, 이 행위는 시민들을 기만하고 법률과 시행령을 담은 교육부의 지시에 면책하려는 요식행위로 판단되는 만큼 공청회 개최를 반대한다”며 “장성광업소 폐광에 이은 강원관광대 폐교로 희망마저 사라진 암울한 태백이 되지 않도록 시민들도 대학 정상화를 위해 함께 해달라”고 말했다. 김우열",http://v.daum.net/v/20240115000520215
6,  원주시 교육발전특구 지정 협력체계 구축  ,강원도민일보,권혜민,2024. 1. 15. 00:05,"속보= 원주시의 교육발전특구 시범지역 지정 도전(본지 1월 9일자 10면 등)을 위한 협의체가 구성됐다. 시는 최근 시청 대회의실에서 원주교육지원청, 지역 대학, 공공기관, 기업체 등과 교육발전특구 시범지정 공모에 공동 대응하기 위한 업무 협약식을 가졌다. 이번 협약에는 시와 원주교육지원청, 강릉원주대, 경동대, 상지대, 연세대 미래캠퍼스, 한라대, 한국폴리텍대학 원주캠퍼스, 국민건강보험공단, 건강보험심사평가원, 한국보훈복지의료공단, 대한적십자사혈액관리본부, 대한석탄공사, 한국관광공사, 국립공원공단, 도로교통공단, 국립과학수사연구원, 산림항공본부, 강원의료기기산업협회 등 19곳이 참여했다. 협의체는 △원주형 교육발전특구 모델 발굴 △지역인재 생태계 조성 △공교육 분야 연계지원 확대 △지역 정주여건 개선 등을 공동의 목표로, 시범지역 선정을 위한 모델 발굴에 적극 나선다. 앞서 시는 교육지원청과 TF팀 성격의 추진단을 구성, 가동했다. 오는 16일에는 도교육청과 추가 협약을 갖고 원주형 교육발전특구 거버넌스를 구축할 계획이다. 권혜민",http://v.daum.net/v/20240115000514208
7,  국제스케이트장 춘천 유치 열기 확산  ,강원도민일보,오세현,2024. 1. 15. 00:05,"속보=국제스케이트장 춘천 유치를 위한 시민들이 염원(본지 1월 8일자 10면 등)이 지역사회 곳곳으로 확산되고 있다. 춘천시는 사진전과 동아리 결성 등을 통해 유치 열기를 이어가겠다는 구상이다. 14일 본지 취재 결과 ‘춘천의 옛 스케이트 추억’ 시민사진전이 15일부터 이달 말까지 시청 1층 로비에서 열린다. 춘천에서 열린 빙상대회, 스케이트와 관련된 춘천 시민들의 추억이 담긴 사진이 전시된다. 내달부터는 읍·면·동 순회 전시가 예정돼 있다. 국제스케이트장 춘천 유치의 당위성을 알리기 위한 홍보 활동도 강화한다. 육동한 시장을 비롯한 시청 직원들은 최근 홍천강 꽁꽁 축제장과 화천산천어축제장을 잇따라 방문, 관광객들에게 국제스케이트장을 춘천에 지어야 하는 이유에 대해 설명했다. 국제스케이트장 유치는 춘천시가 역점적으로 추진하고 있는 사업이다. 춘천시는 송암스포츠타운 일원을 적합지로 보고 유치전에 뛰어들었다. 국비 2000억원이 투입되며 신청서 접수 기간은 내달 8일까지다. 이밖에도 SNS 포토 챌린지와 온라인 서명운동이 전개되고 있으며 교육지원청과 지역 초·중·고·대학과 협력해 스케이트 동아리를 결성하는 방안도 추진 중이다. 춘천시 관계자는 “춘천은 원조 빙상의 도시이며 수도권과의 접근성이 뛰어나다”며 “국제스케이트장을 춘천에 지을 수 있도록 노력하겠다”고 했다. 오세현",http://v.daum.net/v/20240115000510205
8,  육동한 시장 “세 쌍둥이 빛나는 미래 춘천시민 모두 응원” 축전  ,강원도민일보,오세현,2024. 1. 15. 00:05,Nan,http://v.daum.net/v/20240115000508203
9,  대학병원 심장내과 교수 추천… '혈압 관리' 위한 7가지 수칙  ,헬스조선,이해나 기자,2024. 1. 14. 23:00,"▷저염식 실천하기=하루 소금을 10g 정도 섭취하는 고혈압 환자가 소금 섭취를 5g으로 줄이면 수축기 혈압이 4~6mmHg 감소한다. 소금의 권장 섭취량은 하루 6g 이하이지만, 한국인은 하루 평균 약 10g의 소금을 섭취하는 것으로 알려졌다. 김치, 찌개, 국, 젓갈, 라면 등 소금이 많은 음식은 피하고 소금이 많이 함유된 가공식품도 섭취를 자제하는 게 좋다.▷​체중 감량하기=고혈압은 체중과 밀접한 관계가 있다. 고혈압 환자가 표준 체중을 10% 이상 초과하는 경우, 5kg 정도만 감량해도 뚜렷한 혈압 감소 효과를 얻는다. 권장 체질량지수는 25kg/m2 정도이며, 목표 허리둘레는 남성 90cm, 여성 85cm이다. 체중을 줄이려면 하루 세 끼를 거르지 않고 천천히 먹어야 한다. 섬유소가 많은 음식과 생선 섭취를 권장하며, 당분이 많은 음식과 빵, 과자, 청량음료 등의 간식은 피한다. 콜레스테롤과 불포화지방산도 적게 섭취한다.▷​​절주‧금연하기=과도하게 술을 마시면 혈압이 높아지고, 고혈압약 저항성이 커진다. 하루 음주 허용량은 에탄올을 기준으로 하루 30g이다. 맥주 720mL(1병), 와인 200~300mL(1잔), 정종 200mL(1잔), 위스키 60mL(2샷), 소주 2~3잔(3분의 1병) 등에 해당한다. 또 담배에 함유된 니코틴은 일시적으로 혈압과 맥박을 상승시킨다. 고혈압 환자가 흡연을 지속하면 심뇌혈관질환 위험을 피할 수 없어 금연해야 한다.▷​규칙적으로 운동하기=운동을 하면 혈압이 낮아지고, 심폐기능이 개선되며, 체중이 줄고, 이상지질혈증이 개선되며, 스트레스도 해소된다. 속보, 조깅, 자전거, 수영, 줄넘기, 에어로빅 체조 등 유산소 운동이 효과적이다. 운동 강도는 최대 심박수(220-연령)의 60~80%가 적당하다.▷​균형 잡힌 식단으로 바꾸기=고혈압 환자는 식단을 꾸릴 때 특정 영양소에 집중하기보다 다양한 영양소를 균형 있게 섭취하는 것이 좋다. 특히 과일, 채소, 생선을 많이 섭취하고 지방을 적게 섭취하는 'DASH(Dietary Approaches to Stop Hypertension)'는 혈압을 11/6mmHg까지 낮출 수 있다. 칼슘, 마그네슘, 포타슘을 많이 섭취하면 추가적인 효과가 있을 수 있다. 우리나라 연구에서 두부, 콩, 과일, 채소, 생선으로 이루어진 식단과 유제품 섭취가 많은 식단이 낮은 고혈압 유병률과 연관이 있다고 보고된 바 있다.▷​갑작스러운 혈압 상승 피하기=카페인과 스트레스는 혈압을 급격히 상승시킬 수 있어 카페인 섭취를 줄이고 규칙적인 생활 습관과 운동, 나만의 스트레스 해소법 등을 통해 스트레스를 관리하는 것이 중요하다. 수면무호흡이나 불면증도 혈압을 상승시킬 수 있어 치료하는 것이 좋다.▷​규칙적으로 혈압 측정하고 병원 방문하기=가정 혈압 측정을 통해 혈압 관리가 잘 되고 있는지 규칙적으로 확인하는 것이 좋다. 생활습관을 관리해도 혈압이 높으면, 병원을 방문해 24시간 검사와 심초음파, 경동맥 초음파 등을 받고 혈압관리 부작용은 없는지 확인해야 한다.서혜선 교수는 ""혈압을 관리하면 혈압을 낮추는 효과뿐 아니라 다른 심뇌혈관 위험을 동시에 감소시킬 수 있다""며 ""고혈압 환자라면 약물 치료 효과를 높이고 부작용을 줄이기 위해 생활 습관 개선을 반드시 병행해야 한다""고 말했다.",http://v.daum.net/v/20240114230015860
