,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  김용만→김호중, ‘가보자GO’ MC군단 美친 케미 어떨까  ",MK스포츠,손진아 MK스포츠 기자(jinaaa@mkculture.com),2024. 2. 28. 17:36,"김용만, 안정환, 허경환, 홍현희, 김호중의 케미는 어떨까. ‘가보자GO’가 1차 티저 영상부터 빵빵 터지는 재미와 콘셉트로 시선을 집중시켰다.28일 공개된 MBN 새 리얼 로드 버라이어티 ‘가보자GO’ 티저 영상에서는 안정환과 홍현희가 ‘김명준의 뉴스파이터’ 스튜디오를 방문해 김명준 앵커를 만나는 모습이 그려졌다.김명준 앵커는 MBN ‘뉴스파이터’ 진행을 통해 날카로운 비판과 사이다 발언으로 시청자들에게 통쾌함을 선사하며 ‘앵그리 앵커’로 불리우고 있는 자타공인 ‘스타 앵커’다. 그는 티저 영상에서 ‘뉴스파이터’의 메인 앵커로 변신해 긴급 속보를 전하는 홍현희의 멘트에 ‘앵그리 명준’으로 돌변했고, “제가 하루 아침에 잘린 거라고요? 대박 사건!”이라며 흥분하는 모습을 보여 MC 군단은 물론 시청자들에게 큰 웃음을 선사했다.티저 영상 말미에는 스튜디오를 벗어나 거리로 나선 MC군단이 처음 보는 사람들과 인사를 나누고 그들의 집으로 향하는 장면이 공개돼 시청자들에게 신선한 재미를 선사할 것으로 보여진다. 특히 솔직한 입담과 ‘겉차속따’의 츤데레 반전 매력으로 축구는 물론 예능 프로그램에서도 종횡무진 활약해온 MC 안정환이 시청자들과의 만남 앞에 갑자기 소극적인 모습을 보여 제작진을 어리둥절하게 만들었다는 후문.이처럼 1차 티저 영상부터 빵빵 터지는 재미와 독특한 콘셉트, 그리고 신선한 게스트로 시선을 사로잡고 있는 MBN 새 리얼 로드 버라이어티 ‘가보자GO’는 ‘진짜 친구’를 찾기 위해 거리로 나선 5명의 MC가 장소와 나이, 성별을 불문하고 그동안 만나고 싶었던 각종 셀럽과 일반인을 즉석에서 섭외해 친구가 되는 과정을 담아내는 프로그램이다.김용만, 안정환, 허경환, 홍현희, 김호중으로 이루어진 초호화 MC군단과 함께하는 MBN ‘가보자GO’는 오는 3월 16일 밤 8시 20분에 첫 방송된다.[손진아 MK스포츠 기자][ⓒ MK스포츠, 무단전재 및 재배포 금지]",http://v.daum.net/v/20240228173611643
1,  [속보]의대생 휴학 신청 누적 1만3471건…371명 반려  ,뉴스1,남해인 기자,2024. 2. 28. 17:35,hi_nam@news1.kr ,http://v.daum.net/v/20240228173537619
2,"  [속보] 비트코인, 5만8000달러 돌파  ",이데일리,최연두,2024. 2. 28. 17:35, [이데일리 최연두 기자] 비트코인 가격이 28일 오후 5시 5분께 5만8000달러를 돌파했다.최연두 (yondu@edaily.co.kr) ,http://v.daum.net/v/20240228173536618
3,  [속보] 어제 전국 의대서 282명 휴학 신청…누적 1만3000여건  ,한국경제,차은지,2024. 2. 28. 17:35,어제 전국 의대서 282명 휴학 신청…누적 1만3000여건차은지 한경닷컴 기자 chachacha@hankyung.com,http://v.daum.net/v/20240228173504606
4,"  ""하루아침에 잘렸다고요?""..안정환→김호중 놀라게 한 게스트는? (가보자GO)  ",OSEN,박소영,2024. 2. 28. 17:34,"[OSEN=박소영 기자] MBN 새 리얼 로드 버라이어티 ‘가보자GO’가 1차 티저 영상부터 빵빵 터지는 재미와 콘셉트로 시선을 집중시켰다.28일 공개된 MBN 새 리얼 로드 버라이어티 ‘가보자GO’ 티저 영상에서는 안정환과 홍현희가 ‘김명준의 뉴스파이터’ 스튜디오를 방문해 김명준 앵커를 만나는 모습이 그려졌다.김명준 앵커는 MBN ‘뉴스파이터’ 진행을 통해 날카로운 비판과 사이다 발언으로 시청자들에게 통쾌함을 선사하며 ‘앵그리 앵커’로 불리우고 있는 자타공인 ‘스타 앵커’다. 그는 티저 영상에서 ‘뉴스파이터’의 메인 앵커로 변신해 긴급 속보를 전하는 홍현희의 멘트에 ‘앵그리 명준’으로 돌변했고, “제가 하루 아침에 잘린 거라고요? 대박 사건!”이라며 흥분하는 모습을 보여 MC 군단은 물론 시청자들에게 큰 웃음을 선사했다.특히 이번 속보에는 ‘가보자GO’의 게스트로 김명준 앵커가 선정되었다는 소식과 함께 이를 들은 김명준 앵커가 다시 한번 ‘앵그리 명준’으로 변신, 종잡을 수 없는 예능감을 기대케하며 본편에 대한 궁금증을 증폭시켰다.티저 영상 말미에는 스튜디오를 벗어나 거리로 나선 MC군단이 처음 보는 사람들과 인사를 나누고 그들의 집으로 향하는 장면이 공개돼 시청자들에게 신선한 재미를 선사할 것으로 보여진다. 특히 솔직한 입담과 ‘겉차속따’의 츤데레 반전 매력으로 축구는 물론 예능 프로그램에서도 종횡무진 활약해온 MC 안정환이 시청자들과의 만남 앞에 갑자기 소극적인 모습을 보여 제작진을 어리둥절하게 만들었다는 후문.이처럼 1차 티저 영상부터 빵빵 터지는 재미와 독특한 콘셉트, 그리고 신선한 게스트로 시선을 사로잡고 있는 MBN 새 리얼 로드 버라이어티 ‘가보자GO’는 ‘진짜 친구’를 찾기 위해 거리로 나선 5명의 MC가 장소와 나이, 성별을 불문하고 그동안 만나고 싶었던 각종 셀럽과 일반인을 즉석에서 섭외해 친구가 되는 과정을 담아내는 프로그램이다.김용만-안정환-허경환-홍현희-김호중으로 이루어진 초호화 MC군단과 함께하는 MBN ‘가보자GO’는 오는 3월 16일(토) 밤 8시 20분에 첫 방송된다. /comet568@osen.co.kr[사진] 제공",http://v.daum.net/v/20240228173449596
5,"  [속보]교육부 ""의대생 유효 휴학계 4992건""…전날 282명 추가  ",뉴시스,성소의,2024. 2. 28. 17:33, 후속기사가 이어집니다 ,http://v.daum.net/v/20240228173340574
6,  [속보] 어제 전국 의대서 282명 휴학 신청…누적 1만3천여건  ,연합뉴스,김수현,2024. 2. 28. 17:30,▶제보는 카톡 okjebo,http://v.daum.net/v/20240228173031451
7,"  [속보] 한 총리 ""어떤 이유든 의사가 환자 떠나는 것 용납 안돼""  ",SBS,정혜경 기자,2024. 2. 28. 17:30,"[속보] 한 총리 ""어떤 이유든 의사가 환자 떠나는 것 용납 안돼""(사진=연합뉴스)
           정혜경 기자 choice@sbs.co.kr",http://v.daum.net/v/20240228173002422
8,  [속보] 한 총리 “3월 중 필수의료 수련 공보의 150명·군의관 20명 투입”  ,KBS,정아연,2024. 2. 28. 17:28, [속보] 한 총리 “3월 중 필수의료 수련 공보의 150명·군의관 20명 투입”정아연 기자 (niche@kbs.co.kr),http://v.daum.net/v/20240228172849390
9,"  [속보] 한 총리, 전공의 복귀 거듭 요청…“비상진료체계 예비비 예산 지원”  ",KBS,문예슬,2024. 2. 28. 17:22," 한덕수 국무총리가 사직 전공의들에게 “29일(내일)까지 병원으로 돌아온다면 어떠한 책임도 묻지 않겠다”고 재차 강조하며 처우 개선을 추진하겠다고 밝혔습니다. 한덕수 총리는 오늘(28일) 오후 정부서울청사에서 ‘의사 집단행동 대응’ 중앙재난안전대책본부 회의를 열고 “어떤 이유로든 의사가 환자 곁을 떠나는 것은 이해될 수도 없고 용납될 수도 없다”며 이렇게 말했습니다.한 총리는 “낮은 보수와 살인적인 일정으로 개인의 삶을 포기해야 했던 상황을 변화시키겠다”면서 전공의 처우 개선을 의료 개혁 최우선 과제로 추진하겠다고 밝혔습니다.그러면서 “환자의 곁을 지키면서 의견을 개진해 주신다면 정부는 여러분의 목소리를 귀담아듣고 정책에 적극 반영하겠다”고 덧붙였습니다. 오늘 중대본 회의에서는 비상진료체계 운영을 위한 예산과 인력 지원방안도 논의됩니다.한 총리는 “비상진료체계가 원활히 작동되도록 별도의 예비비를 통해 예산을 지원하겠다”며 “의사 부족에 따른 대체인력 채용을 지원하고, 연장근무와 휴일 진료에 대한 보상도 차질이 없도록 하겠다”고 말했습니다.또, 건강보험을 통해 상급종합병원에서 중증 입원환자 진료 시 보상을 대폭 강화하고, 일반병원이 상급종합병원 전원 환자를 진료하면 추가적인 인센티브도 지급하겠다고 덧붙였습니다.이와 함께 원활한 중증‧응급환자 치료를 위해 대체인력을 지원합니다. 수술 등 필수적인 치료가 지연되지 않도록 필수의료 수련을 받은 공보의 150명과 군의관 20명을 3월 중에 우선 투입하고, 상황에 따라 추가 투입도 준비하겠다는 방침입니다. 한 총리는 또, “어제부터 ‘진료지원인력 시범사업’을 시행해 간호사들이 수행하는 업무에 대해 법적 보호장치를 마련한 데 이어, 군의관과 공보의가 의료현장에 투입되면 수술 지연과 응급실 축소 운영이 다소 완화될 것으로 기대한다”고 밝혔습니다.문예슬 기자 (moonster@kbs.co.kr)",http://v.daum.net/v/20240228172241219
