,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 국민의힘, 이태원 참사 특별법 ‘거부권’ 건의하기로  ",경향신문,조문희·이두리 기자,2024. 1. 18. 12:01,"국민의힘이 이태원 참사 특별법에 대해 윤석열 대통령에게 재의요구권(거부권) 행사를 건의하기로 18일 정했다.윤재옥 국민의힘 원내대표는 이날 국회에서 의원총회를 마친 뒤 기자들과 만나 “의원님들의 총의를 모아 대통령께 재의요구권 행사를 건의하기로 결정했다”고 밝혔다.윤 원내대표는 “민주당이 이 법을 공정하게, 여야간 원만하게 처리되는 것을 기대하기보다는 대통령의 재의요구권 행사를 유도했다고 판단했다. 재의요구권 행사로 인한 정치적 타격을 입히고 총선 때 계속 정쟁화 하기 위한 의도로 판단했다”며 “그래서 이런 사유로 재의요구권 건의하기로 의총에서 결론내렸다”고 말했다.윤 원내대표는 “이번 이태원 참사 특별법은 상임위, 본회의 과정 모든 절차를 야당이 단독으로 처리했다”며 “특조위(특별조사위원회) 구성도 공정성을 담보할 수 없다. 야권이 7명, 우리 당 추천이 4명, 7대 4로 공정성을 담보할 수 없는 조사위를 구성함으로써 공정한 조사를 기대하기 어려운 상황이라고 판단했다”고 말했다.윤 원내대표는 또 “특조위가 불송치 또는 수사 중지된 사건 기록을 열람할 수 있게 규정했는데, 이런 규정은 그동안 세월호 참사를 비롯한 사회적 참사, 어떤 재난과 관련된 특별조사위에서도 이와 유사한 입법례가 전혀 없었다”며 “새로운 독소조항을 만들어서 재탕삼탕 기획 조사할 우려가 있다고 판단했다”고 했다.윤 원내대표는 “다만 국민의힘은 재의요구권을 건의하면서 동시에 민주당에 특조위 구성 공정성을 담보할 수 있는 안, 그리고 독소조항을 제거하는 안을 갖고 재협상할 것을 제안한다”고 했다.이태원 참사 특별법은 지난 9일 국회 본회의를 통과했다. 참사 발생 원인과 책임 소재 등을 독립적으로 진상규명하기 위한 특별조사위원회를 구성하는 것이 법의 주요 내용이다. 특조위원은 국회가 추천하는 11명으로 구성된다.조문희 기자 moony@kyunghyang.com, 이두리 기자 redo@kyunghyang.com",http://v.daum.net/v/20240118120115051
1,  [속보]與 “이태원 참사 특별법 재의요구권 尹대통령에 건의”  ,이데일리,이윤화,2024. 1. 18. 11:54, [이데일리 이윤화 기자]이윤화 (akfdl34@edaily.co.kr) ,http://v.daum.net/v/20240118115411705
2,"  [속보] 국민의힘, 이태원 특별법 ‘거부권 행사’ 건의키로…“여야 합의 관행 무시”  ",KBS,김건우,2024. 1. 18. 11:53," 국민의힘은 윤석열 대통령에게 이태원 참사 특별법에 대한 재의요구권 행사를 건의하기로 했습니다.윤재옥 국민의힘 원내대표는 오늘(18일) 의원총회 후 ""의원들의 총의를 모아 대통령의 재의요구권 행사를 건의하기로 결정했다""고 밝혔습니다.윤 원내대표는 ""특별조사위원회를 구성하는 특별법은 세월호 참사, 가습기 참사 등 사회적 참사의 경우 모두 여야 합의로 특조위를 구성하는 특별법을 통과시켰다""고 설명했습니다.그러면서 ""이번 이태원 참사 특별법은 상임위와 본회의의 처리 과정에서 모두 야당 단독으로 처리됐다""며 ""이런 특별 조사 기구를 설치하는 특별법 처리에 있엉서 여야가 합의처리 해 온 관행을 철저히 무시했다""고 지적했습니다.윤 원내대표는 법안의 특별조사위 구성 조항에 대해서도 ""공정성을 담보할 수 없다""고 했습니다.윤 원내대표는 ""야권 추천이 7명이고 국민의힘 추천 4명으로 해서 공정성을 담보할 수 없는 조사위를 구성함으로써 공정한 조사를 기대하기 어려운 상황이라고 판단했다""고 밝혔습니다.또, ""특조위가 불송치 또는 수사 중지된 사건도 열람할 수 있도록 규정했다""며 ""이런 유사한 입법례가 없다""고 지적했습니다.윤 원내대표는 ""더불어민주당은 이 법을 공정하게 여야 간에 처리하는 것보다 대통령의 재의요구권 행사를 유도했다고 판단했다""며 ""이를 통해 정치적 타격을 입히고 또 총선에 계속 정쟁화 하기위한 의도로 판단했다""고 설명했습니다.다만 윤 원내대표는 대통령에게 재의요구권 행사를 건의하면서 ""동시에 민주당에게 특별조사위 구성의 공정성을 담보할 수 있는 안, 독소조항을 제거하는 안 갖고 재협상""할 것을 제안했습니다.김건우 기자 (kunoo@kbs.co.kr)",http://v.daum.net/v/20240118115342684
3,"  [속보] 與 ""이태원 참사 특별법, 독소조항 제거한 안으로 재협상하자""  ",머니투데이,박상곤 기자,2024. 1. 18. 11:52,18일 국민의힘 의원총회.박상곤 기자 gonee@mt.co.kr,http://v.daum.net/v/20240118115241649
4,"  [속보] 국민의힘, 尹에 이태원특별법 ‘거부권’ 요구하기로  ",헤럴드경제,입력 2024. 1. 18. 11:51,2024. 1. 18. 11:51,newkr@heraldcorp.com,http://v.daum.net/v/20240118115134607
5,"  [속보] 국민의힘, 尹대통령에 '이태원 특별법' 거부권 행사 건의하기로  ",더팩트,"김세정, 조성은",2024. 1. 18. 11:51,"윤재옥 국민의힘 원내대표는 18일 국회에서 의원총회 후 기자들과 만나 ""재의요구권을 어떻게 할 것인가 논의가 있었다. 의원들의 총의를 모아 대통령에게 재의요구권 행사를 건의하기로 했다""라고 밝혔다.sejungkim@tf.co.krpi@tf.co.kr발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",http://v.daum.net/v/20240118115132605
6,"  [속보]윤재옥 ""민주당에 이태원 특조위 독소조항 제외 재협상 제안""  ",뉴시스,이재우 기자,2024. 1. 18. 11:51, [서울=뉴시스] 이재우 기자 = 후속기사가 이어집니다☞공감언론 뉴시스 ironn108@newsis.com ,http://v.daum.net/v/20240118115106589
7,"  [속보] 국민의힘, 이태원 참사 특별법 '거부권 행사' 건의키로  ",MBC,조윤정 cyjung@mbc.co.kr,2024. 1. 18. 11:51,"국민의힘, 이태원 참사 특별법 '대통령 거부권 행사' 건의키로 ▶MBC뉴스를 네이버 메인에서 확인하세요. ▶MBC뉴스는 24시간 여러분의 제보를 기다립니다. ▷전화 02-784-4000 ▷ 이메일 mbcjebo@mbc.co.kr ▷ 카카오톡 @mbc제보조윤정 기자(cyjung@mbc.co.kr)기사 원문 - https://imnews.imbc.com/news/2024/politics/article/6563642_36431.html[저작권자(c) MBC (https://imnews.imbc.com) 무단복제-재배포 금지]",http://v.daum.net/v/20240118115105587
8,"  [속보] 국민의힘 ""이태원특별법 독소조항 제거 재협상"" 제안  ",아이뉴스24,김보선,2024. 1. 18. 11:49,18일 국민의힘 의원총회,http://v.daum.net/v/20240118114951549
9,  [속보] 국민의힘 “이태원 참사 특별법 재의요구권 尹대통령에 건의”  ,조선일보,원선우 기자,2024. 1. 18. 11:49,"국민의힘은 18일 의원총회를 열고 야당이 추진하는 ‘이태원 참사 특별법’과 관련, 윤석열 대통령의 재의요구권(거부권) 행사를 건의하기로 결정했다.국민의힘 윤재옥 원내대표는 이날 의총 후 기자들과 만나 “이태원 참사 특별법 재의요구권 관련 논의가 있었다”며 “의원들의 총의를 모아 대통령에게 재의요구권 행사를 건의하기로 했다”고 말했다.윤 원내대표는 야당의 특별법 추진에 “대통령의 재의 요구권 유도해서 정치적 타격을 입히고 총선을 정쟁화하려는 의도로 판단한다”며 “이런 사유로 재의요구권을 건의하기로 의총에서 결론 내렸다”고 밝혔다. 국민의힘은 재의요구권 건의하면서도 동시에 민주당에 특조위 공정성을 확보할 수 있는 방안, 자당이 독소 조항이라고 판단하는 항목을 제거할 수 있도록 민주당에 재협상을 요구하기로 결정했다.윤 원내대표는 김건희 여사의 명품백 수수 논란과 특검법 관련 질문에 “의총에서 별도 논의되진 않았지만 이 사건은 의도적으로 접근해서 함정 만든 몰카 공작, 정치적 공작”이라며 “(의혹을 보도한 매체와) 공모했다고 볼 수밖에 없다. 우리 정치가 이렇게 가선 안 된다”고 했다.",http://v.daum.net/v/20240118114942544
