,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  김경율 공천에 ‘윤석열 vs. 한동훈’ 승자 갈린다? [김은지의 뉴스IN]  ,시사IN,이은기 기자,2024. 1. 22. 19:15,이은기 기자 yieun@sisain.co.kr,http://v.daum.net/v/20240122191523812
1,"  아이폰 쓰는 한동훈, 갤럭시 꺼내 고동진과 ‘셀카’  ",채널A,입력 2024. 1. 22. 19:01,2024. 1. 22. 19:01,"[김종석 앵커] 영입 경쟁이 시작된 것 보니까 총선이 진짜 얼마 안 남았네요. 일단 고동진 전 사장 위해서 본인 아이폰 쓰는 것 말고 갤럭시 속주머니에서 꺼내서 미리 챙겨온 이것으로 셀카로 찍었다. 준비 많이 하고 섬세하게 행사를 준비한 것이 좀 느껴지죠. 차재원 교수님. 사실 저 고동진 사장 이야기는 저희가 한 열흘 전쯤에 한 번 속보성으로 만나본 바 있는데. 특히 이제 민주당도 현대자동차 출신의 임원, 사장을 영입한 것도 주말 사이에 타진이 됐고 실제로 영입하니 마니 여러 가지. 실제로 오늘 맞불 성격으로 이제 이야기가 됐어요. 공영운 전 사장이요. [차재원 부산가톨릭대 특임교수] 사실 총선을 앞두고 유력 정당들 같은 경우는 경제계 인사들을 언제든지 인재로 채용을 많이 하죠. 그렇지만 사실 지금 대한민국의 원투 그러니까 1,2위 그룹의 주력회사의 사장을 지내신 분들이 동시에 여야로 나누어서 입당하는 케이스는 저는 처음 보는 것 같아요. 어쨌든 이번 선거를 앞두고 여야 지금 각 당이 사실은 한국의 미래 먹거리를 위해서 나름대로 상당히 준비하고 있다는 부분을 오늘 인재영입을 통해서 보여주고 있는 것이 아닌가 생각이 드는데. 특히 국민의힘 같은 경우는 삼성전자의 갤럭시 신화를 썼던 분이잖아요. 그런 측면에서 본다고 한다면 상당히 아마 지금 한동훈 비대위원장은 IT 기술을 기반으로 한 더 나아가서는 AI까지 포함하는 그런 식으로의 경제 발전을 나름대로 힘 쏟겠다는 이야기를 보여주는 것 같고. 특히 앞서 말씀하셨습니다만 오늘 고동진 전 사장의 입당 식 때 갤럭시 휴대폰을 들고 와서 사진을 찍었다. 이것은 소위 말하는 한동훈의 디테일이 한 번 더 드러난 장면이고. 지금 여기에 대해서 민주당도 나름대로 일종의 장군이 있으니까 멍군을 해야 될 것 아니에요. 그래서 지금 현대자동차 사장을 지냈던 공영운 전 사장을 영입을 했는데 공영운 전 사장은 상당히 전략통으로 알려져 있기 때문에 상당히 경제적인 측면뿐만 아니라 저는 아마 정치 여러 가지 기획이나 전략에도 상당한 조언을 하지 않을까 하는 생각이 들어요. 사실 공영운 사장은 제가 정치부 기자할 때 같이 출입했던 기자였기 때문에 (기자 출신이잖아요.) 정치판의 흐름에 대해서 나름대로 일가견이 있는 분이기 때문에 아마 그런 것도 고려하지 않았나 생각이 들어요. -------------------------------------------- * 위 텍스트는 실제 토크 내용의 일부분입니다. 전체 토크 내용은 동영상으로 확인하시기 바랍니다. * 정리=김지현 인턴",http://v.daum.net/v/20240122190155600
2,  [속보] 윤 대통령 “단통법 폐지 전이라도 단말기 가격인하 강구”  ,서울경제,남윤정 기자,2024. 1. 22. 18:28,윤 대통령은 이날 오후 용산 대통령실에서 수석비서관 회의를 주재해 이같이 말했다고 김수경 대통령실 대변인이 서면브리핑을 통해 전했다.,http://v.daum.net/v/20240122182833010
3,"  [속보]최성환 부산경남원예농협조합장, 농협중앙회장후보 사퇴  ",뉴시스,김기진 기자,2024. 1. 22. 18:16, [창원=뉴시스] 김기진 기자 = 후속기사가 이어집니다☞공감언론 뉴시스 sky@newsis.com ,http://v.daum.net/v/20240122181616706
4,"  [속보] 尹 ""단통법 폐기 전이라도 단말기 가격 인하 방안 강구""  ",아이뉴스24,김다운,2024. 1. 22. 18:06,"[아이뉴스24 김다운 기자] 윤석열 대통령은 22일 이동통신단말기 유통구조 개선법(단통법)이 공식 폐지되기 전이라도 휴대전화 가격을 낮출 방안을 찾아야 한다고 말했다.윤 대통령은 이날 오후 서울 용산 대통령실에서 수석비서관 회의를 주재하고 ""사업자 간 마케팅 경쟁 활성화를 통해 단말기 가격이 실질적으로 인하될 수 있도록 방안을 강구하라""고 지시했다.정부는 이날 서울 동대문구 한국콘텐츠진흥원 홍릉 콘텐츠인재캠퍼스에서 제5차 민생 토론회를 열고 단통법 폐지를 공식 추진하겠다고 밝혔다. 2014년 제정 이후 10년 만이다.",http://v.daum.net/v/20240122180626438
5,  [속보] 尹 “단통법 폐지 전이라도 단말기 가격 인하 실질 방안 강구하라”  ,세계일보,현화영,2024. 1. 22. 18:00,"이날 민생 토론회에서는 단통법 전면 폐지를 비롯한 생활규제 개혁방안이 논의됐는데, 앞서 진행된 네차례 민생 토론회를 모두 직접 주재한 윤 대통령은 이날은 감기 기운이 있어 불참했다.현화영 기자 hhy@segye.com",http://v.daum.net/v/20240122180009172
6,"  [속보]윤 대통령 “단통법 폐지 이전이라도 단말기 가격 인하 방안 강구""  ",국제신문,신심범 기자,2024. 1. 22. 17:44,"윤석열 대통령은 22일 오후 서울 용산 대통령실 청사에서 수석비서관회의를 주재하고 “단통법 폐지 이전이라도 단말기 가격 인하 방안을 강구하라”고 관계 부처에 지시했다.김수경 대통령실 대변인은 이날 서면 브리핑을 통해 이같이 전했다.먼저 윤 대통령은 올해 시행되는 늘봄학교와 관련, 철저한 준비와 폭넓은 의견 수렴을 당부했다. 늘봄학교는 1학기 2000개교를 시작으로 2학기 6100개교로 확대돼 전국 모든 초등학교에서 실시된다. 윤 대통령은 “프로그램 마련, 전담인력 충원 등 늘봄학교 전면 실시를 위해 철저하게 준비하라”며 “조만간 늘봄학교를 주제로 민생토론회를 개최해 학부모들의 의견과 바람을 폭넓게 청취하도록 준비하라”고 주문했다.이어 윤 대통령은 이날 오전 본인의 불참 속에 열린 ‘국민과 함께하는 민생토론회’ 주제 중 하나인 단말기유통법과 관련해 “단통법 폐지 이전이라도 사업자 간 마케팅 경쟁 활성화를 통해 단말기 가격이 실질적으로 인하될 수 있도록 방안을 강구하라”고 말했다. 토론회에서 당정은 “통신사, 유통점 간 자유로운 지원금 경쟁을 촉진하고, 국민들이 저렴하게 휴대전화 단말을 구입할 기회를 제공하기 위해 단통법을 폐지한다”며 “단통법은 미국·영국·프랑스 등 시장 경제를 표방하는 대부분의 선진국에는 없는 규제법으로 글로벌 규제 스탠다드에 부응하지 못한다”고 설명, 제도 폐지를 선언했다.한편 윤 대통령은 23일부터 시작되는 한파에 대한 철저한 대비를 당부했다. 윤 대통령은 “내일부터 기온이 급강하하여 한파가 시작된다고 하는데, 취약계층의 난방 등 안전과 돌봄에 만전을 기하라”고 당부했다. 이어 “2024 강원 동계청소년올림픽이 한파와 폭설로 차질이 빚어지지 않도록 각별히 신경 써 달라”고 말했다.",http://v.daum.net/v/20240122174403632
7,  [속보]尹 “단통법 폐지 이전이라도 단말기 가격 실질적 인하” 지시  ,서울경제,주재현 기자,2024. 1. 22. 17:38,Nan,http://v.daum.net/v/20240122173808456
8,"  [속보] 尹 ""단통법 폐지 전 단말기 가격인하 강구하라""  ",파이낸셜뉴스,김윤호,2024. 1. 22. 17:36,[파이낸셜뉴스]uknow@fnnews.com 김윤호 기자,http://v.daum.net/v/20240122173618393
9,"  [속보] 尹 ""단말기 가격 실질적 인하 방안 강구하라""  ",머니S,차상엽 기자,2024. 1. 22. 17:36,"차상엽 기자 torwart@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>",http://v.daum.net/v/20240122173609377
