,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 미군 ""후티, 美유조선에 미사일 발사…피해보고 없어""  ",디지털타임스,박양수,2024. 1. 19. 10:37,"예멘 후티 반군이 홍해를 지나던 미국 소유 유조선에 대함 미사일을 발사하는 사건이 벌어졌다.중동과 이집트, 서아시아 등을 담당하는 미 중부사령부(CENTCOM)는 18일(현지시간) 엑스(X·옛 트위터)를 통해 ""이란의 지원을 받는 후티 테러범들이 대함 탄도 미사일 두 발을 발사했다""고 밝혔다.미 중부사령부는 ""후티 반군이 겨냥한 선박이 마셜제도 선적이면서 미국 소유이고, 그리스 선사가 운영하는 유조선인 쳄 레인저호""라고 말했다.이어 ""승무원들이 배 근처 해수면에 미사일이 떨어지는 걸 목격했다""면서 ""부상자가 발생했다거나 배에 손상이 갔다는 보고는 없었고 해당 선박은 항행을 지속 중이다""라고 덧붙였다.선박 위치추적 사이트 등에 따르면 쳄 레인저호는 지난 13일 사우디아라비아 제다에서 출항해 쿠웨이트로 향하던 중이었던 것으로 알려졌다.미 중부사령부는 ""후티 반군이 이번 사건을 포함해 최근 사흘 동안에만 세 차례나 예멘 주변 해역을 지나는 상선에 대한 공격을 시도했다""고 밝혔다.후티 반군은 이스라엘과 전쟁 중인 가자지구의 팔레스타인인을 돕는다는 명분을 내걸고 작년 11월부터 아시아와 유럽을 잇는 주요 교역로인 홍해를 지나는 상선들을 잇따라 공격해 왔다.이로 인해 국제 물류에 심각한 혼란이 초래되자 미국은 다국적 함대를 구성하고 이달 12일부터 예멘내 군사시설에 대한 폭격을 진행해 왔지만, 후티 반군은 미국 선박들로까지 공격 대상을 확대하면서 한치도 물러서지 않는 모습을 보이고 있다. 박양수기자 yspark@dt.co.kr",http://v.daum.net/v/20240119103711098
1,"  [속보]美 “후티, 미군 유조선에 미사일 발사”  ",국제신문,디지털뉴스부 기자,2024. 1. 19. 10:04,"[속보]美 “후티, 미군 유조선에 미사일 발사”",http://v.daum.net/v/20240119100408964
2,"  [속보] 미군 “후티, 美 유조선에 미사일 발사…피해 없어”  ",헤럴드경제,입력 2024. 1. 19. 09:57,2024. 1. 19. 09:57,(끝)mokiya@heraldcorp.com,http://v.daum.net/v/20240119095754617
3,"  [속보] 미군 ""후티, 美 유조선에 미사일 발사…피해 없어""<로이터>  ",MBN,입력 2024. 1. 19. 09:57,2024. 1. 19. 09:57,"미군 ""후티, 美 유조선에 미사일 발사…피해 없어""<로이터>< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240119095728608
4,"  [속보] 미군 ""후티, 美 유조선에 미사일 발사…피해 없어""<로이터>  ",연합뉴스,황철환,2024. 1. 19. 09:50,▶제보는 카톡 okjebo,http://v.daum.net/v/20240119095044339
5,"  [속보] 코스피 2468.43(▲28.39p, 1.16%), 원·달러 환율 1338.0(▼1.7원) 개장  ",MBN,입력 2024. 1. 19. 09:06,2024. 1. 19. 09:06,"코스피 2468.43(▲28.39p, 1.16%), 원·달러 환율 1338.0(▼1.7원) 개장< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240119090607758
6,  [속보] 비트코인 한때 4만1000 달러도 붕괴  ,뉴스1,박형기 기자,2024. 1. 19. 07:38,sinopark@news1.kr ,http://v.daum.net/v/20240119073805054
7,"  [속보]美의회, 임시예산 추가연장안 통과…'6주간 연장'  ",이데일리,김상윤,2024. 1. 19. 07:23," [뉴욕=이데일리 김상윤 특파원] 미국 의회가 연방정부의 임시예산 1차 시한을 하루 앞둔 18일(현지시간) 임시예산 추가 연장안을 통과시켰다. 바이든 대통령은 내일 신속하게 법안에 서명할 예정이다.이번 임시예산 추가 연장안은 보훈, 교통, 농업, 주택 에너지 등 관련 부처 예산은 오는 3월 1일까지, 국방부와 국무부 등 나머지 부처 예산은 오는 3월 8일까지 연장하는 내용을 담고 있다.앞서 의회는 2024 회계연도가 시작되기 이전인 지난해 9월 말까지 예산안을 처리해야 했으나 합의에 이르지 못했다. 이후 연방정부 부처별로 오는 19일 또는 내달 2일까지 2단계로 시한을 나눠 임시예산을 편성해 운영하도록 했고, 임시예산 1차 시한을 하루 앞둔 18일 6주간 시간을 연장했다.김상윤 (yoon@edaily.co.kr) ",http://v.daum.net/v/20240119072318820
8,"  美증시 상승 마감…다우+0.54%, S&P500 +0.88%, 나스닥 +1.35%  ",SBS Biz,김종윤 기자,2024. 1. 19. 06:18,짧고 유익한 Biz 숏폼 바로가기,http://v.daum.net/v/20240119061811936
9,  [속보]뉴욕증시 반등…애플 3.3%·TSMC 9.8%↑  ,이데일리,김상윤,2024. 1. 19. 06:12," [뉴욕=이데일리 김상윤 특파원] 애플을 비롯한 기술주들이 상승세를 타며 뉴욕증시가 모처럼 반등에 성공했다.연일 하락세를 보였던 애플의 주가가 3일 만에 반등에 성공했다. 이날 3.26% 오르며 188.63달러에 마감했다. 투자은행 뱅크오브아메리카(BoA)는 애플이 올해 큰 폭의 성장세를 보일 것으로 보인다며 회사에 대한 투자 의견을 ‘중립’에서 ‘매수’로 상향 조정한 게 영향을 미쳤다. BoA는 향후 12개월 목표 주가는 17일 종가 대비 23%가량 오른 주당 225달러로 상향했다. TSMC는 4분기 실적 호조를 보이면서 9.79%나 급등했다. TSMC는 작년 4분기(10~12월) 연결기준 순이익 2387억 대만달러(약 10조1000억원)를 기록했다고 밝혔다. 이는 전년 동기(2959억 대만달러) 대비 19.3% 감소한 수치지만, 전분기 대비로는 13.1% 증가했다. 특히나 고부가가치를 창출하는 3나노(㎚·10억분의 1m) 매출이 전분기 대비 2배 이상 늘어난 점이 투심을 끌어올렸다.김상윤 (yoon@edaily.co.kr) ",http://v.daum.net/v/20240119061249897
