,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 복지부 ""전체 수련병원 전공의 대상 진료유지명령 발령""  ",디지털타임스,강민성,2024. 2. 19. 10:39,"[속보] 복지부 ""전체 수련병원 전공의 대상 진료유지명령 발령""",http://v.daum.net/v/20240219103910041
1,"  [속보] 복지부 ""전체 수련병원 전공의 대상 진료유지 명령 발령""  ",SBS,입력 2024. 2. 19. 10:39,2024. 2. 19. 10:39,"복지부 ""전체 수련병원 전공의 대상 진료유지 명령 발령""복지부 ""의협 국민생명 협박 반인도적 발언 충격·참담""(SBS 디지털뉴스편집부/사진=연합뉴스)
           ",http://v.daum.net/v/20240219103901023
2,  [속보]‘의사 집단행동 피해신고·지원센터’ 운영…소송 지원  ,이데일리,이지현,2024. 2. 19. 10:38,"집단행동으로 인해 중증, 응급치료가 거부되는 등 피해를 입은 경우, 국번 없이 129로 전화하면 피해 사례 상담뿐 아니라 법률구조공단과 연계해 소송에 대한 지원을 추진한다.이지현 (ljh423@edaily.co.kr) ",http://v.daum.net/v/20240219103826994
3,  [속보]정부 “전체 수련병원 전공의 진료유지명령 발령”  ,동아일보,입력 2024. 2. 19. 10:38,2024. 2. 19. 10:38,Nan,http://v.daum.net/v/20240219103811984
4,  [속보] 복지부 “전체 수련병원 전공의 대상 진료유지명령 발령”  ,서울신문,권윤희,2024. 2. 19. 10:38,“의협 국민생명 협박 반인도적 발언 충격·참담”“의사 집단행동 피해신고·지원센터 운영권윤희 기자,http://v.daum.net/v/20240219103801976
5,  [속보] 복지부 “전체 수련병원 전공의 진료유지명령 발령”  ,CJB청주방송,구준회,2024. 2. 19. 10:37,복지부 “전체 수련병원 전공의 진료유지명령 발령”,http://v.daum.net/v/20240219103743969
6,"  [속보]정부, 221개 전체 수련병원 전공의 대상 “진료유지 명령”  ",경향신문,김향미 기자,2024. 2. 19. 10:37,"정부의 의대 정원 확대 추진에 반발해 전공의(인턴·레지턴트)들의 사직 및 출근거부 행렬이 이어지자 정부가 전체 수련병원에 ‘진료유지 명령’을 내렸다.보건복지부 의사 집단행동 중앙사고수습본부(중수본)는 19일 오전 브리핑에서 “정부의 수 차례 호소에도 불구하고 대한의사협회(의협)가 집단행동을 예고하고 전공의 출근 거부 상황이 발생한 것에 대해 깊은 우려와 유감을 표한다”고 밝혔다.주말인 지난 17일 의협 비상대책위원회는 첫 회의를 열고 의료개혁 및 의대 증원 계획 전면 백지화를 주장하며 “의대생과 전공의들의 자유의사에 기반한 행동을 처벌하려 한다면 돌이킬 수 없는 의료대재앙을 맞이할 것”이라고 밝혔다.박민수 복지부 제2차관은 이날 브리핑에서 “환자의 생명을 다루는 의사의 표현이라고 하기에는 도저히 믿을 수 없다”며 “국민의 생명을 협박하는 반인도적인 발언은 국민에 대한 도전”이라고 했다.지난주부터 시작된 전공의 사직·출근 거부 사례는 이날부터 본격적으로 이어지고 있다. 서울 대형병원 빅5(서울대병원, 서울아산병원, 서울성모병원, 세브란스병원, 서울삼성병원) 전공의들도 이날 사직서를 내고 오는 20일 새벽부터 근무를 중단한다고 예고한 바 있다.박 차관은 “정부는 이 시간부로, 전국 221개 전체 수련병원의 전공의를 대상으로 진료유지 명령을 발령한다”고 밝혔다.정부는 이날 오전 한덕수 총리 주재로 관계장관회의를 열고 비상진료체계를 운영하기로 결정했다. 이날부터 ‘의사 집단행동 피해신고·지원센터’를 운영한다.의사들의 집단행동으로 인해 중증·응급치료를 받지 못하는 등 피해를 입은 경우 국번없이 129번으로 전화하면 피해 사례 상담 뿐 아니라 법률구조공단과 연계해 소송에 대한 지원도 받을 수 있다고 정부는 설명했다.김향미 기자 sokhm@kyunghyang.com",http://v.daum.net/v/20240219103725960
7,  [속보]정부 221개 수련병원에 '진료유지명령' 발령  ,이데일리,이지현,2024. 2. 19. 10:37,이지현 (ljh423@edaily.co.kr) ,http://v.daum.net/v/20240219103706945
8,  [속보] 복지부 “의사 집단행동 피해신고·지원센터 운영  ,매일경제,맹성규 매경닷컴 기자(sgmaeng@mkinternet.com),2024. 2. 19. 10:36,Nan,http://v.daum.net/v/20240219103608898
9,"  [속보] 복지부 ""의사 집단행동 관련 피해신고·지원센터 운영""  ",한국경제,진영기,2024. 2. 19. 10:36,"복지부 ""의사 집단행동 관련 피해신고·지원센터 운영""진영기 한경닷컴 기자 young71@hankyung.com",http://v.daum.net/v/20240219103603882
