,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 병원 떠났다 복귀한 전공의 누적 565명···하루새 271명 늘어  ,서울경제,안경진 의료전문기자,2024. 3. 1. 17:04,1일 보건복지부에 따르면 지난달 29일 오후 5시 기준 병원을 이탈했던 전공의 271명이 복귀했다. 오전 11시 서면 보고 기준 근무지를 이탈한 전공의는 전체 전공의인 71.8%인 8945명으로 파악됐다.,http://v.daum.net/v/20240301170453596
1,  [속보] 복귀 시한 마지막날 전공의 복귀자 271명 늘어…누적 565명  ,헤럴드경제,입력 2024. 3. 1. 16:57,2024. 3. 1. 16:57,choigo@heraldcorp.com,http://v.daum.net/v/20240301165756426
2,  [속보] 복귀 시한 마지막 날 29일 전공의 271명 추가 복귀…총 565명  ,데일리안,박진석,2024. 3. 1. 16:50,Nan,http://v.daum.net/v/20240301165012310
3,  [속보] 전공의 복귀 데드라인 직전 271명 추가 복귀  ,국민일보,김지훈,2024. 3. 1. 16:49,"[속보] 전공의 복귀 데드라인 직전 271명 추가 복귀김지훈 기자 germany@kmib.co.krGoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 수집, 재배포금지",http://v.daum.net/v/20240301164908292
4,  [속보] 복귀 시한 마지막날 전공의 271명 돌아와 …누적 565명  ,조선비즈,윤진우 기자,2024. 3. 1. 16:48,[속보] 복귀 시한 마지막날 전공의 271명 돌아와 …누적 565명- Copyright ⓒ 조선비즈 & Chosun.com -,http://v.daum.net/v/20240301164828277
5,  [속보] 복귀 시한 마지막날 전공의 복귀자 271명 늘어…누적 565명  ,SBS Biz,배진솔 기자,2024. 3. 1. 16:48,짧고 유익한 Biz 숏폼 바로가기,http://v.daum.net/v/20240301164803263
6,  [속보] 복귀 시한 마지막날 전공의 복귀자 누적 565명  ,조선일보,오유진 기자,2024. 3. 1. 16:48,"정부가 100개 수련 병원을 점검한 결과, 복귀 시한으로 제시한 29일까지 전공의 565명이 병원에 돌아온 것으로 나타났다.1일 보건복지부는 지난 29일 오후 5시 기준 전공의 271명이 복귀했다고 밝혔다. 전날 복귀한 294명을 더하면 총 565명의 전공의가 병원에 돌아간 것이다. 29일 오전 11시 기준 근무지를 이탈한 전공의는 8945명(71.8%)으로 파악됐다.29일 복지부 ‘의사 집단행동 피해신고·지원센터’에 새로 접수된 피해 신고는 20건이었다. 수술 지연이 13건으로 가장 많았고, 진료 취소 5건, 진료 거절 2건 순이었다.조규홍 복지부 장관은 “환자 곁으로 돌아와 주신 전공의 여러분의 현명한 결단에 감사한 마음을 전한다”며 “더 아프고 위급한 환자를 위해 대형병원 이용을 자제하는 국민의 성숙한 시민의식과, 지금도 현장에서 전공의의 빈자리를 감당하는 의료진께 감사드린다”고 했다.",http://v.daum.net/v/20240301164801258
7,"  [속보] 전공의 복귀자, 시한 종료 당일 271명 늘어…누적 565명  ",쿠키뉴스,김예슬,2024. 3. 1. 16:48,김예슬 기자 yeye@kukinews.com,http://v.daum.net/v/20240301164801259
8,  [속보] 복귀 시한 마지막날 전공의 복귀자 271명 늘어…누적 565명  ,매일경제,조성신 매경닷컴 기자(robgud@mk.co.kr),2024. 3. 1. 16:48,Nan,http://v.daum.net/v/20240301164800253
9,  [속보] 복귀 시한 마지막날…복귀자 누적 565명  ,아시아경제,황윤주,2024. 3. 1. 16:47,황윤주 기자 hyj@asiae.co.kr,http://v.daum.net/v/20240301164752250
