,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 조배숙 전 전북도당위원장, 국민의미래 비례대표 출마  ",전주MBC,이정용,2024. 3. 6. 12:05,Nan,http://v.daum.net/v/20240306120558983
1,  [속보] ‘친문 좌장’ 홍영표 “가짜 민주당 탈당…이재명 사당화에 맞서겠다”  ,매일경제,맹성규 매경닷컴 기자(sgmaeng@mkinternet.com),2024. 3. 6. 11:54,"◆ 제22대 국회의원선거 ◆홍 의원은 이날 서울 여의도 국회에서 기자회견을 열고 “(윤석열 정권을) 심판하고 견제해야 할 막중한 책임이 있는 민주당은 총선 승리보다 반대세력 제거에 몰두하고 있다”며 “민주가 사라진 ‘가짜 민주당’을 탈당한다”고 밝혔다.그는 “지금 민주당은 소중한 가치들이 무너지고 있다”면서 “다른 의견도 존중하고 서로 토론하고 조정했던 당내 민주주의가 실종됐고 도덕적, 사법적 문제에 대한 대응은 ‘도덕적 우위’를 지켜온 민주당의 정체성에 큰 혼란을 야기했다”고 말했다.이어 “급기야 제가 당대표로 출마했던 지난 전당대회, 돈 봉투 사건이 밝혀지면서 민주당의 위상은 땅으로 곤두박질치고 말았다”며 “이런 끝없는 추락은 이번 공천에서 정점을 찍는다”고 했다.홍 의원은 “이번 민주당 공천은 ‘정치적 학살’이다. 어떠한 비판도 허용하지 않고 오로지 ‘이재명의 민주당’으로 가겠다는 대국민 선전포고”라면서 “엉터리 선출직 평가부터, 비선에서 한 것으로 의심되는 현역배제 여론조사, 멀쩡한 지역에 대한 이유 없는 전략지역구 지정, 급기야 경선 배제까지, 일관되게 ‘홍영표 퇴출’이 목표였다”고 지적했다.그는 “저만 그런 게 아니다”라면서 “지금 많은 후보들이 원칙 없는 사당화를 위한 불공정 경선에 분노하고 있다”고 말했다.홍 의원은 “거대 양당이 포기한 ‘국민을 위한 정치’가 필요하다”면서 “윤석열 대통령 지키기와 이재명 당대표 지키기에 매몰된 거대 양당이 아니라 국민을 지키는 진짜 민주정당이 필요하다”고 강조했다.이어 “흩어진 사람들을 모으고 해야 할 과제들을 하나하나 다시 담겠다”면서 “서민의 삶과 민주주의를 지켜내는 정치, 국민을 편안하게 하고 미래를 준비하는 정치, 증오를 넘어 통합의 정치를 바로 세우기 위해 제 정치적 사명을 다하겠다”고 했다.특히, 홍 의원은 “거친 광야의 길. 초심으로 돌아가 ‘상식과 연대’하고 시민과 손 맞잡아, 그 따뜻한 온기로 세상을 바꾸겠다”면셔 “부당한 권력의 사유화, 사당화에 맞서 당당하게 맞서겠다”고 강조했다.",http://v.daum.net/v/20240306115401447
2,"  [속보] ""트럼프, 미네소타 공화당 경선서 승리 전망""  ",뉴스1,조소영 기자,2024. 3. 6. 11:38,cho11757@news1.kr ,http://v.daum.net/v/20240306113806906
3,  [속보] 홍영표 “가짜 민주당 탈당…이재명 사당화 분노”  ,서울신문,김유민,2024. 3. 6. 11:38,"홍영표 더불어민주당 의원이 6일 “민주가 사라진 가짜 민주당을 탈당한다”며 탈당을 선언했다.홍영표 의원은 이날 오전 국회 소통관에서 기자회견을 열고 이재명 대표를 겨냥해 “민주당의 사당화 행태에 분노한다”며 이같이 밝혔다.홍영표 의원은 “지금 민주당은 소중한 가치들이 무너지고 있다”며 “어떠한 비판도 허용하지 않고 오로지 ‘이재명의 민주당’으로 가겠다는 대국민 선전 포고다”라고 말했다.홍영표 의원은 “엉터리 선출직 평가, 현역 배제 여론조사, 이유 없는 전략지역구 지정, 경선 배제 등 일관되게 홍영표 퇴출이 목표였다”고 비판했다. 또한 “저만 그런 게 아니다”라며 “많은 후보들이 원칙 없는 사당화를 위한 불공정 경선에 분노하고 있다”고 덧붙였다.이어 “부당한 공천, 막다른 길 앞에서 더 이상 제가 민주당에서 할 수 있는 일이 없다고 판단한다”라며 “윤석열 대통령 지키기와 이재명 대표 지키기에 매몰된 거대 양당이 아니라 국민을 지키는 진짜 민주 정당이 필요하다. 흩어진 사람들을 모으고 해야 할 과제들을 하나하나 다시 담겠다”고 강조했다.김유민 기자",http://v.daum.net/v/20240306113801902
4,"  홍영표, 민주당 탈당 ""이재명 사당화에 분노""  ",뉴스1,",송원영 기자",2024. 3. 6. 11:37," (서울=뉴스1) ,송원영 기자 = [속보]홍영표, 민주당 탈당…""이재명 사당화에 분노"" ",http://v.daum.net/v/20240306113700864
5,"  [속보] 친문 홍영표, 민주당 탈당…“민주 사라진 가짜 민주당, 이재명 사당화에 맞서겠다”  ",문화일보,조성진 기자,2024. 3. 6. 11:30,"4·10 총선에서 공천 배제된 홍영표 의원이 6일 더불어민주당 탈당을 선언했다.홍 의원은 이날 오전 국회 소통관에서 기자회견을 열고 “이번 민주당 공천은 ‘정치적 학살’이다. 민주가 사라진 ‘가짜 민주당’을 탈당한다”고 밝혔다. 그는 “윤석열 대통령 지키기와 이재명 당대표 지키기에 매몰된 거대 양당이 아니라 국민을 지키는 진짜 민주정당이 필요하다”며 “거친 광야의 길에서 초심으로 돌아가 상식과 연대하고 시민과 손잡아 부당한 권력의 사유화, 사당화에 맞서 당당하게 맞설 것”이라고 했다.친문이자 비명(비이재명)계 중진인 홍 의원은 지난달 29일 컷오프됐다. 당 전략공천관리위원회는 홍 의원의 지역구인 인천 부평을에서 박선원 전 국가정보원 1차장과 이동주(비례) 의원이 2인 경선을 치른다고 발표했다.홍 의원은 부평을에 출마할 계획이다.조성진 기자",http://v.daum.net/v/20240306113010530
6,"  [뉴스라이브] 한동훈, 4년 전 국힘 졌던 청주서...""사랑받고 싶어""  ",YTN,YTN,2024. 3. 6. 11:28,"■ 진행 : 김선영 앵커 ■ 출연 : 최진봉 성공회대 교수, 이종근 시사평론가 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다. 인용 시 [YTN 뉴스라이브] 명시해주시기 바랍니다. [앵커] 지금 보시는 그대로입니다. 어제 한동훈 위원장은 청주로 갔고요. 이재명 대표는 영등포로 갔습니다. 행선지에 담긴 의미도 있겠죠. 먼저 청주로 간 한동훈 위원장 얘기를 들어보겠습니다. [한동훈 / 국민의힘 비상대책위원장 : 제가 어릴 때 여기 자주 왔었어요. 제가 다니던 학교가 당시 국민학교가, 운호였거든요? 여기 천 건너면 바로잖아요? 학교 끝나면 여기 떡볶이 먹으러 여길 왔던 기억이 나는데, 위치는 그대로죠? (네, 그대로입니다) 제가 모충동 살았었는데요, 그래서 그러니까요. 여기 천만 넘어가면 그 당시에는 지금도 있나요? 예전에 돌다리였어요. 충청은 치우치지 않는 마음을 가지고 정확하게 정책에 당무를 꿰뚫어 보는 그런 민심을 가진 곳이죠. 그래서 저희가 딱 그 마음으로 치우치지 않는 마음으로 좋은 정치를 하겠다는 생각으로 출발하게 됐습니다] [앵커] 한동훈 위원장의 이야기를 들어봤습니다. 오늘 보니까 여기서 오래 살았고 어린 시절에 떡볶이도 여기서 먹었고 그 지역의 인연을 상당히 강조하는데 어린 시절에 살았던 곳이기 때문에 개인적인 인연도 남다른 곳인 것 같아요? [이종근] 네, 실제로 부모는 아마도 강원도 분인 것 같아요. 강원도 분인데 태어나기는 청주에서 태어나지 않았지만 중간에 여기서 일정 정도 거주를 한 것으로 알고요. 지금 보면 한동훈 비대위원장이 정말로 빠르게 정치적인 언어 또는 정치적인 행동을 습득하고 있다. 이 영상 라이브도 제가 다른 영상을 청주에서 한 걸 봤더니 보통 정치인들이 입문한 지 한두 달밖에 안 됐는데 사람들을 많이 만나거나 하는 걸 굉장히 내심 두려워하거나 피곤해하거든요. 그런데 굉장히 오른팔을 드는 각도. 그리고 도 구호를 외쳐야 되잖아요. 각도도 굉장히 부자연스러우면 저 사람 아직도 정치 물이 안 먹었네, 이렇게 표현할 수 있는데 굉장히 자연스럽고 또 가장 중요한 건 정치인들의 가장 중요한 점이 메시지가 간결하고 반복돼야 돼요. 닉슨 대통령, 언제나 주장한 겁니다. 메시지 천만 번 반복해라, 똑같은 말을. 그래야 그 사람에 대한 이미지가 딱 굳어진다. 문재인 대통령은 그럽니다. 사람, 이렇게 떠올릴 수 있는 이미지가 있잖아요. 그런데 지금 한동훈 비대위원장이 거의 매일같이 언론의 주목을 받으면서 하는 말들이 통진당의 후예, 이런 것들은 거의 매일 반복합니다. 그럼으로써 비례 정당에 대한 상대 정당의 포지셔닝을 확실하게 사람들에게 인지시키는 거거든요. 이런 점들을 보면 두 달간에 저렇게 습득할 수 있을까 하는 생각이 들 정도입니다. [앵커] 청주에서 이런 이야기도 했습니다. 그냥 왔다 간 게 아니라 내가 오늘 하루 종일 여기에 있겠다라면서 저녁 일정까지 상당히 바쁘게 소화했다고 하는데 청주의 표심만 놓고 보면 4년 전에 국민의힘이 굉장히 뼈아픈 기억이 있는 곳이잖아요? [최진봉] 그렇죠. 청주 같은 경우 사실 그렇다고 해서 어느 한쪽에 힘을 실어준다고 보기도 어려워요. 왔다 갔다 하는 스윙보트 역할을 주로 하는 건데 4년 전에는 다 졌죠. 그런 부분이 좀 뼈아픈 거죠,본인한테. 그래서 뺏어와야 되는 상황이잖아요. 그런 상황이니까 더 열심히 하는 것으로 보여지고요. 그러나 본인이 어떤 역할을 해서 하루 가서 저기 있는다고 해서 표심이 완전히 바뀌고 이러지는 않겠죠. 그럼에도 불구하고 본인 입장에서는 국민의힘에서 어쨌든 한 석이라도 가져와야 되는 상황이니까 더 열심히 뛸 수밖에 없는 지역인 것 같고. 그만큼 현재 국민의힘이 어려운 지역 또 현역을 배출하지 못한 지역을 집중적으로 돌아다니는 것 같아요. 그래서 거기 있는 사람들 민심을 받아들여서 가능한 한 민주당이 현역으로 있는 곳들의 표심을 좀 받아와서 한 석이라도 얻어내겠다는 의지인 것 같은데 그게 바로 청주를 방문한 이유가 아니겠습니까? 저는 그렇게 생각하고. 이종근 실장님하고 의견이 다른 것은 품격이 좀 있었으면 좋겠어요, 언어에. 언어의 품격을 갖추시고 정치인이 되셨으면 말씀을 품격 있게 했으면 좋겠어요. 너무 그냥 막 말씀하시지 마시고 그랬으면 좋겠다는 개인적인 생각이 있습니다. [앵커] 시장 간 모습 보셨는데 또 육아맘들과의 간담회 자리도 있었는데요. 이곳에서 한동훈 위원장이 아기를 안는 모습이 또 화면에 잡히기도 했습니다. 화면 보실까요? 육아맘들과의 간담회 자리인데 한 아기가 한동훈 위원장 품에 안겼는데 저렇게 안경을 또 빼앗기도 했습니다. 아기는 지금 누군지 관심이 없고 저 안경이 신기했을 것 같은데. 한동훈 위원장이 아기를 또 능숙하게 이렇게 대하는 모습이, 달래는 모습이 화면에 잡히기도 했더라고요. [이종근] 그렇습니다. 저 아기가 굉장히 대단한 일을 했네요. 왜냐하면 한동훈 비대위원장이 안경 벗은 모습이 한 번도 찍히지 않았거든요. 자연스럽게 어쨌든 안경을 벗은 모습을 우리들이 볼 수가 있었고요. 그런데 중요한 건 이건 것 같아요. 한동훈 비대위원장이 조금 발 빠르게 전국을 저렇게 움직임으로써 이재명 대표가 선수를 빼앗긴 듯한 느낌. 그리고 왜 이 지역에 간 게 중요하냐면 일단 메시지를 던질 수가 있고 두 번째는 사람들을 만나는 그런 광경을 찍힐 수가 있고 세 번째는 이렇게 가십거리들이 나올 수 있거든요. 호떡을 먹었는데 그 호떡이 그다음 날부터 매진이 됐다더라, 아기가 안경을 벗겼다더라. 이런 가십기사들이 완성이 되면서 전체적으로 기사의 양이 많아져요. 그런데 이재명 대표가 뒤늦었지만 어쨌든 발 빠르게 뒤쫓아가야 될 것 같습니다. [앵커] 지금 저 장면 보니까 유세하면서 스킨십 늘리려면 아기도 잘 봐야 될 것 같습니다. 민주당의 이재명 대표는 영등포로 갔습니다. 영등포로 간 이유도 있습니다. 어떤 이야기인지 들어보시죠. [이재명 / 더불어민주당 대표 : 채현일 후보, 워낙 영등포 구정도 아주 잘 하셨죠? 사실 저희가 단수로 추천 안 해도 경선에도 너끈하게 원래 이기는 건데, 이상한 핑계를 대고 나가시는 바람에 싱거워지긴 했습니다. 상대 후보로는 김영주 후보가 확정이 됐다고 하던데, 오히려 잘 된 거 같아요. 정말로 자웅을 겨뤄봐야 할 것 같습니다. 평가제도를 두고 말들이 꽤 많은데, 탈당하시고 상대 정당으로까지 가는 건 도저히 납득이 안 됩니다.] [앵커] 탈당한, 국민의힘으로 간 김영주 후보의 지역구죠. 영등포갑. 이재명 대표가 이곳으로 달려간 이유가 바로 그거겠죠? [최진봉] 그렇죠. 아무래도 김영주 의원이 국민의힘으로 입당을 하셨기 때문에 어쨌든 저 지역에서는 반드시 이겨야죠. 그리고 원래 김영주 의원이 의원으로 하고 있는 지역이니까 민주당이 내리 3선을 했던 곳 아니겠습니까? 그렇다고 하면 민주당이 유리한 지역이기도 할 수 있다고 볼 수 있을 텐데 그런 점에서 본다고 하면 김영주 의원하고 대결을 해야 되는 채 후보에게 힘을 실어주는 거죠. 저는 그렇게 보고. 채 후보도 사실 저기서 구청장을 하셨어요. 그래서 텃밭이기도 하고 본인이 오랫동안 정치를 하셨던 곳이기 때문에 저는 좋은 경쟁이 될 거라고 생각을 하고요. 이재명 대표 입장에서는 채현일 후보가 승리해야만 김영주 의원이 국민의힘으로 넘어간 것에 대해서 국민적 심판을 받게 만드는 방법이지 않겠어요? 다른 방법은 없고. 그런 상황이기 때문에 더 힘을 실어서 어쨌든 영등포을에서 반드시 승리하도록 만들어야 된다는 그런 필요성, 이런 부분들이 결국 이재명 대표로 하여금 영등포을에 가서 채현일 후보를 적극적으로 지지하게 만드는 요인이 되지 않았을까 생각합니다. [앵커] 그런데 지금 영등포 저 지역구가 김영주 의원이 오랫동안 표 밭을 다져온 지역인데, 지금 유권자들도 어쨌든 당을 나온 후보, 민주당 출신 후보와 민주당 후보가 지금 대결을 겨루는 그런 구도가 된 거잖아요. 이게 표심에 어떻게 움직일까요? [이종근] 일단 영등포을로 간 이유가 무엇일까요? 뭐냐 하면 이겁니다. 만약에 김영주 후보가 하위 10%로 의정활동도 제대로 못하고 지역구 활동도 제대로 못했다고 한다면 영등포을에 굳이 갈 이유가 없어요. 왜냐하면 그만큼 경쟁력이 없는 후보였고, 그 경쟁력이 없는 후보를 내쳤고 그리고 경쟁력이 있는 후보를 대신 앉혔으니까 상당히 자신한테 유리하다고 생각을 하기 때문에 김영주 후보에 대해서 하위 10%라는 그런 통보를 하지 않았겠습니까? 그런데 사실은 김영주 후보가 민주당에서 첫손에 꼽히는 조직 관리자래요. 조직을 진짜 잘한다고 합니다. 이 얘기를 누구한테 들었냐 하면 바로 김영주 후보랑 4년 전에 맞서 싸운 박선규 후보 캠프의 당직자로부터 들었는데 정말 김영주 후보가 벽이더라는 거예요, 싸워봤더니. 그게 어떤 벽이냐면 정말 조직에 있어서는 진짜 귀재였다는 겁니다. 그렇기 때문에 조직이라는 것이 어떤 정당, 성향 이런 것만이 아니라 네 번을 거듭하면서 다져온 그런 자기 나름대로의 노하우 이런 것들이 굉장히 경쟁력이 있다고 하니까 아마 지금 교수님 말씀처럼 진짜 명승부가 될 것으로 보입니다. [앵커] 탈당을 어떻게 보는지, 김영주 의원. 지금 두 분이 혼선이 있었는데 영등포갑 지역이죠. 영등포을이 아니고 영등포갑입니다. 김영주 의원이 전략공천을 받아서 지금 국민의힘으로 나왔기 때문에 민심이 당을 옮긴 것을 어떻게 평가하는지도 이번 총선 결과를 통해서 알아볼 수 있을 것 같습니다. 지금 30여 일 남은 상황에서 정당 지지율 성적표는 어떻게 나오고 있는지 YTN의 여론조사부터 보도록 하겠습니다. YTN의 정기 여론조사에서는 어느 정당을 지지하는가 질문에 지금 보시는 대로 국민의힘은 36%가 나왔고요. 더불어민주당은 39%, 오차범위 내 차이가 나타났습니다. 다음 그래픽 볼까요? 내일이 총선이라면? 33%가 국민의힘을 뽑겠다라고 답변을 했고요. 더불어민주당 후보를 뽑겠다고 한 답변은 26%인데요. 이것은 저희 YTN이 조사한 여론조사가 아니고요. 연합뉴스TV에서 조사한 여론조사 결과입니다. YTN 조사는 조금 결이 다르게 나왔는데요. 여론조사 기관마다 조금씩 수치는 다르게 나오는 것 같습니다. 다시 YTN 여론조사 결과를 보겠습니다. 지금 정당 지지도가 나왔고요. 공천에 대한 평가 부분도 저희가 그래픽으로 볼 수 있으면 좋겠는데요. 공천에 대한 평가는 어떻게 나타나고 있는지 보도록 하겠습니다. 국민의힘 공천, 어떻게 보느냐. 이 질문에 44%가 긍정적으로 본다. 부정적으로 본다는 37%. 그러니까 긍정적으로 본다는 답변이 더 많이 나왔습니다. 민주당은 어떻게 나타나고 있는지 볼까요? 민주당 공천은 어떻게 바라보고 있습니까라는 질문에 긍정적이라는 답변이 33, 부정적이라는 답변이 50입니다. 부정적으로 본다, 그러니까 공천에 대한 평가가 좀 부정적인 답변이 민주당이 높게 나타나고 있는 것을 확인할 수 있습니다. 최진봉 교수님, 정당 지지도는 여론조사 기관마다 조금씩 다르게 나타나는데 YTN 여론조사 결과만 보면 민주당 지지층이 결집했다, 이렇게 볼 수 있을까요? [최진봉] 그렇게 볼 수도 있는데 저는 이게 아까도 말씀하셨지만 여론조사기관마다 다 다르게 나오잖아요. 저는 우열을 가리기 힘들다고 생각해요. 비슷하다고 저는 보고 있고. 민주당 후보들은 제가 당부하고 싶은 것은 안 좋은 여론조사를 기준으로 생각해라, 이 이야기를 꼭 해 주고 싶어요. 뒤지고 있다고 나온 여론조사 있잖아요. 그거 가지고 생각해라. 그러면 더 절박하게 뛰겠죠. 내가 지고 있으니까 더 열심히 뛰어야지. 예를 들면 좋은 결과가 나오더라도 거기에 너무 취해 있으면 절대로 안 됩니다. 선거는 늘 조금 지고 있다는 자세로 선거에 임해야 한다고 저는 보거든요. 민주당은 마찬가지입니다. 한 석이라도 더 가져와야 되고 1% 라도 얻기 위해서 최선을 다해야 돼요. 모든 수단과 방법을 동원해서 국민의 민심을 얻기 위해 노력해야 된다. 그래서 저는 늘 기준을 더 안 좋은 여론조사 기준에 맞춰서 생각하고 판단하고 행동하는 게 필요하다. 모든 여론조사 중에서도 안 좋은 여론조사를 기준으로 해서 지금의 상황이 어렵다는 것을 인식하고 더 열심히 절박하게 뛰어서 국민의 민심을 얻기 위해 노력하는 자세가 필요하다고 생각합니다. [앵커] 정당 지지도 질문 한 가지만 더 드리고 저희가 속보를 전해드리도록 하겠습니다. 이게 30여 일 남은 상황이고 다른 여론조사 보면 국민의힘이 오차범위 밖으로 앞서간다는 조사 결과가 나오고 있기 때문에 이게 30여 일에서 시간이 더 좁혀지면 어떻게 두 정당의 지지율이 좁혀지는 추세로 갈까요, 아니면 벌어질까요? [이종근] 국민의힘이 받을 수 있는 앞으로의 지지율은 지금이 정점일 것 같아요. 그러니까 공천 경쟁은 지금 우위를 선점했어요. 그런데 앞으로는 사실 마이너스만 있어요, 떨어질 일만. 막말 논란이라든지 선거 한 3주 전부터는 사실 새로운 이슈들이 거의 작용을 못 합니다. 왜? 이미 거의 다 결정을 했어요. 뒤늦은 부동층들도 보통 정치학에서 2주 전까지는 다 어느 정도는 결심을 한다라고 논문에 나오거든요. 그러면 이제 흔들리지 아니한 양쪽의 지지층에서 혹시나 흔들릴 변수는 막말이라든지 이런 변수들만 관리하면 될 텐데, 중요한 건 이제 뭔가를 잘해야 됩니다. 지금까지 상대가 못한 것 때문에 올라간 것이기 때문에 사실 저도 똑같이 국민의힘도 우리 힘으로 다시 지지율을 다져야 된다라는 생각을 해야 된다는 겁니다. [앵커] 지금 속보가 한 가지 들어와서 이 얘기를 전해드려야 될 것 같습니다. 홍영표 민주당 의원, 얼마 전에 공천 과정에서 컷오프가 됐는데요. 탈당을 놓고 고심 중이다. 지난 월요일에 YTN 뉴스에 출연해서 탈당을 할지 말지 이번 주 내로 결정을 하겠다라고 밝혔었는데 결국 조금 전에 탈당하겠다 선언을 했습니다. 홍영표 의원이 YTN에 출연해서 만약 탈당을 하게 되면 설훈 의원과 함께 민주연합을 구성해서 이후에 새로운미래, 그러니까 이낙연 대표의 새로운미래와 선거 연대를 하고 힘을 합치겠다라고 계획을 밝힌 바 있는데요. 조금 전에 탈당을 하겠다, 이렇게 선언을 했습니다. 민주당이 반대세력 제거에 몰두하고 있다, 이렇게 얘기를 했고요. 공천으로 인해서 정치적 학살을 하면서 이재명당으로 가겠다는 선전포고를 했다라고 주장했습니다. 이 사당화에 맞서겠다면서 탈당을 오늘 선언했는데요. 이후 제3지대에서 홍영표 의원이 어떤 움직임을 보일지, 또 이낙연 대표와는 어떻게 힘을 합칠지 지켜봐야 할 것 같습니다. 정국 관련 소식은 여기서 줄이겠습니다. 지금까지 이종근 시사평론가, 최진봉 성공회대 교수두 분이었습니다. 고맙습니다. ○의뢰기관 : 연합뉴스·연합뉴스TV ○조사기관 : (주)메트릭스 ○조사기간 : 2024. 3. 2∼3일 ○조사대상 : 전국 만 18세 이상 남녀 1천 명 ○조사방법 : 무선전화면접 100% ○표본오차 : 95% 신뢰수준, ±3.1%p ○전체 질문지 등 자세한 내용은 중앙선거여론조사심의위원회 홈페이지 참조 ※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]",http://v.daum.net/v/20240306112832435
7,"  [속보]홍영표, 민주당 탈당…""이재명 사당화에 분노""  ",아시아경제,장희준,2024. 3. 6. 11:25,장희준 기자 junh@asiae.co.kr,http://v.daum.net/v/20240306112500255
8,  [속보] 홍영표 “가짜 민주가 사라진 민주당 탈당”  ,경기일보,김영호 기자,2024. 3. 6. 11:24,"   4선 중진인 더불어민주당 홍영표 의원(인천 부평을)이 탈당을 선언했다. 홍 의원은 6일 오전 국회 소통관에서 기자회견을 열고 “저는 오늘 민주가 사라진 가짜 민주당을 탈당한다”며 “윤석열 정권, 검찰공화국이라는 거악에 맞서기 위해 온갖 부당한 일들 속에서도 버텨왔지만 부당한 공천, 막다른 길 앞에서 더 이상 제가 민주당에서 할 수 있는 일이 없다고 판단한다”고 밝혔다. 그러면서 홍 의원은 “이번 민주당 공천은 정치적 학살”이라며 “어떠한 비판도 허용하지 않고 오로지 이재명의 민주당으로 가겠다는 대국민 선전포고”라고 덧붙였다. 그는 “엉터리 선출직 평가부터, 비선에서 한 것으로 의심되는 현역 배제 여론조사, 멀쩡한 지역에 대한 이유 없는 전략지역구 지정, 급기야 경선 배제까지 일관되게 홍영표 퇴출이 목표였다”며 “저만 그런 게 아니다. 지금 많은 후보들이 원칙 없는 사당화를 위한 불공정 경선에 분노하고 있다”고 주장했다. 홍 의원은 “윤 대통령 지키기와 이재명 당대표 지키기에 매몰된 거대 양당이 아니라 국민을 지키는 진짜 민주정당이 필요하다”며 “흩어진 사람을 모으고 해야 할 과제들을 하나하나 다시 담겠다”고 강조했다. 홍 의원은 앞서 탈당한 설훈 의원(부천을) 등과 함께 '민주연대'를 구성, 함께 행동한다는 의사도 전했다.  홍 의원은 “서민의 삶과 민주주의를 지켜내는 정치, 국민을 편안하게 하고 미래를 준비하는 정치, 증오를 넘어 통합의 정치를 바로 세우기 위해 제 정치적 사명을 다하겠다”며 “초심으로 돌아가 상식과 연대하고 시민과 손 맞잡아, 그 따뜻한 온기로 세상을 바꾸겠다. 부당한 권력의 사유화, 사당화에 맞서 당당하게 맞서겠다”고도 했다.  한편  홍 의원은 이날 오후 1시 부평구청 기자실을 찾아 부평구에서 활동하고 있는 정치인들의 현 상황에 대해 비판 성명을 받을 예정이다. 이 자리에서 일부 시·구의원들은 홍 의원과 함께 탈당계를 제출할 계획이다. 김영호 기자 ho3920@kyeonggi.com 박귀빈 기자 pgb0285@kyeonggi.com ",http://v.daum.net/v/20240306112425238
9,  [속보]홍영표 “민주 사라진 가짜 민주당 탈당”  ,매경이코노미,류승현 매경이코노미 인턴기자(wkzl23@naver.com),2024. 3. 6. 11:24,"홍 의원은 6일 국회 소통관에서 탈당을 선언하며 이번 민주당 공천을 ‘정치적 학살’이라 규탄했다. 앞서 민주당 전략공천관리위원회는 지난 2월 29일 홍 의원의 지역구인 인천 부평 을에 이동주(초선·비례) 의원과 영입인재인 박선원 전 국정원 차장의 전략 경선을 결정했다.공천에 대해서 홍 의원은 “엉터리 선출직 평가부터, 비선에서 한 것으로 의심되는 현역배제 여론조사, 멀쩡한 지역에 대한 이유 없는 전략 지역구 지정, 급기야 경선 배제까지 일관되게 ‘홍영표 퇴출’이 목표였다”며 “많은 후보들이 원칙 없는 사당화를 위한 불공정 경선에 분노하고 있다”고 주장했다.민주당을 탈당한 홍 의원은 앞서 탈당했던 설훈 의원(무소속) 등과 함께 ‘민주연대’(가칭)를 구성해 이번 총선에 대응하겠다는 계획이다. 홍 의원은 “윤석열 대통령 지키기와 이재명 당대표 지키기에 매몰된 거대 양당이 아닌, 국민을 지키는 진짜 민주정당이 필요하다. 흩어진 사람들을 모으고 해야 할 과제들을 하나하나 다시 담겠다”고 밝혔다.홍 의원의 탈당으로 6일까지 민주당 공천 과정에 반발해 탈당한 의원은 김영주·이수진·박영순·이상헌·설훈 등으로 6명이 됐다.",http://v.daum.net/v/20240306112400215
