,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] `의대 증원 반대` 의협, 15일 궐기대회…응급실도 가세  ",디지털타임스,김대성,2024. 2. 11. 21:42,"정부의 의과대학 입학 정원 확대에 반대하는 의사 단체가 집단행동에 나서고 있다.11일 의료계에 따르면 대한의사협회(의협) 산하 16개 시도 의사회는 오는 15일 전국 곳곳에서 정부의 의대 증원에 반대하는 궐기대회를 열 예정이다.의협은 설 연휴 전인 지난 7일 임시대의원총회를 열어 비상대책위원회 체제로 전환하기로 결정하고 집단행동 계획을 논의해왔다. 의협의 집단행동을 이끌 비대위원장은 김택우 강원도의사회장이 맡았다.오는 15일 전국 16개 시도 의사회 궐기대회는 의협이 비대위 체제로 전환한 후 첫 단체행동이다. 구체적인 참여 규모는 알려지지 않았으나, 전국 곳곳에서 동시다발적으로 의사들이 가세할 것으로 전해졌다.의협 비대위는 15일 궐기대회에 이어 오는 17일 서울에서 전국 의사대표자회의를 여는 방안도 검토 중이다.응급의학과 전문의들도 비대위를 꾸리고 집단행동에 동참하겠다는 의사를 밝혔다.대한응급의학의사회는 이날 비대위 구성을 알리며 ""더 이상 의사들을 범죄자 소탕하듯이 강력하고 단호하게 처벌하려 하지 말라""고 요구하고 ""국민 건강과 보건의료 전문가로 인정하고 가 협력에 나서라""고 촉구했다.김대성기자 kdsung@dt.co.kr",http://v.daum.net/v/20240211214210793
1,  [속보]“개선 의지 보이지 않으면 응급의료현장 떠나겠다”  ,서울신문,김채현,2024. 2. 11. 21:39,"의과대학 입학 정원 확대에 반대하는 의사 단체의 집단행동이 잇따르고 있다.11일 의료계에 따르면 대한의사협회(의협) 산하 16개 시도 의사회는 오는 15일 전국 곳곳에서 정부의 의대 증원에 반대하는 궐기대회를 열 예정이다.의협은 설 연휴 전인 지난 7일 임시대의원총회를 열어 비상대책위원회 체제로 전환하기로 결정하고 집단행동 계획을 논의해왔다. 의협의 집단행동을 이끌 비대위원장은 김택우 강원도의사회장이 맡았다.오는 15일 전국 16개 시도 의사회 궐기대회는 의협이 비대위 체제로 전환한 후 첫 단체행동이다.의협 비대위는 15일 궐기대회에 이어 오는 17일 서울에서 전국 의사대표자회의를 여는 방안도 검토 중이다. 이밖의 집단행동에 대해서는 비대위에서 논의해 결정할 방침이다.한편 의협이 집단행동에 속도를 내는 가운데 응급의학과 전문의들도 비대위를 꾸리고 집단행동에 동참하겠다는 의사를 밝혔다.대한응급의학의사회는 이날 비대위 구성을 알리며 “더 이상 의사들을 범죄자 소탕하듯이 강력하고 단호하게 처벌하려 하지 말라”고 요구하고 “국민 건강과 보건의료 전문가로 인정하고 대화와 협력에 나서라”고 촉구했다.그러면서 “우리는 환자를 살리려는 의사들로, 우리가 주장하는 것은 환자를 살릴 수 있는 제대로 된 환경을 만들어 달라는 것”이라며 “더 이상 개선 의지를 보이지 않는다면 우리 모두 응급의료 현장을 떠날 것”이라고 했다.김채현 기자",http://v.daum.net/v/20240211213901768
2,"  [속보] '의대 증원 반대' 의협, 15일 궐기대회…응급실도 집단행동 가세  ",MBN,입력 2024. 2. 11. 21:32,2024. 2. 11. 21:32,"'의대 증원 반대' 의협, 15일 궐기대회…응급실도 집단행동 가세< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240211213244715
3,"  [속보] 조국, 13일 부산서 총선 입장 밝힌다...12일 文 예방  ",디지털타임스,김세희,2024. 2. 11. 20:34,"조국 전 법무부 장관이 문재인 전 대통령을 예방한 뒤 총선 관련 입장을 발표할 예정이다.조 전 장관 측은 11일 공지를 통해 12일 문 전 대통령을 예방하기 위해 경남 양산 평산마을을 찾을 예정이라고 밝혔다. 그에 앞서 경남 김해 봉하마을에 있는 노무현 전 대통령의 묘역을 참배할 계획이다.조 전 장관은 13일 고향인 부산을 찾아 총선 관련한 입장을 밝힐 예정이다.조 전 장관은 지난 8일 자녀 입시 비리 혐의 등으로 항소심에서 징역 2년형을 선고받았다. 이후 조 전 장관은 입장문을 통해 ""새로운 길을 만들어가겠다""며 사실상 총선 출마 의사를 밝힌 바 있다. 김세희기자 saehee0127@dt.co.kr",http://v.daum.net/v/20240211203409381
4,"  [속보] 조국, 내일 文 예방…13일 고향 부산서 총선 입장 표명  ",문화일보,조성진 기자,2024. 2. 11. 20:33,조국 전 법무부 장관이 12일 문재인 전 대통령을 예방한 뒤 총선에 관한 입장을 발표할 예정이다.조 전 장관 측은 11일 공지를 통해 “12일 문 전 대통령을 예방하기 위해 경남 양산시 평산마을을 찾을 예정이”라고 밝혔다. 조 전 장관은 문 전 대통령 예방에 앞서 경남 김해 봉하마을에 있는 노무현 전 대통령의 묘역을 참배한다. 조 전 장관은 13일 고향인 부산에서 총선 관련 입장을 밝힐 예정이다.조 전 장관은 지난 8일 자녀 입시 비리와 청와대 감찰 무마 등의 혐의로 징역 2년의 실형을 선고받았지만 법정구속은 면했다. 조 전 장관은 항소심 선고 이후 “많이 부족하고 여러 흠이 있지만 여기서 포기하지 않고 새로운 길을 걸어가겠다”며 “검찰 개혁을 추진하다가 무수히 찔리고 베였지만 그만두지 않고 검찰 독재의 횡포를 막는 일에 나설 것”이라며 사실상 총선 출마 의사를 밝혔다.조성진 기자,http://v.daum.net/v/20240211203306371
5,  [속보]서울 초미세먼지주의보 발령  ,서울경제,김선영 기자,2024. 2. 11. 20:28,이날 한국환경공단은 서울의 1시간 평균 초미세먼지 농도가 79㎍(마이크로그램·100만분의 1g)/㎥으로 나타났다고 초미세먼지주의보를 발령했다. 초미세먼지주의보는 시간 평균 초미세먼지 농도가 75㎍/㎥ 이상인 상태가 2시간 지속될 때 내려진다.,http://v.daum.net/v/20240211202834345
6,"  조국, 총선 출마 입장 밝힌다···내일 문재인 전 대통령 예방 [속보]  ",서울경제,박동휘 기자,2024. 2. 11. 20:19,11일 조 전 장관 측은 “조 전 장관은 명절 연휴 마지막날인 오는 12일 오후 5시께 경남 양산시 평산마을을 찾아 문 전 대통령을 예방할 예정”이라고 밝혔다. 조 전 장관은 문 전 대통령 예방에 앞서 같은 날 오후 김해시 봉하마을 노무현 전 대통령 묘역을 참배한다.이후 조 전 장관은 13일 고향 부산에 있는 선산에 들렀다 오후에 제22대 총선과 관련한 입장을 밝힐 계획이다.,http://v.daum.net/v/20240211201932300
7,"  [속보] 이낙연·이준석의 개혁신당 ""위성정당 안 만든다...양당의 꼼수정치""  ",디지털타임스,임재섭,2024. 2. 11. 20:08,"여야에서 빠져나온 개혁신당, 새로운미래, 새로운선택, 원칙과상식 등 제3지대 4개 세력이 뭉친 개혁신당은 설 연휴인 11일 첫 회의를 갖고 위성정당을 만들지 않기로 했다.개혁신당 이낙연·이준석 공동대표와 김종민·이원욱 의원, 금태섭·김용남 전 의원 등 6명은 이날 서울 종로구의 한 한정식집에서 만찬 회동했다.이낙연 공동대표는 ""날짜가 그리 길지 않았는데 통합 협상을 타결해주신 여러분께 감사드린다""며 ""이준석 대표도 큰마음으로 통합이 잘 이뤄지게 도와줘서 고맙게 생각한다""고 말했다.이준석 공동대표는 ""어떻게든 통합이 이뤄졌고, 통합은 이제 시작""이라며 ""시작이 반이란 말이 있는 것처럼 어려운 고비를 잘 넘어 여기까지 왔고, 나머지 반을 채우는 건 저희의 역량이자 저희의 자세에 달려 있다""고 강조했다.개혁신당은 이날 회동에서 비례대표용 위성정당을 만들지 않기로 했다. 거대 양당이 준연동형 비례대표제에 맞춰 위성정당 창당을 사실상 공식화한 상황에서 이들과의 차별화를 꾀한 것으로 보인다.이원욱 의원은 만찬 중 기자들과 만나 ""위성정당은 가짜정당""이라며 ""거대 양당의 꼼수 정치 상징""이라고 지적했다.이 의원은 ""많은 국민들께서 개혁신당에 대해 기대 반, 우려 반의 이야기가 있었다""며 ""어떻게 하면 우려를 해소하고, 기대를 더 키울지 의견을 나눴다""고 전했다.개혁신당 대변인은 국민의힘 출신인 이기인 경기도의원이 맡기로 했다. 이 의원은 개혁신당의 최고위원·수석대변인을 지냈다.임재섭기자 yjs@dt.co.kr",http://v.daum.net/v/20240211200811250
8,"  [속보]이낙연-이준석 첫 회의, 개혁신당 ""위성정당 만들지 않겠다""  ",파이낸셜뉴스,전민경,2024. 2. 11. 19:33,"[파이낸셜뉴스] 개혁신당 이낙연·이준석 공동대표와 김종민·이원욱 의원, 금태섭·김용남 전 의원 등 6명이 11일 서울 종로구의 한 한정식집에서 만찬 회동을 가졌다. 이들은 이날 총선을 위한 위성정당을 만들지 않기로 결정했다.ming@fnnews.com 전민경 기자",http://v.daum.net/v/20240211193322084
9,"  [속보] 개혁신당 ""위성정당 안 만든다...거대 양당의 꼼수정치 상징""  ",YTN,박기완,2024. 2. 11. 19:33,"제3지대 세력이 모인 개혁신당은 임시 지도부 첫 만찬 회동에서 위성정당을 만들지 않기로 했습니다. 이원욱 의원은 오늘(11일) 오후 서울 종로구 한 식당에서 진행된 만찬 회동을 마친 뒤 위성정당은 위성정당이라고 이름 붙일 수 없는 가짜 정당이라는 문제의식에 모두 공감했다며 이같이 밝혔습니다. 이어 제3 정당이 이번에 만들어졌는데 그런 꼼수를 다시 보여주는 것은 국민에 대한 예의가 아니라며 설령 지지율이 20~30%가 나온다고 하더라도 위성정당 만들지 않기로 했다고 덧붙였습니다. YTN 박기완 (parkkw0616@ytn.co.kr)※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]",http://v.daum.net/v/20240211193300081
