,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 대전·서울·대구·광주에 '긴급대응 응급의료상황실' 운영  ,대전일보,김지은 기자,2024. 3. 4. 11:48,"4일부터 대전에 비롯해 서울, 대구, 광주 4개 권역에 '긴급대응 응급의료상황실'이 운영된다.박민수 복지부 2차관은 이날 의사 집단행동 중앙재난안전대책본부 브리핑에서 ""응급환자가 적절한 의료기관으로 신속하게 이송돼 제때 치료받을 수 있도록 연계하는 컨트롤 타워 역할을 한다""고 밝혔다.'긴급대응 응급의료상황실'은 환자의 중증도, 병원의 치료 가능 여부 등을 고려해 해당 광역 내에서 전원 수용 병원을 선정하게 된다.정부는 또 이번 주부터 '의료개혁특별위원회 준비 TF'도 운영한다. 정부는 '의료개혁 4대 정책'을 발표하면서 구조적인 제도 개선이 필요한 중장기 과제는 의료개혁특별위원회에서 논의하기로 했다.미복귀 전공의들에 대해선 원칙에 따라 대응할 방침이다.정부가 지난 29일 오전 11시 100개 수련 병원을 점검한 결과, 근무지를 이탈한 전공의는 8945명(72%)이었다.박 차관은 ""정부의 업무개시명령을 위반하면, 최소 3개월의 면허정지 처분이 불가피하다""고 말했다.",http://v.daum.net/v/20240304114819958
1,  [속보] 정부 “이탈 전공의 7천명 면허정지 절차 돌입…처분 불가역적”  ,문화일보,조성진 기자,2024. 3. 4. 11:42,정부가 의료 현장을 집단 이탈한 전공의 7000여명에 대한 면허정지 절차에 돌입했다. 박민수 보건복지부 제2차관은 4일 정부세종청사에서 의사 집단행동 중앙재난안전대책본부 브리핑을 통해 이같이 밝히고 “처분은 불가역적”이라고 밝혔다. 그는 “구제는 없다”고 경고했다.박 차관은 “업무개시명령을 위반하면 최소 3개월의 면허정지 처분이 불가피하다”며 “3개월 면허정지 처분을 받게 되면 전공의 수련 기간을 충족하지 못하게 되므로 전문의 자격취득 시기가 1년 이상 늦춰지게 된다. 또한 행정처분 이력과 그 사유는 기록되므로 향후 각종 취업에 불이익을 받을 가능성도 있다”고 설명했다. 조성진 기자,http://v.daum.net/v/20240304114209704
2,  [속보] 정부 “이탈 전공의 7000명 면허정지 절차 돌입…처분 불가역적”  ,헤럴드경제,입력 2024. 3. 4. 11:39,2024. 3. 4. 11:39,"[헤럴드경제=나은정 기자] 정부 ""이탈 전공의 7천명 면허정지 절차 돌입…처분 불가역적""(끝)betterj@heraldcorp.com",http://v.daum.net/v/20240304113925592
3,  [속보] “근무지 이탈 전공의 현장점검 이전 복귀 시 처분 감안… 50개 병원 현장점검 착수”  ,조선비즈,허지윤 기자,2024. 3. 4. 11:36,"정부가 의대 정원 확대에 반발해 근무지 이탈 등 집단행동에 나선 전공의들이 수련병원 현장 점검 이전까지 근무지로 복귀할 경우 면허정지 등 처분 배제 가능성을 시사했다.박민수 보건복지부 제2차관은 4일 오전 정례 브리핑에서 “정부는 현장을 점검해 위반사항에 대해 법과 원칙에 따라 대응하겠다”며 “특히 의료 현장의 혼란을 초래한 집단행동의 핵심 관계자에 대해서는 엄정하고 신속하게 조치할 것”이라고 말했다.복지부는 4일 전국 50개 수련병원 현장 점검에 착수한다. 박민수 차관은 “4일부터 수련병원 현장 점검이 시작된 만큼, 정부의 현장 확인 전 근무지 이탈 전공의의 복귀가 이뤄졌다면 처분이 나가는 데 상당히 고려될 수 있을 것으로 판단하고 있다”고 말했다.당초 정부가 예고한 근무지 이탈 전공의들의 복귀 시한은 지난 2월 29일으로 이날 오전 11시 기준 주요 100개 수련병원을 점검한 결과 근무지를 이탈한 전공의는 8945명(전체의 72%)이었다. 복귀한 전공의는 565명에 그쳤다.- Copyright ⓒ 조선비즈 & Chosun.com -",http://v.daum.net/v/20240304113601423
4,  [속보] 복지부 “전공의 8945명 미복귀…3개월 면허정지 처분시 전문의 1년 늦어질 것”  ,강원도민일보,신정은,2024. 3. 4. 11:33,Nan,http://v.daum.net/v/20240304113320285
5,  [속보]정부 “미복귀 전공의 7천여명…면허정지 처분”  ,채널A,입력 2024. 3. 4. 11:31,2024. 3. 4. 11:31,Nan,http://v.daum.net/v/20240304113150215
6,  [속보] 전국 의대 '2천명 이상' 신청할 듯…'現정원 2배' 신청도 잇따라  ,MBN,입력 2024. 3. 4. 11:31,2024. 3. 4. 11:31,전국 의대 '2천명 이상' 신청할 듯…'現정원 2배' 신청도 잇따라< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >,http://v.daum.net/v/20240304113127195
7,"  [속보] 정부 ""이탈 전공의 7000명 면허정지 절차 돌입""  ",서울경제,박동휘 기자,2024. 3. 4. 11:31,Nan,http://v.daum.net/v/20240304113103176
8,  [속보] 정부 “이탈 전공의 7000명 면허정지 절차 돌입…처분 불가역적”  ,서울신문,김민지,2024. 3. 4. 11:31,정부가 의료 현장을 집단 이탈한 전공의 7000여명에 대한 면허정지 절차에 돌입한다.박민수 보건복지부 제2차관은 4일 의사 집단행동 중앙재난안전대책본부(중대본) 정례 브리핑에서 “정부는 현장을 점검해 위반사항에 대해 법과 원칙에 따라 대응하겠다”며 “특히 의료 현장의 혼란을 초래한 집단행동의 핵심 관계자에 대해서는 엄정하고 신속하게 조치할 것”이라고 밝혔다.박 차관은 “정부의 업무개시명령을 위반하면 최소 3개월의 면허정지 처분이 불가피하다”면서 “3개월 면허정지 처분을 받으면 전공의 수련 기간을 충족하지 못해 전문의 자격취득 시기가 1년 이상 늦춰지고 행정처분 이력과 그 사유는 기록되므로 향후 각종 취업에 불이익을 받을 가능성도 있다”고 경고했다.박 차관은 선처 관련 질문에 “처분이 불가역적이냐고 물으셨다”며 “처분은 불가역적”이라고 강조했다.김민지 기자,http://v.daum.net/v/20240304113102173
9,"  [속보]복지차관 ""시한 지났지만 갈등하는 전공의, 조속히 복귀해 달라""  ",뉴시스,이연희,2024. 3. 4. 11:30,[세종=뉴시스] ,http://v.daum.net/v/20240304113044154
