,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보]국민의힘, ‘용산 출신’ 주진우 등 12명 단수공천…‘험지 출마’ 3인방도 전략공천  ",문화일보,오남석 기자,2024. 2. 18. 11:15,"국민의힘이 18일 윤석열 대통령의 측근으로 분류돼 온 주진우 전 대통령실 법률비서관을 부산 해운대갑 선거구에 배치하는 등 12명의 단수추천 후보자 명단을 발표했다. 또 ‘험지 출마’ 요구를 수용한 서병수(부산 북구강서구갑)·김태호(경남 양산시을)·조해진(경남 김해시을) 의원은 각각 우선추천(전략공천)했다.정영환 국민의힘 공천관리위원장은 이날 오전 서울 여의도 당사에서 브리핑을 통해 이 같은 내용의 공천심사 결과를 발표했다. 이날 국민의힘 공관위 발표 대상에는 단수추천 후보자 12명과 우선추천 후보자 3명, 22개 선거구 경선 대상자 등이 포함됐다. 단수추천 후보자는 12명이다. 대구에서는 윤재옥 원내대표(달서구을), 추경호(달성군)·권명호(동구) 의원이 이에 포함됐다. 부산에서는 김도읍 의원(북구강서구을)과 주진우 전 비서관(해운대갑), 김미애 의원(해운대을), 이성권 전 부산시 경제부시장(사하구갑), 정동만 의원(기장군) 등이 단수추천 후보자로 선정돼 공천을 받았다. 강원에서는 박정하 의원(원주시갑), 김완섭 전 기획재정부 2차관(원주시을), 유상범 의원(홍천군·횡성군·영월군·평창군)이 이름을 올렸다. 울산에서는 권명호 의원(동구), 서울 이승환 전 대통령실 정무수석실 행정관(중랑구을)이 각각 포함됐다. 경선 대상 지역구는 총 22개다. 현역 중에서 부산 부산진구을 이헌승 의원이 정연욱 전 동아일보 논설위원과 맞붙게 됐다. 사하구을 조경태 의원도 정호윤 전 대통령실 공직기강비서관실 행정관과 경선을 치르게 됐다. 금정구 백종헌 의원은 김종천 부산가톨릭대 특임교수, 연제구 이주환 의원은 김희정 전 국회의원, 수영구 전봉민 의원은 장예찬 전 청년최고위원과 각각 맞붙는다. 대구에서는 중남구 임병헌 의원이 도태우 자유변호사협회 회장, 노승권 전 대구지검 검사장과 3자 경선을 치른다. 수성구갑 주호영 의원은 정상환 전 국가인권위 상임위원과 경선을 치른다. 이 밖에 김용판 의원·권영진 전 대구시장(달서구병), 김승수 의원·이상길 전 대구시 행정부시장·황시혁 국민의힘 중앙청년위 부위원장(북구을), 김상훈 의원·성은경 전 대통령실 행정관·이종화 전 대구시 경제부시장(서구) 등도 경선을 치른다.울산 서범수(울주군), 경북 김정재(포항시북구), 김병욱(포항시남구·울릉군), 김석기(경주시), 구자근(구미시갑), 임이자(상주시·문경시) 의원도 경선을 치른다.한편, 댓글공작으로 징역 6월에 집행유예 1년을 선고받고 이번 설 특사에 포함된 서천호 전 국가정보원 2차장은 경남 사천시·남해군·하동군에서 이철호 전 국민의힘 중앙위 노동부위원장, 조상규 변호사 등과 경선을 치르게 됐다. 오남석 기자",http://v.daum.net/v/20240218111507379
1,"  [속보] 與 공관위, 서병수·김태호·조해진 등 중진 3명 우선추천  ",더팩트,장병문,2024. 2. 18. 11:08,"정영원 국민의힘 공관위원장은 이날 서울 여의도 당사에서 공천심사 결과를 발표했다.서병수(부산 북구강서구갑), 김태호(경남 양산시을), 조해진(경남 김해시을) 의원은 각각 우선추천(전략공천) 됐다.단수추천 후보자는 윤재옥 원내대표(달서구을), 추경호 의원(달성군), 김도읍 의원(북구강서구을), 주진우 전 대통령실 법률비서관(해운대갑), 김미애 의원(해운대을), 이성권 전 부산시 경제부시장(사하구갑), 정동만 의원(기장군), 박정하 의원(원주시갑), 김완섭 전 기획재정부 2차관(원주시을), 유상범 의원(홍천군횡성군영월군평창군), 울산 권명호 의원(동구), 서울 이승환 전 대통령실 정무수석실 행정관(중랑구을) 등 12명이다.jangbm@tf.co.kr 발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",http://v.daum.net/v/20240218110852286
2,"  [속보] 국민의힘, 윤재옥 추경호 주진우 등 단수 공천 확정  ",한국일보,김민순,2024. 2. 18. 11:07,"국민의힘이 4·10 총선을 앞두고 '텃밭'으로 꼽히는 대구와 부산 단수공천자를 확정했다. 윤재옥(대구 달서을) 원내대표와 추경호(대구 달성군) 전 경제부총리, 주진우(부산 해운대갑) 전 대통령실 법률비서관의 공천이 눈에 띈다. 국민의힘은 탈환에 공을 들이고 있는 '낙동강 벨트' 3곳의 중진 재배치도 확정했다. 당 공천관리위원회(공관위)는 18일 이 같은 내용의 9차 회의 결과를 발표했다. 공관위는 전날 면접 심사가 이뤄진 대구·강원·울산·부산 지역 등 12개 선거구 단수 후보자를 확정했다. 공천이 사실상 당선과 직결되는 대구에서는 3선의 윤재옥(대구 달서을) 원내대표와 재선의 추경호(대구 달성군) 전 경제부총리만 단수 공천 명단에 이름을 올렸다. 부산에서는 3선의 김도읍(북강서을) 의원과 윤석열 대통령의 최측근으로 꼽힌 주진우(해운대갑) 전 대통령실 법률비서관, 초선 김미애(해운대을), 17대 의원을 지낸 이성권(사하갑) 전 부산광역시 경제부시장, 초선 정동만(기장군) 의원 등이 단수 공천됐다. 울산에서는 초선 권명호(울산 동) 의원만 유일하게 경선을 치르지 않게 됐다. 강원에서는 초선 박정하(원주갑) 의원과 김완섭(원주을) 전 기획재정부 제2차관, 초선 유상범(홍천·횡성·영월·평창) 의원이 단수 공천됐다. 이승환 전 대통령실 행정관도 서울 중랑을 지역에 추가로 단수 공천됐다. 국민의힘은 '낙동강 벨트' 지역 중 세 군데는 우선추천(전략공천)했다. 5선의 서병수(부산 북강서갑) 의원과 3선의 김태호(경남 양산을) 조해진(경남 김해을) 의원 등이다. 앞서 이들은 당이 요구한 '험지'로 지역구를 옮기겠다고 밝혔다. 김민순 기자 soon@hankookilbo.com손영하 기자 frozen@hankookilbo.com",http://v.daum.net/v/20240218110724268
3,"  [속보] 국힘, 윤재옥·추경호·주진우 등 12명 단수 공천  ",한겨레,손현수 기자,2024. 2. 18. 11:05,"국민의힘이 18일 윤재옥 원내대표와 추경호 의원, 주진우 전 대통령실 법률비서관 등을 4·10 총선 후보로 확정했다. ‘낙동강 벨트’ 험지 출마를 요청한 서병수·김태호·조해진 의원도 각각 전략공천했다.국민의힘 공천관리위원회는 이날 서울·대구·울산·부산·강원 지역 공천 신청자 가운데 12명을 단수 공천했다.손현수 기자 boysoo@hani.co.kr 신민정 기자 shin@hani.co.kr",http://v.daum.net/v/20240218110552249
4,"  [속보] 국민의힘, 윤재옥 추경호 김도읍 등 12명 단수 공천  ",채널A,입력 2024. 2. 18. 11:05,2024. 2. 18. 11:05,Nan,http://v.daum.net/v/20240218110551248
5,  [속보]與 윤재옥·주진우·추경호 등 단수공천…서울 송파병 등 22개 지역구 경선  ,노컷뉴스,CBS노컷뉴스 박희원 기자,2024. 2. 18. 11:03,"△단수추천*서울중랑구을 이승환*부산북구강서을 김도읍, 해운대갑 주진우, 해운대을 김미애, 사하갑 이성권, 기장군 정동만*대구달서을 윤재옥, 달성군 추경호*울산동구 권명호*강원원주갑 박정하, 원주을 김완섭, 홍천횡성영월평창 유상범(총12명)△우선추천부산 북강서갑 서병수, 경남 양산시을 김태호, 경남김해시을 조해진(총3명)△경선*서울송파병 김근식·김성용*부산진구을 이헌승·정연욱, 동래구 권영문·김희곤·서지영, 사하을 정호윤·조경태, 금정구 김종천·백종헌, 연제구 김희정·이주환, 수영구 장예찬·전봉민*대구중구남구 노승권·도태우·임병헌, 서구 김상훈·성은경·이종화, 북구을 김승수·이상길·황시혁, 수성구갑 정상환·주호영, 달서구병 권영진·김용판*대전유성갑 윤소식·진동규, 대덕구 박경호·이석봉*울산울주군 서범수·장능인*세종세종을 이기순·이준배*경북포항시북구 김정재·윤종진, 포항시남구울릉군 김병욱·문충운·이상휘·최용규, 경주시 김석기·이승환, 구미시갑 구자근·김찬영, 상주문경시 고윤환·박진호·임이자, 경남 사천시남해군하동군 서천호·이철호·조상규(총 22개 선거구)CBS노컷뉴스 박희원 기자 wontime@cbs.co.kr▶ 기자와 카톡 채팅하기▶ 노컷뉴스 영상 구독하기 ",http://v.daum.net/v/20240218110302222
6,  [속보]전북 군산시 회현면 돈사에 불⋯돼지 4500마리 폐사  ,농민신문,박철현 기자,2024. 2. 18. 11:02, 18일 오전 6시53분경 전북 군산시 회현면 소재 한 돈사에서 불이 나 돼지 4500마리가 폐사하고 돈사 6개 동이 소실됐다. 소방당국은 진화 인력 73명과 펌프차 등 장비 24대를 동원해 불은 오전 9시22분경 모두 진화됐다. 소방당국은 잔불 정리를 마치는 대로 정확한 화재 원인과 피해 규모를 조사할 예정이다.,http://v.daum.net/v/20240218110205201
7,"  [속보]與, 주진우·추경호·윤재옥 등 12명 단수 공천  ",MBN,정다빈,2024. 2. 18. 11:01,"與, 주진우·추경호·윤재옥 등 12명 단수 공천< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240218110144196
8,  [속보] 與 주진우·윤재옥·추경호·김도읍·박정하·이승환 단수공천  ,세계일보,박윤희,2024. 2. 18. 11:01,박윤희 기자 pyh@segye.com,http://v.daum.net/v/20240218110143195
9,"  [속보] 與 공관위, 주진우·추경호·윤재옥 등 12명 단수 추천… 서병수·김태호·조해진 우선 추천  ",조선비즈,민영빈 기자,2024. 2. 18. 10:59,- Copyright ⓒ 조선비즈 & Chosun.com -,http://v.daum.net/v/20240218105911106
