,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 1월 취업자수 38만명 증가···석달만에 30만명대 회복  ,서울경제,남윤정 기자,2024. 2. 16. 08:04,Nan,http://v.daum.net/v/20240216080406847
1,  [속보] 1월 취업자수 38만명 늘어…30만명대 회복  ,한국경제,김소연,2024. 2. 16. 08:03,[속보] 1월 취업자수 38만명 늘어…30만명대 회복김소연 한경닷컴 기자 sue123@hankyung.com,http://v.daum.net/v/20240216080301824
2,  [속보]1월 취업자수 38만명 증가…석달만에 30만명대 회복  ,매일경제,이상규 매경닷컴 기자(boyondal@mk.co.kr),2024. 2. 16. 08:03,Nan,http://v.daum.net/v/20240216080301826
3,  [속보] 1월 취업자 38만명 증가…증가 폭 두 달 연속 확대  ,한국경제,박상용,2024. 2. 16. 08:02,"지난달 취업자가 1년 전보다 38만명 증가했다. 취업자 증가 폭은 두 달 연속 확대됐다.통계청이 16일 발표한 '1월 고용동향'에 따르면 지난달 취업자는 2774만3000명으로 전년 동월보다 38만명 증가했다. 취업자 증가 폭은 지난해 12월(28만5000명)에 이어 두 달 연속 확대됐다. 월간 취업자 증가세는 35개월째 이어지고 있다.산업별로 보면 보건업 및 사회복지 서비스업(+10만40000명), 전문과학및기술서비스업(+7만3000명), 건설업(+7만3000명) 등에서 취업자가 늘었다.반면 사업시설관리 ,사업지원및임대서비스업(-4만5000명), 부동산업(-2만8000명), 교육서비스업(-1만3000명) 등은 취업자가 감소한 것으로 나타났다.양질의 일자리로 꼽히는 제조업은 지난달 취업자가 2만명 증가한 것으로 조사됐다. 두 달 연속 증가세로 증가 폭은 전달(+1만명)보다 확대됐다. 제조업 취업자는 지난해 1월부터 지난해 11월까지 '마이너스' 행진을 기록했다가 12월 반등했다. 15~29세 청년층과 40대를 제외한 모든 연령대의 취업자 수가 증가한 것으로 조사됐다. 60세 이상은 35만명, 50대는 7만1000명, 30대는 8만5000명 증가한 것으로 나타났다.반면 청년층은 8만5000명, 40대는 4만2000명 취업자가 줄었다. 청년층은 15개월 연속, 40대는 19개월 연속 취업자 감소세가 이어지고 있다.지난달 기준 경제협력개발기구(OECD) 비교 기준인 15~64세 고용률은 68.7%로 전년동월대비 0.9%포인트 상승했다.실업자는 107만2000명으로 전년 동월 대비 4만8000명 증가했다. 실업자는 지난해 11월부터 3개월 연속 증가세를 기록했다. 실업률은 3.7%로 전년동월대비 0.1%포인트 올랐다.박상용 기자 yourpencil@hankyung.com",http://v.daum.net/v/20240216080205814
4,  [속보]1월 취업자수 38만명 증가...고용률 68.7%  ,헤럴드경제,입력 2024. 2. 16. 08:01,2024. 2. 16. 08:01,fact0514@heraldcorp.com,http://v.daum.net/v/20240216080135809
5,  [속보] 1월 취업자 38만명 늘어… 돌봄 수요 증가·60대가 견인  ,조선비즈,세종=김민정 기자,2024. 2. 16. 08:01,"1월 취업자 수가 38만명 늘어났다. 취업자 수 증가 폭은 전월보다 상승 폭을 키웠다. 60대가 전체 취업자 수 증가를 이끌었다. 돌봄 수요 증가로 인한 보건업과 사회 복지 서비스업 분야 취업자 수가 늘어난 것으로 드러났다.통계청이 16일 발표한 ‘2024년 1월 고용동향’에 따르면, 지난 1월 취업자 수는 2774만3000명으로 1년 전보다 38만명 늘었다.15세 이상 전체 고용률은 61%로 1년 전보다 0.7%포인트(p) 상승했다. 경제협력개발기구(OECD) 비교 기준인 15~64세 고용률은 1년 전보다 0.9%p 오른 68.7%로 집계됐다.60대에서 35만명 늘어나며 전체 취업자 수 증가세를 이끌었다. 30대(+8만5000명)·50대(+7만1000명)도 힘을 보탰다. 그러나 20대와 40대에선 각각 4만7000명, 4만2000명 감소하는 모습을 보였다. 15~29세 청년층 취업자 수는 전년 동월 대비 8만5000명 감소했고, 고용률은 0.2%p 상승했다.산업별로는 보건업 및 사회복지서비스업은 10만4000명 늘었다. 전문과학 및 기술서비스업(+7만3000명)·건설업(+7만3000명) 등에서 증가했다. 사업시설 관리, 사업지원 및 임대서비스업(-4만5000명)·부동산업(-2만8000명)·교육서비스업(-1만3000명) 등에서 감소했다. 서운주 통계청 사회통계국장은 “돌봄 수요 증가 등으로 취업자가 크게 늘었다”고 설명했다.- Copyright ⓒ 조선비즈 & Chosun.com -",http://v.daum.net/v/20240216080130808
6,  [속보]1월 취업자수 38만명 증가···3개월만 30만명대 회복  ,경향신문,이창준 기자,2024. 2. 16. 08:01,"통계청이 16일 발표한 2023년 1월 고용동향에 따르면 지난달 취업자 수는 2774만3000명으로 집계되면서 전년 대비 38만명 증가했다. 월간 취업자 수 증가폭은 이전 2개월간 20만명대로 떨어졌는데, 3개월 만에 30만명대를 회복했다. 15세 이상 연령대 고용률은 61.0%로 집계되면서 1년 새 0.7%포인트 늘었다.산업별로는 보건업 빛 사회복지서비스업에서 10만4000명 증가했으며 전문과학 및 기술 서비스업에서도 7만3000명, 건설업에서 7만3000명 증가했다.한편 실업자 수는 107만2000명으로 집계되면서 전년 대비 4만8000명 증가했다. 실업자 수는 지난해 11월부터 3개월 연속 증가하고 있다. 통계청은 연말 연초 기업들의 채용이 활발해지면서 그간 구직활동을 하지 않던 사람들이 취업 시장에 뛰어든 영향이 반영됐다고 분석했다.정부는 당분간 취업 호조세가 이어질 것으로 보면서도 경기 영향에 따라 다시 위축될 가능성도 배제할 수 없다고 분석했다.서운주 통계청 사회통계국장은 “돌봄 일자리나 신성장 산업군에서 취업자 증가 요인이 있지만 건설업이나 제조업 등 경기 영향을 크게 받는 산업군 역시 있어서 불확실성이 강한 상태”라고 말했다.이창준 기자 jchang@kyunghyang.com",http://v.daum.net/v/20240216080115802
7,  [속보]1월 15~64세 고용률 68.7%...전년比 0.9%P ↑  ,아시아경제,세종=조유진,2024. 2. 16. 08:01,세종=조유진 기자 tint@asiae.co.kr,http://v.daum.net/v/20240216080113800
8,  [속보]1월 취업자 38만명 ↑…석달만에 다시 30만명대로  ,아시아경제,세종=조유진,2024. 2. 16. 08:01,세종=조유진 기자 tint@asiae.co.kr,http://v.daum.net/v/20240216080103795
9,  [속보]1월 취업자수 38만↑…제조업 취업자수 두달 연속 '상승'  ,이데일리,조용석,2024. 2. 16. 08:00,"또 수출회복의 영향으로 1월 제조업 취업자수는 전년 대비 2만명 상승, 지난해 12월부터 두달 연속 증가했다. 제조업 취업자수가 연속으로 늘어난 것은 2022년 이후 처음이다. 2023년 1월부터 11월까지는 11개월 연속 전년 대비 감소했다.조용석 (chojuri@edaily.co.kr) ",http://v.daum.net/v/20240216080056790
