,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 복지부 “전국 전공의에 진료유지명령” 발령  ,국민일보,성윤수,2024. 2. 19. 11:13,"박민수 복지부 제2차관은 19일 ‘의사 집단행동 중앙사고수습본부’ 회의 후 브리핑에서 “이 시간부로 전국 221개 전체 수련병원의 전공의를 대상으로 진료유지명령을 발령한다”며 “오늘 현장점검을 실시할 예정이며, 현황이 파악되면 신속하고 투명하게 공개하겠다”고 밝혔다.성윤수 기자 tigris@kmib.co.krGoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 수집, 재배포금지",http://v.daum.net/v/20240219111313648
1,"  [속보]경남도 대학병원급 병원 전공의 사직서 제출 시작…""규모 파악 중""  ",국제신문,신심범 기자,2024. 2. 19. 11:10,"19일 경남지역 대학병원급 병원 소속 전공의들이 정부의 의대 정원 증원 계획에 반대하며 사직서를 제출하기 시작했다.경남도에 따르면 이날 오전부터 4개 병원 전공의들이 개별적으로 사직서를 제출하는 움직임이 있는 것으로 파악됐다. 경남도는 4개 병원을 중심으로 사직서 제출 규모를 확인 중이다.경남에서는 10개 수련병원에 전공의 480명이 일한다. 이 중 창원경상대병원·삼성창원병원(이상 창원시), 진주경상대병원(진주시), 양산부산대병원(양산시) 등 대학병원급 4개 병원에 전공의 450명이 있다. 4개 병원은 전임의 중심으로 응급실과 중환자실을 운영하는 등 전공의 공백에 대비한 긴급회의를 개최해 비상진료 계획 수립에 들어갔다.",http://v.daum.net/v/20240219111010492
2,"  [속보] 정부 ""의협. 집단행동 교사금지 명령 위반 볼 여지 있어···상응하는 조치할 것""  ",서울경제,박홍용 기자,2024. 2. 19. 11:01,Nan,http://v.daum.net/v/20240219110150127
3,  [속보] “외래진료 문제 생기면 병원급으로 비대면 진료 전면 허용”  ,조선비즈,김명지 기자,2024. 2. 19. 10:56,"정통령 보건복지부 공공보건정책관 중앙사고수습본부 중앙비상진료대책상황실장은 19일 오전 의사 집단행동 중앙사고수습본부 정례 브리핑에서 “의대 증원에 반발한 의사 집단행동 등으로 외래진료에 문제가 생기는 상황이 발생하면 이 부분을 비대면 진료를 통해서 해소하고자 한다”고 말했다.정 실장은 “비대면 진료 허용 시점은 집단행동이 어느 정도 확산되느냐를 보고 상황을 판단하면서 결정할 예정”이라며 “현재 비대면 진료는 의원급에서 허용하고 있으나, 의료기관 종별 관계없이 허용하고, 환자에 관계없이 초진까지 비대면 진료를 허용하는 방식으로 검토를 하고 있다”고 설명했다.- Copyright ⓒ 조선비즈 & Chosun.com -",http://v.daum.net/v/20240219105620795
4,"  [속보] 암수술 무기한 늦어지고, 쌍둥이 출산 연기…'수술대란' 현실로  ",MBN,입력 2024. 2. 19. 10:51,2024. 2. 19. 10:51,"암수술 무기한 늦어지고, 쌍둥이 출산 연기…'수술대란' 현실로< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240219105144639
5,"  [속보] 암수술 무기한 늦어지고, 쌍둥이 출산 연기…‘수술대란’ 현실로  ",매일경제,안서진 매경닷컴 기자(seojin@mk.co.kr),2024. 2. 19. 10:51,"19일 의료계에 따르면 서울대·세브란스·삼성서울·서울아산·서울성모병원 등 ‘빅5’ 병원의 전공의들은 이날까지 전원 사직서를 내고 20일 오전 6시를 기점으로 근무를 중단하기로 결정했다.이 가운데 세브란스병원 소아청소년과 등 일부 진료과목 전공의들은 하루 앞선 이날 오전 현재 4년차를 제외한 소아청소년과 전공의가 모두 사직서를 냈다.앞서 세브란스 소아청소년과의 한 전공의는 공개적으로 사직의 뜻을 표하며 “19일 소아청소년과 1∼3년 차의 사직서를 일괄적으로 전달하고 오전 7시부터 파업에 들어간다”고 알린 바 있다.이에 따라 세브란스병원은 이미 ‘전공의 총파업’을 가정한 채 내부에서 수술 스케줄 조정에 착수한 상태다.세브란스병원뿐만 아니라 다른 병원들도 이미 다수의 전공의가 사직 의사를 표하고 있는 만큼 스케줄 조정이 불가피한 것이란 전망이 나온다.이미 서울 시내 주요 병원에서 수술 스케줄이 조정됐다는 사례도 잇따르고 있다.세브란스병원은 지난 16일 전공의 공백에 대비해 진료과별로 수술 스케줄 조정을 논의해달라고 공지했고 마취통증의학과 전공의의 부재로 수술을 절반 이상 감축할 가능성도 배제하지 않고 있다.서울대병원과 서울아산병원, 삼성서울병원도 전공의 집단사직이 현실화했을 때 혼란이 가중하지 않도록 수술과 입원을 어떻게 조정할 수 있을지, 대체인력을 어떻게 배치할 지 등을 다각도로 논의 중이다.대부분 병원은 가용할 수 있는 인력이 제한적일 것으로 보고, 응급·위중한 수술에 우선순위를 두고 있다.전공의들의 집단사직이 현실화하면서 “그대로 수술받을 수 있는 거냐”는 환자들의 문의도 쏟아지고 있다서울대병원에서 제왕절개로 쌍둥이를 출산할 예정이었으나 수술을 하루 앞두고 연기를 통보받았다는 환자의 사연도 전해지고 있다.이외 오랫동안 기다려온 부모님의 목디스크 수술이 무기한 연기돼 당황스럽다는 보호자의 성토, 당장 분만을 앞두고 출산 시 무통 주사가 불가능하다는 통지를 받았다는 임신부 등의 사례도 있다.",http://v.daum.net/v/20240219105107603
6,"  [속보] 복지부 ""의협 국민생명 협박 반인도적 발언 충격·참담""  ",디지털타임스,강민성,2024. 2. 19. 10:49,"[속보] 복지부 ""의협 국민생명 협박 반인도적 발언 충격·참담""",http://v.daum.net/v/20240219104923511
7,"  [속보] 복지부 ""의사 집단행동 피해신고·지원센터 운영  ",디지털타임스,강민성,2024. 2. 19. 10:49,"[속보] 복지부 ""의사 집단행동 피해신고·지원센터 운영",http://v.daum.net/v/20240219104921510
8,"  [속보]12개 국군병원 응급실, 일반인에 개방…진료공백 최소화  ",머니투데이,박미주 기자,2024. 2. 19. 10:48,"정부가 전공의 집단사직에 대응해 대형병원의 진료공백을 최소화하겠다고 19일 밝혔다.정통령 중앙사고수습본부 중앙비상진료대책상황실장은 이날 '의사 집단행동 중앙사고수습본부 정례 브리핑'에서 ""대형병원의 경우의료기관 자체적으로 수립한 비상진료대책에 따라 응급·중증수술, 중환자실과 투석실 운영 등에 진료공백이 발생하지 않도록 진료체계를 전환하겠다""고 말했다.경증·비응급 환자는 대형병원에서 종합병원 등으로 연계·전원할 수 있도록 지원하고, 지방의료원 등 공공병원의평일 진료시간을 확대한다. 주말과 공휴일 진료를 실시해 의료이용 불편을 줄인다.정통령 실장은 ""12개 국군병원 응급실을 일반인도 이용할 수 있도록 해 응급의료체계가 유지될 수 있도록 지원하고, 필요시 보건소 연장 진료도 추진하겠다""고 말했다.박미주 기자 beyond@mt.co.kr",http://v.daum.net/v/20240219104802453
9,"  [속보] 복지부 ""전체 수련병원 전공의 대상 '진료유지명령' 발령""  ",대전일보,유가인 기자,2024. 2. 19. 10:47,"보건복지부가 전체 수련병원 전공의를 대상으로 '진료유지명령'을 발령했다.박민수 보건복지부 2차관은 19일 브리핑에서 ""전국 221개 전체 수련병원 전공의를 대상으로 '진료유지명령'을 발령한다""며 이같이 밝혔다.박 차관은 ""현장점검을 실시할 예정이고 현황이 파악되는대로 신속하고 투명하게 공개하겠다""며 ""전공의들은 예정된 집단사직과 휴진을 철회하고 환자를 등지지 말기를 다시 한번 간곡히 호소한다""고 말했다.정부는 의료 현장 등에서 발생할 수 있는 모든 가능성을 대비하기 위해 '비상진료체계'를 운영할 방침이다.",http://v.daum.net/v/20240219104753439
