,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] '실거주 의무 3년 유예' 주택법 개정안 본회의 통과  ,파이낸셜뉴스,김예지,2024. 2. 29. 16:37,yesji@fnnews.com 김예지 김찬미 기자,http://v.daum.net/v/20240229163754926
1,  [속보]실거주 의무 3년 유예...'주택법 개정안' 국회 통과  ,머니투데이,김도현 기자,2024. 2. 29. 16:37,29일 국회 본회의. 김도현 기자 ok_kd@mt.co.kr,http://v.daum.net/v/20240229163729920
2,"  [속보] 실거주 의무 3년 유예 '주택법 개정안', 국회 통과  ",뉴스1,박기호 기자,2024. 2. 29. 16:37,goodday@news1.kr ,http://v.daum.net/v/20240229163709907
3,"  [속보] 박민수 차관과 전공의 추정 2명, 화물 엘리베이터로 6층 미팅 장소로 이동  ",아시아경제,최태원,2024. 2. 29. 16:25,박민수 보건복지부 제2차관과 전공의로 추정된 2명이 대화에 돌입했다. 이들은 오후 4시께 대화 장소인 서울 영등포구 건강보험공단 서울지역본부 6층 대회의실까지 화물 엘리베이터를 타고 이동했다.최태원 기자 peaceful1@asiae.co.kr,http://v.daum.net/v/20240229162506458
4,"  [속보] 비트코인, 원화마켓서 9000만원 터치… 최고가 경신  ",머니S,이지운 기자,2024. 2. 29. 16:22,이지운 기자 lee1019@mt.co.kr,http://v.daum.net/v/20240229162247382
5,"  [속보] 비트코인, 9000만원선 돌파…1억원도 넘나  ",뉴스1,김지현 기자,2024. 2. 29. 16:11,"(서울=뉴스1) 김지현 기자 = 가상자산(암호화폐) '대장 코인' 비트코인이 29일 오후 3시47분경, 9000만원선을 돌파했다.비트코인은 전일 전고점(8270만원)을 넘어서며 8800만원선까지 돌파했다. 이날 추가 상승을 이어가며 '역대 최고가'를 경신 중이다.mine124@news1.kr ",http://v.daum.net/v/20240229161134003
6,"  [속보]'자본금 15조→25조' 수은법 개정안, 국회 본회의 통과  ",이데일리,김범준,2024. 2. 29. 15:57," [이데일리 김범준 기자] 한국출입은행법 개정안이 29일 국회 본회의에서 재적 297명 중 재석 의원 211명, 찬성 148표, 반대 29표, 기권 34표로 통과했다.김범준 (yolo@edaily.co.kr) ",http://v.daum.net/v/20240229155732405
7,"  [속보] 수출입은행 법정자본금, 25조로 상향…수은법 개정안 통과  ",헤럴드경제,입력 2024. 2. 29. 15:56,2024. 2. 29. 15:56,soho0902@heraldcorp.com,http://v.daum.net/v/20240229155619354
8,"  [속보]수은 자본금 '15조→25조' 개정안, 국회 본회의 통과  ",머니투데이,김도현 기자,2024. 2. 29. 15:55,29일 국회 본회의. 김도현 기자 ok_kd@mt.co.kr,http://v.daum.net/v/20240229155517323
9,"  [속보]수출입은행법 개정안, 국회 본회의 통과  ",아시아경제,공병선,2024. 2. 29. 15:55,공병선 기자 mydillon@asiae.co.kr,http://v.daum.net/v/20240229155510318
