,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 서울청장 조지호, 경찰청 차장 김수환…치안정감 인사  ",헤럴드경제,입력 2024. 1. 26. 17:07,2024. 1. 26. 17:07,jinlee@heraldcorp.com,http://v.daum.net/v/20240126170746249
1,  [속보]서울경찰청장에 조지호·경찰청 차장에 김수환  ,아시아경제,유병돈,2024. 1. 26. 17:07,유병돈 기자 tamond@asiae.co.kr,http://v.daum.net/v/20240126170706230
2,  [1보] 서울청장 조지호·경찰청 차장 김수환…치안정감 인사  ,연합뉴스,윤보람,2024. 1. 26. 17:05,▶제보는 카톡 okjebo,http://v.daum.net/v/20240126170522191
3,  [속보]차기 서울경찰청장에 조지호…경찰청 차장 김수환  ,뉴스1,송상현 기자,2024. 1. 26. 17:02,mrlee@news1.kr ,http://v.daum.net/v/20240126170236078
4,  [속보] 신임 서울경찰청장에 조지호 경찰청 차장  ,머니투데이,이강준 기자,2024. 1. 26. 17:02,26일 경찰청이강준 기자 Gjlee1013@mt.co.kr,http://v.daum.net/v/20240126170216072
5,"  [속보] 대통령실, 차관 소집해 부담금 경감 검토  ",파이낸셜뉴스,김윤호,2024. 1. 26. 16:55,uknow@fnnews.com 김윤호 기자,http://v.daum.net/v/20240126165530857
6,"  [속보] 법원 “양승태, ‘물의 야기 판사 보고서’·‘부당 인사’ 직권남용 인정 안돼”  ",KBS,양성모,2024. 1. 26. 16:52,양성모 기자 (maria615@kbs.co.kr),http://v.daum.net/v/20240126165208771
7,"  [속보]법원, 양승태 '물의 야기' 법관리스트 직권남용도 ""증명 안돼""  ",뉴시스,김진아2 기자,2024. 1. 26. 16:43, [서울=뉴시스] 김진아 기자 = ☞공감언론 뉴시스 hummingbird@newsis.com ,http://v.daum.net/v/20240126164358590
8,"  [속보] 법원 ""양승태, 개별법관들 부당 인사조치 범죄증명 없어""  ",뉴스1,정윤미 기자 서한샘 기자,2024. 1. 26. 16:40,parksj@news1.kr ,http://v.daum.net/v/20240126164007526
9,  [속보] 법원 “양승태 강제동원·전교조·통진당 등 재판개입 인정 안돼”  ,KBS,양성모,2024. 1. 26. 16:32," 법원 ""양승태 강제동원·전교조·통진당 등 재판개입 인정 안돼""양성모 기자 (maria615@kbs.co.kr)",http://v.daum.net/v/20240126163218343
