,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 한동훈 ""총선 승리해 의원 정수 250명으로 줄이겠다""  ",한국경제,노정동,2024. 1. 16. 10:38,"한동훈 국민의힘 비대위원장이 16일 ""총선 승리시 국회의원 정수를 250명으로 줄이는 법안을 추진하겠다""고 말했다.노정동 한경닷컴 기자 dong2@hankyung.com",http://v.daum.net/v/20240116103805706
1,"  [속보] 한동훈 ""총선 승리하면 국회의원 250명으로 감축할 것""  ",서울경제,김현상 기자,2024. 1. 16. 10:37,Nan,http://v.daum.net/v/20240116103709664
2,"  [속보]원희룡, 계양을 출마선언…""온몸으로 돌덩이 치우겠다""  ",아이뉴스24,유범열,2024. 1. 16. 10:36,[아이뉴스24 유범열 기자],http://v.daum.net/v/20240116103639638
3,  [속보] 한동훈 “총선 승리해 국회의원 수 250명으로 줄일 것”  ,KBS,김경수,2024. 1. 16. 10:36, [속보] 한동훈 “총선 승리해 국회의원 수 250명으로 줄일 것”김경수 기자 (bada@kbs.co.kr),http://v.daum.net/v/20240116103632636
4,"  [속보] ""디샌티스-헤일리, 아이오와 코커스 2위 놓고 경합"" -에디슨리서치  ",뉴스1,강민경 기자,2024. 1. 16. 10:36,pasta@news1.kr ,http://v.daum.net/v/20240116103612621
5,"  [속보] ""트럼프, '첫 경선' 아이오와 코커스 승리 예상""  ",연합뉴스,김정은,2024. 1. 16. 10:35,▶제보는 카톡 okjebo,http://v.daum.net/v/20240116103549592
6,"  [속보]원희룡, '이재명 지역구' 인천 계양을 출마…""온몸으로 돌덩이 치우겠다""  ",이데일리,김형환,2024. 1. 16. 10:35, [이데일리 김형환 기자] 16일 국민의힘 인천시당 신년인사회.김형환 (hwani@edaily.co.kr) ,http://v.daum.net/v/20240116103506571
7,"  김정은 ""전쟁시 대한민국 완전 점령"" 연설...""전쟁 결심한 듯, 허세 아냐""(38 노스)  ",JTBC,이가혁 기자,2024. 1. 16. 10:34,Nan,http://v.daum.net/v/20240116103454551
8,"  [속보] 윤 대통령, 김정은 향해 ""도발해 온다면 몇 배로 응징""  ",한국일보,김현빈,2024. 1. 16. 10:34,"윤석열 대통령이 16일 ""북한이 도발해 온다면 우리는 이를 몇 배로 응징할 것""이라고 경고했다. 김정은 국무위원장의 '주적' 발언 등 북한의 잇단 공세에 대한 경고 차원이다.윤 대통령은 이날 용산 대통령실에서 열린 국무회의에서 최근 심화하고 있는 북한의 도발에 대해 ""우리 국민들을 불안하게 만들고 대한민국을 균열시키기 위한 정치 도발 행위""라며 이 같이 말했다. 특히 취임 후 처음으로 김 위원장의 발언을 직접 겨눴다. 김 위원장이 이날 '북방한계선(NLL)을 불법, 무법'이라고 언급한 것에 대해 ""오늘 아침 기사를 보면 (김 위원장이)북방한계선 NLL를 인정하지 않겠다고 발표했다""고 대응에 나섰다. 윤 대통령은 ""지금 대한민국 정부는 과거 어느 정부와도 다르다. 우리 군은 압도적인 대응 역량을 갖추고 있다""며 ""정부는 실시간으로 안보상황을 합동 점검하면서 대비태세를 확고하게 유지하고 있다""고 설명했다. 그러면서 ""‘전쟁이냐 평화냐’를 협박하는 위장 평화 전술은 더 이상 통하지 않는다""며 ""도발 위협에 굴복해 얻는 가짜 평화는 우리 안보를 더 큰 위험에 빠뜨릴 뿐""이라고 지적했다. 아울러 윤 대통령은 ""북한 당국은 남북관계를 동족 관계가 아닌 적대적 두 국가 관계로 규정했다""며 ""이는 북한 정권 스스로가 반민족적이고 반역사적인 집단이라는 사실을 자인한 것""이라고 비판했다. 그러면서도 윤 대통령은 ""대한민국을 위협하는 것은 북한 정권이지 북한 주민이 아니다""며 ""북한 주민들은 우리와 똑같이 자유와 인권과 번영을 누릴 권리를 가진 우리와 같은 민족이다. 이들을 따뜻하게 포용해 나가야 한다""고 했다. 윤 대통령은 북한이탈주민을 언급하며 ""정부는 탈북민들이 우리 사회에 잘 정착할 수 있도록 관심과 지원을 아끼지 않을 것""이라며 통일부를 향해 ‘북한이탈주민의 날’ 제정을 추진하라고 지시했다. 외교부를 향해서도 ""탈북민들을 더욱 잘 보호할 수 있도록 국제사회와의 공조를 강화해 주기 바란다""고 당부했다. 김현빈 기자 hbkim@hankookilbo.com",http://v.daum.net/v/20240116103412539
9,"  [속보]한동훈 ""총선 승리해 국회의원 수 250명으로 줄이는 법개정 발의""  ",머니S,지선우 기자,2024. 1. 16. 10:33,"지선우 기자 pond1998@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>",http://v.daum.net/v/20240116103329510
