,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  “왜 교체했냐고? 음바페 없는 경기에 익숙해져야지”... 파리 감독 엔리케가 직접 언급  ,스포탈코리아,남정훈,2024. 2. 27. 06:49,"[스포탈코리아] 남정훈 기자= 파리 감독인 루이스 엔리케가 음바페의 상황에 대해 직접 언급했다.영국 매체 ‘골닷컴’은 27일(한국 시간) “파리 생제르맹의 루이스 엔리케 감독은 파리 선수들이 킬리안 음바페가 없는 삶을 준비해야 한다고 주장했다”라고 보도했다.음바페는 이제 여름에 FA로 파리를 떠나기로 결정했다. 16일(한국 시간) 영국과 스페인, 프랑스의 공신력이 뛰어난 기자들이 연이어서 음바페가 이번 여름에 PSG를 떠난다고 보도했다. 또한 그의 다음 행선지는 레알 마드리드가 유력하다.레알은 음바페의 영입을 위해 몇 년 동안 공을 들인 만큼 보상을 받을 것으로 보인다. 레알은 음바페에게 1억 2천만 유로(약 1726억 원)에서 1억 3천만 유로(약 1870억 원)의 계약 보너스가 포함된 파격적인 제안을 했다.스페인 매체 ‘마르카’는 19일(한국 시간) “음바페는 이미 레알 마드리드와 계약을 체결했다. 음바페는 마드리드 선수가 될 것이고 5시즌 동안 계약할 것이다”라고 속보로 밝히며 이제 음바페 사가는 끝이 났다.이제 음바페도 파리 생제르맹 동료들에게 자신의 이적에 대해 말했다, 음바페의 연설에는 선수단 전체가 참석했으며, 연설은 오래가지 않았고 팀원들에게 박수를 받았다. 음바페는 연설에서 파리를 떠난 후 어느 클럽에 입단할 계획인지 팀 동료들에게 밝히지 않았다.루이스 엔리케 감독도 간접적으로 음바페의 이적을 인정했다. 파리 생제르맹은 26일(한국 시간) 프랑스 파리의 파르크 데 프랭스에서 열린 2023/24 시즌 프랑스 리그 1 23라운드 렌과의 경기에서 1-1로 무승부를 거뒀다. 이 경기에서 선발 출전한 음바페는 후반 20분 하무스와 교체됐다. 교체 출전한 하무스는 후반 추가 시간 7분에 극적인 동점 PK골을 성공시키며 파리의 패배를 막았다.루이스 엔리케 감독은 경기 후 음바페를 벤치에 앉힌 결정에 대해 설명했다. 그는 “우리는 조만간 언젠가, 음바페 없이 플레이하는 것에 익숙해져야 한다”라고 밝혔다.그는 이어서 “항상 경쟁이 있어야 하고 내 의도는 '공짜'로 출전 시간을 주는 것이 아니라 최대한의 경쟁력을 원한다. 모든 선수는 자신의 출전 시간을 받을 자격이 있어야 한다""라고 덧붙였다.이제 음바페가 6월에 레알 마드리드로 떠난다고 발표하면서 앞으로 몇 주 동안 파리에서 매 순간 출전한다는 보장은 없을지도 모른다. 하지만 3월 2일(한국 시간) 모나코와의 경기에서는 선발로 출전할 가능성이 높다.사진 = 게티이미지코리아, 골닷컴  취재문의 sportal@sportalkorea.co.kr | Copyright ⓒ 스포탈코리아. 무단전재 및 재배포 금지",http://v.daum.net/v/20240227064943369
1,"  美 증시 하락 마감…다우 -0.16%, S&P500 -0.38%, 나스닥 -0.13%  ",SBS Biz,김종윤 기자,2024. 2. 27. 06:21,짧고 유익한 Biz 숏폼 바로가기,http://v.daum.net/v/20240227062100125
2,"  [속보]뉴욕증시, PCE 경계감에 하락 마감…S&P500 0.38%↓  ",이데일리,양지윤,2024. 2. 27. 06:09," [이데일리 양지윤 기자] 미국 뉴욕증시 3대 지수가 26일(현지시간) 일제히 하락 마감했다. 이번 주 발표되는 개인소비지출(PCE) 가격지수를 대기하며 경계감을 드러냈다.이날 마켓포인트에 따르면 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장보다 0.13% 하락했다. 대형주 중심의 S&P500지수는 0.38%, 기술주 중심의 나스닥 지수는 0.13% 내렸다.양지윤 (galileo@edaily.co.kr) ",http://v.daum.net/v/20240227060903030
3,"  [속보]뉴욕증시, PCE 대기하며 보합권서 하락  ",아시아경제,조슬기나,2024. 2. 27. 06:03,"미국 뉴욕증시의 3대 지수는 이번 주 발표되는 개인소비지출(PCE) 가격지수를 대기하며 월요일인 26일(현지시간) 일제히 약보합 마감했다.이날 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장 대비 0.13% 내려 거래를 마쳤다. 대형주 중심의 S&P500지수는 0.38%, 기술주 중심의 나스닥 지수는 0.13% 하락했다.조슬기나 기자 seul@asiae.co.kr",http://v.daum.net/v/20240227060333980
4,"  [속보]뉴욕증시, 3대 지수 일제히 하락...알파벳, 4.4% 급락  ",파이낸셜뉴스,송경재,2024. 2. 27. 06:01,dympna@fnnews.com 송경재 기자,http://v.daum.net/v/20240227060154927
5,"  [속보] 미증시 숨고르기, 일제 하락 S&P500 0.38%↓  ",뉴스1,박형기 기자,2024. 2. 27. 06:01,sinopark@news1.kr ,http://v.daum.net/v/20240227060121916
6,  [속보]엔비디아가 투자한 AI 업체 사운드하운드 47% 폭등  ,뉴스1,박형기 기자,2024. 2. 27. 06:00,sinopark@news1.kr ,http://v.daum.net/v/20240227060053875
7,"  [속보] '돈나무 언니' 저가매수, 테슬라 4% 급등  ",뉴스1,박형기 기자,2024. 2. 27. 06:00,sinopark@news1.kr ,http://v.daum.net/v/20240227060040841
8,"  [속보] 비트코인 5% 급등, 5만4000달러 돌파  ",뉴스1,박형기 기자,2024. 2. 27. 05:25,sinopark@news1.kr ,http://v.daum.net/v/20240227052513450
9,  [우보세]트럼프 때 美 태양광·풍력 오히려 늘어난 이유  ,머니투데이,권다희 기자,2024. 2. 27. 04:02,"도널드 트럼프 전 대통령의 재임기간 미국 전력원 중 태양광·풍력 비중의 변화 추세다. 화석연료 산업을 지지하고 파리협정을 탈퇴한 트럼프의 집권기에 오히려 재생에너지 사용이 늘어난 이유는 무엇일까? 주요 원인 중 하나는 2015년 말, 미 의회가 풍력에 적용하던 생산세액공제(PTC)와 태양광을 지원하던 투자세액공제(ITC)를 2020년까지 연장한 결정이다. 양당은 당시 1조8000억달러 규모 연방지출·세금감면안을 승인했는데, 이 안에 만료를 앞둔 두 세제혜택안 연장안이 포함돼 있었다. 오바마의 환경정책 유산을 없애는데 앞장섰던 트럼프도 법제화한 세제혜택은 되돌리지 못했고, 이 기간 풍력·태양광 투자는 이어졌다. 같은 기간 미국의 석탄 발전 비중이 30.3%에서 19.1%로 줄어든 점도 눈 여겨 볼 대목이다. 트럼프 대통령은 석탄산업 지원을 외쳤지만, 그의 재임기간에도 미국의 대표적 석탄 기업들의 파산보호신청·경영난이 이어졌다. 2010년대 들어 시추기술 개선으로 셰일가스 생산이 급증·가스 값이 하락하자 시장이 석탄 대비 더 저렴한 가스를 선택한 영향이다. 이 '결과'들은 트럼프 재집권 가능성이 거론되며 IRA(인플레이션감축법)의 미래에 대한 전망이 분분한 지금 몇 가지 추론을 가능하게 한다. 우선, IRA가 2032년까지 그린산업에 지급하는 보조금 지급을 명시한 '법'이기 때문에 적어도 2032년까지는 이 법에 적힌 혜택을 되돌리기 쉽지 않다는 점이다. 법안 폐기나 변경을 미 의회가 동의할 가능성이 매우 낮고, 심지어 미 양원 다수당을 공화당이 모두 차지한다 하더라도 IRA에 근거해 투자한 글로벌 기업들의 소송 위험이라는 비용을 지는 결정을 미 행정부·의회가 지기 어렵다. 다음으로 결국 시장을 이기기 어렵다는 점이다. 석탄은 더 저렴한 에너지원의 등장과 수요감소로 시장에서 퇴출돼 왔다. 수년새 태양광과 풍력은 기술발전 등으로 급속하게 저렴한 에너지원이 됐다. 블룸버그NEF에 따르면 지난해 상반기 석탄의 LCOE(균등화발전비용)는 메가와트시당 74달러다. 육상풍력(42달러), 태양광(44~48달러)과의 경쟁이 어렵다. 이에 더해 IRA 수혜가 풍력발전에 유리한 지형을 가진 텍사스 등 공화당우세주에 집중돼 있다는 점은 트럼프의 'IRA 폐기 압박'이 정치적 수사에서 '행동'으로 이어질 가능성을 낮춘다. 지난해 말 만난 한 유럽계 에너지 기업 고위 인사는 트럼프 재집권 시 미국 사업이 받을 영향에 대해 ""IRA로 인한 투자가 레드스테이트에 집중돼 있어 실제로 IRA가 약화될 가능성은 매우 낮다고 본다""고 했다. 피델리티에 따르면 IRA 프로젝트가 일어난 주는 공화당우세주(58%)가 민주당우세주(32%)와 경합주(10%)를 압도한다. 물론 트럼프 정부가 다시 들어선다면 인허가 지연·행정명령 등으로 IRA가 추구하던 정책 취지의 실현 속도를 늦출 수 있다. 그러나 법제화된 정책과 시장이 형성한 방향을 바꾸는 건 쉽지 않다. '감속'의 정도 역시 정치적 '으름장'의 크기와 비례하지 않을 수 있다. 트럼프의 첫 집권기간 남은 수치들에 담긴 함의다. 권다희 기자 dawn27@mt.co.kr",http://v.daum.net/v/20240227040201766
