,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 민주, 홍영표 부평을·기동민 성북을·안민석 오산 등 6곳 전략지로  ",뉴스1,문창석 기자,2024. 2. 28. 11:12,themoon@news1.kr ,http://v.daum.net/v/20240228111214174
1,"  [속보] 민주당, 홍영표 부평을·안민석 오산·기동민 성북을 등 전략지로  ",SBS,입력 2024. 2. 28. 11:12,2024. 2. 28. 11:12,"민주당, 종로 곽상언·구리 윤호중·김포을 박상혁 등 단수 공천민주당, 중·성동을 박성준-정호준, 목포 김원이-배종호 경선(SBS 디지털뉴스편집부)
           ",http://v.daum.net/v/20240228111204147
2,"  [속보]민주당, 종로에 '노무현 사위' 곽상언 단수공천  ",노컷뉴스,CBS노컷뉴스 김기용 기자,2024. 2. 28. 11:12,"민주당, 종로에 '노무현 사위' 곽상언 단수공천CBS노컷뉴스 김기용 기자 kdragon@cbs.co.kr▶ 기자와 카톡 채팅하기▶ 노컷뉴스 영상 구독하기 ",http://v.daum.net/v/20240228111204145
3,"  [속보] 민주당, 성북을·부평을·오산·용인갑·청주서원·청주청원 6곳 전략 지정  ",데일리안,고수정,2024. 2. 28. 11:11,"[속보] 민주당, 성북을·부평을·오산·용인갑·청주서원·청주청원 6곳 전략 지정",http://v.daum.net/v/20240228111128092
4,"  [속보] 민주, 홍영표·안민석·기동민 컷오프 임박... 부평을·오산·성북을 전략지로  ",조선일보,원선우 기자,2024. 2. 28. 11:10,"더불어민주당 공천관리위원회는 28일 서울 성북을(기동민), 인천 부평을(홍영표), 경기 오산(안민석), 경기 용인갑(비례대표 권인숙), 청주 서원(이장섭), 청주 청원(변재일)을 전략 선거구로 지정해 전략공천관리위로 이관한다고 밝혔다. 해당 지역구 현역, 또는 예비 후보로 활동하는 현역들을 사실상 컷오프(공천 배제)한 것 아니냐는 해석이 나온다.",http://v.daum.net/v/20240228111054056
5,"  [속보]민주,중·성동을 경선···'친명 대변인' 박성준 vs '정대철 아들' 정호준  ",서울경제,김현상 기자,2024. 2. 28. 11:09,Nan,http://v.daum.net/v/20240228110959994
6,"  [속보] 민주, 종로 곽상언·구리 윤호중·김포을 박상혁 등 단수공천  ",MBN,입력 2024. 2. 28. 11:09,2024. 2. 28. 11:09,"민주, 종로 곽상언·구리 윤호중·김포을 박상혁 등 단수공천< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240228110959993
7,"  [속보] 민주 바이든·공화 트럼프, 미시간 경선 나란히 압승 전망  ",MBN,입력 2024. 2. 28. 11:09,2024. 2. 28. 11:09,"민주 바이든·공화 트럼프, 미시간 경선 나란히 압승 전망< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240228110958992
8,"  [속보] 민주, 중·성동을 박성준-정호준, 목포 김원이-배종호 경선  ",MBN,입력 2024. 2. 28. 11:09,2024. 2. 28. 11:09,"민주, 중·성동을 박성준-정호준, 목포 김원이-배종호 경선< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240228110956991
9,"  [속보] 민주, 홍영표 부평을·안민석 오산·기동민 성북을 등 전략지로  ",MBN,입력 2024. 2. 28. 11:09,2024. 2. 28. 11:09,"민주, 홍영표 부평을·안민석 오산·기동민 성북을 등 전략지로< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240228110955989
