,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 국민의힘 공관위 ""총선 3회 연속 패배 지역 우선추천""  ",경기일보,김재민 기자,2024. 1. 23. 20:03,국민의힘 공천관리위원회는 23일 2차 회의를 열어 최근 국회의원 선거(재·보궐선거 포함)에서 3회 연속 패배한 지역에 대해 후보를 ‘우선추천’ 하기로 했다. 김재민 기자 jmkim@kyeonggi.com ,http://v.daum.net/v/20240123200305371
1,"  [속보] 한국, 유엔 인권검증대 선 中에 '탈북민 인권' 첫 권고  ",아이뉴스24,김다운,2024. 1. 23. 20:00,[아이뉴스24 김다운 기자],http://v.daum.net/v/20240123200020313
2,"  [속보] 한국, 유엔 인권검증대 선 中에 ‘탈북민 인권’ 첫 권고  ",조선일보,최혜승 기자,2024. 1. 23. 19:57,-🌎조선일보 국제부가 픽한 글로벌 이슈! 뉴스레터 구독하기 ☞ https://page.stibee.com/subscriptions/275739🌎국제퀴즈 풀고 선물도 받으세요! ☞ https://www.chosun.com/members-event/?mec=n_quiz,http://v.daum.net/v/20240123195738259
3,"  [속보] 한국, 유엔 인권검증대 선 중국에 ‘탈북민 인권’ 첫 권고  ",매일경제,전종헌 매경닷컴 기자(cap@mk.co.kr),2024. 1. 23. 19:54,Nan,http://v.daum.net/v/20240123195401203
4,"  [속보] 한국, 유엔 인권검증대 선 중국에 '탈북민 인권' 첫 권고  ",SBS,입력 2024. 1. 23. 19:54,2024. 1. 23. 19:54,"한국, 유엔 인권검증대 선 중국에 '탈북민 인권' 첫 권고(SBS 디지털뉴스편집부)
           ",http://v.daum.net/v/20240123195400201
5,"  [속보] 한국, 유엔 인권검증대 선 中에 '탈북민 인권' 첫 권고  ",MBN,입력 2024. 1. 23. 19:53,2024. 1. 23. 19:53,"한국, 유엔 인권검증대 선 中에 '탈북민 인권' 첫 권고< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240123195318195
6,"  [속보] 한국, 유엔 인권검증대 선 中에 '탈북민 인권' 첫 권고  ",한국경제,김소연,2024. 1. 23. 19:51,"[속보] 한국, 유엔 인권검증대 선 中에 '탈북민 인권' 첫 권고김소연 한경닷컴 기자 sue123@hankyung.com",http://v.daum.net/v/20240123195102167
7,"  [속보] 與, 타당 후보 대비 지지율 10%p 이상 시 단수공천  ",쿠키뉴스,윤상호,2024. 1. 23. 19:51,윤상호 기자 sangho@kukinews.com,http://v.daum.net/v/20240123195102166
8,"  [속보] 與, 공직선거 3회 연속 패배 지역 우선 공천…인천 계양을 등 가능성  ",헤럴드경제,입력 2024. 1. 23. 19:50,2024. 1. 23. 19:50,newkr@heraldcorp.com,http://v.daum.net/v/20240123195043159
9,  [속보] '대북송금 혐의' 김성태 전 쌍방울 회장 석방  ,뉴스1,배수아 기자 최대호 기자,2024. 1. 23. 19:50,sualuv@news1.kr ,http://v.daum.net/v/20240123195011154
