,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 이언주, 민주당 경선 승리..경기 용인정 공천 확정  ",전주MBC,이정용,2024. 3. 9. 20:36,Nan,http://v.daum.net/v/20240309203652488
1,"  [속보] 민주, 청주청원 송재봉 경선 승리...영입 인재 신용한 탈락  ",CJB청주방송,구준회,2024. 3. 9. 20:34,"22대 국회의원 선거 더불어민주당 충북 청주청원 후보로 문재인 정부 청와대 행정관 출신의 송재봉 예비후보가 확정됐습니다.민주당 중앙당 선거관리위원회는 9일 오후 서울 여의도 중앙당사에서 전국 전략선거구 4곳의 경선결과를 발표했습니다.송 예비후보는 8일과 9일 이틀간 일반유권자 100% 여론조사로 치러진 경선에서 인재영입 15호인 신용한 예비후보를 제치고 공천권을 따냈습니다.강원도 정선 출신의 송 예비후보는 선동초·화암중·원주 대성고를 거쳐 청주대 정치외교학과를 졸업했습니다. 이후 충북NGO센터장, 충북참여자치시민연대 사무처장 등을 지내며 충북지역에서 활발한 시민사회운동을 이끌었습니다.이후 문재인 정부에서 청와대 대통령비서실 행정관을 지냈고, 지난해 청주시장 선거에 출마했으나 낙선했습니다.이에 따라 이번 총선 청주청원은 국민의힘 김수민 전 당협위원장과 민주당 송 예비후보, 개혁신당 장석남 예비후보의 대결로 압축됐습니다.",http://v.daum.net/v/20240309203404421
2,"  [속보] '복당' 이언주, 민주당 경기 용인정 경선 승리  ",한국경제,오세성,2024. 3. 9. 20:28,"'복당' 이언주, 민주당 경기 용인정 경선 승리오세성 한경닷컴 기자 sesung@hankyung.com",http://v.daum.net/v/20240309202801256
3,"  [속보]민주, ‘복당’ 이언주 경선 승리…박지혜·이재강·송재봉 본선행  ",동아일보,입력 2024. 3. 9. 20:23,2024. 3. 9. 20:23,Nan,http://v.daum.net/v/20240309202311211
4,"  [속보] ‘복당’ 이언주, 민주당 경기 용인정 경선서 승리  ",서울신문,윤예림,2024. 3. 9. 20:21,"이언주 전 의원과 영입 인재 박지혜 변호사, 이재강 전 경기도 평화부지사, 송재봉 전 대통령실 행정관이 9일 더불어민주당 4·10 총선 경선을 통과했다.민주당은 이날 오후 이 같은 내용의 전략 선거구 경선 심사 결과를 발표했다.경기 용인정 경선에선 이언주 전 의원이 이헌욱 경기도시공사 사장, 박성민 전 청와대 청년비서관을 제치고 본선행 티켓을 거머쥐었다. 이 지역은 이탄희 의원의 불출마 선언으로 전략 선거구로 지정됐다.오영환 의원의 불출마로 전략 선거구가 된 경기 의정부갑에선 영입 인재 박지혜 변호사가 문희상 전 국회의장의 아들 문석균 김대중 재단 의정부지회장을 꺾었다.경기 의정부을 경선에선 이재강 전 평화부지사가 권혁기 당대표 정무기획 실장과 임근재 전 경기도경제과학진흥원 상임이사를 제치고 승리했다. 이곳은 초선 김민철 의원의 컷오프로 전략 선거구로 결정됐다.충북 청주청원은 송재봉 전 대통령실 행정관이 영입 인재인 신용한 전 서원대 교수를 누르고 공천장을 따냈다. 이 지역구는 5선 변재일 의원의 컷오프로 전략 선거구가 됐다.윤예림 기자",http://v.daum.net/v/20240309202101188
5,"  [속보]이언주, 민주당 경선 승리…용인정 공천 확정  ",매일경제,전경운 기자(jeon@mk.co.kr),2024. 3. 9. 20:21,"이날 민주당 선거관리위원회는 서울 여의도 당사 브리핑에서 이 전 의원이 경기 용인정 경선에서 1위로 결정됐다고 밝혔다. 이 전 의원은 박성민 전 민주당 최고위원, 이재명 대표 측근인 이헌욱 전 경기주택도시공사 사장과의 3인 경선에서 1위를 차지했다.경기 의정부갑에서는 문희상 전 국회의장의 아들인 문석균 김대중재단 의정부시지회장과 민주당의 1호 영입 인재인 박지혜 변호사가 맞붙어 박 변호사가 본선에 진출했다. 경기 의정부을에서는 권혁기 당 대표 정무기획실장, 이재강 전 경기도 부지사, 임근재 전 경기도 북부균형발전전문관의 3자 경선에서 이 전 부지사가 승리했다.변재일 의원이 컷오프(공천 배제)된 충북 청주시청원구에서는 송재봉 전 대통령 비서실 행정관과 당 영입 인재인 신용한 전 서원대 교수의 2인 경선을 진행한 결과 송 전 행정관이 후보로 확정됐다.",http://v.daum.net/v/20240309202101186
6,"  [속보] 민주, ‘복당’ 이언주 용인정 확정…박지혜·이재강 본선행  ",한겨레,엄지원 기자,2024. 3. 9. 20:20,"이언주 전 의원이 9일 더불어민주당의 경기 용인정 경선에서 승리하며 4·10총선 본선행 티켓을 따냈다.강민정 민주당 중앙당선거관리위원회 부위원장은 이날 서울 여의도 민주당사에서 브리핑을 열어 “용인정에서 세 분의 후보(이언주 전 의원·박성민 전 최고위원·이헌욱 전 경기주택도시공사 사장)가 경선에 출마했고, 이언주 후보가 1위로 확정됐다”고 말했다. 경기 의정부갑에선 영입인재 1호인 박지혜 변호사가 문희상 전 국회의장 아들인 문석균 예비후보를 눌렀고, 의정부을에선 경기도 평화부지사를 지낸 이재강 예비후보가 권혁기 당 정무기획실장, 임근재 전 경기도 경제과학진흥원 상임이사를 제치고 본선에 진출했다.충북 청주청원에선 문재인 정부 당시 청와대 행정관을 지낸 송재봉 예비후보가 영입인재 15호인 신용한 전 서원대 교수를 꺾고 후보로 확정됐다.·엄지원 기자 umkija@hani.co.kr",http://v.daum.net/v/20240309202002176
7,"  [속보]이언주, 민주당 용인정 경선 승…문석균은 의정부갑서 패  ",노컷뉴스,CBS노컷뉴스 김기용 기자,2024. 3. 9. 20:18,"이언주, 민주당 용인정 경선 승…문석균은 의정부갑서 패CBS노컷뉴스 김기용 기자 kdragon@cbs.co.kr▶ 기자와 카톡 채팅하기▶ 노컷뉴스 영상 구독하기 ",http://v.daum.net/v/20240309201800155
8,  [속보] 민주 의정부갑 박지혜 공천…문희상 아들 문석균 경선 패배  ,헤럴드경제,입력 2024. 3. 9. 20:16,2024. 3. 9. 20:16,dsun@heraldcorp.com,http://v.daum.net/v/20240309201644148
9,"  [속보] 이언주, 민주당 경기 용인정 경선서 승리  ",헤럴드경제,입력 2024. 3. 9. 20:15,2024. 3. 9. 20:15,dsun@heraldcorp.com,http://v.daum.net/v/20240309201558142
