,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보]서울·경기·강원·전남에 총선 선거구 특례구역 지정  ,뉴시스,이승재,2024. 2. 29. 12:34, [서울=뉴시스]  ,http://v.daum.net/v/20240229123433160
1,  [속보] 비례대표 1석 줄여 전북 지역구 10석 현행 유지  ,조선비즈,박지영 기자,2024. 2. 29. 12:32,- Copyright ⓒ 조선비즈 & Chosun.com -,http://v.daum.net/v/20240229123245130
2,"  [속보] 여야, 비례대표 1석 줄여 전북 지역구 10석 현행 유지  ",대전일보,이태희 기자,2024. 2. 29. 12:30,Nan,http://v.daum.net/v/20240229123044106
3,  [속보] 총선 선거구 '특례구역'에 강원·경기·서울·전남 지정  ,한국경제,유지희,2024. 2. 29. 12:23,유지희 한경닷컴 기자 keephee@hankyung.com,http://v.daum.net/v/20240229122301999
4,  [속보] 비례대표 1석 줄여 전북 지역구 10석 현행 유지  ,조선일보,김동하 기자,2024. 2. 29. 12:22,"여야는 29일 비례대표를 1석 줄여 전북 지역구 10석을 현행대로 유지하기로 합의했다. 이날 오후 열리는 국회 본회의에서 4·10 총선 선거구 획정안이 처리된다.국민의힘 윤재옥, 더불어민주당 홍익표 원내대표는 이날 오전 김진표 국회의장 주재로 회동해 이같이 합의했다. 총선을 불과 41일 앞두고 선거구 획정이 이뤄지게 됐다.",http://v.daum.net/v/20240229122237997
5,"  [속보] 여야, 오늘 본회의서 선거구획정 수정안 처리 · 쌍특검법 재표결  ",SBS,원종진 기자,2024. 2. 29. 12:21,"여야는 2월 임시국회에서 마지막으로 열리는 오늘(29일) 오후 본회의에서 4·10 총선에 적용할 선거구 획정안 표결과 '쌍특검법' 재표결을 하기로 했습니다.국민의힘 윤재옥, 더불어민주당 홍익표 원내대표는 오늘 오전 김진표 국회의장 주재로 회동해 이같이 합의했다고 밝혔습니다.다만 여야는 일부 수정에 합의한 선거구 획정안의 구체적인 내용은 아직 공개하지 않았습니다.여야는 오후 국회 정치개혁특위를 거쳐 수정된 선거구획정안을 본회의에 올릴 예정입니다.홍 원내대표는 회동 후 기자들에게 ""의장과 여야 원내대표 셋이 회의해서 오늘 선거구 획정안을 수정해 본회의에서 통과시키기로 합의했다""며 ""구체적으로 합의된 내용은 정개특위에서 공개될 예정""이라고 했습니다.선거구 획정안이 오후 본회의에서 가결되면 4·10 총선을 41일 앞두고 선거구 획정이 이뤄집니다.4년 전에는 21대 총선을 39일 앞두고 선거구 획정안이 처리됐습니다.이날 오후 본회의에서는 '쌍특검법' 재표결도 이뤄집니다.윤 원내대표는 기자들이 '쌍특검법' 재표결 여부를 묻자 ""당연히 (본회의에) 같이 올라간다""고 했고, 홍 원내대표도 ""같이 처리하기로 했다""고 확인했습니다.쌍특검법은 윤석열 대통령 부인 김건희 여사의 도이치모터스 주가조작 의혹과 대장동 개발사업 '50억 클럽' 뇌물 의혹을 수사할 특별검사를 도입하는 법안입니다.앞서 민주당은 선거구 획정 협상이 난항을 겪자 어제 획정위가 낸 원안이라도 오늘 본회의에서 처리해야 쌍특검법 재표결에 응할 수 있다고 밝히며 두 사안을 연계했습니다.대통령 거부권이 행사된 법안의 재의결에는 재적 의원 과반 출석에 출석 의원 3분의 2 이상 찬성이 필요합니다.
           원종진 기자 bell@sbs.co.kr",http://v.daum.net/v/20240229122104967
6,  [속보] 강원·경기·서울·전남에 총선 선거구 ‘특례구역’ 지정  ,매일경제,변덕호 매경닷컴 기자(ddoku120@mk.co.kr),2024. 2. 29. 12:21,Nan,http://v.daum.net/v/20240229122101962
7,  [속보] 비례대표 1석 줄여 전북 지역구 10석 현행 유지  ,SBS,입력 2024. 2. 29. 12:21,2024. 2. 29. 12:21,"비례대표 1석 줄여 전북 지역구 10석 현행 유지(SBS 디지털뉴스편집부)
           ",http://v.daum.net/v/20240229122100960
8,"  [속보] 복지부 ""전공의 294명 복귀""..내일부터 사법처리 절차 돌입할 듯  ",전주MBC,이정용,2024. 2. 29. 12:20,Nan,http://v.daum.net/v/20240229122022945
9,  [속보] 강원·경기·서울·전남에 총선 선거구 '특례구역' 지정  ,연합뉴스,김연정,2024. 2. 29. 12:19,▶제보는 카톡 okjebo,http://v.daum.net/v/20240229121940930
