,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 美법무 “권도형 인도 계속 추진하겠다”  ,서울경제,박동휘 기자,2024. 3. 8. 13:35,"미 법무부는 이날 성명을 통해 ""미국은 관련 국제·양자간 협약과 몬테네그로 법에 따라 권 씨의 인도를 계속 추진하고 있다""며 ""미국은 모든 개인이 법치를 받을 수 있도록 보장하는데 있어 몬테네그로 당국의 협력을 평가한다""고 했다.앞서 몬테네그로 포드고리차 고등법원은 이날 기존 권 씨의 미국 인도 결정을 뒤집고 한국 송환을 결정했다. 이는 지난달 21일 미국 송환 결정이 난지 15일 만이다.항소법원은 당시 미국 정부 공문이 한국보다 하루 더 일찍 도착했다고 본 원심과 달리 ""한국 법무부가 지난해 3월 24일 영문 이메일로 범죄인 인도를 요청해 미국보다 사흘 빨랐다""고 밝혔다.다만 이번 항소심 결정으로 권 씨의 한국 송환은 조금 더 지켜봐야 한다는 관측이다. 몬테네그로 검찰의 항소 가능성을 배제할 수 없고 몬테네그로 법무부 장관의 승인 절차도 남아 있는 것으로 알려져 있다.",http://v.daum.net/v/20240308133517512
1,  [속보] 미 법무부 “권도형 인도 계속 추진하겠다”<블룸버그>  ,세계일보,양다훈,2024. 3. 8. 13:10,양다훈 기자 yangbs@segye.com,http://v.daum.net/v/20240308131013929
2,"  [속보]美 법무부 ""권도형 인도 계속 추진하겠다""  ",뉴스1,김성식 기자,2024. 3. 8. 13:05,allday33@news1.kr ,http://v.daum.net/v/20240308130558808
3,"  [속보] 미 법무부 ""권도형 인도 계속 추진하겠다""<블룸버그>  ",연합뉴스,장재은,2024. 3. 8. 12:59,▶제보는 카톡 okjebo,http://v.daum.net/v/20240308125959645
4,"  [속보] '드래곤볼' '닥터슬럼프' 만화가 도리야마 아키라, 별세…향년 68세  ",뉴스1,정지윤 기자,2024. 3. 8. 12:38,allday33@news1.kr ,http://v.daum.net/v/20240308123812224
5,"  [속보]바이든, 트럼프 겨냥 ""분노·보복의 美…나는 모두의 대통령""  ",뉴시스,김난영 기자,2024. 3. 8. 12:36, 후속기사가 이어집니다☞공감언론 뉴시스 imzero@newsis.com ,http://v.daum.net/v/20240308123628197
6,"  [속보]바이든, 고령 공격에 ""젊든 늙든 우린 평등…물러서지 않겠다""  ",뉴시스,이혜원,2024. 3. 8. 12:35, 후속기사가 이어집니다 ,http://v.daum.net/v/20240308123501181
7,"  [속보]바이든 ""中과 충돌 원치않아…韓 등과 동맹·파트너십 재활성화""  ",뉴시스,김난영 기자,2024. 3. 8. 12:31, 후속기사가 이어집니다☞공감언론 뉴시스 imzero@newsis.com ,http://v.daum.net/v/20240308123101120
8,"  [속보]바이든 ""가자 상황, '두 국가 해법' 통해서만 해결""  ",뉴시스,이혜원,2024. 3. 8. 12:27, 후속기사가 이어집니다 ,http://v.daum.net/v/20240308122700045
9,"  [속보] 김부겸 측 ""선대위원장 제안 받아…통합 방안 전제돼야 맡을 것""  ",머니투데이,차현아 기자,2024. 3. 8. 12:18,8일 김부겸 전 국무총리 측 언론 공지. 차현아 기자 chacha@mt.co.kr,http://v.daum.net/v/20240308121829895
