,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [ET라씨로]진에어, 역대 최대 실적에 상승세  ",전자신문,이원지,2024. 1. 18. 14:01,"ET라씨로는 인공지능(AI) 기반으로 선별·분석한 주식 정보와 종목 매매 신호를 제공하는 전자신문 증권 정보 애플리케이션입니다. 플레이스토어에서 'ET라씨로'(-〉바로가기)를 다운로드하면 IT기업 뉴스와 시장 현황, AI 매매 타이밍을 받아볼 수 있습니다.진에어가 역대 최대 실적을 기록하며 상승세다.진에어(272450)는 1월 18일 오후 1시 56분 기준 전 거래일보다 4.54% 상승한 13,360원에 거래되고 있다.진에어는 전날 별도 기준 매출액 1조2772억원, 영업이익 1816억원, 당기순이익은 1358억원을 기록했다고 밝혔다. 이는 지난 2008년 창립 이래 연간 기준 최고치다.최고운 한국투자증권 연구원은 “지난해 4분기 진에어의 영업이익 462억원으로 비수기와 유가 상승 부담에도 불구하고 컨센서스(시장 전망)를 2배 이상 상회했다”며 “저비용항공사 최대 성수기인 1~2월 국제선 운임은 지난달보다 상승할 예정된다”고 강조했다.#진에어 #AI 매매신호 #실시간 매매타이밍 #알림 신청이 기사는 전자신문과 금융 AI 전문기업 씽크풀이 공동으로 작성한 것입니다. AI를 기반으로 생성된 데이터에 기자의 취재 내용을 추가한 'AI 휴머노이드 기사'입니다.※ ET라씨로에서 실시간 속보 확인하기전자신문인터넷 이원지 기자 news21g@etnews.com",http://v.daum.net/v/20240118140108620
1,"  [속보] 윤 대통령 ""전북특별자치도 출범 계기, 발전 직접 꼼꼼히 챙길 것""  ",전주MBC,이정용,2024. 1. 18. 14:01,Nan,http://v.daum.net/v/20240118140106615
2,"  [속보] 野 ""이재명 부상 1.5㎝→1㎝로 축소 문자 배포한 총리실 공무원 고발""  ",대전일보,"유가인 기자,조은솔 기자",2024. 1. 18. 13:56,"더불어민주당이 이재명 민주당 대표의 흉기 피습 당시 부상 정도 메시지와 관련, 국무총리실 소속 대테러종합상황실 공무원들을 경찰에 고발했다. 이 대표의 부상 정도를 축소한 내용의 메시지를 관계부처에 배포했다는 것이 그 내용이다.18일 정치권에 따르면 민주당 당대표정치테러대책위원회 소속 전현희 위원장과 이해식 위원 등은 서울지방경찰청을 찾아 '허위 공문서 작성 및 동행사죄, 직권남용' 등의 혐의로 해당 공무원들에 대한 고발장을 제출했다.사건 발생 직후 소방 내부 1보 문서에 '목 부위 1.5㎝ 열상'이라고 적혀있었으나, 이를 대테러종합상황실이 '1㎝'로 축소해 문자를 배포했다는 것이 민주당의 주장이다.전 위원장은 ""허위 사실이 담긴 총리실 대테러종합상황실의 문자가 사건 초기 테러 사건 축소·은폐 시도의 시발점이 됐다""며 ""문자를 작성한 사람 및 지시한 사람 모두 수사해야 한다""고 말했다.",http://v.daum.net/v/20240118135658456
3,"  [속보]""파키스탄, 이란 공습""  ",서울경제,이태규 기자,2024. 1. 18. 13:40,"이에 따르면 파키스탄 정보기관 고위 당국자는 “밤 사이 파키스탄군이 이란 내에서 공습을 진행했다”고 밝혔다.이란 국영 IRNA 통신도 시스탄-발루치스탄주(州)의 한 당국자를 인용해 ""사라반시(市) 주변 다수 지역에서 여러차례 폭음이 들렸다""고 전했다.이 내용이 사실이라면 자국내 시설에 대한 폭격을 감행한 이란에 대해 파키스탄이 이틀 만에 보복 폭격을 가한 것으로 여겨진다. 앞서 이란은 지난 16일 파키스탄에 위치한 이란의 수니파 분리주의 무장조직 '자이시 알아들'의 근거지를 미사일로 공격했다고 밝혔다. 이스라엘과 팔레스타인 무장단체 하마스간 충돌은 중동 전력으로 확산하는 모양새다. ",http://v.daum.net/v/20240118134052041
4,"  [속보] 파키스탄 정보 당국자 ""이란내 공습 수행""  ",디지털타임스,김광태,2024. 1. 18. 13:36,"[속보] 파키스탄 정보 당국자 ""이란내 공습 수행""<AFP>",http://v.daum.net/v/20240118133610943
5,"  [속보] AFP ""파키스탄, 이란 내 보복 공습""  ",머니S,최재혁 기자,2024. 1. 18. 13:35,"최재혁 기자 choijaehyeok@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>",http://v.daum.net/v/20240118133524916
6,"  [속보] 이란 ""파키스탄 공습에 외국인 7명 사망""  ",뉴스1,박재하 기자,2024. 1. 18. 13:34,jaeha67@news1.kr ,http://v.daum.net/v/20240118133439899
7,  [속보] 파키스탄 정보 당국자 “이란 내 보복 공습 수행”  ,세계일보,김동환,2024. 1. 18. 13:25,김동환 기자 kimcharr@segye.com,http://v.daum.net/v/20240118132503657
8,"  [속보] ""이란 동남부 파키스탄 접경서 수차례 폭발음""  ",MBN,입력 2024. 1. 18. 13:20,2024. 1. 18. 13:20,"""이란 동남부 파키스탄 접경서 수차례 폭발음""<AFP>< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240118132022576
9,  [속보]파키스탄 정보 당국자 “이란 내 공습 수행”  ,동아일보,입력 2024. 1. 18. 13:19,2024. 1. 18. 13:19,[동아닷컴],http://v.daum.net/v/20240118131938556
